ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
658,G E 71.,A E 71.,E is a functional property.,"Given the previous statements, is A the same as G?",Yes,A is the same as G.,True,"Yes, A and G are the same."
112,B C 71.,Z C 71.,C is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,"Yes, Z is the same as B."
200,B A 8.,X A 8.,A is a functional property.,"Given the previous statements, is X the same as B?",Yes,X is the same as B.,True,"Yes, B and X are the same."
809,I D 49.,Q D 49.,D is a functional property.,"Given the previous statements, is Q the same as I?",Yes,Q is the same as I.,True,"Yes, Q and I are the same."
1589,F I 52.,M I 38.,I is a functional property.,"Given the previous statements, is M the same as F?",No,M is not the same as F.,False,"Yes, M and F are the same."
458,E V 100.,R V 100.,V is a functional property.,"Given the previous statements, is R the same as E?",Yes,R is the same as E.,True,"Yes, R and E are the same."
797,H K 62.,O K 62.,K is a functional property.,"Given the previous statements, is O the same as H?",Yes,O is the same as H.,True,"Yes, O is the same as H."
636,G P 5.,W P 5.,P is a functional property.,"Given the previous statements, is W the same as G?",Yes,W is the same as G.,True,"Yes, G and W are the same."
1525,F K 10.,S K 36.,K is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,"Yes, S and F are the same."
1440,E K 58.,H K 57.,K is a functional property.,"Given the previous statements, is H the same as E?",No,H is not the same as E.,False,no
1639,G E 44.,Z E 42.,E is a functional property.,"Given the previous statements, is Z the same as G?",No,Z is not the same as G.,False,"Yes, Z and G are the same."
659,G D 70.,N D 70.,D is a functional property.,"Given the previous statements, is N the same as G?",Yes,N is the same as G.,True,"Yes, G and N are the same."
172,B M 58.,L M 58.,M is a functional property.,"Given the previous statements, is L the same as B?",Yes,L is the same as B.,True,"Yes, B and L are the same."
1788,H P 89.,Z P 17.,P is a functional property.,"Given the previous statements, is Z the same as H?",No,Z is not the same as H.,False,"No, Z is not the same as H."
1755,H Y 41.,U Y 89.,Y is a functional property.,"Given the previous statements, is U the same as H?",No,U is not the same as H.,False,no
1215,C U 9.,L U 29.,U is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,no
1026,A V 71.,N V 5.,V is a functional property.,"Given the previous statements, is N the same as A?",No,N is not the same as A.,False,"Yes, N and A are the same."
444,E D 77.,J D 77.,D is a functional property.,"Given the previous statements, is J the same as E?",Yes,J is the same as E.,True,"Yes, J and E are the same."
1809,I C 97.,S C 43.,C is a functional property.,"Given the previous statements, is S the same as I?",No,S is not the same as I.,False,"Yes, S and I are the same."
159,B M 91.,S M 91.,M is a functional property.,"Given the previous statements, is S the same as B?",Yes,S is the same as B.,True,"Yes, B and S are the same."
1355,D U 18.,P U 20.,U is a functional property.,"Given the previous statements, is P the same as D?",No,P is not the same as D.,False,"Yes, P and D are the same."
1037,A I 77.,K I 65.,I is a functional property.,"Given the previous statements, is K the same as A?",No,K is not the same as A.,False,"Yes, K is the same as A."
1293,C E 90.,P E 20.,E is a functional property.,"Given the previous statements, is P the same as C?",No,P is not the same as C.,False,"Yes, C and P are the same."
388,D F 100.,T F 100.,F is a functional property.,"Given the previous statements, is T the same as D?",Yes,T is the same as D.,True,no
1152,B F 88.,U F 17.,F is a functional property.,"Given the previous statements, is U the same as B?",No,U is not the same as B.,False,"No, U is not the same as B."
319,D T 44.,B T 44.,T is a functional property.,"Given the previous statements, is B the same as D?",Yes,B is the same as D.,True,"Yes, B and D are the same."
1240,C O 97.,I O 94.,O is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,"Yes, I and C are the same."
482,E I 14.,C I 14.,I is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,"Yes, C is the same as E."
1496,E B 57.,J B 13.,B is a functional property.,"Given the previous statements, is J the same as E?",No,J is not the same as E.,False,"Yes, J and E are the same."
1635,G V 41.,Y V 72.,V is a functional property.,"Given the previous statements, is Y the same as G?",No,Y is not the same as G.,False,"Yes, Y is the same as G."
513,F O 4.,T O 4.,O is a functional property.,"Given the previous statements, is T the same as F?",Yes,T is the same as F.,True,"Yes, T and F are the same."
1021,A R 99.,B R 52.,R is a functional property.,"Given the previous statements, is B the same as A?",No,B is not the same as A.,False,"Yes, B is the same as A."
1083,A B 78.,Y B 80.,B is a functional property.,"Given the previous statements, is Y the same as A?",No,Y is not the same as A.,False,"Yes, Y is the same as A."
741,H K 97.,Z K 97.,K is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,"Yes, Z is the same as H."
1801,I W 100.,O W 87.,W is a functional property.,"Given the previous statements, is O the same as I?",No,O is not the same as I.,False,"Yes, O and I are the same."
281,C W 71.,T W 71.,W is a functional property.,"Given the previous statements, is T the same as C?",Yes,T is the same as C.,True,"Yes, T and C are the same."
531,F O 47.,P O 47.,O is a functional property.,"Given the previous statements, is P the same as F?",Yes,P is the same as F.,True,"Yes, P and F are the same."
507,F U 88.,H U 88.,U is a functional property.,"Given the previous statements, is H the same as F?",Yes,H is the same as F.,True,"Yes, H is the same as F."
1409,E A 52.,J A 66.,A is a functional property.,"Given the previous statements, is J the same as E?",No,J is not the same as E.,False,"Yes, J is the same as E."
1683,G I 68.,O I 37.,I is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,"No, O is not the same as G."
315,D G 20.,Q G 20.,G is a functional property.,"Given the previous statements, is Q the same as D?",Yes,Q is the same as D.,True,"Yes, Q and D are the same."
1462,E K 8.,R K 65.,K is a functional property.,"Given the previous statements, is R the same as E?",No,R is not the same as E.,False,"Yes, R and E are the same."
391,D P 5.,B P 5.,P is a functional property.,"Given the previous statements, is B the same as D?",Yes,B is the same as D.,True,"Yes, B and D are the same."
1084,A B 72.,F B 79.,B is a functional property.,"Given the previous statements, is F the same as A?",No,F is not the same as A.,False,"Yes, F is the same as A."
1779,H P 30.,X P 97.,P is a functional property.,"Given the previous statements, is X the same as H?",No,X is not the same as H.,False,no
323,D U 8.,P U 8.,U is a functional property.,"Given the previous statements, is P the same as D?",Yes,P is the same as D.,True,"Yes, P and D are the same."
1789,H K 45.,Z K 82.,K is a functional property.,"Given the previous statements, is Z the same as H?",No,Z is not the same as H.,False,"Yes, Z is the same as H."
881,I K 2.,A K 2.,K is a functional property.,"Given the previous statements, is A the same as I?",Yes,A is the same as I.,True,"Yes, A and I are the same."
1958,J N 38.,I N 34.,N is a functional property.,"Given the previous statements, is I the same as J?",No,I is not the same as J.,False,"Yes, I and J are the same."
1562,F Z 56.,S Z 21.,Z is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,"Yes, S and F are the same."
1786,H G 97.,C G 65.,G is a functional property.,"Given the previous statements, is C the same as H?",No,C is not the same as H.,False,no
652,G Y 93.,C Y 93.,Y is a functional property.,"Given the previous statements, is C the same as G?",Yes,C is the same as G.,True,"Yes, C and G are the same."
948,J A 3.,Q A 3.,A is a functional property.,"Given the previous statements, is Q the same as J?",Yes,Q is the same as J.,True,"Yes, Q and J are the same."
339,D U 26.,F U 26.,U is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,"Yes, D and F are the same."
254,C A 70.,F A 70.,A is a functional property.,"Given the previous statements, is F the same as C?",Yes,F is the same as C.,True,no
848,I V 79.,L V 79.,V is a functional property.,"Given the previous statements, is L the same as I?",Yes,L is the same as I.,True,"Yes, L and I are the same."
1744,H P 6.,A P 23.,P is a functional property.,"Given the previous statements, is A the same as H?",No,A is not the same as H.,False,no
1206,C E 89.,F E 55.,E is a functional property.,"Given the previous statements, is F the same as C?",No,F is not the same as C.,False,"No, F is not the same as C."
214,C L 95.,P L 95.,L is a functional property.,"Given the previous statements, is P the same as C?",Yes,P is the same as C.,True,"Yes, C and P are the same."
822,I G 60.,H G 60.,G is a functional property.,"Given the previous statements, is H the same as I?",Yes,H is the same as I.,True,"Yes, H and G are the same."
395,D V 63.,N V 63.,V is a functional property.,"Given the previous statements, is N the same as D?",Yes,N is the same as D.,True,"Yes, N and D are the same."
778,H L 15.,Q L 15.,L is a functional property.,"Given the previous statements, is Q the same as H?",Yes,Q is the same as H.,True,"Yes, Q and H are the same."
137,B H 60.,D H 60.,H is a functional property.,"Given the previous statements, is D the same as B?",Yes,D is the same as B.,True,"Yes, D is the same as B."
1336,D S 36.,C S 51.,S is a functional property.,"Given the previous statements, is C the same as D?",No,C is not the same as D.,False,"Yes, C and D are the same."
19,A Q 63.,N Q 63.,Q is a functional property.,"Given the previous statements, is N the same as A?",Yes,N is the same as A.,True,"Yes, N and A are the same."
1326,D V 55.,K V 72.,V is a functional property.,"Given the previous statements, is K the same as D?",No,K is not the same as D.,False,"Yes, K is the same as D."
1955,J F 38.,Y F 65.,F is a functional property.,"Given the previous statements, is Y the same as J?",No,Y is not the same as J.,False,"Yes, Y is the same as J."
1353,D Y 18.,C Y 42.,Y is a functional property.,"Given the previous statements, is C the same as D?",No,C is not the same as D.,False,no
481,E Y 99.,H Y 99.,Y is a functional property.,"Given the previous statements, is H the same as E?",Yes,H is the same as E.,True,"Yes, H is the same as E."
1946,J C 97.,E C 14.,C is a functional property.,"Given the previous statements, is E the same as J?",No,E is not the same as J.,False,"Yes, E and J are the same."
756,H Y 51.,M Y 51.,Y is a functional property.,"Given the previous statements, is M the same as H?",Yes,M is the same as H.,True,no
532,F H 53.,X H 53.,H is a functional property.,"Given the previous statements, is X the same as F?",Yes,X is the same as F.,True,"Yes, X is the same as F."
124,B D 93.,C D 93.,D is a functional property.,"Given the previous statements, is C the same as B?",Yes,C is the same as B.,True,"Yes, C and B are the same."
1947,J O 74.,D O 66.,O is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,no
1535,F Z 100.,T Z 91.,Z is a functional property.,"Given the previous statements, is T the same as F?",No,T is not the same as F.,False,"Yes, T and F are the same."
1274,C N 62.,T N 83.,N is a functional property.,"Given the previous statements, is T the same as C?",No,T is not the same as C.,False,"Yes, T is the same as C."
1004,A I 6.,L I 94.,I is a functional property.,"Given the previous statements, is L the same as A?",No,L is not the same as A.,False,"Yes, L and A are the same."
1602,G K 63.,P K 2.,K is a functional property.,"Given the previous statements, is P the same as G?",No,P is not the same as G.,False,"Yes, G and P are the same."
1857,I V 20.,U V 100.,V is a functional property.,"Given the previous statements, is U the same as I?",No,U is not the same as I.,False,"No, U is not the same as I."
1981,J H 67.,D H 3.,H is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,"Yes, D is the same as J."
1706,H F 20.,O F 62.,F is a functional property.,"Given the previous statements, is O the same as H?",No,O is not the same as H.,False,no
1243,C R 91.,H R 37.,R is a functional property.,"Given the previous statements, is H the same as C?",No,H is not the same as C.,False,"No, H is not the same as C."
473,E H 23.,Z H 23.,H is a functional property.,"Given the previous statements, is Z the same as E?",Yes,Z is the same as E.,True,"Yes, Z is the same as E."
373,D A 69.,P A 69.,A is a functional property.,"Given the previous statements, is P the same as D?",Yes,P is the same as D.,True,no
240,C H 57.,D H 57.,H is a functional property.,"Given the previous statements, is D the same as C?",Yes,D is the same as C.,True,"Yes, D is the same as C."
682,G O 73.,T O 73.,O is a functional property.,"Given the previous statements, is T the same as G?",Yes,T is the same as G.,True,"Yes, T and G are the same."
479,E A 84.,C A 84.,A is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,"Yes, C and E are the same."
88,A C 100.,S C 100.,C is a functional property.,"Given the previous statements, is S the same as A?",Yes,S is the same as A.,True,"Yes, S and A are the same."
226,C O 80.,X O 80.,O is a functional property.,"Given the previous statements, is X the same as C?",Yes,X is the same as C.,True,"Yes, X is the same as C."
452,E Z 40.,F Z 40.,Z is a functional property.,"Given the previous statements, is F the same as E?",Yes,F is the same as E.,True,"Yes, F and E are the same."
1660,G F 8.,P F 13.,F is a functional property.,"Given the previous statements, is P the same as G?",No,P is not the same as G.,False,"Yes, P and G are the same."
980,J F 17.,A F 17.,F is a functional property.,"Given the previous statements, is A the same as J?",Yes,A is the same as J.,True,"Yes, A and J are the same."
194,B O 34.,N O 34.,O is a functional property.,"Given the previous statements, is N the same as B?",Yes,N is the same as B.,True,"Yes, B and N are the same."
1,A Z 9.,X Z 9.,Z is a functional property.,"Given the previous statements, is X the same as A?",Yes,X is the same as A.,True,"Yes, X and Z are the same."
438,E Y 50.,D Y 50.,Y is a functional property.,"Given the previous statements, is D the same as E?",Yes,D is the same as E.,True,"Yes, D and E are the same."
471,E Z 53.,Q Z 53.,Z is a functional property.,"Given the previous statements, is Q the same as E?",Yes,Q is the same as E.,True,"Yes, Q and E are the same."
7,A W 65.,F W 65.,W is a functional property.,"Given the previous statements, is F the same as A?",Yes,F is the same as A.,True,"Yes, F and A are the same."
1442,E U 29.,P U 74.,U is a functional property.,"Given the previous statements, is P the same as E?",No,P is not the same as E.,False,"Yes, P is the same as E."
577,F M 64.,I M 64.,M is a functional property.,"Given the previous statements, is I the same as F?",Yes,I is the same as F.,True,"Yes, I and F are the same."
550,F K 78.,J K 78.,K is a functional property.,"Given the previous statements, is J the same as F?",Yes,J is the same as F.,True,"Yes, J is the same as F."
344,D F 82.,A F 82.,F is a functional property.,"Given the previous statements, is A the same as D?",Yes,A is the same as D.,True,no
1796,H B 40.,L B 60.,B is a functional property.,"Given the previous statements, is L the same as H?",No,L is not the same as H.,False,"Yes, L and H are the same."
670,G M 71.,V M 71.,M is a functional property.,"Given the previous statements, is V the same as G?",Yes,V is the same as G.,True,"Yes, G and V are the same."
402,E Z 63.,L Z 63.,Z is a functional property.,"Given the previous statements, is L the same as E?",Yes,L is the same as E.,True,"Yes, L and E are the same."
954,J U 100.,Q U 100.,U is a functional property.,"Given the previous statements, is Q the same as J?",Yes,Q is the same as J.,True,"Yes, Q and J are the same."
354,D O 49.,V O 49.,O is a functional property.,"Given the previous statements, is V the same as D?",Yes,V is the same as D.,True,"Yes, V and D are the same."
1478,E O 40.,D O 76.,O is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,"Yes, D and E are the same."
972,J E 48.,R E 48.,E is a functional property.,"Given the previous statements, is R the same as J?",Yes,R is the same as J.,True,"Yes, R and J are the same."
1024,A I 26.,S I 80.,I is a functional property.,"Given the previous statements, is S the same as A?",No,S is not the same as A.,False,"Yes, S and A are the same."
1532,F G 11.,Z G 25.,G is a functional property.,"Given the previous statements, is Z the same as F?",No,Z is not the same as F.,False,"Yes, Z and F are the same."
1610,G Y 33.,I Y 78.,Y is a functional property.,"Given the previous statements, is I the same as G?",No,I is not the same as G.,False,"Yes, I and G are the same."
1924,J L 65.,A L 91.,L is a functional property.,"Given the previous statements, is A the same as J?",No,A is not the same as J.,False,"Yes, A and J are the same."
1482,E X 34.,U X 30.,X is a functional property.,"Given the previous statements, is U the same as E?",No,U is not the same as E.,False,"No, U is not the same as E."
1831,I G 72.,P G 79.,G is a functional property.,"Given the previous statements, is P the same as I?",No,P is not the same as I.,False,"Yes, P and I are the same."
284,C G 22.,W G 22.,G is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,"Yes, W is the same as C."
1701,H Q 18.,E Q 47.,Q is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,"Yes, E and H are the same."
1935,J W 58.,V W 48.,W is a functional property.,"Given the previous statements, is V the same as J?",No,V is not the same as J.,False,"No, V is not the same as J."
1816,I J 19.,R J 26.,J is a functional property.,"Given the previous statements, is R the same as I?",No,R is not the same as I.,False,"Yes, R and I are the same."
251,C J 37.,N J 37.,J is a functional property.,"Given the previous statements, is N the same as C?",Yes,N is the same as C.,True,"Yes, C and N are the same."
352,D U 2.,Z U 2.,U is a functional property.,"Given the previous statements, is Z the same as D?",Yes,Z is the same as D.,True,"Yes, Z is the same as D."
1574,F O 45.,X O 16.,O is a functional property.,"Given the previous statements, is X the same as F?",No,X is not the same as F.,False,"Yes, X is the same as F."
359,D I 43.,F I 43.,I is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,"Yes, F and D are the same."
1428,E G 73.,A G 66.,G is a functional property.,"Given the previous statements, is A the same as E?",No,A is not the same as E.,False,"Yes, A and E are the same."
684,G J 84.,K J 84.,J is a functional property.,"Given the previous statements, is K the same as G?",Yes,K is the same as G.,True,"Yes, K and G are the same."
860,I D 84.,H D 84.,D is a functional property.,"Given the previous statements, is H the same as I?",Yes,H is the same as I.,True,"Yes, H is the same as I."
802,I Y 52.,V Y 52.,Y is a functional property.,"Given the previous statements, is V the same as I?",Yes,V is the same as I.,True,"Yes, V is the same as I."
77,A B 40.,P B 40.,B is a functional property.,"Given the previous statements, is P the same as A?",Yes,P is the same as A.,True,"Yes, P is the same as A."
945,J L 1.,X L 1.,L is a functional property.,"Given the previous statements, is X the same as J?",Yes,X is the same as J.,True,"Yes, X and J are the same."
1148,B U 88.,K U 87.,U is a functional property.,"Given the previous statements, is K the same as B?",No,K is not the same as B.,False,"Yes, K is the same as B."
1065,A W 85.,S W 61.,W is a functional property.,"Given the previous statements, is S the same as A?",No,S is not the same as A.,False,"Yes, S and A are the same."
1205,C N 29.,X N 97.,N is a functional property.,"Given the previous statements, is X the same as C?",No,X is not the same as C.,False,"Yes, X is the same as C."
449,E R 37.,D R 37.,R is a functional property.,"Given the previous statements, is D the same as E?",Yes,D is the same as E.,True,"Yes, D and E are the same."
923,J Y 4.,Z Y 4.,Y is a functional property.,"Given the previous statements, is Z the same as J?",Yes,Z is the same as J.,True,"Yes, Z is the same as J."
1851,I R 59.,C R 25.,R is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,"Yes, C is the same as I."
74,A C 32.,B C 32.,C is a functional property.,"Given the previous statements, is B the same as A?",Yes,B is the same as A.,True,"Yes, B is the same as A."
696,G Z 20.,R Z 20.,Z is a functional property.,"Given the previous statements, is R the same as G?",Yes,R is the same as G.,True,"Yes, R and G are the same."
2000,J B 86.,D B 12.,B is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,"Yes, D and J are the same."
289,C J 99.,K J 99.,J is a functional property.,"Given the previous statements, is K the same as C?",Yes,K is the same as C.,True,"Yes, K is the same as C."
1520,F D 63.,W D 3.,D is a functional property.,"Given the previous statements, is W the same as F?",No,W is not the same as F.,False,"Yes, W and F are the same."
217,C V 4.,A V 4.,V is a functional property.,"Given the previous statements, is A the same as C?",Yes,A is the same as C.,True,"Yes, C and A are the same."
966,J S 32.,X S 32.,S is a functional property.,"Given the previous statements, is X the same as J?",Yes,X is the same as J.,True,"Yes, X is the same as J."
417,E P 90.,D P 90.,P is a functional property.,"Given the previous statements, is D the same as E?",Yes,D is the same as E.,True,"Yes, D and E are the same."
1088,A P 63.,U P 57.,P is a functional property.,"Given the previous statements, is U the same as A?",No,U is not the same as A.,False,"Yes, U is the same as A."
505,F N 21.,C N 21.,N is a functional property.,"Given the previous statements, is C the same as F?",Yes,C is the same as F.,True,"Yes, C and F are the same."
1896,I V 29.,J V 1.,V is a functional property.,"Given the previous statements, is J the same as I?",No,J is not the same as I.,False,"Yes, J and I are the same."
1375,D P 74.,L P 52.,P is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,"No, D is not the same as L."
1875,I T 96.,B T 90.,T is a functional property.,"Given the previous statements, is B the same as I?",No,B is not the same as I.,False,"Yes, B and I are the same."
70,A S 13.,Y S 13.,S is a functional property.,"Given the previous statements, is Y the same as A?",Yes,Y is the same as A.,True,"Yes, Y is the same as A."
674,G D 33.,H D 33.,D is a functional property.,"Given the previous statements, is H the same as G?",Yes,H is the same as G.,True,"Yes, G and H are the same."
1938,J W 85.,O W 78.,W is a functional property.,"Given the previous statements, is O the same as J?",No,O is not the same as J.,False,"Yes, O and J are the same."
324,D X 81.,K X 81.,X is a functional property.,"Given the previous statements, is K the same as D?",Yes,K is the same as D.,True,no
1189,B N 71.,Y N 54.,N is a functional property.,"Given the previous statements, is Y the same as B?",No,Y is not the same as B.,False,"No, Y is not the same as B."
968,J O 48.,H O 48.,O is a functional property.,"Given the previous statements, is H the same as J?",Yes,H is the same as J.,True,"Yes, H and J are the same."
769,H P 89.,M P 89.,P is a functional property.,"Given the previous statements, is M the same as H?",Yes,M is the same as H.,True,"Yes, M is the same as H."
775,H G 5.,P G 5.,G is a functional property.,"Given the previous statements, is P the same as H?",Yes,P is the same as H.,True,"Yes, P and G are the same."
1156,B Y 64.,Q Y 86.,Y is a functional property.,"Given the previous statements, is Q the same as B?",No,Q is not the same as B.,False,"Yes, Q and B are the same."
568,F P 94.,S P 94.,P is a functional property.,"Given the previous statements, is S the same as F?",Yes,S is the same as F.,True,"Yes, S and F are the same."
480,E Q 100.,I Q 100.,Q is a functional property.,"Given the previous statements, is I the same as E?",Yes,I is the same as E.,True,"Yes, I and E are the same."
1861,I N 14.,T N 65.,N is a functional property.,"Given the previous statements, is T the same as I?",No,T is not the same as I.,False,"Yes, T and I are the same."
1863,I Y 65.,W Y 16.,Y is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,"Yes, W and I are the same."
411,E X 55.,I X 55.,X is a functional property.,"Given the previous statements, is I the same as E?",Yes,I is the same as E.,True,"Yes, I and E are the same."
939,J C 27.,X C 27.,C is a functional property.,"Given the previous statements, is X the same as J?",Yes,X is the same as J.,True,"Yes, X and J are the same."
952,J Y 77.,S Y 77.,Y is a functional property.,"Given the previous statements, is S the same as J?",Yes,S is the same as J.,True,"Yes, S and J are the same."
1566,F N 76.,O N 69.,N is a functional property.,"Given the previous statements, is O the same as F?",No,O is not the same as F.,False,"Yes, O and F are the same."
185,B I 35.,L I 35.,I is a functional property.,"Given the previous statements, is L the same as B?",Yes,L is the same as B.,True,"Yes, B and L are the same."
821,I B 64.,S B 64.,B is a functional property.,"Given the previous statements, is S the same as I?",Yes,S is the same as I.,True,"Yes, S and I are the same."
1941,J G 38.,Q G 73.,G is a functional property.,"Given the previous statements, is Q the same as J?",No,Q is not the same as J.,False,"Yes, Q and J are the same."
1697,G N 6.,H N 59.,N is a functional property.,"Given the previous statements, is H the same as G?",No,H is not the same as G.,False,"Yes, G and H are the same."
591,F L 67.,E L 67.,L is a functional property.,"Given the previous statements, is E the same as F?",Yes,E is the same as F.,True,"Yes, E and F are the same."
752,H E 45.,W E 45.,E is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,"Yes, W and H are the same."
1122,B V 58.,X V 97.,V is a functional property.,"Given the previous statements, is X the same as B?",No,X is not the same as B.,False,no
1321,D Q 78.,H Q 22.,Q is a functional property.,"Given the previous statements, is H the same as D?",No,H is not the same as D.,False,no
1808,I N 2.,W N 50.,N is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,"Yes, W is the same as I."
1534,F T 81.,E T 9.,T is a functional property.,"Given the previous statements, is E the same as F?",No,E is not the same as F.,False,"Yes, E and F are the same."
965,J Y 39.,E Y 39.,Y is a functional property.,"Given the previous statements, is E the same as J?",Yes,E is the same as J.,True,"Yes, E and J are the same."
1231,C N 50.,U N 11.,N is a functional property.,"Given the previous statements, is U the same as C?",No,U is not the same as C.,False,"Yes, C and U are both functional properties."
27,A P 24.,E P 24.,P is a functional property.,"Given the previous statements, is E the same as A?",Yes,E is the same as A.,True,"Yes, E is the same as A."
136,B R 18.,P R 18.,R is a functional property.,"Given the previous statements, is P the same as B?",Yes,P is the same as B.,True,"Yes, P and B are the same."
819,I M 12.,R M 12.,M is a functional property.,"Given the previous statements, is R the same as I?",Yes,R is the same as I.,True,"Yes, R and I are the same."
547,F Q 10.,R Q 10.,Q is a functional property.,"Given the previous statements, is R the same as F?",Yes,R is the same as F.,True,"Yes, R and F are the same."
737,H N 79.,U N 79.,N is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,"Yes, U is the same as H."
558,F Z 75.,L Z 75.,Z is a functional property.,"Given the previous statements, is L the same as F?",Yes,L is the same as F.,True,"Yes, F and L are the same."
522,F Y 12.,I Y 12.,Y is a functional property.,"Given the previous statements, is I the same as F?",Yes,I is the same as F.,True,"Yes, I and F are the same."
649,G Y 87.,D Y 87.,Y is a functional property.,"Given the previous statements, is D the same as G?",Yes,D is the same as G.,True,"Yes, D and G are the same."
1141,B D 72.,Y D 26.,D is a functional property.,"Given the previous statements, is Y the same as B?",No,Y is not the same as B.,False,"Yes, Y is the same as B."
1158,B T 25.,J T 41.,T is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,"Yes, J is the same as B."
1181,B E 8.,N E 62.,E is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,"Yes, B and N are the same."
180,B G 66.,M G 66.,G is a functional property.,"Given the previous statements, is M the same as B?",Yes,M is the same as B.,True,"Yes, M and B are the same."
1876,I Z 2.,P Z 39.,Z is a functional property.,"Given the previous statements, is P the same as I?",No,P is not the same as I.,False,"Yes, P and I are the same."
1099,A P 57.,F P 43.,P is a functional property.,"Given the previous statements, is F the same as A?",No,F is not the same as A.,False,"No, F is not the same as A."
1178,B N 24.,M N 25.,N is a functional property.,"Given the previous statements, is M the same as B?",No,M is not the same as B.,False,"Yes, M is the same as B."
1550,F U 41.,S U 34.,U is a functional property.,"Given the previous statements, is S the same as F?",No,S is not the same as F.,False,"Yes, S and F are the same."
71,A I 7.,N I 7.,I is a functional property.,"Given the previous statements, is N the same as A?",Yes,N is the same as A.,True,"Yes, N is the same as A."
1729,H T 91.,Y T 16.,T is a functional property.,"Given the previous statements, is Y the same as H?",No,Y is not the same as H.,False,no
661,G R 40.,E R 40.,R is a functional property.,"Given the previous statements, is E the same as G?",Yes,E is the same as G.,True,"Yes, G and E are the same."
1159,B E 68.,X E 61.,E is a functional property.,"Given the previous statements, is X the same as B?",No,X is not the same as B.,False,"Yes, X and B are the same."
152,B A 14.,K A 14.,A is a functional property.,"Given the previous statements, is K the same as B?",Yes,K is the same as B.,True,"Yes, B and K are the same."
1495,E O 24.,W O 48.,O is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,"Yes, W is the same as E."
1210,C Q 16.,I Q 97.,Q is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,"Yes, I and C are the same."
1560,F V 93.,E V 46.,V is a functional property.,"Given the previous statements, is E the same as F?",No,E is not the same as F.,False,"Yes, E and F are the same."
1986,J C 6.,W C 23.,C is a functional property.,"Given the previous statements, is W the same as J?",No,W is not the same as J.,False,"Yes, W and J are the same."
800,H D 33.,U D 33.,D is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,"Yes, U and H are the same."
1898,I A 43.,U A 35.,A is a functional property.,"Given the previous statements, is U the same as I?",No,U is not the same as I.,False,"Yes, U and I are the same."
1157,B G 43.,V G 85.,G is a functional property.,"Given the previous statements, is V the same as B?",No,V is not the same as B.,False,"Yes, B and V are the same."
308,D Z 98.,W Z 98.,Z is a functional property.,"Given the previous statements, is W the same as D?",Yes,W is the same as D.,True,no
827,I E 65.,Y E 65.,E is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,"Yes, Y is the same as I."
1667,G N 84.,E N 22.,N is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,"Yes, G and E are the same."
292,C D 58.,P D 58.,D is a functional property.,"Given the previous statements, is P the same as C?",Yes,P is the same as C.,True,"Yes, C and P are the same."
252,C Z 90.,W Z 90.,Z is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,"Yes, W is the same as C."
876,I T 70.,P T 70.,T is a functional property.,"Given the previous statements, is P the same as I?",Yes,P is the same as I.,True,"Yes, P and I are the same."
1642,G X 9.,K X 68.,X is a functional property.,"Given the previous statements, is K the same as G?",No,K is not the same as G.,False,"Yes, K and G are the same."
