ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
1890,I L 49.,B L 88.,L is a functional property.,"Given the previous statements, is B the same as I?",No,B is not the same as I.,False,No
156,B N 86.,Y N 86.,N is a functional property.,"Given the previous statements, is Y the same as B?",Yes,Y is the same as B.,True,No
205,C E 12.,J E 12.,E is a functional property.,"Given the previous statements, is J the same as C?",Yes,J is the same as C.,True,Yes
1492,E A 2.,G A 54.,A is a functional property.,"Given the previous statements, is G the same as E?",No,G is not the same as E.,False,Yes
800,H D 33.,U D 33.,D is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,No
885,I Z 68.,D Z 68.,Z is a functional property.,"Given the previous statements, is D the same as I?",Yes,D is the same as I.,True,No
1046,A G 50.,Z G 97.,G is a functional property.,"Given the previous statements, is Z the same as A?",No,Z is not the same as A.,False,No
315,D G 20.,Q G 20.,G is a functional property.,"Given the previous statements, is Q the same as D?",Yes,Q is the same as D.,True,Yes
759,H R 66.,L R 66.,R is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,No
1799,H B 61.,A B 55.,B is a functional property.,"Given the previous statements, is A the same as H?",No,A is not the same as H.,False,No
494,E F 55.,O F 55.,F is a functional property.,"Given the previous statements, is O the same as E?",Yes,O is the same as E.,True,Yes
1572,F S 22.,V S 69.,S is a functional property.,"Given the previous statements, is V the same as F?",No,V is not the same as F.,False,No
1378,D M 36.,F M 29.,M is a functional property.,"Given the previous statements, is F the same as D?",No,F is not the same as D.,False,No
468,E L 70.,S L 70.,L is a functional property.,"Given the previous statements, is S the same as E?",Yes,S is the same as E.,True,No
605,G K 20.,L K 20.,K is a functional property.,"Given the previous statements, is L the same as G?",Yes,L is the same as G.,True,No
567,F W 62.,B W 62.,W is a functional property.,"Given the previous statements, is B the same as F?",Yes,B is the same as F.,True,Yes
1499,E V 47.,D V 11.,V is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,No
13,A F 20.,T F 20.,F is a functional property.,"Given the previous statements, is T the same as A?",Yes,T is the same as A.,True,Yes
833,I S 74.,X S 74.,S is a functional property.,"Given the previous statements, is X the same as I?",Yes,X is the same as I.,True,Yes
530,F Z 50.,B Z 50.,Z is a functional property.,"Given the previous statements, is B the same as F?",Yes,B is the same as F.,True,No
1507,F E 87.,J E 49.,E is a functional property.,"Given the previous statements, is J the same as F?",No,J is not the same as F.,False,No
1013,A Z 11.,J Z 65.,Z is a functional property.,"Given the previous statements, is J the same as A?",No,J is not the same as A.,False,Yes
1484,E J 46.,P J 86.,J is a functional property.,"Given the previous statements, is P the same as E?",No,P is not the same as E.,False,No
318,D O 85.,Y O 85.,O is a functional property.,"Given the previous statements, is Y the same as D?",Yes,Y is the same as D.,True,Yes
482,E I 14.,C I 14.,I is a functional property.,"Given the previous statements, is C the same as E?",Yes,C is the same as E.,True,Yes
948,J A 3.,Q A 3.,A is a functional property.,"Given the previous statements, is Q the same as J?",Yes,Q is the same as J.,True,Yes
574,F B 44.,P B 44.,B is a functional property.,"Given the previous statements, is P the same as F?",Yes,P is the same as F.,True,No
173,B O 89.,J O 89.,O is a functional property.,"Given the previous statements, is J the same as B?",Yes,J is the same as B.,True,Yes
1267,C B 5.,J B 81.,B is a functional property.,"Given the previous statements, is J the same as C?",No,J is not the same as C.,False,No
1435,E B 91.,M B 15.,B is a functional property.,"Given the previous statements, is M the same as E?",No,M is not the same as E.,False,No
1480,E U 37.,B U 93.,U is a functional property.,"Given the previous statements, is B the same as E?",No,B is not the same as E.,False,No
1531,F O 39.,Z O 63.,O is a functional property.,"Given the previous statements, is Z the same as F?",No,Z is not the same as F.,False,No
1974,J H 33.,C H 96.,H is a functional property.,"Given the previous statements, is C the same as J?",No,C is not the same as J.,False,No
1650,G J 17.,E J 63.,J is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,Yes
1093,A H 79.,Z H 19.,H is a functional property.,"Given the previous statements, is Z the same as A?",No,Z is not the same as A.,False,No
945,J L 1.,X L 1.,L is a functional property.,"Given the previous statements, is X the same as J?",Yes,X is the same as J.,True,No
332,D W 56.,U W 56.,W is a functional property.,"Given the previous statements, is U the same as D?",Yes,U is the same as D.,True,Yes
1153,B U 57.,V U 27.,U is a functional property.,"Given the previous statements, is V the same as B?",No,V is not the same as B.,False,No
751,H P 74.,F P 74.,P is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,Yes
188,B X 56.,A X 56.,X is a functional property.,"Given the previous statements, is A the same as B?",Yes,A is the same as B.,True,Yes
698,G V 38.,Z V 38.,V is a functional property.,"Given the previous statements, is Z the same as G?",Yes,Z is the same as G.,True,Yes
1331,D X 9.,R X 62.,X is a functional property.,"Given the previous statements, is R the same as D?",No,R is not the same as D.,False,Yes
1068,A U 71.,J U 93.,U is a functional property.,"Given the previous statements, is J the same as A?",No,J is not the same as A.,False,No
1669,G W 89.,U W 19.,W is a functional property.,"Given the previous statements, is U the same as G?",No,U is not the same as G.,False,No
447,E G 66.,U G 66.,G is a functional property.,"Given the previous statements, is U the same as E?",Yes,U is the same as E.,True,Yes
1853,I F 34.,H F 40.,F is a functional property.,"Given the previous statements, is H the same as I?",No,H is not the same as I.,False,No
442,E N 36.,Y N 36.,N is a functional property.,"Given the previous statements, is Y the same as E?",Yes,Y is the same as E.,True,No
638,G Y 19.,Z Y 19.,Y is a functional property.,"Given the previous statements, is Z the same as G?",Yes,Z is the same as G.,True,No
313,D V 27.,F V 27.,V is a functional property.,"Given the previous statements, is F the same as D?",Yes,F is the same as D.,True,No
18,A H 45.,P H 45.,H is a functional property.,"Given the previous statements, is P the same as A?",Yes,P is the same as A.,True,Yes
1117,B S 23.,I S 28.,S is a functional property.,"Given the previous statements, is I the same as B?",No,I is not the same as B.,False,No
949,J H 25.,T H 25.,H is a functional property.,"Given the previous statements, is T the same as J?",Yes,T is the same as J.,True,Yes
1702,H Y 25.,B Y 54.,Y is a functional property.,"Given the previous statements, is B the same as H?",No,B is not the same as H.,False,No
1481,E B 48.,D B 80.,B is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,No
564,F Z 65.,G Z 65.,Z is a functional property.,"Given the previous statements, is G the same as F?",Yes,G is the same as F.,True,Yes
1665,G X 83.,B X 27.,X is a functional property.,"Given the previous statements, is B the same as G?",No,B is not the same as G.,False,No
587,F O 10.,B O 10.,O is a functional property.,"Given the previous statements, is B the same as F?",Yes,B is the same as F.,True,Yes
792,H L 91.,X L 91.,L is a functional property.,"Given the previous statements, is X the same as H?",Yes,X is the same as H.,True,No
406,E Z 92.,J Z 92.,Z is a functional property.,"Given the previous statements, is J the same as E?",Yes,J is the same as E.,True,Yes
52,A R 41.,O R 41.,R is a functional property.,"Given the previous statements, is O the same as A?",Yes,O is the same as A.,True,Yes
336,D E 33.,N E 33.,E is a functional property.,"Given the previous statements, is N the same as D?",Yes,N is the same as D.,True,Yes
1281,C B 40.,V B 83.,B is a functional property.,"Given the previous statements, is V the same as C?",No,V is not the same as C.,False,No
1564,F T 22.,L T 38.,T is a functional property.,"Given the previous statements, is L the same as F?",No,L is not the same as F.,False,No
1145,B N 29.,I N 22.,N is a functional property.,"Given the previous statements, is I the same as B?",No,I is not the same as B.,False,No
881,I K 2.,A K 2.,K is a functional property.,"Given the previous statements, is A the same as I?",Yes,A is the same as I.,True,Yes
1114,B E 14.,J E 67.,E is a functional property.,"Given the previous statements, is J the same as B?",No,J is not the same as B.,False,No
720,H O 19.,L O 19.,O is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,No
1508,F D 98.,E D 100.,D is a functional property.,"Given the previous statements, is E the same as F?",No,E is not the same as F.,False,Yes
86,A J 19.,V J 19.,J is a functional property.,"Given the previous statements, is V the same as A?",Yes,V is the same as A.,True,Yes
257,C E 48.,N E 48.,E is a functional property.,"Given the previous statements, is N the same as C?",Yes,N is the same as C.,True,Yes
1942,J Q 23.,V Q 50.,Q is a functional property.,"Given the previous statements, is V the same as J?",No,V is not the same as J.,False,No
556,F E 73.,N E 73.,E is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,Yes
844,I D 45.,J D 45.,D is a functional property.,"Given the previous statements, is J the same as I?",Yes,J is the same as I.,True,Yes
591,F L 67.,E L 67.,L is a functional property.,"Given the previous statements, is E the same as F?",Yes,E is the same as F.,True,Yes
264,C L 69.,R L 69.,L is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,No
1966,J B 65.,E B 64.,B is a functional property.,"Given the previous statements, is E the same as J?",No,E is not the same as J.,False,No
824,I F 82.,G F 82.,F is a functional property.,"Given the previous statements, is G the same as I?",Yes,G is the same as I.,True,Yes
899,I S 25.,J S 25.,S is a functional property.,"Given the previous statements, is J the same as I?",Yes,J is the same as I.,True,No
1206,C E 89.,F E 55.,E is a functional property.,"Given the previous statements, is F the same as C?",No,F is not the same as C.,False,No
1647,G V 42.,D V 2.,V is a functional property.,"Given the previous statements, is D the same as G?",No,D is not the same as G.,False,No
1668,G F 92.,C F 39.,F is a functional property.,"Given the previous statements, is C the same as G?",No,C is not the same as G.,False,No
385,D S 51.,P S 51.,S is a functional property.,"Given the previous statements, is P the same as D?",Yes,P is the same as D.,True,Yes
944,J P 35.,T P 35.,P is a functional property.,"Given the previous statements, is T the same as J?",Yes,T is the same as J.,True,Yes
82,A P 1.,C P 1.,P is a functional property.,"Given the previous statements, is C the same as A?",Yes,C is the same as A.,True,Yes
1992,J M 54.,R M 76.,M is a functional property.,"Given the previous statements, is R the same as J?",No,R is not the same as J.,False,No
1863,I Y 65.,W Y 16.,Y is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,No
918,J U 24.,A U 24.,U is a functional property.,"Given the previous statements, is A the same as J?",Yes,A is the same as J.,True,Yes
1359,D A 73.,H A 72.,A is a functional property.,"Given the previous statements, is H the same as D?",No,H is not the same as D.,False,Yes
277,C M 46.,E M 46.,M is a functional property.,"Given the previous statements, is E the same as C?",Yes,E is the same as C.,True,Yes
495,E U 27.,H U 27.,U is a functional property.,"Given the previous statements, is H the same as E?",Yes,H is the same as E.,True,No
1254,C P 86.,E P 15.,P is a functional property.,"Given the previous statements, is E the same as C?",No,E is not the same as C.,False,Yes
671,G A 11.,W A 11.,A is a functional property.,"Given the previous statements, is W the same as G?",Yes,W is the same as G.,True,Yes
708,H X 98.,R X 98.,X is a functional property.,"Given the previous statements, is R the same as H?",Yes,R is the same as H.,True,No
1900,I X 34.,U X 19.,X is a functional property.,"Given the previous statements, is U the same as I?",No,U is not the same as I.,False,No
821,I B 64.,S B 64.,B is a functional property.,"Given the previous statements, is S the same as I?",Yes,S is the same as I.,True,No
1709,H I 86.,W I 48.,I is a functional property.,"Given the previous statements, is W the same as H?",No,W is not the same as H.,False,No
1885,I C 10.,Y C 53.,C is a functional property.,"Given the previous statements, is Y the same as I?",No,Y is not the same as I.,False,No
365,D M 64.,S M 64.,M is a functional property.,"Given the previous statements, is S the same as D?",Yes,S is the same as D.,True,No
705,H E 76.,L E 76.,E is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,No
801,I P 52.,L P 52.,P is a functional property.,"Given the previous statements, is L the same as I?",Yes,L is the same as I.,True,No
1015,A D 75.,X D 32.,D is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,No
533,F K 22.,Q K 22.,K is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,Yes
1653,G O 23.,D O 74.,O is a functional property.,"Given the previous statements, is D the same as G?",No,D is not the same as G.,False,No
1313,D X 92.,Q X 60.,X is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,No
613,G W 21.,H W 21.,W is a functional property.,"Given the previous statements, is H the same as G?",Yes,H is the same as G.,True,No
673,G J 92.,D J 92.,J is a functional property.,"Given the previous statements, is D the same as G?",Yes,D is the same as G.,True,No
629,G R 71.,V R 71.,R is a functional property.,"Given the previous statements, is V the same as G?",Yes,V is the same as G.,True,Yes
1223,C B 3.,U B 76.,B is a functional property.,"Given the previous statements, is U the same as C?",No,U is not the same as C.,False,No
1082,A L 14.,Y L 53.,L is a functional property.,"Given the previous statements, is Y the same as A?",No,Y is not the same as A.,False,Yes
150,B V 67.,F V 67.,V is a functional property.,"Given the previous statements, is F the same as B?",Yes,F is the same as B.,True,No
1290,C K 6.,S K 55.,K is a functional property.,"Given the previous statements, is S the same as C?",No,S is not the same as C.,False,Yes
1044,A Z 3.,D Z 86.,Z is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,Yes
934,J E 69.,X E 69.,E is a functional property.,"Given the previous statements, is X the same as J?",Yes,X is the same as J.,True,Yes
1854,I W 5.,V W 27.,W is a functional property.,"Given the previous statements, is V the same as I?",No,V is not the same as I.,False,No
275,C V 58.,X V 58.,V is a functional property.,"Given the previous statements, is X the same as C?",Yes,X is the same as C.,True,No
129,B W 93.,P W 93.,W is a functional property.,"Given the previous statements, is P the same as B?",Yes,P is the same as B.,True,Yes
1527,F U 74.,Q U 42.,U is a functional property.,"Given the previous statements, is Q the same as F?",No,Q is not the same as F.,False,No
515,F S 54.,Z S 54.,S is a functional property.,"Given the previous statements, is Z the same as F?",Yes,Z is the same as F.,True,Yes
1835,I B 12.,E B 41.,B is a functional property.,"Given the previous statements, is E the same as I?",No,E is not the same as I.,False,No
905,J A 66.,N A 66.,A is a functional property.,"Given the previous statements, is N the same as J?",Yes,N is the same as J.,True,No
1637,G L 74.,H L 78.,L is a functional property.,"Given the previous statements, is H the same as G?",No,H is not the same as G.,False,No
1250,C D 4.,J D 21.,D is a functional property.,"Given the previous statements, is J the same as C?",No,J is not the same as C.,False,No
51,A I 61.,P I 61.,I is a functional property.,"Given the previous statements, is P the same as A?",Yes,P is the same as A.,True,Yes
1582,F Y 60.,G Y 83.,Y is a functional property.,"Given the previous statements, is G the same as F?",No,G is not the same as F.,False,No
1964,J F 19.,H F 73.,F is a functional property.,"Given the previous statements, is H the same as J?",No,H is not the same as J.,False,No
1929,J B 55.,I B 6.,B is a functional property.,"Given the previous statements, is I the same as J?",No,I is not the same as J.,False,No
1228,C K 62.,V K 1.,K is a functional property.,"Given the previous statements, is V the same as C?",No,V is not the same as C.,False,No
1468,E U 78.,Q U 10.,U is a functional property.,"Given the previous statements, is Q the same as E?",No,Q is not the same as E.,False,No
782,H O 33.,D O 33.,O is a functional property.,"Given the previous statements, is D the same as H?",Yes,D is the same as H.,True,No
868,I K 73.,N K 73.,K is a functional property.,"Given the previous statements, is N the same as I?",Yes,N is the same as I.,True,No
62,A S 29.,I S 29.,S is a functional property.,"Given the previous statements, is I the same as A?",Yes,I is the same as A.,True,Yes
1896,I V 29.,J V 1.,V is a functional property.,"Given the previous statements, is J the same as I?",No,J is not the same as I.,False,Yes
67,A J 53.,L J 53.,J is a functional property.,"Given the previous statements, is L the same as A?",Yes,L is the same as A.,True,No
1614,G U 20.,K U 69.,U is a functional property.,"Given the previous statements, is K the same as G?",No,K is not the same as G.,False,No
716,H T 68.,B T 68.,T is a functional property.,"Given the previous statements, is B the same as H?",Yes,B is the same as H.,True,No
183,B L 96.,R L 96.,L is a functional property.,"Given the previous statements, is R the same as B?",Yes,R is the same as B.,True,No
1649,G O 23.,A O 59.,O is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,Yes
711,H K 69.,F K 69.,K is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,No
1310,D Y 47.,M Y 30.,Y is a functional property.,"Given the previous statements, is M the same as D?",No,M is not the same as D.,False,Yes
573,F O 8.,C O 8.,O is a functional property.,"Given the previous statements, is C the same as F?",Yes,C is the same as F.,True,Yes
1500,E P 64.,B P 34.,P is a functional property.,"Given the previous statements, is B the same as E?",No,B is not the same as E.,False,No
1794,H M 42.,E M 77.,M is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,No
710,H Z 88.,Y Z 88.,Z is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,No
1211,C M 80.,L M 61.,M is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,No
1545,F A 67.,D A 72.,A is a functional property.,"Given the previous statements, is D the same as F?",No,D is not the same as F.,False,No
1785,H Y 58.,D Y 80.,Y is a functional property.,"Given the previous statements, is D the same as H?",No,D is not the same as H.,False,No
83,A I 13.,V I 13.,I is a functional property.,"Given the previous statements, is V the same as A?",Yes,V is the same as A.,True,Yes
1135,B Z 28.,H Z 65.,Z is a functional property.,"Given the previous statements, is H the same as B?",No,H is not the same as B.,False,No
1553,F K 15.,X K 42.,K is a functional property.,"Given the previous statements, is X the same as F?",No,X is not the same as F.,False,No
1980,J A 52.,Y A 4.,A is a functional property.,"Given the previous statements, is Y the same as J?",No,Y is not the same as J.,False,No
920,J U 5.,A U 5.,U is a functional property.,"Given the previous statements, is A the same as J?",Yes,A is the same as J.,True,Yes
615,G S 98.,U S 98.,S is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,No
887,I G 61.,B G 61.,G is a functional property.,"Given the previous statements, is B the same as I?",Yes,B is the same as I.,True,Yes
1210,C Q 16.,I Q 97.,Q is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,Yes
1024,A I 26.,S I 80.,I is a functional property.,"Given the previous statements, is S the same as A?",No,S is not the same as A.,False,No
807,I U 60.,A U 60.,U is a functional property.,"Given the previous statements, is A the same as I?",Yes,A is the same as I.,True,Yes
633,G Q 23.,Y Q 23.,Q is a functional property.,"Given the previous statements, is Y the same as G?",Yes,Y is the same as G.,True,No
194,B O 34.,N O 34.,O is a functional property.,"Given the previous statements, is N the same as B?",Yes,N is the same as B.,True,No
1011,A W 77.,O W 47.,W is a functional property.,"Given the previous statements, is O the same as A?",No,O is not the same as A.,False,Yes
603,G U 31.,D U 31.,U is a functional property.,"Given the previous statements, is D the same as G?",Yes,D is the same as G.,True,Yes
1199,B I 93.,D I 36.,I is a functional property.,"Given the previous statements, is D the same as B?",No,D is not the same as B.,False,Yes
1019,A C 95.,N C 72.,C is a functional property.,"Given the previous statements, is N the same as A?",No,N is not the same as A.,False,No
1778,H S 88.,E S 69.,S is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,No
568,F P 94.,S P 94.,P is a functional property.,"Given the previous statements, is S the same as F?",Yes,S is the same as F.,True,Yes
578,F L 13.,N L 13.,L is a functional property.,"Given the previous statements, is N the same as F?",Yes,N is the same as F.,True,Yes
1328,D L 37.,I L 9.,L is a functional property.,"Given the previous statements, is I the same as D?",No,I is not the same as D.,False,No
1420,E J 36.,A J 12.,J is a functional property.,"Given the previous statements, is A the same as E?",No,A is not the same as E.,False,Yes
42,A S 53.,X S 53.,S is a functional property.,"Given the previous statements, is X the same as A?",Yes,X is the same as A.,True,No
1913,J A 2.,P A 40.,A is a functional property.,"Given the previous statements, is P the same as J?",No,P is not the same as J.,False,No
1297,C L 86.,G L 60.,L is a functional property.,"Given the previous statements, is G the same as C?",No,G is not the same as C.,False,Yes
1881,I A 42.,W A 1.,A is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,No
1731,H Z 97.,E Z 34.,Z is a functional property.,"Given the previous statements, is E the same as H?",No,E is not the same as H.,False,No
1458,E O 90.,K O 90.,O is a functional property.,"Given the previous statements, is K the same as E?",No,K is not the same as E.,False,No
1032,A E 27.,R E 51.,E is a functional property.,"Given the previous statements, is R the same as A?",No,R is not the same as A.,False,Yes
182,B N 95.,J N 95.,N is a functional property.,"Given the previous statements, is J the same as B?",Yes,J is the same as B.,True,Yes
1314,D M 59.,L M 9.,M is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,No
1634,G S 84.,H S 62.,S is a functional property.,"Given the previous statements, is H the same as G?",No,H is not the same as G.,False,No
1302,D O 95.,P O 41.,O is a functional property.,"Given the previous statements, is P the same as D?",No,P is not the same as D.,False,Yes
1201,C B 59.,R B 99.,B is a functional property.,"Given the previous statements, is R the same as C?",No,R is not the same as C.,False,No
335,D F 47.,B F 47.,F is a functional property.,"Given the previous statements, is B the same as D?",Yes,B is the same as D.,True,Yes
1580,F Y 48.,J Y 13.,Y is a functional property.,"Given the previous statements, is J the same as F?",No,J is not the same as F.,False,No
1781,H O 98.,Z O 10.,O is a functional property.,"Given the previous statements, is Z the same as H?",No,Z is not the same as H.,False,No
453,E A 12.,B A 12.,A is a functional property.,"Given the previous statements, is B the same as E?",Yes,B is the same as E.,True,No
1113,B D 24.,C D 82.,D is a functional property.,"Given the previous statements, is C the same as B?",No,C is not the same as B.,False,Yes
969,J Z 68.,U Z 68.,Z is a functional property.,"Given the previous statements, is U the same as J?",Yes,U is the same as J.,True,Yes
773,H R 64.,Z R 64.,R is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,No
144,B U 68.,W U 68.,U is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,Yes
1091,A B 100.,T B 68.,B is a functional property.,"Given the previous statements, is T the same as A?",No,T is not the same as A.,False,No
363,D F 43.,T F 43.,F is a functional property.,"Given the previous statements, is T the same as D?",Yes,T is the same as D.,True,Yes
827,I E 65.,Y E 65.,E is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,Yes
1516,F D 95.,V D 99.,D is a functional property.,"Given the previous statements, is V the same as F?",No,V is not the same as F.,False,No
501,F W 32.,Q W 32.,W is a functional property.,"Given the previous statements, is Q the same as F?",Yes,Q is the same as F.,True,Yes
1272,C I 33.,V I 61.,I is a functional property.,"Given the previous statements, is V the same as C?",No,V is not the same as C.,False,No
1569,F Q 67.,X Q 56.,Q is a functional property.,"Given the previous statements, is X the same as F?",No,X is not the same as F.,False,No
1409,E A 52.,J A 66.,A is a functional property.,"Given the previous statements, is J the same as E?",No,J is not the same as E.,False,No
1567,F P 26.,Z P 17.,P is a functional property.,"Given the previous statements, is Z the same as F?",No,Z is not the same as F.,False,No
292,C D 58.,P D 58.,D is a functional property.,"Given the previous statements, is P the same as C?",Yes,P is the same as C.,True,No
439,E Q 60.,O Q 60.,Q is a functional property.,"Given the previous statements, is O the same as E?",Yes,O is the same as E.,True,Yes
1395,D B 47.,I B 53.,B is a functional property.,"Given the previous statements, is I the same as D?",No,I is not the same as D.,False,No
1087,A D 38.,L D 62.,D is a functional property.,"Given the previous statements, is L the same as A?",No,L is not the same as A.,False,No
1978,J Z 49.,W Z 37.,Z is a functional property.,"Given the previous statements, is W the same as J?",No,W is not the same as J.,False,No
1289,C Z 77.,R Z 38.,Z is a functional property.,"Given the previous statements, is R the same as C?",No,R is not the same as C.,False,No
1753,H F 6.,K F 19.,F is a functional property.,"Given the previous statements, is K the same as H?",No,K is not the same as H.,False,No
1544,F Z 80.,O Z 51.,Z is a functional property.,"Given the previous statements, is O the same as F?",No,O is not the same as F.,False,No
1506,F H 98.,Q H 56.,H is a functional property.,"Given the previous statements, is Q the same as F?",No,Q is not the same as F.,False,No
146,B G 74.,W G 74.,G is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,No
1058,A R 89.,W R 89.,R is a functional property.,"Given the previous statements, is W the same as A?",No,W is not the same as A.,False,Yes
1086,A E 19.,N E 50.,E is a functional property.,"Given the previous statements, is N the same as A?",No,N is not the same as A.,False,Yes
537,F X 90.,H X 90.,X is a functional property.,"Given the previous statements, is H the same as F?",Yes,H is the same as F.,True,No
1456,E V 12.,B V 10.,V is a functional property.,"Given the previous statements, is B the same as E?",No,B is not the same as E.,False,Yes
1088,A P 63.,U P 57.,P is a functional property.,"Given the previous statements, is U the same as A?",No,U is not the same as A.,False,Yes
651,G M 6.,U M 6.,M is a functional property.,"Given the previous statements, is U the same as G?",Yes,U is the same as G.,True,No
1031,A H 47.,R H 18.,H is a functional property.,"Given the previous statements, is R the same as A?",No,R is not the same as A.,False,No
1373,D C 85.,V C 79.,C is a functional property.,"Given the previous statements, is V the same as D?",No,V is not the same as D.,False,No
849,I G 47.,U G 47.,G is a functional property.,"Given the previous statements, is U the same as I?",Yes,U is the same as I.,True,No
551,F K 45.,W K 45.,K is a functional property.,"Given the previous statements, is W the same as F?",Yes,W is the same as F.,True,No
974,J G 57.,N G 57.,G is a functional property.,"Given the previous statements, is N the same as J?",Yes,N is the same as J.,True,No
526,F V 15.,I V 15.,V is a functional property.,"Given the previous statements, is I the same as F?",Yes,I is the same as F.,True,Yes
928,J D 81.,Y D 81.,D is a functional property.,"Given the previous statements, is Y the same as J?",Yes,Y is the same as J.,True,No
213,C P 65.,Y P 65.,P is a functional property.,"Given the previous statements, is Y the same as C?",Yes,Y is the same as C.,True,Yes
1683,G I 68.,O I 37.,I is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,No
116,B U 21.,M U 21.,U is a functional property.,"Given the previous statements, is M the same as B?",Yes,M is the same as B.,True,No
766,H A 36.,J A 36.,A is a functional property.,"Given the previous statements, is J the same as H?",Yes,J is the same as H.,True,No
959,J Z 42.,Y Z 42.,Z is a functional property.,"Given the previous statements, is Y the same as J?",Yes,Y is the same as J.,True,Yes
1782,H Z 44.,D Z 82.,Z is a functional property.,"Given the previous statements, is D the same as H?",No,D is not the same as H.,False,No
1618,G W 33.,S W 64.,W is a functional property.,"Given the previous statements, is S the same as G?",No,S is not the same as G.,False,Yes
517,F M 36.,I M 36.,M is a functional property.,"Given the previous statements, is I the same as F?",Yes,I is the same as F.,True,Yes
1597,F D 27.,O D 91.,D is a functional property.,"Given the previous statements, is O the same as F?",No,O is not the same as F.,False,No
1555,F D 25.,C D 6.,D is a functional property.,"Given the previous statements, is C the same as F?",No,C is not the same as F.,False,No
897,I B 25.,W B 25.,B is a functional property.,"Given the previous statements, is W the same as I?",Yes,W is the same as I.,True,No
234,C Z 94.,Q Z 94.,Z is a functional property.,"Given the previous statements, is Q the same as C?",Yes,Q is the same as C.,True,No
375,D P 51.,N P 51.,P is a functional property.,"Given the previous statements, is N the same as D?",Yes,N is the same as D.,True,Yes
770,H F 65.,L F 65.,F is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,No
818,I C 24.,F C 24.,C is a functional property.,"Given the previous statements, is F the same as I?",Yes,F is the same as I.,True,No
508,F Z 77.,O Z 77.,Z is a functional property.,"Given the previous statements, is O the same as F?",Yes,O is the same as F.,True,Yes
648,G O 52.,K O 52.,O is a functional property.,"Given the previous statements, is K the same as G?",Yes,K is the same as G.,True,No
1776,H O 40.,F O 57.,O is a functional property.,"Given the previous statements, is F the same as H?",No,F is not the same as H.,False,No
1071,A L 39.,N L 69.,L is a functional property.,"Given the previous statements, is N the same as A?",No,N is not the same as A.,False,No
1802,I R 61.,F R 4.,R is a functional property.,"Given the previous statements, is F the same as I?",No,F is not the same as I.,False,Yes
1400,D U 80.,J U 11.,U is a functional property.,"Given the previous statements, is J the same as D?",No,J is not the same as D.,False,Yes
304,D Q 50.,S Q 50.,Q is a functional property.,"Given the previous statements, is S the same as D?",Yes,S is the same as D.,True,Yes
1723,H W 80.,G W 1.,W is a functional property.,"Given the previous statements, is G the same as H?",No,G is not the same as H.,False,No
1429,E U 10.,W U 11.,U is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,Yes
329,D K 63.,T K 63.,K is a functional property.,"Given the previous statements, is T the same as D?",Yes,T is the same as D.,True,Yes
1673,G M 70.,L M 69.,M is a functional property.,"Given the previous statements, is L the same as G?",No,L is not the same as G.,False,No
282,C H 75.,M H 75.,H is a functional property.,"Given the previous statements, is M the same as C?",Yes,M is the same as C.,True,Yes
1422,E Z 36.,O Z 93.,Z is a functional property.,"Given the previous statements, is O the same as E?",No,O is not the same as E.,False,No
