ID,triple1,triple2,question,answer,inferred triple,label
1541,F is a A.,A is a subclass of N.,"Given the previous statements, is F a H?",No,F is not a H.,False
1542,F is a H.,H is a subclass of Z.,"Given the previous statements, is F a Q?",No,F is not a Q.,False
1543,F is a A.,A is a subclass of B.,"Given the previous statements, is F a S?",No,F is not a S.,False
1544,F is a U.,U is a subclass of Y.,"Given the previous statements, is F a G?",No,F is not a G.,False
1545,F is a O.,O is a subclass of L.,"Given the previous statements, is F a S?",No,F is not a S.,False
1546,F is a L.,L is a subclass of P.,"Given the previous statements, is F a A?",No,F is not a A.,False
1547,F is a G.,G is a subclass of U.,"Given the previous statements, is F a A?",No,F is not a A.,False
1548,F is a C.,C is a subclass of D.,"Given the previous statements, is F a B?",No,F is not a B.,False
1549,F is a N.,N is a subclass of M.,"Given the previous statements, is F a B?",No,F is not a B.,False
1550,F is a K.,K is a subclass of R.,"Given the previous statements, is F a C?",No,F is not a C.,False
1551,F is a H.,H is a subclass of J.,"Given the previous statements, is F a D?",No,F is not a D.,False
1552,F is a N.,N is a subclass of W.,"Given the previous statements, is F a G?",No,F is not a G.,False
1553,F is a B.,B is a subclass of E.,"Given the previous statements, is F a S?",No,F is not a S.,False
1554,F is a H.,H is a subclass of P.,"Given the previous statements, is F a Q?",No,F is not a Q.,False
1555,F is a X.,X is a subclass of N.,"Given the previous statements, is F a R?",No,F is not a R.,False
1556,F is a E.,E is a subclass of R.,"Given the previous statements, is F a Z?",No,F is not a Z.,False
1557,F is a G.,G is a subclass of B.,"Given the previous statements, is F a J?",No,F is not a J.,False
1558,F is a Q.,Q is a subclass of W.,"Given the previous statements, is F a V?",No,F is not a V.,False
1559,F is a E.,E is a subclass of H.,"Given the previous statements, is F a J?",No,F is not a J.,False
1560,F is a T.,T is a subclass of X.,"Given the previous statements, is F a R?",No,F is not a R.,False
1561,F is a A.,A is a subclass of M.,"Given the previous statements, is F a G?",No,F is not a G.,False
1562,F is a H.,H is a subclass of S.,"Given the previous statements, is F a U?",No,F is not a U.,False
1563,F is a C.,C is a subclass of D.,"Given the previous statements, is F a P?",No,F is not a P.,False
1564,F is a Y.,Y is a subclass of N.,"Given the previous statements, is F a V?",No,F is not a V.,False
1565,F is a S.,S is a subclass of P.,"Given the previous statements, is F a K?",No,F is not a K.,False
1566,F is a R.,R is a subclass of T.,"Given the previous statements, is F a O?",No,F is not a O.,False
1567,F is a D.,D is a subclass of S.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
1568,F is a Z.,Z is a subclass of X.,"Given the previous statements, is F a S?",No,F is not a S.,False
1569,F is a S.,S is a subclass of V.,"Given the previous statements, is F a D?",No,F is not a D.,False
1570,F is a G.,G is a subclass of U.,"Given the previous statements, is F a R?",No,F is not a R.,False
1571,F is a J.,J is a subclass of C.,"Given the previous statements, is F a Q?",No,F is not a Q.,False
1572,F is a Z.,Z is a subclass of O.,"Given the previous statements, is F a B?",No,F is not a B.,False
1573,F is a E.,E is a subclass of S.,"Given the previous statements, is F a A?",No,F is not a A.,False
1574,F is a T.,T is a subclass of G.,"Given the previous statements, is F a O?",No,F is not a O.,False
1575,F is a U.,U is a subclass of S.,"Given the previous statements, is F a Z?",No,F is not a Z.,False
1576,F is a C.,C is a subclass of Z.,"Given the previous statements, is F a J?",No,F is not a J.,False
1577,F is a B.,B is a subclass of I.,"Given the previous statements, is F a L?",No,F is not a L.,False
1578,F is a W.,W is a subclass of Q.,"Given the previous statements, is F a B?",No,F is not a B.,False
1579,F is a V.,V is a subclass of Y.,"Given the previous statements, is F a U?",No,F is not a U.,False
1580,F is a M.,M is a subclass of T.,"Given the previous statements, is F a G?",No,F is not a G.,False
1581,F is a B.,B is a subclass of L.,"Given the previous statements, is F a I?",No,F is not a I.,False
1582,F is a Z.,Z is a subclass of N.,"Given the previous statements, is F a U?",No,F is not a U.,False
1583,F is a E.,E is a subclass of M.,"Given the previous statements, is F a H?",No,F is not a H.,False
1584,F is a Z.,Z is a subclass of D.,"Given the previous statements, is F a I?",No,F is not a I.,False
1585,F is a O.,O is a subclass of X.,"Given the previous statements, is F a M?",No,F is not a M.,False
1586,F is a V.,V is a subclass of M.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
1587,F is a J.,J is a subclass of W.,"Given the previous statements, is F a S?",No,F is not a S.,False
1588,F is a T.,T is a subclass of E.,"Given the previous statements, is F a H?",No,F is not a H.,False
1589,F is a Z.,Z is a subclass of D.,"Given the previous statements, is F a L?",No,F is not a L.,False
1590,F is a S.,S is a subclass of I.,"Given the previous statements, is F a X?",No,F is not a X.,False
1591,F is a C.,C is a subclass of G.,"Given the previous statements, is F a S?",No,F is not a S.,False
1592,F is a H.,H is a subclass of Z.,"Given the previous statements, is F a V?",No,F is not a V.,False
1593,F is a T.,T is a subclass of U.,"Given the previous statements, is F a N?",No,F is not a N.,False
1594,F is a O.,O is a subclass of L.,"Given the previous statements, is F a X?",No,F is not a X.,False
1595,F is a C.,C is a subclass of L.,"Given the previous statements, is F a W?",No,F is not a W.,False
1596,F is a T.,T is a subclass of K.,"Given the previous statements, is F a H?",No,F is not a H.,False
1597,F is a D.,D is a subclass of G.,"Given the previous statements, is F a W?",No,F is not a W.,False
1598,F is a E.,E is a subclass of D.,"Given the previous statements, is F a T?",No,F is not a T.,False
1599,F is a O.,O is a subclass of G.,"Given the previous statements, is F a Z?",No,F is not a Z.,False
1600,F is a I.,I is a subclass of C.,"Given the previous statements, is F a R?",No,F is not a R.,False
1601,G is a Z.,Z is a subclass of F.,"Given the previous statements, is G a X?",No,G is not a X.,False
1602,G is a S.,S is a subclass of M.,"Given the previous statements, is G a O?",No,G is not a O.,False
1603,G is a O.,O is a subclass of P.,"Given the previous statements, is G a R?",No,G is not a R.,False
1604,G is a I.,I is a subclass of W.,"Given the previous statements, is G a C?",No,G is not a C.,False
1605,G is a N.,N is a subclass of K.,"Given the previous statements, is G a I?",No,G is not a I.,False
1606,G is a Z.,Z is a subclass of M.,"Given the previous statements, is G a B?",No,G is not a B.,False
1607,G is a K.,K is a subclass of U.,"Given the previous statements, is G a I?",No,G is not a I.,False
1608,G is a O.,O is a subclass of M.,"Given the previous statements, is G a V?",No,G is not a V.,False
1609,G is a E.,E is a subclass of P.,"Given the previous statements, is G a B?",No,G is not a B.,False
1610,G is a R.,R is a subclass of M.,"Given the previous statements, is G a U?",No,G is not a U.,False
1611,G is a Z.,Z is a subclass of P.,"Given the previous statements, is G a M?",No,G is not a M.,False
1612,G is a J.,J is a subclass of C.,"Given the previous statements, is G a L?",No,G is not a L.,False
1613,G is a A.,A is a subclass of B.,"Given the previous statements, is G a W?",No,G is not a W.,False
1614,G is a K.,K is a subclass of D.,"Given the previous statements, is G a V?",No,G is not a V.,False
1615,G is a F.,F is a subclass of D.,"Given the previous statements, is G a C?",No,G is not a C.,False
1616,G is a A.,A is a subclass of E.,"Given the previous statements, is G a U?",No,G is not a U.,False
1617,G is a P.,P is a subclass of I.,"Given the previous statements, is G a X?",No,G is not a X.,False
1618,G is a U.,U is a subclass of D.,"Given the previous statements, is G a R?",No,G is not a R.,False
1619,G is a H.,H is a subclass of N.,"Given the previous statements, is G a C?",No,G is not a C.,False
1620,G is a L.,L is a subclass of B.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1621,G is a H.,H is a subclass of D.,"Given the previous statements, is G a T?",No,G is not a T.,False
1622,G is a S.,S is a subclass of V.,"Given the previous statements, is G a A?",No,G is not a A.,False
1623,G is a K.,K is a subclass of X.,"Given the previous statements, is G a T?",No,G is not a T.,False
1624,G is a D.,D is a subclass of M.,"Given the previous statements, is G a C?",No,G is not a C.,False
1625,G is a F.,F is a subclass of V.,"Given the previous statements, is G a U?",No,G is not a U.,False
1626,G is a Y.,Y is a subclass of A.,"Given the previous statements, is G a I?",No,G is not a I.,False
1627,G is a M.,M is a subclass of T.,"Given the previous statements, is G a H?",No,G is not a H.,False
1628,G is a S.,S is a subclass of Y.,"Given the previous statements, is G a J?",No,G is not a J.,False
1629,G is a J.,J is a subclass of S.,"Given the previous statements, is G a P?",No,G is not a P.,False
1630,G is a M.,M is a subclass of Z.,"Given the previous statements, is G a O?",No,G is not a O.,False
1631,G is a X.,X is a subclass of K.,"Given the previous statements, is G a B?",No,G is not a B.,False
1632,G is a V.,V is a subclass of O.,"Given the previous statements, is G a Y?",No,G is not a Y.,False
1633,G is a T.,T is a subclass of A.,"Given the previous statements, is G a S?",No,G is not a S.,False
1634,G is a E.,E is a subclass of N.,"Given the previous statements, is G a B?",No,G is not a B.,False
1635,G is a R.,R is a subclass of H.,"Given the previous statements, is G a W?",No,G is not a W.,False
1636,G is a J.,J is a subclass of O.,"Given the previous statements, is G a E?",No,G is not a E.,False
1637,G is a P.,P is a subclass of Z.,"Given the previous statements, is G a E?",No,G is not a E.,False
1638,G is a S.,S is a subclass of T.,"Given the previous statements, is G a U?",No,G is not a U.,False
1639,G is a H.,H is a subclass of L.,"Given the previous statements, is G a J?",No,G is not a J.,False
1640,G is a V.,V is a subclass of P.,"Given the previous statements, is G a B?",No,G is not a B.,False
1641,G is a N.,N is a subclass of O.,"Given the previous statements, is G a X?",No,G is not a X.,False
1642,G is a R.,R is a subclass of I.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1643,G is a M.,M is a subclass of Q.,"Given the previous statements, is G a N?",No,G is not a N.,False
1644,G is a O.,O is a subclass of A.,"Given the previous statements, is G a R?",No,G is not a R.,False
1645,G is a P.,P is a subclass of X.,"Given the previous statements, is G a E?",No,G is not a E.,False
1646,G is a S.,S is a subclass of T.,"Given the previous statements, is G a D?",No,G is not a D.,False
1647,G is a B.,B is a subclass of A.,"Given the previous statements, is G a H?",No,G is not a H.,False
1648,G is a W.,W is a subclass of A.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1649,G is a P.,P is a subclass of M.,"Given the previous statements, is G a J?",No,G is not a J.,False
1650,G is a W.,W is a subclass of Q.,"Given the previous statements, is G a R?",No,G is not a R.,False
1651,G is a R.,R is a subclass of B.,"Given the previous statements, is G a V?",No,G is not a V.,False
1652,G is a D.,D is a subclass of Z.,"Given the previous statements, is G a M?",No,G is not a M.,False
1653,G is a W.,W is a subclass of T.,"Given the previous statements, is G a Y?",No,G is not a Y.,False
1654,G is a E.,E is a subclass of I.,"Given the previous statements, is G a Y?",No,G is not a Y.,False
1655,G is a N.,N is a subclass of V.,"Given the previous statements, is G a E?",No,G is not a E.,False
1656,G is a P.,P is a subclass of V.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1657,G is a J.,J is a subclass of S.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1658,G is a P.,P is a subclass of N.,"Given the previous statements, is G a O?",No,G is not a O.,False
1659,G is a H.,H is a subclass of E.,"Given the previous statements, is G a M?",No,G is not a M.,False
1660,G is a S.,S is a subclass of Y.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1661,G is a S.,S is a subclass of C.,"Given the previous statements, is G a M?",No,G is not a M.,False
1662,G is a Y.,Y is a subclass of Q.,"Given the previous statements, is G a I?",No,G is not a I.,False
1663,G is a X.,X is a subclass of U.,"Given the previous statements, is G a D?",No,G is not a D.,False
1664,G is a R.,R is a subclass of C.,"Given the previous statements, is G a W?",No,G is not a W.,False
1665,G is a M.,M is a subclass of W.,"Given the previous statements, is G a H?",No,G is not a H.,False
1666,G is a C.,C is a subclass of I.,"Given the previous statements, is G a T?",No,G is not a T.,False
1667,G is a L.,L is a subclass of V.,"Given the previous statements, is G a Y?",No,G is not a Y.,False
1668,G is a H.,H is a subclass of V.,"Given the previous statements, is G a L?",No,G is not a L.,False
1669,G is a A.,A is a subclass of Y.,"Given the previous statements, is G a U?",No,G is not a U.,False
1670,G is a H.,H is a subclass of E.,"Given the previous statements, is G a F?",No,G is not a F.,False
1671,G is a B.,B is a subclass of P.,"Given the previous statements, is G a A?",No,G is not a A.,False
1672,G is a P.,P is a subclass of L.,"Given the previous statements, is G a C?",No,G is not a C.,False
1673,G is a S.,S is a subclass of D.,"Given the previous statements, is G a P?",No,G is not a P.,False
1674,G is a D.,D is a subclass of R.,"Given the previous statements, is G a L?",No,G is not a L.,False
1675,G is a Z.,Z is a subclass of V.,"Given the previous statements, is G a F?",No,G is not a F.,False
1676,G is a D.,D is a subclass of P.,"Given the previous statements, is G a B?",No,G is not a B.,False
1677,G is a O.,O is a subclass of U.,"Given the previous statements, is G a K?",No,G is not a K.,False
1678,G is a O.,O is a subclass of C.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1679,G is a Q.,Q is a subclass of V.,"Given the previous statements, is G a O?",No,G is not a O.,False
1680,G is a A.,A is a subclass of X.,"Given the previous statements, is G a J?",No,G is not a J.,False
1681,G is a R.,R is a subclass of N.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1682,G is a I.,I is a subclass of P.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1683,G is a S.,S is a subclass of W.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1684,G is a E.,E is a subclass of Q.,"Given the previous statements, is G a A?",No,G is not a A.,False
1685,G is a D.,D is a subclass of U.,"Given the previous statements, is G a K?",No,G is not a K.,False
1686,G is a M.,M is a subclass of P.,"Given the previous statements, is G a F?",No,G is not a F.,False
1687,G is a L.,L is a subclass of P.,"Given the previous statements, is G a T?",No,G is not a T.,False
1688,G is a J.,J is a subclass of X.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1689,G is a Q.,Q is a subclass of M.,"Given the previous statements, is G a S?",No,G is not a S.,False
1690,G is a J.,J is a subclass of H.,"Given the previous statements, is G a Y?",No,G is not a Y.,False
1691,G is a N.,N is a subclass of T.,"Given the previous statements, is G a E?",No,G is not a E.,False
1692,G is a X.,X is a subclass of S.,"Given the previous statements, is G a J?",No,G is not a J.,False
1693,G is a T.,T is a subclass of S.,"Given the previous statements, is G a O?",No,G is not a O.,False
1694,G is a F.,F is a subclass of C.,"Given the previous statements, is G a L?",No,G is not a L.,False
1695,G is a I.,I is a subclass of O.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1696,G is a D.,D is a subclass of J.,"Given the previous statements, is G a T?",No,G is not a T.,False
1697,G is a E.,E is a subclass of C.,"Given the previous statements, is G a T?",No,G is not a T.,False
1698,G is a Y.,Y is a subclass of P.,"Given the previous statements, is G a Q?",No,G is not a Q.,False
1699,G is a I.,I is a subclass of Y.,"Given the previous statements, is G a K?",No,G is not a K.,False
1700,G is a W.,W is a subclass of O.,"Given the previous statements, is G a A?",No,G is not a A.,False
1701,H is a B.,B is a subclass of S.,"Given the previous statements, is H a G?",No,H is not a G.,False
1702,H is a D.,D is a subclass of B.,"Given the previous statements, is H a J?",No,H is not a J.,False
1703,H is a N.,N is a subclass of G.,"Given the previous statements, is H a D?",No,H is not a D.,False
1704,H is a Y.,Y is a subclass of O.,"Given the previous statements, is H a D?",No,H is not a D.,False
1705,H is a N.,N is a subclass of E.,"Given the previous statements, is H a R?",No,H is not a R.,False
1706,H is a C.,C is a subclass of M.,"Given the previous statements, is H a I?",No,H is not a I.,False
1707,H is a V.,V is a subclass of L.,"Given the previous statements, is H a X?",No,H is not a X.,False
1708,H is a P.,P is a subclass of L.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
1709,H is a N.,N is a subclass of U.,"Given the previous statements, is H a J?",No,H is not a J.,False
1710,H is a E.,E is a subclass of D.,"Given the previous statements, is H a F?",No,H is not a F.,False
1711,H is a K.,K is a subclass of D.,"Given the previous statements, is H a R?",No,H is not a R.,False
1712,H is a L.,L is a subclass of F.,"Given the previous statements, is H a R?",No,H is not a R.,False
1713,H is a X.,X is a subclass of Y.,"Given the previous statements, is H a A?",No,H is not a A.,False
1714,H is a A.,A is a subclass of U.,"Given the previous statements, is H a I?",No,H is not a I.,False
1715,H is a E.,E is a subclass of S.,"Given the previous statements, is H a J?",No,H is not a J.,False
1716,H is a V.,V is a subclass of A.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1717,H is a F.,F is a subclass of V.,"Given the previous statements, is H a E?",No,H is not a E.,False
1718,H is a R.,R is a subclass of E.,"Given the previous statements, is H a C?",No,H is not a C.,False
1719,H is a Y.,Y is a subclass of L.,"Given the previous statements, is H a J?",No,H is not a J.,False
1720,H is a T.,T is a subclass of Y.,"Given the previous statements, is H a E?",No,H is not a E.,False
1721,H is a C.,C is a subclass of P.,"Given the previous statements, is H a I?",No,H is not a I.,False
1722,H is a C.,C is a subclass of Q.,"Given the previous statements, is H a T?",No,H is not a T.,False
1723,H is a U.,U is a subclass of D.,"Given the previous statements, is H a O?",No,H is not a O.,False
1724,H is a R.,R is a subclass of N.,"Given the previous statements, is H a S?",No,H is not a S.,False
1725,H is a O.,O is a subclass of R.,"Given the previous statements, is H a F?",No,H is not a F.,False
1726,H is a U.,U is a subclass of O.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
1727,H is a B.,B is a subclass of K.,"Given the previous statements, is H a M?",No,H is not a M.,False
1728,H is a Y.,Y is a subclass of N.,"Given the previous statements, is H a U?",No,H is not a U.,False
1729,H is a E.,E is a subclass of A.,"Given the previous statements, is H a N?",No,H is not a N.,False
1730,H is a E.,E is a subclass of D.,"Given the previous statements, is H a M?",No,H is not a M.,False
1731,H is a J.,J is a subclass of N.,"Given the previous statements, is H a R?",No,H is not a R.,False
1732,H is a G.,G is a subclass of M.,"Given the previous statements, is H a F?",No,H is not a F.,False
1733,H is a E.,E is a subclass of V.,"Given the previous statements, is H a R?",No,H is not a R.,False
1734,H is a D.,D is a subclass of I.,"Given the previous statements, is H a N?",No,H is not a N.,False
1735,H is a P.,P is a subclass of I.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1736,H is a R.,R is a subclass of K.,"Given the previous statements, is H a I?",No,H is not a I.,False
1737,H is a U.,U is a subclass of R.,"Given the previous statements, is H a G?",No,H is not a G.,False
1738,H is a U.,U is a subclass of S.,"Given the previous statements, is H a O?",No,H is not a O.,False
1739,H is a V.,V is a subclass of P.,"Given the previous statements, is H a E?",No,H is not a E.,False
1740,H is a Y.,Y is a subclass of W.,"Given the previous statements, is H a M?",No,H is not a M.,False
1741,H is a T.,T is a subclass of W.,"Given the previous statements, is H a B?",No,H is not a B.,False
1742,H is a O.,O is a subclass of B.,"Given the previous statements, is H a C?",No,H is not a C.,False
1743,H is a C.,C is a subclass of U.,"Given the previous statements, is H a P?",No,H is not a P.,False
1744,H is a D.,D is a subclass of U.,"Given the previous statements, is H a W?",No,H is not a W.,False
1745,H is a P.,P is a subclass of E.,"Given the previous statements, is H a N?",No,H is not a N.,False
1746,H is a S.,S is a subclass of N.,"Given the previous statements, is H a E?",No,H is not a E.,False
1747,H is a E.,E is a subclass of Z.,"Given the previous statements, is H a Q?",No,H is not a Q.,False
1748,H is a T.,T is a subclass of D.,"Given the previous statements, is H a Q?",No,H is not a Q.,False
1749,H is a Q.,Q is a subclass of K.,"Given the previous statements, is H a W?",No,H is not a W.,False
1750,H is a D.,D is a subclass of T.,"Given the previous statements, is H a M?",No,H is not a M.,False
1751,H is a W.,W is a subclass of Y.,"Given the previous statements, is H a B?",No,H is not a B.,False
1752,H is a Z.,Z is a subclass of E.,"Given the previous statements, is H a S?",No,H is not a S.,False
1753,H is a U.,U is a subclass of C.,"Given the previous statements, is H a I?",No,H is not a I.,False
1754,H is a R.,R is a subclass of F.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1755,H is a B.,B is a subclass of L.,"Given the previous statements, is H a K?",No,H is not a K.,False
1756,H is a A.,A is a subclass of T.,"Given the previous statements, is H a P?",No,H is not a P.,False
1757,H is a F.,F is a subclass of B.,"Given the previous statements, is H a U?",No,H is not a U.,False
1758,H is a Q.,Q is a subclass of M.,"Given the previous statements, is H a I?",No,H is not a I.,False
1759,H is a F.,F is a subclass of O.,"Given the previous statements, is H a W?",No,H is not a W.,False
1760,H is a B.,B is a subclass of Y.,"Given the previous statements, is H a L?",No,H is not a L.,False
1761,H is a Z.,Z is a subclass of G.,"Given the previous statements, is H a U?",No,H is not a U.,False
1762,H is a D.,D is a subclass of N.,"Given the previous statements, is H a W?",No,H is not a W.,False
1763,H is a W.,W is a subclass of N.,"Given the previous statements, is H a A?",No,H is not a A.,False
1764,H is a U.,U is a subclass of O.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1765,H is a S.,S is a subclass of L.,"Given the previous statements, is H a A?",No,H is not a A.,False
1766,H is a P.,P is a subclass of U.,"Given the previous statements, is H a N?",No,H is not a N.,False
1767,H is a R.,R is a subclass of C.,"Given the previous statements, is H a L?",No,H is not a L.,False
1768,H is a T.,T is a subclass of M.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1769,H is a M.,M is a subclass of R.,"Given the previous statements, is H a K?",No,H is not a K.,False
1770,H is a T.,T is a subclass of Y.,"Given the previous statements, is H a W?",No,H is not a W.,False
1771,H is a V.,V is a subclass of T.,"Given the previous statements, is H a W?",No,H is not a W.,False
1772,H is a L.,L is a subclass of T.,"Given the previous statements, is H a V?",No,H is not a V.,False
1773,H is a Q.,Q is a subclass of F.,"Given the previous statements, is H a W?",No,H is not a W.,False
1774,H is a P.,P is a subclass of U.,"Given the previous statements, is H a I?",No,H is not a I.,False
1775,H is a D.,D is a subclass of Z.,"Given the previous statements, is H a N?",No,H is not a N.,False
1776,H is a V.,V is a subclass of Q.,"Given the previous statements, is H a R?",No,H is not a R.,False
1777,H is a N.,N is a subclass of R.,"Given the previous statements, is H a C?",No,H is not a C.,False
1778,H is a Y.,Y is a subclass of G.,"Given the previous statements, is H a U?",No,H is not a U.,False
1779,H is a U.,U is a subclass of I.,"Given the previous statements, is H a V?",No,H is not a V.,False
1780,H is a O.,O is a subclass of N.,"Given the previous statements, is H a F?",No,H is not a F.,False
1781,H is a Y.,Y is a subclass of E.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
1782,H is a Q.,Q is a subclass of P.,"Given the previous statements, is H a L?",No,H is not a L.,False
1783,H is a J.,J is a subclass of M.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1784,H is a K.,K is a subclass of B.,"Given the previous statements, is H a C?",No,H is not a C.,False
1785,H is a O.,O is a subclass of I.,"Given the previous statements, is H a L?",No,H is not a L.,False
1786,H is a Q.,Q is a subclass of T.,"Given the previous statements, is H a S?",No,H is not a S.,False
1787,H is a N.,N is a subclass of Y.,"Given the previous statements, is H a G?",No,H is not a G.,False
1788,H is a Z.,Z is a subclass of R.,"Given the previous statements, is H a J?",No,H is not a J.,False
1789,H is a S.,S is a subclass of F.,"Given the previous statements, is H a X?",No,H is not a X.,False
1790,H is a R.,R is a subclass of D.,"Given the previous statements, is H a F?",No,H is not a F.,False
1791,H is a I.,I is a subclass of Y.,"Given the previous statements, is H a M?",No,H is not a M.,False
1792,H is a V.,V is a subclass of F.,"Given the previous statements, is H a K?",No,H is not a K.,False
1793,H is a T.,T is a subclass of N.,"Given the previous statements, is H a G?",No,H is not a G.,False
1794,H is a W.,W is a subclass of Q.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1795,H is a R.,R is a subclass of U.,"Given the previous statements, is H a O?",No,H is not a O.,False
1796,H is a K.,K is a subclass of J.,"Given the previous statements, is H a W?",No,H is not a W.,False
1797,H is a U.,U is a subclass of B.,"Given the previous statements, is H a R?",No,H is not a R.,False
1798,H is a K.,K is a subclass of T.,"Given the previous statements, is H a F?",No,H is not a F.,False
1799,H is a J.,J is a subclass of L.,"Given the previous statements, is H a V?",No,H is not a V.,False
1800,H is a D.,D is a subclass of E.,"Given the previous statements, is H a M?",No,H is not a M.,False
1801,I is a J.,J is a subclass of A.,"Given the previous statements, is I a L?",No,I is not a L.,False
1802,I is a M.,M is a subclass of T.,"Given the previous statements, is I a E?",No,I is not a E.,False
1803,I is a R.,R is a subclass of P.,"Given the previous statements, is I a M?",No,I is not a M.,False
1804,I is a V.,V is a subclass of K.,"Given the previous statements, is I a H?",No,I is not a H.,False
1805,I is a S.,S is a subclass of O.,"Given the previous statements, is I a R?",No,I is not a R.,False
1806,I is a X.,X is a subclass of L.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1807,I is a R.,R is a subclass of U.,"Given the previous statements, is I a K?",No,I is not a K.,False
1808,I is a T.,T is a subclass of U.,"Given the previous statements, is I a M?",No,I is not a M.,False
1809,I is a E.,E is a subclass of M.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1810,I is a E.,E is a subclass of B.,"Given the previous statements, is I a T?",No,I is not a T.,False
1811,I is a X.,X is a subclass of T.,"Given the previous statements, is I a Z?",No,I is not a Z.,False
1812,I is a C.,C is a subclass of Q.,"Given the previous statements, is I a V?",No,I is not a V.,False
1813,I is a O.,O is a subclass of N.,"Given the previous statements, is I a E?",No,I is not a E.,False
1814,I is a X.,X is a subclass of O.,"Given the previous statements, is I a P?",No,I is not a P.,False
1815,I is a F.,F is a subclass of U.,"Given the previous statements, is I a V?",No,I is not a V.,False
1816,I is a J.,J is a subclass of H.,"Given the previous statements, is I a N?",No,I is not a N.,False
1817,I is a U.,U is a subclass of H.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1818,I is a D.,D is a subclass of B.,"Given the previous statements, is I a P?",No,I is not a P.,False
1819,I is a Y.,Y is a subclass of W.,"Given the previous statements, is I a G?",No,I is not a G.,False
1820,I is a N.,N is a subclass of M.,"Given the previous statements, is I a V?",No,I is not a V.,False
1821,I is a V.,V is a subclass of S.,"Given the previous statements, is I a U?",No,I is not a U.,False
1822,I is a J.,J is a subclass of S.,"Given the previous statements, is I a N?",No,I is not a N.,False
1823,I is a G.,G is a subclass of Q.,"Given the previous statements, is I a M?",No,I is not a M.,False
1824,I is a T.,T is a subclass of H.,"Given the previous statements, is I a M?",No,I is not a M.,False
1825,I is a Q.,Q is a subclass of A.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1826,I is a D.,D is a subclass of J.,"Given the previous statements, is I a V?",No,I is not a V.,False
1827,I is a C.,C is a subclass of Q.,"Given the previous statements, is I a P?",No,I is not a P.,False
1828,I is a V.,V is a subclass of K.,"Given the previous statements, is I a Y?",No,I is not a Y.,False
1829,I is a D.,D is a subclass of L.,"Given the previous statements, is I a P?",No,I is not a P.,False
1830,I is a N.,N is a subclass of Q.,"Given the previous statements, is I a S?",No,I is not a S.,False
1831,I is a Q.,Q is a subclass of D.,"Given the previous statements, is I a A?",No,I is not a A.,False
1832,I is a M.,M is a subclass of Q.,"Given the previous statements, is I a Z?",No,I is not a Z.,False
1833,I is a M.,M is a subclass of A.,"Given the previous statements, is I a S?",No,I is not a S.,False
1834,I is a O.,O is a subclass of F.,"Given the previous statements, is I a C?",No,I is not a C.,False
1835,I is a K.,K is a subclass of J.,"Given the previous statements, is I a G?",No,I is not a G.,False
1836,I is a R.,R is a subclass of V.,"Given the previous statements, is I a E?",No,I is not a E.,False
1837,I is a X.,X is a subclass of L.,"Given the previous statements, is I a D?",No,I is not a D.,False
1838,I is a N.,N is a subclass of D.,"Given the previous statements, is I a W?",No,I is not a W.,False
1839,I is a G.,G is a subclass of N.,"Given the previous statements, is I a U?",No,I is not a U.,False
1840,I is a G.,G is a subclass of P.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1841,I is a S.,S is a subclass of Q.,"Given the previous statements, is I a J?",No,I is not a J.,False
1842,I is a M.,M is a subclass of O.,"Given the previous statements, is I a A?",No,I is not a A.,False
1843,I is a J.,J is a subclass of Y.,"Given the previous statements, is I a O?",No,I is not a O.,False
1844,I is a J.,J is a subclass of K.,"Given the previous statements, is I a U?",No,I is not a U.,False
1845,I is a D.,D is a subclass of B.,"Given the previous statements, is I a W?",No,I is not a W.,False
1846,I is a V.,V is a subclass of J.,"Given the previous statements, is I a D?",No,I is not a D.,False
