ID,triple1,triple2,question,answer,inferred triple,label
1742,California–Nevada–Hawaii District of the Lutheran Church–Missouri Synod is a Diocese.,Diocese is a subclass of VolleyballCoach.,"Given the previous statements, is California–Nevada–Hawaii District of the Lutheran Church–Missouri Synod a ClericalAdministrativeRegion?",No,California–Nevada–Hawaii District of the Lutheran Church–Missouri Synod is not a ClericalAdministrativeRegion.,False
1743,Calvert County Fire-Rescue-EMS is a Diocese.,Diocese is a subclass of GolfCourse.,"Given the previous statements, is Calvert County Fire-Rescue-EMS a ClericalAdministrativeRegion?",No,Calvert County Fire-Rescue-EMS is not a ClericalAdministrativeRegion.,False
1744,American Carpatho-Russian Orthodox Diocese is a Diocese.,Diocese is a subclass of SambaSchool.,"Given the previous statements, is American Carpatho-Russian Orthodox Diocese a ClericalAdministrativeRegion?",No,American Carpatho-Russian Orthodox Diocese is not a ClericalAdministrativeRegion.,False
1745,Amniotic fluid is an Embryology.,Embryology is a subclass of Winery.,"Given the previous statements, is Amniotic fluid an AnatomicalStructure?",No,Amniotic fluid is not an AnatomicalStructure.,False
1746,Amniotic sac is an Embryology.,Embryology is a subclass of Bone.,"Given the previous statements, is Amniotic sac an AnatomicalStructure?",No,Amniotic sac is not an AnatomicalStructure.,False
1747,Enamel organ is an Embryology.,Embryology is a subclass of Outbreak.,"Given the previous statements, is Enamel organ an AnatomicalStructure?",No,Enamel organ is not an AnatomicalStructure.,False
1748,Camilla Kruger is a HorseRider.,HorseRider is a subclass of Actor.,"Given the previous statements, is Camilla Kruger an Athlete?",No,Camilla Kruger is not an Athlete.,False
1749,Carina Cassøe Krüth is a HorseRider.,HorseRider is a subclass of Muscle.,"Given the previous statements, is Carina Cassøe Krüth an Athlete?",No,Carina Cassøe Krüth is not an Athlete.,False
1750,Carl Bouckaert is a HorseRider.,HorseRider is a subclass of GolfCourse.,"Given the previous statements, is Carl Bouckaert an Athlete?",No,Carl Bouckaert is not an Athlete.,False
1751,Candy Loving is a PlayboyPlaymate.,PlayboyPlaymate is a subclass of Depth.,"Given the previous statements, is Candy Loving a Person?",No,Candy Loving is not a Person.,False
1752,Carrie Stevens is a PlayboyPlaymate.,PlayboyPlaymate is a subclass of SingleList.,"Given the previous statements, is Carrie Stevens a Person?",No,Carrie Stevens is not a Person.,False
1753,Cassandra Lynn is a PlayboyPlaymate.,PlayboyPlaymate is a subclass of CyclingLeague.,"Given the previous statements, is Cassandra Lynn a Person?",No,Cassandra Lynn is not a Person.,False
1754,Ronnie O'Sullivan is a SnookerChamp.,SnookerChamp is a subclass of Surfer.,"Given the previous statements, is Ronnie O'Sullivan a SnookerPlayer?",No,Ronnie O'Sullivan is not a SnookerPlayer.,False
1755,Dennis Taylor is a SnookerChamp.,SnookerChamp is a subclass of Man.,"Given the previous statements, is Dennis Taylor a SnookerPlayer?",No,Dennis Taylor is not a SnookerPlayer.,False
1756,Horace Lindrum is a SnookerChamp.,SnookerChamp is a subclass of Satellite.,"Given the previous statements, is Horace Lindrum a SnookerPlayer?",No,Horace Lindrum is not a SnookerPlayer.,False
1757,Robert Prygiel is a VolleyballCoach.,VolleyballCoach is a subclass of ControlledDesignationOfOriginWine.,"Given the previous statements, is Robert Prygiel a Coach?",No,Robert Prygiel is not a Coach.,False
1758,Roberto Piazza is a VolleyballCoach.,VolleyballCoach is a subclass of Gene.,"Given the previous statements, is Roberto Piazza a Coach?",No,Roberto Piazza is not a Coach.,False
1759,Roberto Santilli is a VolleyballCoach.,VolleyballCoach is a subclass of Boxer.,"Given the previous statements, is Roberto Santilli a Coach?",No,Roberto Santilli is not a Coach.,False
1760,Nickel–cadmium battery is a Battery.,Battery is a subclass of SpeedwayRider.,"Given the previous statements, is Nickel–cadmium battery a Device?",No,Nickel–cadmium battery is not a Device.,False
1761,Alkaline battery is a Battery.,Battery is a subclass of ClericalAdministrativeRegion.,"Given the previous statements, is Alkaline battery a Device?",No,Alkaline battery is not a Device.,False
1762,Lithium-ion battery is a Battery.,Battery is a subclass of HorseRace.,"Given the previous statements, is Lithium-ion battery a Device?",No,Lithium-ion battery is not a Device.,False
1763,Lý Đạo Thành is a Chancellor.,Chancellor is a subclass of MovieGenre.,"Given the previous statements, is Lý Đạo Thành a Politician?",No,Lý Đạo Thành is not a Politician.,False
1764,Wang Xijue is a Chancellor.,Chancellor is a subclass of WaterTower.,"Given the previous statements, is Wang Xijue a Politician?",No,Wang Xijue is not a Politician.,False
1765,Viktor Klima is a Chancellor.,Chancellor is a subclass of Desert.,"Given the previous statements, is Viktor Klima a Politician?",No,Viktor Klima is not a Politician.,False
1766,Greek Men's Cricket Championship is a CricketLeague.,CricketLeague is a subclass of RailwayTunnel.,"Given the previous statements, is Greek Men's Cricket Championship a SportsLeague?",No,Greek Men's Cricket Championship is not a SportsLeague.,False
1767,Major League Cricket is a CricketLeague.,CricketLeague is a subclass of Vicar.,"Given the previous statements, is Major League Cricket a SportsLeague?",No,Major League Cricket is not a SportsLeague.,False
1768,Major League Cricket is a CricketLeague.,CricketLeague is a subclass of Mountain.,"Given the previous statements, is Major League Cricket a SportsLeague?",No,Major League Cricket is not a SportsLeague.,False
1769,Pro Golf Tour is a GolfLeague.,GolfLeague is a subclass of NobelPrize.,"Given the previous statements, is Pro Golf Tour a SportsLeague?",No,Pro Golf Tour is not a SportsLeague.,False
1770,Professional Golfers' Association of America is a GolfLeague.,GolfLeague is a subclass of RadioProgram.,"Given the previous statements, is Professional Golfers' Association of America a SportsLeague?",No,Professional Golfers' Association of America is not a SportsLeague.,False
1771,National Golf Foundation is a GolfLeague.,GolfLeague is a subclass of RollerCoaster.,"Given the previous statements, is National Golf Foundation a SportsLeague?",No,National Golf Foundation is not a SportsLeague.,False
1772,Canadian Lacrosse League is a LacrosseLeague.,LacrosseLeague is a subclass of Mayor.,"Given the previous statements, is Canadian Lacrosse League a SportsLeague?",No,Canadian Lacrosse League is not a SportsLeague.,False
1773,Premier Lacrosse League is a LacrosseLeague.,LacrosseLeague is a subclass of Parish.,"Given the previous statements, is Premier Lacrosse League a SportsLeague?",No,Premier Lacrosse League is not a SportsLeague.,False
1774,Professional Box Lacrosse Association is a LacrosseLeague.,LacrosseLeague is a subclass of MotorsportSeason.,"Given the previous statements, is Professional Box Lacrosse Association a SportsLeague?",No,Professional Box Lacrosse Association is not a SportsLeague.,False
1775,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is an OlympicEvent.,OlympicEvent is a subclass of Award.,"Given the previous statements, is Canoeing at the 2020 Summer Olympics – Women's slalom C-1 an Olympics?",No,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is not an Olympics.,False
1776,American football at the 1932 Summer Olympics is an OlympicEvent.,OlympicEvent is a subclass of Bird.,"Given the previous statements, is American football at the 1932 Summer Olympics an Olympics?",No,American football at the 1932 Summer Olympics is not an Olympics.,False
1777,Beach handball at the 2018 Summer Youth Olympics is an OlympicEvent.,OlympicEvent is a subclass of Athletics.,"Given the previous statements, is Beach handball at the 2018 Summer Youth Olympics an Olympics?",No,Beach handball at the 2018 Summer Youth Olympics is not an Olympics.,False
1778,Camille Combal is a Presenter.,Presenter is a subclass of Cricketer.,"Given the previous statements, is Camille Combal a Person?",No,Camille Combal is not a Person.,False
1779,Cara Carriveau is a Presenter.,Presenter is a subclass of Pope.,"Given the previous statements, is Cara Carriveau a Person?",No,Cara Carriveau is not a Person.,False
1780,Carlo Boszhard is a Presenter.,Presenter is a subclass of RocketEngine.,"Given the previous statements, is Carlo Boszhard a Person?",No,Carlo Boszhard is not a Person.,False
1781,Premier League Four-Team Championship is a SpeedwayLeague.,SpeedwayLeague is a subclass of WineRegion.,"Given the previous statements, is Premier League Four-Team Championship a SportsLeague?",No,Premier League Four-Team Championship is not a SportsLeague.,False
1782,Premier League Riders Championship is a SpeedwayLeague.,SpeedwayLeague is a subclass of BaseballPlayer.,"Given the previous statements, is Premier League Riders Championship a SportsLeague?",No,Premier League Riders Championship is not a SportsLeague.,False
1783,Elite League Knockout Cup is a SpeedwayLeague.,SpeedwayLeague is a subclass of Biathlete.,"Given the previous statements, is Elite League Knockout Cup a SportsLeague?",No,Elite League Knockout Cup is not a SportsLeague.,False
1784,Calico River Rapids is a WaterRide.,WaterRide is a subclass of HistoricBuilding.,"Given the previous statements, is Calico River Rapids an AmusementParkAttraction?",No,Calico River Rapids is not an AmusementParkAttraction.,False
1785,Power Surge is a WaterRide.,WaterRide is a subclass of Database.,"Given the previous statements, is Power Surge an AmusementParkAttraction?",No,Power Surge is not an AmusementParkAttraction.,False
1786,Rocky Hollow Log Ride is a WaterRide.,WaterRide is a subclass of Curler.,"Given the previous statements, is Rocky Hollow Log Ride an AmusementParkAttraction?",No,Rocky Hollow Log Ride is not an AmusementParkAttraction.,False
1787,Omphalophloios is a ClubMoss.,ClubMoss is a subclass of Tournament.,"Given the previous statements, is Omphalophloios a Plant?",No,Omphalophloios is not a Plant.,False
1788,Selaginella kraussiana is a ClubMoss.,ClubMoss is a subclass of Fashion.,"Given the previous statements, is Selaginella kraussiana a Plant?",No,Selaginella kraussiana is not a Plant.,False
1789,Brasilodendron is a ClubMoss.,ClubMoss is a subclass of IceHockeyLeague.,"Given the previous statements, is Brasilodendron a Plant?",No,Brasilodendron is not a Plant.,False
1790,Canary Row is a HollywoodCartoon.,HollywoodCartoon is a subclass of Sales.,"Given the previous statements, is Canary Row a Cartoon?",No,Canary Row is not a Cartoon.,False
1791,Canned Feud is a HollywoodCartoon.,HollywoodCartoon is a subclass of Province.,"Given the previous statements, is Canned Feud a Cartoon?",No,Canned Feud is not a Cartoon.,False
1792,Cannery Rodent is a HollywoodCartoon.,HollywoodCartoon is a subclass of Swarm.,"Given the previous statements, is Cannery Rodent a Cartoon?",No,Cannery Rodent is not a Cartoon.,False
1793,Cac Hubbard is a Coach.,Coach is a subclass of Project.,"Given the previous statements, is Cac Hubbard a Person?",No,Cac Hubbard is not a Person.,False
1794,Caddy Works is a Coach.,Coach is a subclass of Settlement.,"Given the previous statements, is Caddy Works a Person?",No,Caddy Works is not a Person.,False
1795,Caesar Felton Gayles is a Coach.,Coach is a subclass of Desert.,"Given the previous statements, is Caesar Felton Gayles a Person?",No,Caesar Felton Gayles is not a Person.,False
1796,Cabinho is a SportsManager.,SportsManager is a subclass of Lymph.,"Given the previous statements, is Cabinho a Person?",No,Cabinho is not a Person.,False
1797,Cabralzinho is a SportsManager.,SportsManager is a subclass of Biologist.,"Given the previous statements, is Cabralzinho a Person?",No,Cabralzinho is not a Person.,False
1798,Cacaio is a SportsManager.,SportsManager is a subclass of SportCompetitionResult.,"Given the previous statements, is Cacaio a Person?",No,Cacaio is not a Person.,False
1799,Cade Fairchild is a WinterSportPlayer.,WinterSportPlayer is a subclass of NuclearPowerStation.,"Given the previous statements, is Cade Fairchild an Athlete?",No,Cade Fairchild is not an Athlete.,False
1800,Cail MacLean is a WinterSportPlayer.,WinterSportPlayer is a subclass of Reptile.,"Given the previous statements, is Cail MacLean an Athlete?",No,Cail MacLean is not an Athlete.,False
1801,Cailey Hutchison is a WinterSportPlayer.,WinterSportPlayer is a subclass of Bank.,"Given the previous statements, is Cailey Hutchison an Athlete?",No,Cailey Hutchison is not an Athlete.,False
1802,Amblystegium serpens is a Moss.,Moss is a subclass of NascarDriver.,"Given the previous statements, is Amblystegium serpens a Plant?",No,Amblystegium serpens is not a Plant.,False
1803,Bazzania is a Moss.,Moss is a subclass of LaunchPad.,"Given the previous statements, is Bazzania a Plant?",No,Bazzania is not a Plant.,False
1804,Bazzania bhutanica is a Moss.,Moss is a subclass of GrandPrix.,"Given the previous statements, is Bazzania bhutanica a Plant?",No,Bazzania bhutanica is not a Plant.,False
1805,Cyberathlete Professional League is a VideogamesLeague.,VideogamesLeague is a subclass of Fish.,"Given the previous statements, is Cyberathlete Professional League a SportsLeague?",No,Cyberathlete Professional League is not a SportsLeague.,False
1806,Championship Gaming Series is a VideogamesLeague.,VideogamesLeague is a subclass of ComedyGroup.,"Given the previous statements, is Championship Gaming Series a SportsLeague?",No,Championship Gaming Series is not a SportsLeague.,False
1807,Pseudoctenis is a Cycad.,Cycad is a subclass of GivenName.,"Given the previous statements, is Pseudoctenis a Plant?",No,Pseudoctenis is not a Plant.,False
1808,Encephalartos arenarius is a Cycad.,Cycad is a subclass of Humorist.,"Given the previous statements, is Encephalartos arenarius a Plant?",No,Encephalartos arenarius is not a Plant.,False
1809,Encephalartos barteri is a Cycad.,Cycad is a subclass of State.,"Given the previous statements, is Encephalartos barteri a Plant?",No,Encephalartos barteri is not a Plant.,False
1810,Super 8 Boxing Tournament is a BoxingLeague.,BoxingLeague is a subclass of SolarEclipse.,"Given the previous statements, is Super 8 Boxing Tournament a SportsLeague?",No,Super 8 Boxing Tournament is not a SportsLeague.,False
1811,ONE Championship is a BoxingLeague.,BoxingLeague is a subclass of MovieDirector.,"Given the previous statements, is ONE Championship a SportsLeague?",No,ONE Championship is not a SportsLeague.,False
1812,King in the Ring is a BoxingLeague.,BoxingLeague is a subclass of ArtificialSatellite.,"Given the previous statements, is King in the Ring a SportsLeague?",No,King in the Ring is not a SportsLeague.,False
1813,American Association is an AmericanFootballLeague.,AmericanFootballLeague is a subclass of LaunchPad.,"Given the previous statements, is American Association a SportsLeague?",No,American Association is not a SportsLeague.,False
1814,American Football Conference is an AmericanFootballLeague.,AmericanFootballLeague is a subclass of Vicar.,"Given the previous statements, is American Football Conference a SportsLeague?",No,American Football Conference is not a SportsLeague.,False
1815,American Football League is an AmericanFootballLeague.,AmericanFootballLeague is a subclass of GovernmentCabinet.,"Given the previous statements, is American Football League a SportsLeague?",No,American Football League is not a SportsLeague.,False
1816,Cali Underground is a MusicFestival.,MusicFestival is a subclass of HandballTeam.,"Given the previous statements, is Cali Underground a SocietalEvent?",No,Cali Underground is not a SocietalEvent.,False
1817,Capital Idea! is a MusicFestival.,MusicFestival is a subclass of Person.,"Given the previous statements, is Capital Idea! a SocietalEvent?",No,Capital Idea! is not a SocietalEvent.,False
1818,Carnival of Cultures is a MusicFestival.,MusicFestival is a subclass of Arachnid.,"Given the previous statements, is Carnival of Cultures a SocietalEvent?",No,Carnival of Cultures is not a SocietalEvent.,False
1819,Caelum is a Constellation.,Constellation is a subclass of Document.,"Given the previous statements, is Caelum a CelestialBody?",No,Caelum is not a CelestialBody.,False
1820,Camelopardalis is a Constellation.,Constellation is a subclass of FictionalCharacter.,"Given the previous statements, is Camelopardalis a CelestialBody?",No,Camelopardalis is not a CelestialBody.,False
1821,Cancer is a Constellation.,Constellation is a subclass of Spy.,"Given the previous statements, is Cancer a CelestialBody?",No,Cancer is not a CelestialBody.,False
1822,Calamites is a Fern.,Fern is a subclass of Tax.,"Given the previous statements, is Calamites a Plant?",No,Calamites is not a Plant.,False
1823,Calymmodon is a Fern.,Fern is a subclass of NationalCollegiateAthleticAssociationAthlete.,"Given the previous statements, is Calymmodon a Plant?",No,Calymmodon is not a Plant.,False
1824,Campyloneurum is a Fern.,Fern is a subclass of GreenAlga.,"Given the previous statements, is Campyloneurum a Plant?",No,Campyloneurum is not a Plant.,False
1825,Cape Canaveral Air Force Station Launch Complex 10 is a LaunchPad.,LaunchPad is a subclass of RollerCoaster.,"Given the previous statements, is Cape Canaveral Air Force Station Launch Complex 10 an Infrastructure?",No,Cape Canaveral Air Force Station Launch Complex 10 is not an Infrastructure.,False
1826,Cape Canaveral Air Force Station Launch Complex 11 is a LaunchPad.,LaunchPad is a subclass of Hospital.,"Given the previous statements, is Cape Canaveral Air Force Station Launch Complex 11 an Infrastructure?",No,Cape Canaveral Air Force Station Launch Complex 11 is not an Infrastructure.,False
1827,Cape Canaveral Air Force Station Launch Complex 12 is a LaunchPad.,LaunchPad is a subclass of Hotel.,"Given the previous statements, is Cape Canaveral Air Force Station Launch Complex 12 an Infrastructure?",No,Cape Canaveral Air Force Station Launch Complex 12 is not an Infrastructure.,False
1828,NAIA Softball Championship is a SoftballLeague.,SoftballLeague is a subclass of Church.,"Given the previous statements, is NAIA Softball Championship a SportsLeague?",No,NAIA Softball Championship is not a SportsLeague.,False
1829,National Invitational Softball Championship is a SoftballLeague.,SoftballLeague is a subclass of Tournament.,"Given the previous statements, is National Invitational Softball Championship a SportsLeague?",No,National Invitational Softball Championship is not a SportsLeague.,False
1830,Big Apple Softball League is a SoftballLeague.,SoftballLeague is a subclass of CombinationDrug.,"Given the previous statements, is Big Apple Softball League a SportsLeague?",No,Big Apple Softball League is not a SportsLeague.,False
1831,Salyut 1 is a SpaceStation.,SpaceStation is a subclass of MilitaryAircraft.,"Given the previous statements, is Salyut 1 a MeanOfTransportation?",No,Salyut 1 is not a MeanOfTransportation.,False
1832,Salyut 2 is a SpaceStation.,SpaceStation is a subclass of Legislature.,"Given the previous statements, is Salyut 2 a MeanOfTransportation?",No,Salyut 2 is not a MeanOfTransportation.,False
1833,Salyut 3 is a SpaceStation.,SpaceStation is a subclass of State.,"Given the previous statements, is Salyut 3 a MeanOfTransportation?",No,Salyut 3 is not a MeanOfTransportation.,False
1834,Billie Jean King Cup is a TennisLeague.,TennisLeague is a subclass of Tram.,"Given the previous statements, is Billie Jean King Cup a SportsLeague?",No,Billie Jean King Cup is not a SportsLeague.,False
1835,Davis Cup is a TennisLeague.,TennisLeague is a subclass of TrainCarriage.,"Given the previous statements, is Davis Cup a SportsLeague?",No,Davis Cup is not a SportsLeague.,False
1836,Hopman Cup is a TennisLeague.,TennisLeague is a subclass of Canoeist.,"Given the previous statements, is Hopman Cup a SportsLeague?",No,Hopman Cup is not a SportsLeague.,False
1837,Cadence Magazine is an AcademicJournal.,AcademicJournal is a subclass of NordicCombined.,"Given the previous statements, is Cadence Magazine a PeriodicalLiterature?",No,Cadence Magazine is not a PeriodicalLiterature.,False
1838,Cahiers d'art is an AcademicJournal.,AcademicJournal is a subclass of Lieutenant.,"Given the previous statements, is Cahiers d'art a PeriodicalLiterature?",No,Cahiers d'art is not a PeriodicalLiterature.,False
1839,Cahiers pour l'Analyse is an AcademicJournal.,AcademicJournal is a subclass of Drama.,"Given the previous statements, is Cahiers pour l'Analyse a PeriodicalLiterature?",No,Cahiers pour l'Analyse is not a PeriodicalLiterature.,False
1840,"Cabana District, Ancash is an AdministrativeRegion.",AdministrativeRegion is a subclass of LineOfFashion.,"Given the previous statements, is Cabana District, Ancash a Region?",No,"Cabana District, Ancash is not a Region.",False
1841,"Cabana District, Lucanas is an AdministrativeRegion.",AdministrativeRegion is a subclass of PlayboyPlaymate.,"Given the previous statements, is Cabana District, Lucanas a Region?",No,"Cabana District, Lucanas is not a Region.",False
1842,"Cabana District, San Román is an AdministrativeRegion.",AdministrativeRegion is a subclass of Sound.,"Given the previous statements, is Cabana District, San Román a Region?",No,"Cabana District, San Román is not a Region.",False
1843,Cairns A is an Aircraft.,Aircraft is a subclass of Dam.,"Given the previous statements, is Cairns A a MeanOfTransportation?",No,Cairns A is not a MeanOfTransportation.,False
1844,Calidus B-250 is an Aircraft.,Aircraft is a subclass of Bone.,"Given the previous statements, is Calidus B-250 a MeanOfTransportation?",No,Calidus B-250 is not a MeanOfTransportation.,False
1845,California Coupe is an Aircraft.,Aircraft is a subclass of Statistic.,"Given the previous statements, is California Coupe a MeanOfTransportation?",No,California Coupe is not a MeanOfTransportation.,False
1846,Caballococha Airport is an Airport.,Airport is a subclass of Artery.,"Given the previous statements, is Caballococha Airport an Infrastructure?",No,Caballococha Airport is not an Infrastructure.,False
1847,Cabana Airstrip is an Airport.,Airport is a subclass of Archeologist.,"Given the previous statements, is Cabana Airstrip an Infrastructure?",No,Cabana Airstrip is not an Infrastructure.,False
1848,Cabezas Airport is an Airport.,Airport is a subclass of District.,"Given the previous statements, is Cabezas Airport an Infrastructure?",No,Cabezas Airport is not an Infrastructure.,False
1849,Ca'Purange is an Album.,Album is a subclass of Mollusca.,"Given the previous statements, is Ca'Purange a MusicalWork?",No,Ca'Purange is not a MusicalWork.,False
1850,CaMLA is an Album.,Album is a subclass of Band.,"Given the previous statements, is CaMLA a MusicalWork?",No,CaMLA is not a MusicalWork.,False
1851,Caballos de vapor is an Album.,Album is a subclass of Egyptologist.,"Given the previous statements, is Caballos de vapor a MusicalWork?",No,Caballos de vapor is not a MusicalWork.,False
1852,Cade Foster is an AmericanFootballPlayer.,AmericanFootballPlayer is a subclass of Judge.,"Given the previous statements, is Cade Foster a GridironFootballPlayer?",No,Cade Foster is not a GridironFootballPlayer.,False
1853,Cade Johnson is an AmericanFootballPlayer.,AmericanFootballPlayer is a subclass of AcademicJournal.,"Given the previous statements, is Cade Johnson a GridironFootballPlayer?",No,Cade Johnson is not a GridironFootballPlayer.,False
1854,Cade Klubnik is an AmericanFootballPlayer.,AmericanFootballPlayer is a subclass of GaelicGamesPlayer.,"Given the previous statements, is Cade Klubnik a GridironFootballPlayer?",No,Cade Klubnik is not a GridironFootballPlayer.,False
1855,Cadbury World is an AmusementParkAttraction.,AmusementParkAttraction is a subclass of HollywoodCartoon.,"Given the previous statements, is Cadbury World an ArchitecturalStructure?",No,Cadbury World is not an ArchitecturalStructure.,False
1856,Calico River Rapids is an AmusementParkAttraction.,AmusementParkAttraction is a subclass of Agent.,"Given the previous statements, is Calico River Rapids an ArchitecturalStructure?",No,Calico River Rapids is not an ArchitecturalStructure.,False
1857,Canada's Walk of Fame is an AmusementParkAttraction.,AmusementParkAttraction is a subclass of Dog.,"Given the previous statements, is Canada's Walk of Fame an ArchitecturalStructure?",No,Canada's Walk of Fame is not an ArchitecturalStructure.,False
1858,Caligula is an Anime.,Anime is a subclass of FigureSkater.,"Given the previous statements, is Caligula a Cartoon?",No,Caligula is not a Cartoon.,False
1859,Canaan is an Anime.,Anime is a subclass of BaseballLeague.,"Given the previous statements, is Canaan a Cartoon?",No,Canaan is not a Cartoon.,False
1860,Candy Boy is an Anime.,Anime is a subclass of NascarDriver.,"Given the previous statements, is Candy Boy a Cartoon?",No,Candy Boy is not a Cartoon.,False
1861,Cab Calloway is an Artist.,Artist is a subclass of Mammal.,"Given the previous statements, is Cab Calloway a Person?",No,Cab Calloway is not a Person.,False
1862,Cab Kaye is an Artist.,Artist is a subclass of Quote.,"Given the previous statements, is Cab Kaye a Person?",No,Cab Kaye is not a Person.,False
1863,Cabu is an Artist.,Artist is a subclass of FootballLeagueSeason.,"Given the previous statements, is Cabu a Person?",No,Cabu is not a Person.,False
1864,Carlos Kleiber discography is an ArtistDiscography.,ArtistDiscography is a subclass of OverseasDepartment.,"Given the previous statements, is Carlos Kleiber discography a MusicalWork?",No,Carlos Kleiber discography is not a MusicalWork.,False
1865,Carman discography is an ArtistDiscography.,ArtistDiscography is a subclass of Bird.,"Given the previous statements, is Carman discography a MusicalWork?",No,Carman discography is not a MusicalWork.,False
1866,Caron Wheeler discography is an ArtistDiscography.,ArtistDiscography is a subclass of Journalist.,"Given the previous statements, is Caron Wheeler discography a MusicalWork?",No,Caron Wheeler discography is not a MusicalWork.,False
1867,Cab Gallery is an Artwork.,Artwork is a subclass of Fish.,"Given the previous statements, is Cab Gallery a Work?",No,Cab Gallery is not a Work.,False
1868,Cable Street Mural is an Artwork.,Artwork is a subclass of Infrastucture.,"Given the previous statements, is Cable Street Mural a Work?",No,Cable Street Mural is not a Work.,False
1869,Cactus modulaire is an Artwork.,Artwork is a subclass of TelevisionDirector.,"Given the previous statements, is Cactus modulaire a Work?",No,Cactus modulaire is not a Work.,False
1870,Adeona family is an Asteroid.,Asteroid is a subclass of Embryology.,"Given the previous statements, is Adeona family a CelestialBody?",No,Adeona family is not a CelestialBody.,False
1871,577 Rhea is an Asteroid.,Asteroid is a subclass of GrandPrix.,"Given the previous statements, is 577 Rhea a CelestialBody?",No,577 Rhea is not a CelestialBody.,False
1872,593 Titania is an Asteroid.,Asteroid is a subclass of BoxingLeague.,"Given the previous statements, is 593 Titania a CelestialBody?",No,593 Titania is not a CelestialBody.,False
1873,Cadillac ATS is an Automobile.,Automobile is a subclass of Street.,"Given the previous statements, is Cadillac ATS a MeanOfTransportation?",No,Cadillac ATS is not a MeanOfTransportation.,False
1874,Cadillac Allanté is an Automobile.,Automobile is a subclass of AmericanFootballCoach.,"Given the previous statements, is Cadillac Allanté a MeanOfTransportation?",No,Cadillac Allanté is not a MeanOfTransportation.,False
1875,Cadillac BLS is an Automobile.,Automobile is a subclass of BaseballTeam.,"Given the previous statements, is Cadillac BLS a MeanOfTransportation?",No,Cadillac BLS is not a MeanOfTransportation.,False
1876,Cadillac High Technology engine is an AutomobileEngine.,AutomobileEngine is a subclass of WaterTower.,"Given the previous statements, is Cadillac High Technology engine an Engine?",No,Cadillac High Technology engine is not an Engine.,False
1877,Cadillac V16 engine is an AutomobileEngine.,AutomobileEngine is a subclass of SystemOfLaw.,"Given the previous statements, is Cadillac V16 engine an Engine?",No,Cadillac V16 engine is not an Engine.,False
1878,Cadillac V8 engine is an AutomobileEngine.,AutomobileEngine is a subclass of Vodka.,"Given the previous statements, is Cadillac V8 engine an Engine?",No,Cadillac V8 engine is not an Engine.,False
1879,Cab Gallery is a Band.,Band is a subclass of BeautyQueen.,"Given the previous statements, is Cab Gallery a Group?",No,Cab Gallery is not a Group.,False
1880,Caballeros de la Quema is a Band.,Band is a subclass of VolleyballLeague.,"Given the previous statements, is Caballeros de la Quema a Group?",No,Caballeros de la Quema is not a Group.,False
1881,Cabbage is a Band.,Band is a subclass of ElectricalSubstation.,"Given the previous statements, is Cabbage a Group?",No,Cabbage is not a Group.,False
1882,Cadence Bank is a Bank.,Bank is a subclass of HistoricalDistrict.,"Given the previous statements, is Cadence Bank a Company?",No,Cadence Bank is not a Company.,False
1883,Cadence Bank is a Bank.,Bank is a subclass of Painter.,"Given the previous statements, is Cadence Bank a Company?",No,Cadence Bank is not a Company.,False
1884,Cadre is a Bank.,Bank is a subclass of Ambassador.,"Given the previous statements, is Cadre a Company?",No,Cadre is not a Company.,False
1885,1937 Cincinnati Tigers season is a BaseballSeason.,BaseballSeason is a subclass of TeamSport.,"Given the previous statements, is 1937 Cincinnati Tigers season a SportsTeamSeason?",No,1937 Cincinnati Tigers season is not a SportsTeamSeason.,False
1886,1946 Japanese Baseball League season is a BaseballSeason.,BaseballSeason is a subclass of HockeyClub.,"Given the previous statements, is 1946 Japanese Baseball League season a SportsTeamSeason?",No,1946 Japanese Baseball League season is not a SportsTeamSeason.,False
1887,1949 Nippon Professional Baseball season is a BaseballSeason.,BaseballSeason is a subclass of Spacecraft.,"Given the previous statements, is 1949 Nippon Professional Baseball season a SportsTeamSeason?",No,1949 Nippon Professional Baseball season is not a SportsTeamSeason.,False
1888,Caballeros de Culiacán is a BasketballTeam.,BasketballTeam is a subclass of Non-ProfitOrganisation.,"Given the previous statements, is Caballeros de Culiacán a SportsTeam?",No,Caballeros de Culiacán is not a SportsTeam.,False
1889,Caciques de Humacao is a BasketballTeam.,BasketballTeam is a subclass of Weapon.,"Given the previous statements, is Caciques de Humacao a SportsTeam?",No,Caciques de Humacao is not a SportsTeam.,False
1890,Caen Basket Calvados is a BasketballTeam.,BasketballTeam is a subclass of Cape.,"Given the previous statements, is Caen Basket Calvados a SportsTeam?",No,Caen Basket Calvados is not a SportsTeam.,False
1891,Café de olla is a Beverage.,Beverage is a subclass of ChristianPatriarch.,"Given the previous statements, is Café de olla a Food?",No,Café de olla is not a Food.,False
1892,Calcium and Iron Beverage is a Beverage.,Beverage is a subclass of Cinema.,"Given the previous statements, is Calcium and Iron Beverage a Food?",No,Calcium and Iron Beverage is not a Food.,False
1893,Calpis is a Beverage.,Beverage is a subclass of HorseRace.,"Given the previous statements, is Calpis a Food?",No,Calpis is not a Food.,False
