ID,triple1,triple2,question,answer,inferred triple,label
1551,F is a R.,F is the same as L.,"Given the previous statements, is L a I?",No,L is not a I.,False
1552,F is a M.,F is the same as X.,"Given the previous statements, is X a S?",No,X is not a S.,False
1553,F is a R.,F is the same as A.,"Given the previous statements, is A a Q?",No,A is not a Q.,False
1554,F is a P.,F is the same as Z.,"Given the previous statements, is Z a N?",No,Z is not a N.,False
1555,F is a J.,F is the same as A.,"Given the previous statements, is A a Z?",No,A is not a Z.,False
1556,F is a V.,F is the same as R.,"Given the previous statements, is R a I?",No,R is not a I.,False
1557,F is a K.,F is the same as B.,"Given the previous statements, is B a U?",No,B is not a U.,False
1558,F is a K.,F is the same as O.,"Given the previous statements, is O a V?",No,O is not a V.,False
1559,F is a V.,F is the same as X.,"Given the previous statements, is X a D?",No,X is not a D.,False
1560,F is a P.,F is the same as H.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
1561,F is a H.,F is the same as M.,"Given the previous statements, is M a K?",No,M is not a K.,False
1562,F is a M.,F is the same as G.,"Given the previous statements, is G a U?",No,G is not a U.,False
1563,F is a W.,F is the same as S.,"Given the previous statements, is S a C?",No,S is not a C.,False
1564,F is a W.,F is the same as Y.,"Given the previous statements, is Y a L?",No,Y is not a L.,False
1565,F is a T.,F is the same as O.,"Given the previous statements, is O a H?",No,O is not a H.,False
1566,F is a Y.,F is the same as T.,"Given the previous statements, is T a E?",No,T is not a E.,False
1567,F is a S.,F is the same as R.,"Given the previous statements, is R a X?",No,R is not a X.,False
1568,F is a Z.,F is the same as D.,"Given the previous statements, is D a G?",No,D is not a G.,False
1569,F is a A.,F is the same as N.,"Given the previous statements, is N a L?",No,N is not a L.,False
1570,F is a A.,F is the same as J.,"Given the previous statements, is J a C?",No,J is not a C.,False
1571,F is a J.,F is the same as R.,"Given the previous statements, is R a W?",No,R is not a W.,False
1572,F is a W.,F is the same as A.,"Given the previous statements, is A a I?",No,A is not a I.,False
1573,F is a Y.,F is the same as Q.,"Given the previous statements, is Q a I?",No,Q is not a I.,False
1574,F is a N.,F is the same as Z.,"Given the previous statements, is Z a I?",No,Z is not a I.,False
1575,F is a C.,F is the same as N.,"Given the previous statements, is N a U?",No,N is not a U.,False
1576,F is a U.,F is the same as V.,"Given the previous statements, is V a J?",No,V is not a J.,False
1577,F is a K.,F is the same as P.,"Given the previous statements, is P a N?",No,P is not a N.,False
1578,F is a O.,F is the same as H.,"Given the previous statements, is H a L?",No,H is not a L.,False
1579,F is a A.,F is the same as N.,"Given the previous statements, is N a R?",No,N is not a R.,False
1580,F is a C.,F is the same as O.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1581,F is a Z.,F is the same as T.,"Given the previous statements, is T a R?",No,T is not a R.,False
1582,F is a V.,F is the same as P.,"Given the previous statements, is P a O?",No,P is not a O.,False
1583,F is a S.,F is the same as C.,"Given the previous statements, is C a J?",No,C is not a J.,False
1584,F is a H.,F is the same as D.,"Given the previous statements, is D a M?",No,D is not a M.,False
1585,F is a U.,F is the same as H.,"Given the previous statements, is H a M?",No,H is not a M.,False
1586,F is a E.,F is the same as U.,"Given the previous statements, is U a S?",No,U is not a S.,False
1587,F is a C.,F is the same as K.,"Given the previous statements, is K a X?",No,K is not a X.,False
1588,F is a V.,F is the same as Z.,"Given the previous statements, is Z a H?",No,Z is not a H.,False
1589,F is a S.,F is the same as K.,"Given the previous statements, is K a C?",No,K is not a C.,False
1590,F is a E.,F is the same as T.,"Given the previous statements, is T a H?",No,T is not a H.,False
1591,F is a N.,F is the same as R.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1592,F is a C.,F is the same as J.,"Given the previous statements, is J a G?",No,J is not a G.,False
1593,F is a S.,F is the same as P.,"Given the previous statements, is P a G?",No,P is not a G.,False
1594,F is a T.,F is the same as G.,"Given the previous statements, is G a P?",No,G is not a P.,False
1595,F is a N.,F is the same as B.,"Given the previous statements, is B a O?",No,B is not a O.,False
1596,F is a V.,F is the same as E.,"Given the previous statements, is E a W?",No,E is not a W.,False
1597,F is a T.,F is the same as U.,"Given the previous statements, is U a L?",No,U is not a L.,False
1598,F is a M.,F is the same as I.,"Given the previous statements, is I a A?",No,I is not a A.,False
1599,F is a S.,F is the same as O.,"Given the previous statements, is O a T?",No,O is not a T.,False
1600,F is a L.,F is the same as O.,"Given the previous statements, is O a G?",No,O is not a G.,False
1601,G is a N.,G is the same as W.,"Given the previous statements, is W a F?",No,W is not a F.,False
1602,G is a T.,G is the same as N.,"Given the previous statements, is N a X?",No,N is not a X.,False
1603,G is a K.,G is the same as I.,"Given the previous statements, is I a X?",No,I is not a X.,False
1604,G is a D.,G is the same as Y.,"Given the previous statements, is Y a M?",No,Y is not a M.,False
1605,G is a J.,G is the same as P.,"Given the previous statements, is P a V?",No,P is not a V.,False
1606,G is a B.,G is the same as K.,"Given the previous statements, is K a J?",No,K is not a J.,False
1607,G is a H.,G is the same as U.,"Given the previous statements, is U a N?",No,U is not a N.,False
1608,G is a O.,G is the same as L.,"Given the previous statements, is L a H?",No,L is not a H.,False
1609,G is a L.,G is the same as M.,"Given the previous statements, is M a Y?",No,M is not a Y.,False
1610,G is a Z.,G is the same as K.,"Given the previous statements, is K a Q?",No,K is not a Q.,False
1611,G is a Q.,G is the same as S.,"Given the previous statements, is S a D?",No,S is not a D.,False
1612,G is a D.,G is the same as E.,"Given the previous statements, is E a U?",No,E is not a U.,False
1613,G is a R.,G is the same as P.,"Given the previous statements, is P a S?",No,P is not a S.,False
1614,G is a T.,G is the same as Z.,"Given the previous statements, is Z a Y?",No,Z is not a Y.,False
1615,G is a P.,G is the same as Z.,"Given the previous statements, is Z a U?",No,Z is not a U.,False
1616,G is a O.,G is the same as S.,"Given the previous statements, is S a F?",No,S is not a F.,False
1617,G is a U.,G is the same as F.,"Given the previous statements, is F a B?",No,F is not a B.,False
1618,G is a H.,G is the same as Z.,"Given the previous statements, is Z a A?",No,Z is not a A.,False
1619,G is a C.,G is the same as S.,"Given the previous statements, is S a L?",No,S is not a L.,False
1620,G is a C.,G is the same as F.,"Given the previous statements, is F a I?",No,F is not a I.,False
1621,G is a R.,G is the same as O.,"Given the previous statements, is O a W?",No,O is not a W.,False
1622,G is a F.,G is the same as D.,"Given the previous statements, is D a W?",No,D is not a W.,False
1623,G is a I.,G is the same as W.,"Given the previous statements, is W a S?",No,W is not a S.,False
1624,G is a S.,G is the same as T.,"Given the previous statements, is T a D?",No,T is not a D.,False
1625,G is a J.,G is the same as B.,"Given the previous statements, is B a R?",No,B is not a R.,False
1626,G is a H.,G is the same as R.,"Given the previous statements, is R a X?",No,R is not a X.,False
1627,G is a A.,G is the same as N.,"Given the previous statements, is N a Y?",No,N is not a Y.,False
1628,G is a O.,G is the same as S.,"Given the previous statements, is S a U?",No,S is not a U.,False
1629,G is a P.,G is the same as V.,"Given the previous statements, is V a C?",No,V is not a C.,False
1630,G is a X.,G is the same as M.,"Given the previous statements, is M a K?",No,M is not a K.,False
1631,G is a I.,G is the same as Y.,"Given the previous statements, is Y a O?",No,Y is not a O.,False
1632,G is a I.,G is the same as U.,"Given the previous statements, is U a Y?",No,U is not a Y.,False
1633,G is a X.,G is the same as C.,"Given the previous statements, is C a M?",No,C is not a M.,False
1634,G is a R.,G is the same as O.,"Given the previous statements, is O a E?",No,O is not a E.,False
1635,G is a T.,G is the same as J.,"Given the previous statements, is J a P?",No,J is not a P.,False
1636,G is a B.,G is the same as T.,"Given the previous statements, is T a R?",No,T is not a R.,False
1637,G is a Y.,G is the same as I.,"Given the previous statements, is I a Z?",No,I is not a Z.,False
1638,G is a Y.,G is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False
1639,G is a R.,G is the same as X.,"Given the previous statements, is X a Y?",No,X is not a Y.,False
1640,G is a H.,G is the same as V.,"Given the previous statements, is V a F?",No,V is not a F.,False
1641,G is a J.,G is the same as L.,"Given the previous statements, is L a F?",No,L is not a F.,False
1642,G is a W.,G is the same as T.,"Given the previous statements, is T a V?",No,T is not a V.,False
1643,G is a Y.,G is the same as I.,"Given the previous statements, is I a C?",No,I is not a C.,False
1644,G is a M.,G is the same as L.,"Given the previous statements, is L a N?",No,L is not a N.,False
1645,G is a V.,G is the same as W.,"Given the previous statements, is W a Q?",No,W is not a Q.,False
1646,G is a S.,G is the same as F.,"Given the previous statements, is F a K?",No,F is not a K.,False
1647,G is a X.,G is the same as J.,"Given the previous statements, is J a N?",No,J is not a N.,False
1648,G is a B.,G is the same as A.,"Given the previous statements, is A a V?",No,A is not a V.,False
1649,G is a F.,G is the same as T.,"Given the previous statements, is T a P?",No,T is not a P.,False
1650,G is a F.,G is the same as M.,"Given the previous statements, is M a P?",No,M is not a P.,False
1651,G is a V.,G is the same as E.,"Given the previous statements, is E a X?",No,E is not a X.,False
1652,G is a M.,G is the same as B.,"Given the previous statements, is B a I?",No,B is not a I.,False
1653,G is a C.,G is the same as T.,"Given the previous statements, is T a D?",No,T is not a D.,False
1654,G is a X.,G is the same as S.,"Given the previous statements, is S a I?",No,S is not a I.,False
1655,G is a U.,G is the same as M.,"Given the previous statements, is M a L?",No,M is not a L.,False
1656,G is a U.,G is the same as Y.,"Given the previous statements, is Y a N?",No,Y is not a N.,False
1657,G is a K.,G is the same as J.,"Given the previous statements, is J a W?",No,J is not a W.,False
1658,G is a U.,G is the same as E.,"Given the previous statements, is E a Q?",No,E is not a Q.,False
1659,G is a N.,G is the same as Q.,"Given the previous statements, is Q a E?",No,Q is not a E.,False
1660,G is a Z.,G is the same as M.,"Given the previous statements, is M a T?",No,M is not a T.,False
1661,G is a P.,G is the same as M.,"Given the previous statements, is M a L?",No,M is not a L.,False
1662,G is a Q.,G is the same as X.,"Given the previous statements, is X a K?",No,X is not a K.,False
1663,G is a O.,G is the same as P.,"Given the previous statements, is P a L?",No,P is not a L.,False
1664,G is a B.,G is the same as N.,"Given the previous statements, is N a L?",No,N is not a L.,False
1665,G is a C.,G is the same as X.,"Given the previous statements, is X a F?",No,X is not a F.,False
1666,G is a N.,G is the same as E.,"Given the previous statements, is E a S?",No,E is not a S.,False
1667,G is a Y.,G is the same as N.,"Given the previous statements, is N a T?",No,N is not a T.,False
1668,G is a X.,G is the same as T.,"Given the previous statements, is T a Y?",No,T is not a Y.,False
1669,G is a R.,G is the same as V.,"Given the previous statements, is V a H?",No,V is not a H.,False
1670,G is a P.,G is the same as T.,"Given the previous statements, is T a Z?",No,T is not a Z.,False
1671,G is a U.,G is the same as N.,"Given the previous statements, is N a M?",No,N is not a M.,False
1672,G is a F.,G is the same as S.,"Given the previous statements, is S a Q?",No,S is not a Q.,False
1673,G is a V.,G is the same as D.,"Given the previous statements, is D a K?",No,D is not a K.,False
1674,G is a W.,G is the same as A.,"Given the previous statements, is A a Z?",No,A is not a Z.,False
1675,G is a Q.,G is the same as B.,"Given the previous statements, is B a K?",No,B is not a K.,False
1676,G is a Y.,G is the same as H.,"Given the previous statements, is H a V?",No,H is not a V.,False
1677,G is a O.,G is the same as X.,"Given the previous statements, is X a Y?",No,X is not a Y.,False
1678,G is a T.,G is the same as D.,"Given the previous statements, is D a J?",No,D is not a J.,False
1679,G is a C.,G is the same as Q.,"Given the previous statements, is Q a D?",No,Q is not a D.,False
1680,G is a M.,G is the same as X.,"Given the previous statements, is X a P?",No,X is not a P.,False
1681,G is a A.,G is the same as J.,"Given the previous statements, is J a N?",No,J is not a N.,False
1682,G is a N.,G is the same as Q.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False
1683,G is a C.,G is the same as U.,"Given the previous statements, is U a M?",No,U is not a M.,False
1684,G is a Z.,G is the same as F.,"Given the previous statements, is F a S?",No,F is not a S.,False
1685,G is a W.,G is the same as V.,"Given the previous statements, is V a Y?",No,V is not a Y.,False
1686,G is a C.,G is the same as R.,"Given the previous statements, is R a N?",No,R is not a N.,False
1687,G is a S.,G is the same as K.,"Given the previous statements, is K a T?",No,K is not a T.,False
1688,G is a E.,G is the same as Q.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False
1689,G is a Q.,G is the same as J.,"Given the previous statements, is J a E?",No,J is not a E.,False
1690,G is a L.,G is the same as O.,"Given the previous statements, is O a I?",No,O is not a I.,False
1691,G is a W.,G is the same as A.,"Given the previous statements, is A a H?",No,A is not a H.,False
1692,G is a K.,G is the same as P.,"Given the previous statements, is P a L?",No,P is not a L.,False
1693,G is a J.,G is the same as I.,"Given the previous statements, is I a Z?",No,I is not a Z.,False
1694,G is a Q.,G is the same as A.,"Given the previous statements, is A a B?",No,A is not a B.,False
1695,G is a V.,G is the same as H.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1696,G is a P.,G is the same as Y.,"Given the previous statements, is Y a F?",No,Y is not a F.,False
1697,G is a Z.,G is the same as X.,"Given the previous statements, is X a O?",No,X is not a O.,False
1698,G is a W.,G is the same as I.,"Given the previous statements, is I a C?",No,I is not a C.,False
1699,G is a R.,G is the same as D.,"Given the previous statements, is D a S?",No,D is not a S.,False
1700,G is a Z.,G is the same as F.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
1701,H is a N.,H is the same as C.,"Given the previous statements, is C a A?",No,C is not a A.,False
1702,H is a W.,H is the same as A.,"Given the previous statements, is A a C?",No,A is not a C.,False
1703,H is a O.,H is the same as L.,"Given the previous statements, is L a P?",No,L is not a P.,False
1704,H is a Y.,H is the same as M.,"Given the previous statements, is M a X?",No,M is not a X.,False
1705,H is a A.,H is the same as D.,"Given the previous statements, is D a P?",No,D is not a P.,False
1706,H is a G.,H is the same as R.,"Given the previous statements, is R a W?",No,R is not a W.,False
1707,H is a B.,H is the same as R.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1708,H is a P.,H is the same as R.,"Given the previous statements, is R a T?",No,R is not a T.,False
1709,H is a N.,H is the same as A.,"Given the previous statements, is A a R?",No,A is not a R.,False
1710,H is a I.,H is the same as J.,"Given the previous statements, is J a K?",No,J is not a K.,False
1711,H is a O.,H is the same as B.,"Given the previous statements, is B a W?",No,B is not a W.,False
1712,H is a F.,H is the same as G.,"Given the previous statements, is G a V?",No,G is not a V.,False
1713,H is a U.,H is the same as B.,"Given the previous statements, is B a C?",No,B is not a C.,False
1714,H is a L.,H is the same as Z.,"Given the previous statements, is Z a S?",No,Z is not a S.,False
1715,H is a D.,H is the same as G.,"Given the previous statements, is G a I?",No,G is not a I.,False
1716,H is a J.,H is the same as Y.,"Given the previous statements, is Y a B?",No,Y is not a B.,False
1717,H is a N.,H is the same as R.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1718,H is a C.,H is the same as J.,"Given the previous statements, is J a O?",No,J is not a O.,False
1719,H is a Z.,H is the same as E.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1720,H is a M.,H is the same as W.,"Given the previous statements, is W a Y?",No,W is not a Y.,False
1721,H is a D.,H is the same as Z.,"Given the previous statements, is Z a U?",No,Z is not a U.,False
1722,H is a Z.,H is the same as Q.,"Given the previous statements, is Q a W?",No,Q is not a W.,False
1723,H is a O.,H is the same as F.,"Given the previous statements, is F a D?",No,F is not a D.,False
1724,H is a W.,H is the same as O.,"Given the previous statements, is O a X?",No,O is not a X.,False
1725,H is a X.,H is the same as D.,"Given the previous statements, is D a T?",No,D is not a T.,False
1726,H is a B.,H is the same as I.,"Given the previous statements, is I a D?",No,I is not a D.,False
1727,H is a D.,H is the same as U.,"Given the previous statements, is U a R?",No,U is not a R.,False
1728,H is a F.,H is the same as S.,"Given the previous statements, is S a A?",No,S is not a A.,False
1729,H is a D.,H is the same as N.,"Given the previous statements, is N a F?",No,N is not a F.,False
1730,H is a D.,H is the same as Q.,"Given the previous statements, is Q a G?",No,Q is not a G.,False
1731,H is a T.,H is the same as J.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1732,H is a J.,H is the same as F.,"Given the previous statements, is F a V?",No,F is not a V.,False
1733,H is a E.,H is the same as Q.,"Given the previous statements, is Q a K?",No,Q is not a K.,False
1734,H is a J.,H is the same as A.,"Given the previous statements, is A a I?",No,A is not a I.,False
1735,H is a Y.,H is the same as Q.,"Given the previous statements, is Q a S?",No,Q is not a S.,False
1736,H is a Z.,H is the same as V.,"Given the previous statements, is V a O?",No,V is not a O.,False
1737,H is a Z.,H is the same as V.,"Given the previous statements, is V a B?",No,V is not a B.,False
1738,H is a R.,H is the same as O.,"Given the previous statements, is O a F?",No,O is not a F.,False
1739,H is a B.,H is the same as W.,"Given the previous statements, is W a S?",No,W is not a S.,False
1740,H is a D.,H is the same as J.,"Given the previous statements, is J a M?",No,J is not a M.,False
1741,H is a Q.,H is the same as J.,"Given the previous statements, is J a X?",No,J is not a X.,False
1742,H is a F.,H is the same as C.,"Given the previous statements, is C a T?",No,C is not a T.,False
1743,H is a N.,H is the same as S.,"Given the previous statements, is S a D?",No,S is not a D.,False
1744,H is a I.,H is the same as A.,"Given the previous statements, is A a W?",No,A is not a W.,False
1745,H is a E.,H is the same as U.,"Given the previous statements, is U a A?",No,U is not a A.,False
1746,H is a S.,H is the same as Z.,"Given the previous statements, is Z a X?",No,Z is not a X.,False
1747,H is a A.,H is the same as Z.,"Given the previous statements, is Z a G?",No,Z is not a G.,False
1748,H is a Y.,H is the same as Q.,"Given the previous statements, is Q a R?",No,Q is not a R.,False
1749,H is a P.,H is the same as R.,"Given the previous statements, is R a B?",No,R is not a B.,False
1750,H is a L.,H is the same as K.,"Given the previous statements, is K a C?",No,K is not a C.,False
1751,H is a C.,H is the same as B.,"Given the previous statements, is B a Q?",No,B is not a Q.,False
1752,H is a N.,H is the same as X.,"Given the previous statements, is X a Q?",No,X is not a Q.,False
1753,H is a C.,H is the same as M.,"Given the previous statements, is M a F?",No,M is not a F.,False
1754,H is a R.,H is the same as M.,"Given the previous statements, is M a A?",No,M is not a A.,False
1755,H is a A.,H is the same as P.,"Given the previous statements, is P a T?",No,P is not a T.,False
1756,H is a I.,H is the same as E.,"Given the previous statements, is E a N?",No,E is not a N.,False
1757,H is a J.,H is the same as W.,"Given the previous statements, is W a Y?",No,W is not a Y.,False
1758,H is a C.,H is the same as G.,"Given the previous statements, is G a U?",No,G is not a U.,False
1759,H is a L.,H is the same as M.,"Given the previous statements, is M a U?",No,M is not a U.,False
1760,H is a Z.,H is the same as X.,"Given the previous statements, is X a G?",No,X is not a G.,False
1761,H is a U.,H is the same as K.,"Given the previous statements, is K a W?",No,K is not a W.,False
1762,H is a S.,H is the same as A.,"Given the previous statements, is A a C?",No,A is not a C.,False
1763,H is a W.,H is the same as Z.,"Given the previous statements, is Z a R?",No,Z is not a R.,False
1764,H is a F.,H is the same as X.,"Given the previous statements, is X a S?",No,X is not a S.,False
1765,H is a C.,H is the same as A.,"Given the previous statements, is A a M?",No,A is not a M.,False
1766,H is a Y.,H is the same as P.,"Given the previous statements, is P a G?",No,P is not a G.,False
1767,H is a X.,H is the same as Q.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False
1768,H is a G.,H is the same as Y.,"Given the previous statements, is Y a J?",No,Y is not a J.,False
1769,H is a O.,H is the same as I.,"Given the previous statements, is I a L?",No,I is not a L.,False
1770,H is a V.,H is the same as O.,"Given the previous statements, is O a I?",No,O is not a I.,False
1771,H is a O.,H is the same as T.,"Given the previous statements, is T a J?",No,T is not a J.,False
1772,H is a D.,H is the same as U.,"Given the previous statements, is U a O?",No,U is not a O.,False
1773,H is a F.,H is the same as C.,"Given the previous statements, is C a S?",No,C is not a S.,False
1774,H is a B.,H is the same as E.,"Given the previous statements, is E a L?",No,E is not a L.,False
1775,H is a B.,H is the same as O.,"Given the previous statements, is O a N?",No,O is not a N.,False
1776,H is a G.,H is the same as M.,"Given the previous statements, is M a U?",No,M is not a U.,False
1777,H is a J.,H is the same as W.,"Given the previous statements, is W a X?",No,W is not a X.,False
1778,H is a Z.,H is the same as I.,"Given the previous statements, is I a M?",No,I is not a M.,False
1779,H is a K.,H is the same as U.,"Given the previous statements, is U a E?",No,U is not a E.,False
1780,H is a A.,H is the same as I.,"Given the previous statements, is I a N?",No,I is not a N.,False
1781,H is a Q.,H is the same as G.,"Given the previous statements, is G a M?",No,G is not a M.,False
1782,H is a U.,H is the same as I.,"Given the previous statements, is I a B?",No,I is not a B.,False
1783,H is a B.,H is the same as M.,"Given the previous statements, is M a K?",No,M is not a K.,False
1784,H is a V.,H is the same as Y.,"Given the previous statements, is Y a Z?",No,Y is not a Z.,False
1785,H is a P.,H is the same as G.,"Given the previous statements, is G a D?",No,G is not a D.,False
1786,H is a F.,H is the same as Q.,"Given the previous statements, is Q a S?",No,Q is not a S.,False
1787,H is a O.,H is the same as G.,"Given the previous statements, is G a L?",No,G is not a L.,False
1788,H is a I.,H is the same as G.,"Given the previous statements, is G a V?",No,G is not a V.,False
1789,H is a B.,H is the same as Q.,"Given the previous statements, is Q a M?",No,Q is not a M.,False
1790,H is a O.,H is the same as K.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1791,H is a O.,H is the same as I.,"Given the previous statements, is I a G?",No,I is not a G.,False
1792,H is a Z.,H is the same as N.,"Given the previous statements, is N a G?",No,N is not a G.,False
1793,H is a Q.,H is the same as O.,"Given the previous statements, is O a G?",No,O is not a G.,False
1794,H is a J.,H is the same as N.,"Given the previous statements, is N a M?",No,N is not a M.,False
1795,H is a X.,H is the same as F.,"Given the previous statements, is F a N?",No,F is not a N.,False
1796,H is a M.,H is the same as J.,"Given the previous statements, is J a W?",No,J is not a W.,False
1797,H is a C.,H is the same as P.,"Given the previous statements, is P a O?",No,P is not a O.,False
1798,H is a O.,H is the same as P.,"Given the previous statements, is P a Y?",No,P is not a Y.,False
1799,H is a N.,H is the same as M.,"Given the previous statements, is M a G?",No,M is not a G.,False
1800,H is a I.,H is the same as L.,"Given the previous statements, is L a K?",No,L is not a K.,False
1801,I is a L.,I is the same as B.,"Given the previous statements, is B a E?",No,B is not a E.,False
1802,I is a B.,I is the same as G.,"Given the previous statements, is G a P?",No,G is not a P.,False
1803,I is a Z.,I is the same as H.,"Given the previous statements, is H a Y?",No,H is not a Y.,False
1804,I is a Y.,I is the same as W.,"Given the previous statements, is W a R?",No,W is not a R.,False
1805,I is a U.,I is the same as T.,"Given the previous statements, is T a A?",No,T is not a A.,False
1806,I is a X.,I is the same as L.,"Given the previous statements, is L a J?",No,L is not a J.,False
1807,I is a O.,I is the same as X.,"Given the previous statements, is X a C?",No,X is not a C.,False
1808,I is a N.,I is the same as M.,"Given the previous statements, is M a O?",No,M is not a O.,False
1809,I is a G.,I is the same as B.,"Given the previous statements, is B a U?",No,B is not a U.,False
1810,I is a V.,I is the same as R.,"Given the previous statements, is R a J?",No,R is not a J.,False
1811,I is a C.,I is the same as Q.,"Given the previous statements, is Q a Z?",No,Q is not a Z.,False
1812,I is a Y.,I is the same as W.,"Given the previous statements, is W a M?",No,W is not a M.,False
1813,I is a K.,I is the same as M.,"Given the previous statements, is M a S?",No,M is not a S.,False
1814,I is a V.,I is the same as N.,"Given the previous statements, is N a B?",No,N is not a B.,False
1815,I is a L.,I is the same as B.,"Given the previous statements, is B a J?",No,B is not a J.,False
1816,I is a W.,I is the same as L.,"Given the previous statements, is L a T?",No,L is not a T.,False
1817,I is a W.,I is the same as V.,"Given the previous statements, is V a B?",No,V is not a B.,False
1818,I is a R.,I is the same as H.,"Given the previous statements, is H a N?",No,H is not a N.,False
1819,I is a K.,I is the same as J.,"Given the previous statements, is J a O?",No,J is not a O.,False
1820,I is a M.,I is the same as S.,"Given the previous statements, is S a T?",No,S is not a T.,False
1821,I is a T.,I is the same as P.,"Given the previous statements, is P a A?",No,P is not a A.,False
1822,I is a N.,I is the same as T.,"Given the previous statements, is T a K?",No,T is not a K.,False
1823,I is a M.,I is the same as N.,"Given the previous statements, is N a A?",No,N is not a A.,False
1824,I is a M.,I is the same as J.,"Given the previous statements, is J a E?",No,J is not a E.,False
1825,I is a J.,I is the same as M.,"Given the previous statements, is M a T?",No,M is not a T.,False
1826,I is a X.,I is the same as F.,"Given the previous statements, is F a G?",No,F is not a G.,False
1827,I is a T.,I is the same as V.,"Given the previous statements, is V a E?",No,V is not a E.,False
1828,I is a X.,I is the same as H.,"Given the previous statements, is H a L?",No,H is not a L.,False
1829,I is a H.,I is the same as F.,"Given the previous statements, is F a B?",No,F is not a B.,False
1830,I is a L.,I is the same as H.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
1831,I is a Y.,I is the same as P.,"Given the previous statements, is P a V?",No,P is not a V.,False
1832,I is a H.,I is the same as S.,"Given the previous statements, is S a U?",No,S is not a U.,False
1833,I is a K.,I is the same as A.,"Given the previous statements, is A a B?",No,A is not a B.,False
1834,I is a B.,I is the same as Q.,"Given the previous statements, is Q a X?",No,Q is not a X.,False
1835,I is a D.,I is the same as L.,"Given the previous statements, is L a V?",No,L is not a V.,False
1836,I is a B.,I is the same as Q.,"Given the previous statements, is Q a A?",No,Q is not a A.,False
1837,I is a F.,I is the same as S.,"Given the previous statements, is S a K?",No,S is not a K.,False
1838,I is a X.,I is the same as Q.,"Given the previous statements, is Q a W?",No,Q is not a W.,False
1839,I is a P.,I is the same as W.,"Given the previous statements, is W a A?",No,W is not a A.,False
1840,I is a Y.,I is the same as S.,"Given the previous statements, is S a W?",No,S is not a W.,False
1841,I is a Q.,I is the same as T.,"Given the previous statements, is T a W?",No,T is not a W.,False
1842,I is a B.,I is the same as J.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1843,I is a Z.,I is the same as W.,"Given the previous statements, is W a G?",No,W is not a G.,False
1844,I is a F.,I is the same as J.,"Given the previous statements, is J a S?",No,J is not a S.,False
1845,I is a B.,I is the same as S.,"Given the previous statements, is S a Y?",No,S is not a Y.,False
1846,I is a A.,I is the same as X.,"Given the previous statements, is X a L?",No,X is not a L.,False
1847,I is a X.,I is the same as W.,"Given the previous statements, is W a C?",No,W is not a C.,False
1848,I is a V.,I is the same as T.,"Given the previous statements, is T a Z?",No,T is not a Z.,False
1849,I is a Q.,I is the same as R.,"Given the previous statements, is R a Z?",No,R is not a Z.,False
1850,I is a D.,I is the same as Y.,"Given the previous statements, is Y a W?",No,Y is not a W.,False
1851,I is a F.,I is the same as A.,"Given the previous statements, is A a P?",No,A is not a P.,False
1852,I is a N.,I is the same as W.,"Given the previous statements, is W a Z?",No,W is not a Z.,False
1853,I is a H.,I is the same as N.,"Given the previous statements, is N a G?",No,N is not a G.,False
1854,I is a K.,I is the same as O.,"Given the previous statements, is O a M?",No,O is not a M.,False
1855,I is a Q.,I is the same as R.,"Given the previous statements, is R a F?",No,R is not a F.,False
1856,I is a M.,I is the same as P.,"Given the previous statements, is P a E?",No,P is not a E.,False
1857,I is a P.,I is the same as O.,"Given the previous statements, is O a S?",No,O is not a S.,False
1858,I is a J.,I is the same as E.,"Given the previous statements, is E a D?",No,E is not a D.,False
1859,I is a C.,I is the same as N.,"Given the previous statements, is N a J?",No,N is not a J.,False
1860,I is a E.,I is the same as S.,"Given the previous statements, is S a X?",No,S is not a X.,False
1861,I is a L.,I is the same as R.,"Given the previous statements, is R a H?",No,R is not a H.,False
1862,I is a A.,I is the same as L.,"Given the previous statements, is L a B?",No,L is not a B.,False
1863,I is a L.,I is the same as K.,"Given the previous statements, is K a D?",No,K is not a D.,False
1864,I is a M.,I is the same as V.,"Given the previous statements, is V a S?",No,V is not a S.,False
1865,I is a L.,I is the same as Q.,"Given the previous statements, is Q a W?",No,Q is not a W.,False
1866,I is a S.,I is the same as K.,"Given the previous statements, is K a R?",No,K is not a R.,False
1867,I is a B.,I is the same as T.,"Given the previous statements, is T a S?",No,T is not a S.,False
1868,I is a S.,I is the same as G.,"Given the previous statements, is G a B?",No,G is not a B.,False
1869,I is a Y.,I is the same as Z.,"Given the previous statements, is Z a R?",No,Z is not a R.,False
