ID,triple1,triple2,triple3,question,answer,inferred triple,label,LLM output
110,B D 15.,W D 15.,D is a functional property.,"Given the previous statements, is W the same as B?",Yes,W is the same as B.,True,The answer is no
1068,A U 71.,J U 93.,U is a functional property.,"Given the previous statements, is J the same as A?",No,J is not the same as A.,False,The answer is no
1995,J H 22.,T H 74.,H is a functional property.,"Given the previous statements, is T the same as J?",No,T is not the same as J.,False,The answer is no
636,G P 5.,W P 5.,P is a functional property.,"Given the previous statements, is W the same as G?",Yes,W is the same as G.,True,H is the same
1773,H K 26.,W K 69.,K is a functional property.,"Given the previous statements, is W the same as H?",No,W is not the same as H.,False,The answer is no
737,H N 79.,U N 79.,N is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,The answer is no
1453,E H 20.,R H 55.,H is a functional property.,"Given the previous statements, is R the same as E?",No,R is not the same as E.,False,The answer is no
924,J R 17.,I R 17.,R is a functional property.,"Given the previous statements, is I the same as J?",Yes,I is the same as J.,True,The answer is no
587,F O 10.,B O 10.,O is a functional property.,"Given the previous statements, is B the same as F?",Yes,B is the same as F.,True,The answer is no
1024,A I 26.,S I 80.,I is a functional property.,"Given the previous statements, is S the same as A?",No,S is not the same as A.,False,The answer is no
1502,F V 25.,P V 84.,V is a functional property.,"Given the previous statements, is P the same as F?",No,P is not the same as F.,False,The answer is no
765,H B 93.,F B 93.,B is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,The answer is no
1558,F O 34.,R O 89.,O is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,The answer is no
1079,A Y 44.,X Y 44.,Y is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,The answer is no
936,J M 87.,P M 87.,M is a functional property.,"Given the previous statements, is P the same as J?",Yes,P is the same as J.,True,H is a functional
726,H M 32.,Z M 32.,M is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,The answer is no
1383,D X 14.,C X 4.,X is a functional property.,"Given the previous statements, is C the same as D?",No,C is not the same as D.,False,The answer is no
1867,I H 97.,A H 7.,H is a functional property.,"Given the previous statements, is A the same as I?",No,A is not the same as I.,False,The answer is no
46,A M 27.,Q M 27.,M is a functional property.,"Given the previous statements, is Q the same as A?",Yes,Q is the same as A.,True,The answer is no
161,B K 76.,F K 76.,K is a functional property.,"Given the previous statements, is F the same as B?",Yes,F is the same as B.,True,The answer is no
1965,J E 6.,D E 4.,E is a functional property.,"Given the previous statements, is D the same as J?",No,D is not the same as J.,False,The answer is no
465,E I 77.,V I 77.,I is a functional property.,"Given the previous statements, is V the same as E?",Yes,V is the same as E.,True,The answer is no
1860,I N 25.,S N 29.,N is a functional property.,"Given the previous statements, is S the same as I?",No,S is not the same as I.,False,The answer is no
1836,I R 1.,B R 73.,R is a functional property.,"Given the previous statements, is B the same as I?",No,B is not the same as I.,False,The answer is no
576,F Z 6.,L Z 6.,Z is a functional property.,"Given the previous statements, is L the same as F?",Yes,L is the same as F.,True,The answer is no
1313,D X 92.,Q X 60.,X is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,The answer is no
1166,B O 66.,H O 27.,O is a functional property.,"Given the previous statements, is H the same as B?",No,H is not the same as B.,False,The answer is no
825,I L 89.,C L 89.,L is a functional property.,"Given the previous statements, is C the same as I?",Yes,C is the same as I.,True,The answer is no
1683,G I 68.,O I 37.,I is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,The answer is no
1242,C P 3.,L P 41.,P is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,The answer is no
1999,J S 3.,N S 24.,S is a functional property.,"Given the previous statements, is N the same as J?",No,N is not the same as J.,False,H is the same
1131,B H 92.,N H 59.,H is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,I think you are
782,H O 33.,D O 33.,O is a functional property.,"Given the previous statements, is D the same as H?",Yes,D is the same as H.,True,The answer is no
1713,H G 77.,L G 2.,G is a functional property.,"Given the previous statements, is L the same as H?",No,L is not the same as H.,False,The answer is no
1849,I B 20.,U B 98.,B is a functional property.,"Given the previous statements, is U the same as I?",No,U is not the same as I.,False,The answer is no
1395,D B 47.,I B 53.,B is a functional property.,"Given the previous statements, is I the same as D?",No,I is not the same as D.,False,The answer is no
17,A E 35.,D E 35.,E is a functional property.,"Given the previous statements, is D the same as A?",Yes,D is the same as A.,True,The answer is no
29,A W 40.,G W 40.,W is a functional property.,"Given the previous statements, is G the same as A?",Yes,G is the same as A.,True,The answer is no
1410,E Q 5.,R Q 22.,Q is a functional property.,"Given the previous statements, is R the same as E?",No,R is not the same as E.,False,The answer is no
180,B G 66.,M G 66.,G is a functional property.,"Given the previous statements, is M the same as B?",Yes,M is the same as B.,True,The answer is no
1818,I F 40.,S F 1.,F is a functional property.,"Given the previous statements, is S the same as I?",No,S is not the same as I.,False,The answer to the
1143,B E 91.,K E 82.,E is a functional property.,"Given the previous statements, is K the same as B?",No,K is not the same as B.,False,The answer is no
664,G I 40.,C I 40.,I is a functional property.,"Given the previous statements, is C the same as G?",Yes,C is the same as G.,True,H is the same
1930,J N 95.,W N 68.,N is a functional property.,"Given the previous statements, is W the same as J?",No,W is not the same as J.,False,The answer is no
1336,D S 36.,C S 51.,S is a functional property.,"Given the previous statements, is C the same as D?",No,C is not the same as D.,False,The answer is no
893,I E 92.,Q E 92.,E is a functional property.,"Given the previous statements, is Q the same as I?",Yes,Q is the same as I.,True,The answer is no
1555,F D 25.,C D 6.,D is a functional property.,"Given the previous statements, is C the same as F?",No,C is not the same as F.,False,The answer is no
99,A I 74.,Z I 74.,I is a functional property.,"Given the previous statements, is Z the same as A?",Yes,Z is the same as A.,True,The answer is no
752,H E 45.,W E 45.,E is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,The answer is no
1343,D E 75.,F E 10.,E is a functional property.,"Given the previous statements, is F the same as D?",No,F is not the same as D.,False,The answer is no
1651,G Q 62.,O Q 22.,Q is a functional property.,"Given the previous statements, is O the same as G?",No,O is not the same as G.,False,The answer is no
735,H P 23.,W P 23.,P is a functional property.,"Given the previous statements, is W the same as H?",Yes,W is the same as H.,True,H is a functional
38,A C 2.,B C 2.,C is a functional property.,"Given the previous statements, is B the same as A?",Yes,B is the same as A.,True,The answer is no
55,A K 53.,D K 53.,K is a functional property.,"Given the previous statements, is D the same as A?",Yes,D is the same as A.,True,The answer is no
722,H O 65.,L O 65.,O is a functional property.,"Given the previous statements, is L the same as H?",Yes,L is the same as H.,True,The answer is no
639,G E 21.,H E 21.,E is a functional property.,"Given the previous statements, is H the same as G?",Yes,H is the same as G.,True,H is a functional
1863,I Y 65.,W Y 16.,Y is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,The answer is no
1586,F Y 64.,O Y 85.,Y is a functional property.,"Given the previous statements, is O the same as F?",No,O is not the same as F.,False,The answer is no
1881,I A 42.,W A 1.,A is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,The answer is no
1784,H A 3.,K A 31.,A is a functional property.,"Given the previous statements, is K the same as H?",No,K is not the same as H.,False,The answer is no
746,H G 71.,P G 71.,G is a functional property.,"Given the previous statements, is P the same as H?",Yes,P is the same as H.,True,The answer is no
1532,F G 11.,Z G 25.,G is a functional property.,"Given the previous statements, is Z the same as F?",No,Z is not the same as F.,False,The answer is no
1826,I C 11.,Z C 67.,C is a functional property.,"Given the previous statements, is Z the same as I?",No,Z is not the same as I.,False,The answer is no
1314,D M 59.,L M 9.,M is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,The answer is no
877,I W 91.,N W 91.,W is a functional property.,"Given the previous statements, is N the same as I?",Yes,N is the same as I.,True,The answer is no
1877,I O 98.,E O 11.,O is a functional property.,"Given the previous statements, is E the same as I?",No,E is not the same as I.,False,The answer is no
1972,J Z 26.,T Z 24.,Z is a functional property.,"Given the previous statements, is T the same as J?",No,T is not the same as J.,False,The answer is no
281,C W 71.,T W 71.,W is a functional property.,"Given the previous statements, is T the same as C?",Yes,T is the same as C.,True,The answer is no
1670,G K 93.,E K 10.,K is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,The answer is no
34,A I 75.,B I 75.,I is a functional property.,"Given the previous statements, is B the same as A?",Yes,B is the same as A.,True,The answer is no
1655,G Y 9.,M Y 32.,Y is a functional property.,"Given the previous statements, is M the same as G?",No,M is not the same as G.,False,The answer is no
972,J E 48.,R E 48.,E is a functional property.,"Given the previous statements, is R the same as J?",Yes,R is the same as J.,True,The answer is no
1464,E G 30.,U G 11.,G is a functional property.,"Given the previous statements, is U the same as E?",No,U is not the same as E.,False,The answer is no
604,G P 47.,V P 47.,P is a functional property.,"Given the previous statements, is V the same as G?",Yes,V is the same as G.,True,The answer is no
1044,A Z 3.,D Z 86.,Z is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,The answer is no
322,D I 78.,R I 78.,I is a functional property.,"Given the previous statements, is R the same as D?",Yes,R is the same as D.,True,The answer is no
1085,A E 32.,T E 42.,E is a functional property.,"Given the previous statements, is T the same as A?",No,T is not the same as A.,False,The answer is no
1596,F M 14.,W M 48.,M is a functional property.,"Given the previous statements, is W the same as F?",No,W is not the same as F.,False,The answer to the
1455,E B 82.,H B 2.,B is a functional property.,"Given the previous statements, is H the same as E?",No,H is not the same as E.,False,The answer is no
1262,C R 79.,N R 18.,R is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,"Yes, F is"
685,G C 22.,W C 22.,C is a functional property.,"Given the previous statements, is W the same as G?",Yes,W is the same as G.,True,The answer is no
758,H L 42.,C L 42.,L is a functional property.,"Given the previous statements, is C the same as H?",Yes,C is the same as H.,True,The answer is no
1590,F Y 18.,N Y 17.,Y is a functional property.,"Given the previous statements, is N the same as F?",No,N is not the same as F.,False,The answer is no
1323,D R 30.,Q R 2.,R is a functional property.,"Given the previous statements, is Q the same as D?",No,Q is not the same as D.,False,The answer is no
581,F X 56.,G X 56.,X is a functional property.,"Given the previous statements, is G the same as F?",Yes,G is the same as F.,True,The answer to the
1181,B E 8.,N E 62.,E is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,The answer is no
697,G J 14.,B J 14.,J is a functional property.,"Given the previous statements, is B the same as G?",Yes,B is the same as G.,True,H is a functional
402,E Z 63.,L Z 63.,Z is a functional property.,"Given the previous statements, is L the same as E?",Yes,L is the same as E.,True,The answer is no
1534,F T 81.,E T 9.,T is a functional property.,"Given the previous statements, is E the same as F?",No,E is not the same as F.,False,The answer is no
1807,I Y 36.,L Y 29.,Y is a functional property.,"Given the previous statements, is L the same as I?",No,L is not the same as I.,False,The answer is no
319,D T 44.,B T 44.,T is a functional property.,"Given the previous statements, is B the same as D?",Yes,B is the same as D.,True,The answer is no
610,G C 49.,P C 49.,C is a functional property.,"Given the previous statements, is P the same as G?",Yes,P is the same as G.,True,The answer is no
387,D M 88.,C M 88.,M is a functional property.,"Given the previous statements, is C the same as D?",Yes,C is the same as D.,True,H is a functional
667,G W 79.,A W 79.,W is a functional property.,"Given the previous statements, is A the same as G?",Yes,A is the same as G.,True,"Yes, I is"
77,A B 40.,P B 40.,B is a functional property.,"Given the previous statements, is P the same as A?",Yes,P is the same as A.,True,The answer is no
1951,J O 29.,Z O 90.,O is a functional property.,"Given the previous statements, is Z the same as J?",No,Z is not the same as J.,False,The answer is no
904,J R 28.,D R 28.,R is a functional property.,"Given the previous statements, is D the same as J?",Yes,D is the same as J.,True,The answer is no
1357,D W 53.,H W 5.,W is a functional property.,"Given the previous statements, is H the same as D?",No,H is not the same as D.,False,The answer is no
658,G E 71.,A E 71.,E is a functional property.,"Given the previous statements, is A the same as G?",Yes,A is the same as G.,True,The answer is no
1243,C R 91.,H R 37.,R is a functional property.,"Given the previous statements, is H the same as C?",No,H is not the same as C.,False,The answer to the
1202,C R 60.,Y R 1.,R is a functional property.,"Given the previous statements, is Y the same as C?",No,Y is not the same as C.,False,The answer to the
738,H G 89.,Y G 89.,G is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,The answer to the
1941,J G 38.,Q G 73.,G is a functional property.,"Given the previous statements, is Q the same as J?",No,Q is not the same as J.,False,The answer is no
962,J T 3.,O T 3.,T is a functional property.,"Given the previous statements, is O the same as J?",Yes,O is the same as J.,True,The answer is no
1438,E M 13.,W M 84.,M is a functional property.,"Given the previous statements, is W the same as E?",No,W is not the same as E.,False,The answer is no
1897,I K 45.,Z K 88.,K is a functional property.,"Given the previous statements, is Z the same as I?",No,Z is not the same as I.,False,The answer is no
1346,D I 14.,W I 93.,I is a functional property.,"Given the previous statements, is W the same as D?",No,W is not the same as D.,False,The answer is no
991,J L 33.,X L 33.,L is a functional property.,"Given the previous statements, is X the same as J?",Yes,X is the same as J.,True,H is the same
1536,F Z 30.,C Z 71.,Z is a functional property.,"Given the previous statements, is C the same as F?",No,C is not the same as F.,False,The answer is no
293,C S 47.,Z S 47.,S is a functional property.,"Given the previous statements, is Z the same as C?",Yes,Z is the same as C.,True,The answer is no
1739,H R 20.,N R 14.,R is a functional property.,"Given the previous statements, is N the same as H?",No,N is not the same as H.,False,The answer is no
1008,A G 6.,X G 53.,G is a functional property.,"Given the previous statements, is X the same as A?",No,X is not the same as A.,False,The answer is no
1038,A M 61.,W M 25.,M is a functional property.,"Given the previous statements, is W the same as A?",No,W is not the same as A.,False,The answer is no
961,J F 18.,A F 18.,F is a functional property.,"Given the previous statements, is A the same as J?",Yes,A is the same as J.,True,The answer is no
382,D T 37.,Z T 37.,T is a functional property.,"Given the previous statements, is Z the same as D?",Yes,Z is the same as D.,True,The answer is no
669,G X 48.,M X 48.,X is a functional property.,"Given the previous statements, is M the same as G?",Yes,M is the same as G.,True,The answer is no
928,J D 81.,Y D 81.,D is a functional property.,"Given the previous statements, is Y the same as J?",Yes,Y is the same as J.,True,The answer is no
142,B M 86.,Z M 86.,M is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,The answer is no
709,H Y 26.,F Y 26.,Y is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,The answer is no
1516,F D 95.,V D 99.,D is a functional property.,"Given the previous statements, is V the same as F?",No,V is not the same as F.,False,The answer is no
184,B Y 66.,S Y 66.,Y is a functional property.,"Given the previous statements, is S the same as B?",Yes,S is the same as B.,True,H is a functional
1100,A N 37.,D N 53.,N is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,The answer is no
447,E G 66.,U G 66.,G is a functional property.,"Given the previous statements, is U the same as E?",Yes,U is the same as E.,True,The answer is no
137,B H 60.,D H 60.,H is a functional property.,"Given the previous statements, is D the same as B?",Yes,D is the same as B.,True,The answer is no
773,H R 64.,Z R 64.,R is a functional property.,"Given the previous statements, is Z the same as H?",Yes,Z is the same as H.,True,H is a functional
1785,H Y 58.,D Y 80.,Y is a functional property.,"Given the previous statements, is D the same as H?",No,D is not the same as H.,False,The answer is no
236,C M 77.,V M 77.,M is a functional property.,"Given the previous statements, is V the same as C?",Yes,V is the same as C.,True,The answer is no
681,G S 28.,C S 28.,S is a functional property.,"Given the previous statements, is C the same as G?",Yes,C is the same as G.,True,The answer is no
33,A N 73.,X N 73.,N is a functional property.,"Given the previous statements, is X the same as A?",Yes,X is the same as A.,True,The answer is no
396,D U 96.,E U 96.,U is a functional property.,"Given the previous statements, is E the same as D?",Yes,E is the same as D.,True,The answer is no
1120,B L 94.,R L 69.,L is a functional property.,"Given the previous statements, is R the same as B?",No,R is not the same as B.,False,The answer is no
979,J C 40.,B C 40.,C is a functional property.,"Given the previous statements, is B the same as J?",Yes,B is the same as J.,True,The answer is no
1653,G O 23.,D O 74.,O is a functional property.,"Given the previous statements, is D the same as G?",No,D is not the same as G.,False,The answer is no
861,I V 63.,S V 63.,V is a functional property.,"Given the previous statements, is S the same as I?",Yes,S is the same as I.,True,The answer is no
948,J A 3.,Q A 3.,A is a functional property.,"Given the previous statements, is Q the same as J?",Yes,Q is the same as J.,True,The answer is no
1237,C I 83.,S I 38.,I is a functional property.,"Given the previous statements, is S the same as C?",No,S is not the same as C.,False,The answer is no
1356,D F 87.,R F 46.,F is a functional property.,"Given the previous statements, is R the same as D?",No,R is not the same as D.,False,H is the same
1952,J T 41.,F T 77.,T is a functional property.,"Given the previous statements, is F the same as J?",No,F is not the same as J.,False,The answer is no
1218,C Y 40.,I Y 76.,Y is a functional property.,"Given the previous statements, is I the same as C?",No,I is not the same as C.,False,The answer is no
1211,C M 80.,L M 61.,M is a functional property.,"Given the previous statements, is L the same as C?",No,L is not the same as C.,False,The answer is no
1996,J Q 84.,I Q 30.,Q is a functional property.,"Given the previous statements, is I the same as J?",No,I is not the same as J.,False,The answer is no
1971,J P 4.,X P 75.,P is a functional property.,"Given the previous statements, is X the same as J?",No,X is not the same as J.,False,The answer is no
793,H A 85.,U A 85.,A is a functional property.,"Given the previous statements, is U the same as H?",Yes,U is the same as H.,True,H is a functional
209,C R 13.,W R 13.,R is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,The answer is no
515,F S 54.,Z S 54.,S is a functional property.,"Given the previous statements, is Z the same as F?",Yes,Z is the same as F.,True,The answer is no
1124,B F 50.,H F 44.,F is a functional property.,"Given the previous statements, is H the same as B?",No,H is not the same as B.,False,The answer is no
695,G Y 8.,N Y 8.,Y is a functional property.,"Given the previous statements, is N the same as G?",Yes,N is the same as G.,True,The answer is no
755,H E 24.,J E 24.,E is a functional property.,"Given the previous statements, is J the same as H?",Yes,J is the same as H.,True,The answer is no
1446,E P 34.,T P 64.,P is a functional property.,"Given the previous statements, is T the same as E?",No,T is not the same as E.,False,The answer is no
1553,F K 15.,X K 42.,K is a functional property.,"Given the previous statements, is X the same as F?",No,X is not the same as F.,False,The answer is no
373,D A 69.,P A 69.,A is a functional property.,"Given the previous statements, is P the same as D?",Yes,P is the same as D.,True,The answer is no
1909,J C 47.,N C 53.,C is a functional property.,"Given the previous statements, is N the same as J?",No,N is not the same as J.,False,The answer is no
200,B A 8.,X A 8.,A is a functional property.,"Given the previous statements, is X the same as B?",Yes,X is the same as B.,True,The answer is no
1505,F E 100.,A E 29.,E is a functional property.,"Given the previous statements, is A the same as F?",No,A is not the same as F.,False,The answer is no
748,H G 1.,J G 1.,G is a functional property.,"Given the previous statements, is J the same as H?",Yes,J is the same as H.,True,The answer is no
284,C G 22.,W G 22.,G is a functional property.,"Given the previous statements, is W the same as C?",Yes,W is the same as C.,True,The answer is no
1600,F W 44.,Q W 92.,W is a functional property.,"Given the previous statements, is Q the same as F?",No,Q is not the same as F.,False,The answer is no
1663,G E 93.,M E 24.,E is a functional property.,"Given the previous statements, is M the same as G?",No,M is not the same as G.,False,The answer is no
1142,B Q 48.,N Q 94.,Q is a functional property.,"Given the previous statements, is N the same as B?",No,N is not the same as B.,False,The answer is no
1843,I L 66.,W L 97.,L is a functional property.,"Given the previous statements, is W the same as I?",No,W is not the same as I.,False,The answer is no
1490,E C 13.,R C 73.,C is a functional property.,"Given the previous statements, is R the same as E?",No,R is not the same as E.,False,The answer is no
268,C X 1.,P X 1.,X is a functional property.,"Given the previous statements, is P the same as C?",Yes,P is the same as C.,True,The answer is no
1693,G V 33.,X V 36.,V is a functional property.,"Given the previous statements, is X the same as G?",No,X is not the same as G.,False,The answer to the
520,F Z 84.,Y Z 84.,Z is a functional property.,"Given the previous statements, is Y the same as F?",Yes,Y is the same as F.,True,The answer is no
1796,H B 40.,L B 60.,B is a functional property.,"Given the previous statements, is L the same as H?",No,L is not the same as H.,False,The answer is no
1092,A U 14.,T U 8.,U is a functional property.,"Given the previous statements, is T the same as A?",No,T is not the same as A.,False,The answer is no
727,H O 14.,I O 14.,O is a functional property.,"Given the previous statements, is I the same as H?",Yes,I is the same as H.,True,The answer is no
1433,E F 9.,D F 72.,F is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,The answer is no
1494,E R 41.,D R 90.,R is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,H is a functional
838,I B 62.,N B 62.,B is a functional property.,"Given the previous statements, is N the same as I?",Yes,N is the same as I.,True,The answer is no
112,B C 71.,Z C 71.,C is a functional property.,"Given the previous statements, is Z the same as B?",Yes,Z is the same as B.,True,The answer to the
270,C L 80.,R L 80.,L is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,The answer is no
485,E F 24.,R F 24.,F is a functional property.,"Given the previous statements, is R the same as E?",Yes,R is the same as E.,True,The answer is no
608,G D 85.,A D 85.,D is a functional property.,"Given the previous statements, is A the same as G?",Yes,A is the same as G.,True,The answer is no
1280,C S 50.,X S 93.,S is a functional property.,"Given the previous statements, is X the same as C?",No,X is not the same as C.,False,The answer is no
1913,J A 2.,P A 40.,A is a functional property.,"Given the previous statements, is P the same as J?",No,P is not the same as J.,False,The answer is no
894,I B 82.,Y B 82.,B is a functional property.,"Given the previous statements, is Y the same as I?",Yes,Y is the same as I.,True,The answer is no
1107,B E 90.,D E 24.,E is a functional property.,"Given the previous statements, is D the same as B?",No,D is not the same as B.,False,The answer is no
1870,I X 55.,C X 87.,X is a functional property.,"Given the previous statements, is C the same as I?",No,C is not the same as I.,False,The answer is no
463,E M 26.,J M 26.,M is a functional property.,"Given the previous statements, is J the same as E?",Yes,J is the same as E.,True,H is a functional
1018,A V 1.,G V 1.,V is a functional property.,"Given the previous statements, is G the same as A?",No,G is not the same as A.,False,The answer is no
1699,G M 47.,A M 11.,M is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,The answer is no
674,G D 33.,H D 33.,D is a functional property.,"Given the previous statements, is H the same as G?",Yes,H is the same as G.,True,"Yes, Z is"
1959,J W 77.,P W 17.,W is a functional property.,"Given the previous statements, is P the same as J?",No,P is not the same as J.,False,The answer is no
1191,B X 2.,G X 45.,X is a functional property.,"Given the previous statements, is G the same as B?",No,G is not the same as B.,False,The answer is no
1292,C B 43.,T B 26.,B is a functional property.,"Given the previous statements, is T the same as C?",No,T is not the same as C.,False,The answer is no
178,B E 74.,I E 74.,E is a functional property.,"Given the previous statements, is I the same as B?",Yes,I is the same as B.,True,The answer is no
1656,G H 17.,E H 28.,H is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,The answer is no
1585,F G 14.,R G 71.,G is a functional property.,"Given the previous statements, is R the same as F?",No,R is not the same as F.,False,H is the same
1226,C V 80.,N V 8.,V is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,The answer is no
264,C L 69.,R L 69.,L is a functional property.,"Given the previous statements, is R the same as C?",Yes,R is the same as C.,True,The answer is no
408,E Y 97.,Z Y 97.,Y is a functional property.,"Given the previous statements, is Z the same as E?",Yes,Z is the same as E.,True,The answer is no
481,E Y 99.,H Y 99.,Y is a functional property.,"Given the previous statements, is H the same as E?",Yes,H is the same as E.,True,The answer is no
699,G R 62.,B R 62.,R is a functional property.,"Given the previous statements, is B the same as G?",Yes,B is the same as G.,True,The answer is no
561,F D 63.,L D 63.,D is a functional property.,"Given the previous statements, is L the same as F?",Yes,L is the same as F.,True,The answer is no
711,H K 69.,F K 69.,K is a functional property.,"Given the previous statements, is F the same as H?",Yes,F is the same as H.,True,The answer is no
1694,G Z 56.,Q Z 45.,Z is a functional property.,"Given the previous statements, is Q the same as G?",No,Q is not the same as G.,False,The answer is no
169,B I 65.,N I 65.,I is a functional property.,"Given the previous statements, is N the same as B?",Yes,N is the same as B.,True,The answer is no
1698,G H 88.,V H 74.,H is a functional property.,"Given the previous statements, is V the same as G?",No,V is not the same as G.,False,The answer is no
171,B C 27.,G C 27.,C is a functional property.,"Given the previous statements, is G the same as B?",Yes,G is the same as B.,True,The answer is no
1629,G B 42.,U B 82.,B is a functional property.,"Given the previous statements, is U the same as G?",No,U is not the same as G.,False,The answer is no
1748,H C 26.,A C 95.,C is a functional property.,"Given the previous statements, is A the same as H?",No,A is not the same as H.,False,The answer is no
1055,A X 68.,F X 12.,X is a functional property.,"Given the previous statements, is F the same as A?",No,F is not the same as A.,False,The answer is no
1345,D A 72.,L A 46.,A is a functional property.,"Given the previous statements, is L the same as D?",No,L is not the same as D.,False,The answer is no
1649,G O 23.,A O 59.,O is a functional property.,"Given the previous statements, is A the same as G?",No,A is not the same as G.,False,The answer is no
159,B M 91.,S M 91.,M is a functional property.,"Given the previous statements, is S the same as B?",Yes,S is the same as B.,True,The answer is no
62,A S 29.,I S 29.,S is a functional property.,"Given the previous statements, is I the same as A?",Yes,I is the same as A.,True,The answer is no
357,D M 15.,X M 15.,M is a functional property.,"Given the previous statements, is X the same as D?",Yes,X is the same as D.,True,H is a functional
1936,J I 64.,S I 99.,I is a functional property.,"Given the previous statements, is S the same as J?",No,S is not the same as J.,False,The answer is no
1711,H M 24.,X M 36.,M is a functional property.,"Given the previous statements, is X the same as H?",No,X is not the same as H.,False,The answer is no
856,I R 29.,K R 29.,R is a functional property.,"Given the previous statements, is K the same as I?",Yes,K is the same as I.,True,The answer is no
148,B S 68.,K S 68.,S is a functional property.,"Given the previous statements, is K the same as B?",Yes,K is the same as B.,True,The answer is no
434,E M 52.,S M 52.,M is a functional property.,"Given the previous statements, is S the same as E?",Yes,S is the same as E.,True,The answer is no
1791,H F 98.,J F 82.,F is a functional property.,"Given the previous statements, is J the same as H?",No,J is not the same as H.,False,The answer is no
1051,A X 90.,V X 96.,X is a functional property.,"Given the previous statements, is V the same as A?",No,V is not the same as A.,False,The answer is no
1017,A X 46.,P X 70.,X is a functional property.,"Given the previous statements, is P the same as A?",No,P is not the same as A.,False,The answer is no
1221,C O 65.,H O 98.,O is a functional property.,"Given the previous statements, is H the same as C?",No,H is not the same as C.,False,The answer is no
254,C A 70.,F A 70.,A is a functional property.,"Given the previous statements, is F the same as C?",Yes,F is the same as C.,True,The answer is no
461,E U 45.,F U 45.,U is a functional property.,"Given the previous statements, is F the same as E?",Yes,F is the same as E.,True,The answer is no
1001,A U 40.,H U 36.,U is a functional property.,"Given the previous statements, is H the same as A?",No,H is not the same as A.,False,The answer is no
954,J U 100.,Q U 100.,U is a functional property.,"Given the previous statements, is Q the same as J?",Yes,Q is the same as J.,True,The answer is no
334,D W 68.,A W 68.,W is a functional property.,"Given the previous statements, is A the same as D?",Yes,A is the same as D.,True,The answer is no
1072,A O 46.,D O 67.,O is a functional property.,"Given the previous statements, is D the same as A?",No,D is not the same as A.,False,The answer is no
734,H J 61.,Y J 61.,J is a functional property.,"Given the previous statements, is Y the same as H?",Yes,Y is the same as H.,True,"Yes, C is"
1512,F W 84.,D W 19.,W is a functional property.,"Given the previous statements, is D the same as F?",No,D is not the same as F.,False,The answer is no
1499,E V 47.,D V 11.,V is a functional property.,"Given the previous statements, is D the same as E?",No,D is not the same as E.,False,The answer is no
956,J V 97.,D V 97.,V is a functional property.,"Given the previous statements, is D the same as J?",Yes,D is the same as J.,True,The answer is no
787,H T 46.,K T 46.,T is a functional property.,"Given the previous statements, is K the same as H?",Yes,K is the same as H.,True,The answer is no
51,A I 61.,P I 61.,I is a functional property.,"Given the previous statements, is P the same as A?",Yes,P is the same as A.,True,The answer is no
1705,H I 98.,Y I 92.,I is a functional property.,"Given the previous statements, is Y the same as H?",No,Y is not the same as H.,False,The answer is no
1667,G N 84.,E N 22.,N is a functional property.,"Given the previous statements, is E the same as G?",No,E is not the same as G.,False,The answer is no
502,F M 80.,L M 80.,M is a functional property.,"Given the previous statements, is L the same as F?",Yes,L is the same as F.,True,The answer is no
1220,C U 29.,N U 75.,U is a functional property.,"Given the previous statements, is N the same as C?",No,N is not the same as C.,False,The answer is no
