ID,triple1,question,answer,inferred triple,label,LLM output
936,X is different from I.,"Given the previous statements, is I diferent from X?",Yes,I is different from X.,True,No
679,Q is different from R.,"Given the previous statements, is R diferent from Q?",Yes,R is different from Q.,True,No
713,R is different from F.,"Given the previous statements, is F diferent from R?",Yes,F is different from R.,True,No
1354,I is different from I.,"Given the previous statements, is O different from I?",No,O is not different from I.,False,No
606,P is different from R.,"Given the previous statements, is R diferent from P?",Yes,R is different from P.,True,No
80,B is different from K.,"Given the previous statements, is K diferent from B?",Yes,K is different from B.,True,No
1707,R is different from R.,"Given the previous statements, is A different from R?",No,A is not different from R.,False,No
1041,B is different from B.,"Given the previous statements, is M different from B?",No,M is not different from B.,False,Yes
691,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,No
1313,H is different from H.,"Given the previous statements, is X different from H?",No,X is not different from H.,False,Yes
945,X is different from F.,"Given the previous statements, is F diferent from X?",Yes,F is different from X.,True,No
484,M is different from A.,"Given the previous statements, is A diferent from M?",Yes,A is different from M.,True,Yes
829,U is different from X.,"Given the previous statements, is X diferent from U?",Yes,X is different from U.,True,Yes
207,F is different from G.,"Given the previous statements, is G diferent from F?",Yes,G is different from F.,True,No
646,Q is different from K.,"Given the previous statements, is K diferent from Q?",Yes,K is different from Q.,True,No
267,G is different from I.,"Given the previous statements, is I diferent from G?",Yes,I is different from G.,True,No
429,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,No
49,B is different from C.,"Given the previous statements, is C diferent from B?",Yes,C is different from B.,True,Yes
1586,O is different from O.,"Given the previous statements, is X different from O?",No,X is not different from O.,False,No
642,Q is different from M.,"Given the previous statements, is M diferent from Q?",Yes,M is different from Q.,True,No
664,Q is different from B.,"Given the previous statements, is B diferent from Q?",Yes,B is different from Q.,True,No
1445,L is different from L.,"Given the previous statements, is R different from L?",No,R is not different from L.,False,No
1400,J is different from J.,"Given the previous statements, is V different from J?",No,V is not different from J.,False,Yes
1423,K is different from K.,"Given the previous statements, is W different from K?",No,W is not different from K.,False,Yes
1053,B is different from B.,"Given the previous statements, is Y different from B?",No,Y is not different from B.,False,Yes
1385,J is different from J.,"Given the previous statements, is L different from J?",No,L is not different from J.,False,No
842,V is different from D.,"Given the previous statements, is D diferent from V?",Yes,D is different from V.,True,No
1254,G is different from G.,"Given the previous statements, is Q different from G?",No,Q is not different from G.,False,No
655,Q is different from N.,"Given the previous statements, is N diferent from Q?",Yes,N is different from Q.,True,No
698,R is different from X.,"Given the previous statements, is X diferent from R?",Yes,X is different from R.,True,No
1097,C is different from C.,"Given the previous statements, is G different from C?",No,G is not different from C.,False,Yes
536,N is different from H.,"Given the previous statements, is H diferent from N?",Yes,H is different from N.,True,Yes
40,A is different from V.,"Given the previous statements, is V diferent from A?",Yes,V is different from A.,True,Yes
553,N is different from F.,"Given the previous statements, is F diferent from N?",Yes,F is different from N.,True,No
889,W is different from J.,"Given the previous statements, is J diferent from W?",Yes,J is different from W.,True,No
495,M is different from P.,"Given the previous statements, is P diferent from M?",Yes,P is different from M.,True,No
233,F is different from T.,"Given the previous statements, is T diferent from F?",Yes,T is different from F.,True,No
186,E is different from C.,"Given the previous statements, is C diferent from E?",Yes,C is different from E.,True,Yes
1617,P is different from P.,"Given the previous statements, is R different from P?",No,R is not different from P.,False,No
530,N is different from I.,"Given the previous statements, is I diferent from N?",Yes,I is different from N.,True,No
425,K is different from M.,"Given the previous statements, is M diferent from K?",Yes,M is different from K.,True,No
586,O is different from P.,"Given the previous statements, is P diferent from O?",Yes,P is different from O.,True,No
726,S is different from U.,"Given the previous statements, is U diferent from S?",Yes,U is different from S.,True,No
1965,Y is different from Y.,"Given the previous statements, is F different from Y?",No,F is not different from Y.,False,No
342,I is different from K.,"Given the previous statements, is K diferent from I?",Yes,K is different from I.,True,No
1912,W is different from W.,"Given the previous statements, is Q different from W?",No,Q is not different from W.,False,No
1185,E is different from E.,"Given the previous statements, is P different from E?",No,P is not different from E.,False,No
1565,O is different from O.,"Given the previous statements, is Y different from O?",No,Y is not different from O.,False,Yes
651,Q is different from F.,"Given the previous statements, is F diferent from Q?",Yes,F is different from Q.,True,No
1431,K is different from K.,"Given the previous statements, is R different from K?",No,R is not different from K.,False,No
1065,B is different from B.,"Given the previous statements, is E different from B?",No,E is not different from B.,False,Yes
1328,I is different from I.,"Given the previous statements, is P different from I?",No,P is not different from I.,False,No
1348,I is different from I.,"Given the previous statements, is Q different from I?",No,Q is not different from I.,False,No
1593,O is different from O.,"Given the previous statements, is F different from O?",No,F is not different from O.,False,No
220,F is different from G.,"Given the previous statements, is G diferent from F?",Yes,G is different from F.,True,No
774,T is different from Z.,"Given the previous statements, is Z diferent from T?",Yes,Z is different from T.,True,Yes
1889,W is different from W.,"Given the previous statements, is N different from W?",No,N is not different from W.,False,No
1595,O is different from O.,"Given the previous statements, is G different from O?",No,G is not different from O.,False,No
1305,H is different from H.,"Given the previous statements, is K different from H?",No,K is not different from H.,False,Yes
585,O is different from T.,"Given the previous statements, is T diferent from O?",Yes,T is different from O.,True,No
1734,S is different from S.,"Given the previous statements, is K different from S?",No,K is not different from S.,False,Yes
1089,C is different from C.,"Given the previous statements, is P different from C?",No,P is not different from C.,False,Yes
1920,W is different from W.,"Given the previous statements, is G different from W?",No,G is not different from W.,False,Yes
1964,Y is different from Y.,"Given the previous statements, is Z different from Y?",No,Z is not different from Y.,False,Yes
1861,V is different from V.,"Given the previous statements, is F different from V?",No,F is not different from V.,False,No
901,W is different from E.,"Given the previous statements, is E diferent from W?",Yes,E is different from W.,True,No
1547,N is different from N.,"Given the previous statements, is J different from N?",No,J is not different from N.,False,No
1603,P is different from P.,"Given the previous statements, is G different from P?",No,G is not different from P.,False,Yes
1033,A is different from A.,"Given the previous statements, is D different from A?",No,D is not different from A.,False,Yes
710,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,No
1078,B is different from B.,"Given the previous statements, is U different from B?",No,U is not different from B.,False,Yes
5,A is different from W.,"Given the previous statements, is W diferent from A?",Yes,W is different from A.,True,Yes
862,V is different from C.,"Given the previous statements, is C diferent from V?",Yes,C is different from V.,True,No
176,E is different from J.,"Given the previous statements, is J diferent from E?",Yes,J is different from E.,True,No
1602,P is different from P.,"Given the previous statements, is J different from P?",No,J is not different from P.,False,No
1696,R is different from R.,"Given the previous statements, is G different from R?",No,G is not different from R.,False,No
300,H is different from Z.,"Given the previous statements, is Z diferent from H?",Yes,Z is different from H.,True,Yes
1823,U is different from U.,"Given the previous statements, is X different from U?",No,X is not different from U.,False,Yes
280,G is different from R.,"Given the previous statements, is R diferent from G?",Yes,R is different from G.,True,No
511,M is different from D.,"Given the previous statements, is D diferent from M?",Yes,D is different from M.,True,No
260,G is different from F.,"Given the previous statements, is F diferent from G?",Yes,F is different from G.,True,No
459,L is different from M.,"Given the previous statements, is M diferent from L?",Yes,M is different from L.,True,No
882,W is different from T.,"Given the previous statements, is T diferent from W?",Yes,T is different from W.,True,Yes
584,O is different from R.,"Given the previous statements, is R diferent from O?",Yes,R is different from O.,True,No
948,X is different from J.,"Given the previous statements, is J diferent from X?",Yes,J is different from X.,True,No
1443,L is different from L.,"Given the previous statements, is Q different from L?",No,Q is not different from L.,False,No
1029,A is different from A.,"Given the previous statements, is I different from A?",No,I is not different from A.,False,Yes
721,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,No
341,I is different from L.,"Given the previous statements, is L diferent from I?",Yes,L is different from I.,True,No
540,N is different from F.,"Given the previous statements, is F diferent from N?",Yes,F is different from N.,True,No
1883,W is different from W.,"Given the previous statements, is G different from W?",No,G is not different from W.,False,Yes
1991,Y is different from Y.,"Given the previous statements, is S different from Y?",No,S is not different from Y.,False,No
1896,W is different from W.,"Given the previous statements, is I different from W?",No,I is not different from W.,False,No
1783,T is different from T.,"Given the previous statements, is O different from T?",No,O is not different from T.,False,No
152,D is different from J.,"Given the previous statements, is J diferent from D?",Yes,J is different from D.,True,No
1417,K is different from K.,"Given the previous statements, is F different from K?",No,F is not different from K.,False,No
549,N is different from E.,"Given the previous statements, is E diferent from N?",Yes,E is different from N.,True,Yes
894,W is different from M.,"Given the previous statements, is M diferent from W?",Yes,M is different from W.,True,No
377,J is different from D.,"Given the previous statements, is D diferent from J?",Yes,D is different from J.,True,No
1220,F is different from F.,"Given the previous statements, is R different from F?",No,R is not different from F.,False,No
1638,P is different from P.,"Given the previous statements, is J different from P?",No,J is not different from P.,False,No
1102,C is different from C.,"Given the previous statements, is L different from C?",No,L is not different from C.,False,Yes
1023,A is different from A.,"Given the previous statements, is E different from A?",No,E is not different from A.,False,Yes
1027,A is different from A.,"Given the previous statements, is D different from A?",No,D is not different from A.,False,Yes
336,I is different from D.,"Given the previous statements, is D diferent from I?",Yes,D is different from I.,True,No
603,P is different from T.,"Given the previous statements, is T diferent from P?",Yes,T is different from P.,True,No
627,P is different from G.,"Given the previous statements, is G diferent from P?",Yes,G is different from P.,True,No
1257,G is different from G.,"Given the previous statements, is T different from G?",No,T is not different from G.,False,No
1011,A is different from A.,"Given the previous statements, is U different from A?",No,U is not different from A.,False,Yes
1330,I is different from I.,"Given the previous statements, is K different from I?",No,K is not different from I.,False,Yes
940,X is different from F.,"Given the previous statements, is F diferent from X?",Yes,F is different from X.,True,No
182,E is different from Z.,"Given the previous statements, is Z diferent from E?",Yes,Z is different from E.,True,Yes
1017,A is different from A.,"Given the previous statements, is C different from A?",No,C is not different from A.,False,Yes
776,T is different from M.,"Given the previous statements, is M diferent from T?",Yes,M is different from T.,True,No
1804,U is different from U.,"Given the previous statements, is V different from U?",No,V is not different from U.,False,Yes
337,I is different from U.,"Given the previous statements, is U diferent from I?",Yes,U is different from I.,True,No
455,L is different from J.,"Given the previous statements, is J diferent from L?",Yes,J is different from L.,True,No
417,K is different from Z.,"Given the previous statements, is Z diferent from K?",Yes,Z is different from K.,True,Yes
438,K is different from Y.,"Given the previous statements, is Y diferent from K?",Yes,Y is different from K.,True,No
731,S is different from T.,"Given the previous statements, is T diferent from S?",Yes,T is different from S.,True,Yes
1135,D is different from D.,"Given the previous statements, is T different from D?",No,T is not different from D.,False,No
1853,V is different from V.,"Given the previous statements, is Z different from V?",No,Z is not different from V.,False,Yes
211,F is different from Q.,"Given the previous statements, is Q diferent from F?",Yes,Q is different from F.,True,No
1773,T is different from T.,"Given the previous statements, is V different from T?",No,V is not different from T.,False,Yes
1203,F is different from F.,"Given the previous statements, is G different from F?",No,G is not different from F.,False,Yes
1333,I is different from I.,"Given the previous statements, is O different from I?",No,O is not different from I.,False,No
962,Y is different from L.,"Given the previous statements, is L diferent from Y?",Yes,L is different from Y.,True,No
440,K is different from D.,"Given the previous statements, is D diferent from K?",Yes,D is different from K.,True,No
130,D is different from X.,"Given the previous statements, is X diferent from D?",Yes,X is different from D.,True,Yes
157,D is different from Z.,"Given the previous statements, is Z diferent from D?",Yes,Z is different from D.,True,Yes
236,F is different from S.,"Given the previous statements, is S diferent from F?",Yes,S is different from F.,True,No
487,M is different from G.,"Given the previous statements, is G diferent from M?",Yes,G is different from M.,True,No
380,J is different from F.,"Given the previous statements, is F diferent from J?",Yes,F is different from J.,True,No
535,N is different from D.,"Given the previous statements, is D diferent from N?",Yes,D is different from N.,True,Yes
1416,K is different from K.,"Given the previous statements, is D different from K?",No,D is not different from K.,False,Yes
1757,S is different from S.,"Given the previous statements, is K different from S?",No,K is not different from S.,False,Yes
3,A is different from J.,"Given the previous statements, is J diferent from A?",Yes,J is different from A.,True,Yes
1648,Q is different from Q.,"Given the previous statements, is L different from Q?",No,L is not different from Q.,False,No
727,S is different from O.,"Given the previous statements, is O diferent from S?",Yes,O is different from S.,True,No
1190,E is different from E.,"Given the previous statements, is T different from E?",No,T is not different from E.,False,No
1583,O is different from O.,"Given the previous statements, is G different from O?",No,G is not different from O.,False,No
335,I is different from Y.,"Given the previous statements, is Y diferent from I?",Yes,Y is different from I.,True,No
1469,L is different from L.,"Given the previous statements, is J different from L?",No,J is not different from L.,False,No
1761,T is different from T.,"Given the previous statements, is V different from T?",No,V is not different from T.,False,Yes
1408,K is different from K.,"Given the previous statements, is N different from K?",No,N is not different from K.,False,No
1395,J is different from J.,"Given the previous statements, is R different from J?",No,R is not different from J.,False,No
308,H is different from M.,"Given the previous statements, is M diferent from H?",Yes,M is different from H.,True,No
797,T is different from X.,"Given the previous statements, is X diferent from T?",Yes,X is different from T.,True,Yes
406,K is different from A.,"Given the previous statements, is A diferent from K?",Yes,A is different from K.,True,Yes
694,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,No
1917,W is different from W.,"Given the previous statements, is A different from W?",No,A is not different from W.,False,Yes
151,D is different from R.,"Given the previous statements, is R diferent from D?",Yes,R is different from D.,True,No
1763,T is different from T.,"Given the previous statements, is I different from T?",No,I is not different from T.,False,No
1534,N is different from N.,"Given the previous statements, is J different from N?",No,J is not different from N.,False,No
1061,B is different from B.,"Given the previous statements, is F different from B?",No,F is not different from B.,False,No
1019,A is different from A.,"Given the previous statements, is M different from A?",No,M is not different from A.,False,Yes
1413,K is different from K.,"Given the previous statements, is V different from K?",No,V is not different from K.,False,Yes
1916,W is different from W.,"Given the previous statements, is V different from W?",No,V is not different from W.,False,Yes
187,E is different from K.,"Given the previous statements, is K diferent from E?",Yes,K is different from E.,True,No
1716,R is different from R.,"Given the previous statements, is Z different from R?",No,Z is not different from R.,False,No
764,T is different from B.,"Given the previous statements, is B diferent from T?",Yes,B is different from T.,True,Yes
470,L is different from T.,"Given the previous statements, is T diferent from L?",Yes,T is different from L.,True,No
935,X is different from J.,"Given the previous statements, is J diferent from X?",Yes,J is different from X.,True,No
1310,H is different from H.,"Given the previous statements, is E different from H?",No,E is not different from H.,False,Yes
1201,F is different from F.,"Given the previous statements, is Q different from F?",No,Q is not different from F.,False,No
683,R is different from T.,"Given the previous statements, is T diferent from R?",Yes,T is different from R.,True,Yes
48,B is different from M.,"Given the previous statements, is M diferent from B?",Yes,M is different from B.,True,No
513,M is different from H.,"Given the previous statements, is H diferent from M?",Yes,H is different from M.,True,No
923,X is different from Q.,"Given the previous statements, is Q diferent from X?",Yes,Q is different from X.,True,No
1315,H is different from H.,"Given the previous statements, is Z different from H?",No,Z is not different from H.,False,Yes
605,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,No
205,F is different from U.,"Given the previous statements, is U diferent from F?",Yes,U is different from F.,True,No
1166,E is different from E.,"Given the previous statements, is W different from E?",No,W is not different from E.,False,Yes
1057,B is different from B.,"Given the previous statements, is S different from B?",No,S is not different from B.,False,Yes
1076,B is different from B.,"Given the previous statements, is P different from B?",No,P is not different from B.,False,No
199,E is different from Z.,"Given the previous statements, is Z diferent from E?",Yes,Z is different from E.,True,Yes
461,L is different from T.,"Given the previous statements, is T diferent from L?",Yes,T is different from L.,True,No
1968,Y is different from Y.,"Given the previous statements, is Q different from Y?",No,Q is not different from Y.,False,No
1048,B is different from B.,"Given the previous statements, is P different from B?",No,P is not different from B.,False,No
355,I is different from A.,"Given the previous statements, is A diferent from I?",Yes,A is different from I.,True,Yes
1551,N is different from N.,"Given the previous statements, is I different from N?",No,I is not different from N.,False,No
1737,S is different from S.,"Given the previous statements, is A different from S?",No,A is not different from S.,False,Yes
496,M is different from D.,"Given the previous statements, is D diferent from M?",Yes,D is different from M.,True,No
976,Y is different from G.,"Given the previous statements, is G diferent from Y?",Yes,G is different from Y.,True,No
1694,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,No
893,W is different from B.,"Given the previous statements, is B diferent from W?",Yes,B is different from W.,True,Yes
395,J is different from C.,"Given the previous statements, is C diferent from J?",Yes,C is different from J.,True,Yes
225,F is different from L.,"Given the previous statements, is L diferent from F?",Yes,L is different from F.,True,No
1070,B is different from B.,"Given the previous statements, is Z different from B?",No,Z is not different from B.,False,Yes
87,C is different from H.,"Given the previous statements, is H diferent from C?",Yes,H is different from C.,True,Yes
1779,T is different from T.,"Given the previous statements, is M different from T?",No,M is not different from T.,False,Yes
714,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,No
156,D is different from Q.,"Given the previous statements, is Q diferent from D?",Yes,Q is different from D.,True,No
1790,T is different from T.,"Given the previous statements, is G different from T?",No,G is not different from T.,False,Yes
1176,E is different from E.,"Given the previous statements, is C different from E?",No,C is not different from E.,False,No
1434,K is different from K.,"Given the previous statements, is U different from K?",No,U is not different from K.,False,Yes
863,V is different from F.,"Given the previous statements, is F diferent from V?",Yes,F is different from V.,True,No
230,F is different from P.,"Given the previous statements, is P diferent from F?",Yes,P is different from F.,True,No
950,X is different from T.,"Given the previous statements, is T diferent from X?",Yes,T is different from X.,True,No
1312,H is different from H.,"Given the previous statements, is D different from H?",No,D is not different from H.,False,Yes
1879,V is different from V.,"Given the previous statements, is G different from V?",No,G is not different from V.,False,No
596,O is different from U.,"Given the previous statements, is U diferent from O?",Yes,U is different from O.,True,No
1217,F is different from F.,"Given the previous statements, is Q different from F?",No,Q is not different from F.,False,No
1526,N is different from N.,"Given the previous statements, is M different from N?",No,M is not different from N.,False,Yes
399,J is different from D.,"Given the previous statements, is D diferent from J?",Yes,D is different from J.,True,No
375,J is different from N.,"Given the previous statements, is N diferent from J?",Yes,N is different from J.,True,Yes
1627,P is different from P.,"Given the previous statements, is A different from P?",No,A is not different from P.,False,Yes
388,J is different from L.,"Given the previous statements, is L diferent from J?",Yes,L is different from J.,True,No
1572,O is different from O.,"Given the previous statements, is V different from O?",No,V is not different from O.,False,No
1433,K is different from K.,"Given the previous statements, is Y different from K?",No,Y is not different from K.,False,Yes
1772,T is different from T.,"Given the previous statements, is E different from T?",No,E is not different from T.,False,Yes
1517,M is different from M.,"Given the previous statements, is U different from M?",No,U is not different from M.,False,Yes
717,R is different from F.,"Given the previous statements, is F diferent from R?",Yes,F is different from R.,True,No
1787,T is different from T.,"Given the previous statements, is U different from T?",No,U is not different from T.,False,Yes
210,F is different from R.,"Given the previous statements, is R diferent from F?",Yes,R is different from F.,True,No
1700,R is different from R.,"Given the previous statements, is H different from R?",No,H is not different from R.,False,No
952,X is different from M.,"Given the previous statements, is M diferent from X?",Yes,M is different from X.,True,No
221,F is different from E.,"Given the previous statements, is E diferent from F?",Yes,E is different from F.,True,No
650,Q is different from T.,"Given the previous statements, is T diferent from Q?",Yes,T is different from Q.,True,No
72,B is different from J.,"Given the previous statements, is J diferent from B?",Yes,J is different from B.,True,No
654,Q is different from T.,"Given the previous statements, is T diferent from Q?",Yes,T is different from Q.,True,No
763,T is different from P.,"Given the previous statements, is P diferent from T?",Yes,P is different from T.,True,No
861,V is different from R.,"Given the previous statements, is R diferent from V?",Yes,R is different from V.,True,No
1067,B is different from B.,"Given the previous statements, is T different from B?",No,T is not different from B.,False,Yes
426,K is different from O.,"Given the previous statements, is O diferent from K?",Yes,O is different from K.,True,No
624,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,No
128,D is different from S.,"Given the previous statements, is S diferent from D?",Yes,S is different from D.,True,Yes
457,L is different from X.,"Given the previous statements, is X diferent from L?",Yes,X is different from L.,True,No
1640,P is different from P.,"Given the previous statements, is Q different from P?",No,Q is not different from P.,False,No
686,R is different from Q.,"Given the previous statements, is Q diferent from R?",Yes,Q is different from R.,True,No
1307,H is different from H.,"Given the previous statements, is E different from H?",No,E is not different from H.,False,Yes
1382,J is different from J.,"Given the previous statements, is C different from J?",No,C is not different from J.,False,Yes
750,S is different from T.,"Given the previous statements, is T diferent from S?",Yes,T is different from S.,True,Yes
1862,V is different from V.,"Given the previous statements, is L different from V?",No,L is not different from V.,False,No
892,W is different from U.,"Given the previous statements, is U diferent from W?",Yes,U is different from W.,True,No
51,B is different from W.,"Given the previous statements, is W diferent from B?",Yes,W is different from B.,True,Yes
618,P is different from B.,"Given the previous statements, is B diferent from P?",Yes,B is different from P.,True,No
499,M is different from E.,"Given the previous statements, is E diferent from M?",Yes,E is different from M.,True,No
82,C is different from Q.,"Given the previous statements, is Q diferent from C?",Yes,Q is different from C.,True,Yes
1155,D is different from D.,"Given the previous statements, is R different from D?",No,R is not different from D.,False,No
58,B is different from P.,"Given the previous statements, is P diferent from B?",Yes,P is different from B.,True,No
921,X is different from R.,"Given the previous statements, is R diferent from X?",Yes,R is different from X.,True,No
1878,V is different from V.,"Given the previous statements, is K different from V?",No,K is not different from V.,False,Yes
501,M is different from G.,"Given the previous statements, is G diferent from M?",Yes,G is different from M.,True,No
837,U is different from D.,"Given the previous statements, is D diferent from U?",Yes,D is different from U.,True,Yes
257,G is different from R.,"Given the previous statements, is R diferent from G?",Yes,R is different from G.,True,No
146,D is different from Z.,"Given the previous statements, is Z diferent from D?",Yes,Z is different from D.,True,Yes
430,K is different from V.,"Given the previous statements, is V diferent from K?",Yes,V is different from K.,True,No
1337,I is different from I.,"Given the previous statements, is A different from I?",No,A is not different from I.,False,Yes
970,Y is different from S.,"Given the previous statements, is S diferent from Y?",Yes,S is different from Y.,True,No
1296,H is different from H.,"Given the previous statements, is J different from H?",No,J is not different from H.,False,No
1151,D is different from D.,"Given the previous statements, is P different from D?",No,P is not different from D.,False,No
1738,S is different from S.,"Given the previous statements, is K different from S?",No,K is not different from S.,False,Yes
1594,O is different from O.,"Given the previous statements, is S different from O?",No,S is not different from O.,False,No
1616,P is different from P.,"Given the previous statements, is U different from P?",No,U is not different from P.,False,Yes
1856,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,Yes
201,F is different from N.,"Given the previous statements, is N diferent from F?",Yes,N is different from F.,True,No
208,F is different from B.,"Given the previous statements, is B diferent from F?",Yes,B is different from F.,True,No
1533,N is different from N.,"Given the previous statements, is X different from N?",No,X is not different from N.,False,Yes
1409,K is different from K.,"Given the previous statements, is M different from K?",No,M is not different from K.,False,Yes
1899,W is different from W.,"Given the previous statements, is U different from W?",No,U is not different from W.,False,Yes
472,L is different from R.,"Given the previous statements, is R diferent from L?",Yes,R is different from L.,True,No
27,A is different from T.,"Given the previous statements, is T diferent from A?",Yes,T is different from A.,True,Yes
353,I is different from B.,"Given the previous statements, is B diferent from I?",Yes,B is different from I.,True,Yes
1210,F is different from F.,"Given the previous statements, is J different from F?",No,J is not different from F.,False,No
1585,O is different from O.,"Given the previous statements, is K different from O?",No,K is not different from O.,False,Yes
1996,Y is different from Y.,"Given the previous statements, is Z different from Y?",No,Z is not different from Y.,False,Yes
468,L is different from Q.,"Given the previous statements, is Q diferent from L?",Yes,Q is different from L.,True,No
1132,D is different from D.,"Given the previous statements, is H different from D?",No,H is not different from D.,False,Yes
29,A is different from K.,"Given the previous statements, is K diferent from A?",Yes,K is different from A.,True,Yes
1448,L is different from L.,"Given the previous statements, is O different from L?",No,O is not different from L.,False,No
383,J is different from Z.,"Given the previous statements, is Z diferent from J?",Yes,Z is different from J.,True,Yes
702,R is different from G.,"Given the previous statements, is G diferent from R?",Yes,G is different from R.,True,No
1473,L is different from L.,"Given the previous statements, is P different from L?",No,P is not different from L.,False,No
718,R is different from O.,"Given the previous statements, is O diferent from R?",Yes,O is different from R.,True,No
1111,C is different from C.,"Given the previous statements, is J different from C?",No,J is not different from C.,False,Yes
688,R is different from O.,"Given the previous statements, is O diferent from R?",Yes,O is different from R.,True,No
563,O is different from Z.,"Given the previous statements, is Z diferent from O?",Yes,Z is different from O.,True,Yes
74,B is different from S.,"Given the previous statements, is S diferent from B?",Yes,S is different from B.,True,Yes
1051,B is different from B.,"Given the previous statements, is E different from B?",No,E is not different from B.,False,Yes
1758,S is different from S.,"Given the previous statements, is U different from S?",No,U is not different from S.,False,Yes
37,A is different from Z.,"Given the previous statements, is Z diferent from A?",Yes,Z is different from A.,True,Yes
127,D is different from S.,"Given the previous statements, is S diferent from D?",Yes,S is different from D.,True,Yes
1953,X is different from X.,"Given the previous statements, is Q different from X?",No,Q is not different from X.,False,No
1774,T is different from T.,"Given the previous statements, is H different from T?",No,H is not different from T.,False,Yes
781,T is different from H.,"Given the previous statements, is H diferent from T?",Yes,H is different from T.,True,No
1043,B is different from B.,"Given the previous statements, is W different from B?",No,W is not different from B.,False,Yes
71,B is different from T.,"Given the previous statements, is T diferent from B?",Yes,T is different from B.,True,No
56,B is different from T.,"Given the previous statements, is T diferent from B?",Yes,T is different from B.,True,No
1512,M is different from M.,"Given the previous statements, is N different from M?",No,N is not different from M.,False,Yes
1235,F is different from F.,"Given the previous statements, is P different from F?",No,P is not different from F.,False,No
1518,M is different from M.,"Given the previous statements, is Z different from M?",No,Z is not different from M.,False,Yes
296,H is different from X.,"Given the previous statements, is X diferent from H?",Yes,X is different from H.,True,Yes
793,T is different from Z.,"Given the previous statements, is Z diferent from T?",Yes,Z is different from T.,True,Yes
340,I is different from Z.,"Given the previous statements, is Z diferent from I?",Yes,Z is different from I.,True,Yes
941,X is different from S.,"Given the previous statements, is S diferent from X?",Yes,S is different from X.,True,No
1264,G is different from G.,"Given the previous statements, is F different from G?",No,F is not different from G.,False,No
1085,C is different from C.,"Given the previous statements, is Y different from C?",No,Y is not different from C.,False,Yes
887,W is different from M.,"Given the previous statements, is M diferent from W?",Yes,M is different from W.,True,No
1374,J is different from J.,"Given the previous statements, is P different from J?",No,P is not different from J.,False,No
202,F is different from E.,"Given the previous statements, is E diferent from F?",Yes,E is different from F.,True,No
414,K is different from S.,"Given the previous statements, is S diferent from K?",Yes,S is different from K.,True,No
1636,P is different from P.,"Given the previous statements, is S different from P?",No,S is not different from P.,False,No
1786,T is different from T.,"Given the previous statements, is P different from T?",No,P is not different from T.,False,No
162,E is different from A.,"Given the previous statements, is A diferent from E?",Yes,A is different from E.,True,Yes
133,D is different from S.,"Given the previous statements, is S diferent from D?",Yes,S is different from D.,True,Yes
123,D is different from E.,"Given the previous statements, is E diferent from D?",Yes,E is different from D.,True,No
1992,Y is different from Y.,"Given the previous statements, is L different from Y?",No,L is not different from Y.,False,No
1890,W is different from W.,"Given the previous statements, is E different from W?",No,E is not different from W.,False,No
922,X is different from A.,"Given the previous statements, is A diferent from X?",Yes,A is different from X.,True,Yes
1444,L is different from L.,"Given the previous statements, is C different from L?",No,C is not different from L.,False,No
1949,X is different from X.,"Given the previous statements, is V different from X?",No,V is not different from X.,False,Yes
1880,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,Yes
708,R is different from B.,"Given the previous statements, is B diferent from R?",Yes,B is different from R.,True,No
28,A is different from O.,"Given the previous statements, is O diferent from A?",Yes,O is different from A.,True,No
1544,N is different from N.,"Given the previous statements, is G different from N?",No,G is not different from N.,False,Yes
285,H is different from V.,"Given the previous statements, is V diferent from H?",Yes,V is different from H.,True,Yes
832,U is different from E.,"Given the previous statements, is E diferent from U?",Yes,E is different from U.,True,Yes
471,L is different from J.,"Given the previous statements, is J diferent from L?",Yes,J is different from L.,True,No
277,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,No
958,X is different from J.,"Given the previous statements, is J diferent from X?",Yes,J is different from X.,True,No
910,W is different from O.,"Given the previous statements, is O diferent from W?",Yes,O is different from W.,True,No
1914,W is different from W.,"Given the previous statements, is I different from W?",No,I is not different from W.,False,No
1709,R is different from R.,"Given the previous statements, is X different from R?",No,X is not different from R.,False,No
120,C is different from X.,"Given the previous statements, is X diferent from C?",Yes,X is different from C.,True,Yes
456,L is different from G.,"Given the previous statements, is G diferent from L?",Yes,G is different from L.,True,No
244,G is different from Y.,"Given the previous statements, is Y diferent from G?",Yes,Y is different from G.,True,No
1649,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,Yes
639,P is different from N.,"Given the previous statements, is N diferent from P?",Yes,N is different from P.,True,No
