ID,triple1,triple2,question,answer,inferred triple,label
669,NationalAnthem is a subclass of MusicalWork.,MusicalWork is a subclas of MovingWalkway.,"Given the previous statements, is NationalAnthem a subclass of Work?",No,NationalAnthem is not a subclass of Work.,False
670,Opera is a subclass of MusicalWork.,MusicalWork is a subclas of ReligiousBuilding.,"Given the previous statements, is Opera a subclass of Work?",No,Opera is not a subclass of Work.,False
671,SumoWrestler is a subclass of Wrestler.,Wrestler is a subclas of NuclearPowerStation.,"Given the previous statements, is SumoWrestler a subclass of Athlete?",No,SumoWrestler is not a subclass of Athlete.,False
672,TelevisionHost is a subclass of Presenter.,Presenter is a subclas of Bird.,"Given the previous statements, is TelevisionHost a subclass of Person?",No,TelevisionHost is not a subclass of Person.,False
673,RadioHost is a subclass of Presenter.,Presenter is a subclas of Astronaut.,"Given the previous statements, is RadioHost a subclass of Person?",No,RadioHost is not a subclass of Person.,False
674,CollegeCoach is a subclass of Coach.,Coach is a subclas of RugbyClub.,"Given the previous statements, is CollegeCoach a subclass of Person?",No,CollegeCoach is not a subclass of Person.,False
675,AmericanFootballCoach is a subclass of Coach.,Coach is a subclas of Canal.,"Given the previous statements, is AmericanFootballCoach a subclass of Person?",No,AmericanFootballCoach is not a subclass of Person.,False
676,VolleyballCoach is a subclass of Coach.,Coach is a subclas of OlympicEvent.,"Given the previous statements, is VolleyballCoach a subclass of Person?",No,VolleyballCoach is not a subclass of Person.,False
677,SoccerManager is a subclass of SportsManager.,SportsManager is a subclas of SumoWrestler.,"Given the previous statements, is SoccerManager a subclass of Person?",No,SoccerManager is not a subclass of Person.,False
678,Curler is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of GolfLeague.,"Given the previous statements, is Curler a subclass of Athlete?",No,Curler is not a subclass of Athlete.,False
679,FigureSkater is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of DocumentType.,"Given the previous statements, is FigureSkater a subclass of Athlete?",No,FigureSkater is not a subclass of Athlete.,False
680,IceHockeyPlayer is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of Meeting.,"Given the previous statements, is IceHockeyPlayer a subclass of Athlete?",No,IceHockeyPlayer is not a subclass of Athlete.,False
681,Skater is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of MotorcycleRider.,"Given the previous statements, is Skater a subclass of Athlete?",No,Skater is not a subclass of Athlete.,False
682,Skier is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of SportsClub.,"Given the previous statements, is Skier a subclass of Athlete?",No,Skier is not a subclass of Athlete.,False
683,Biathlete is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of HorseTrainer.,"Given the previous statements, is Biathlete a subclass of Athlete?",No,Biathlete is not a subclass of Athlete.,False
684,BobsleighAthlete is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of prov:Revision.,"Given the previous statements, is BobsleighAthlete a subclass of Athlete?",No,BobsleighAthlete is not a subclass of Athlete.,False
685,CrossCountrySkier is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of Philosopher.,"Given the previous statements, is CrossCountrySkier a subclass of Athlete?",No,CrossCountrySkier is not a subclass of Athlete.,False
686,NordicCombined is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of OldTerritory.,"Given the previous statements, is NordicCombined a subclass of Athlete?",No,NordicCombined is not a subclass of Athlete.,False
687,Ski jumper is a subclass of WinterSportPlayer.,WinterSportPlayer is a subclas of PokerPlayer.,"Given the previous statements, is Ski jumper a subclass of Athlete?",No,Ski jumper is not a subclass of Athlete.,False
688,ClericalAdministrativeRegion is a subclass of AdministrativeRegion.,AdministrativeRegion is a subclas of ClassicalMusicArtist.,"Given the previous statements, is ClericalAdministrativeRegion a subclass of Region?",No,ClericalAdministrativeRegion is not a subclass of Region.,False
689,GovernmentalAdministrativeRegion is a subclass of AdministrativeRegion.,AdministrativeRegion is a subclas of Instrumentalist.,"Given the previous statements, is GovernmentalAdministrativeRegion a subclass of Region?",No,GovernmentalAdministrativeRegion is not a subclass of Region.,False
690,HistoricalAreaOfAuthority is a subclass of AdministrativeRegion.,AdministrativeRegion is a subclas of MusicComposer.,"Given the previous statements, is HistoricalAreaOfAuthority a subclass of Region?",No,HistoricalAreaOfAuthority is not a subclass of Region.,False
691,اقتدارکا تاریخی علاقہ is a subclass of AdministrativeRegion.,AdministrativeRegion is a subclas of ChristianPatriarch.,"Given the previous statements, is اقتدارکا تاریخی علاقہ a subclass of Region?",No,اقتدارکا تاریخی علاقہ is not a subclass of Region.,False
692,MilitaryAircraft is a subclass of Aircraft.,Aircraft is a subclas of MixedMartialArtsEvent.,"Given the previous statements, is MilitaryAircraft a subclass of MeanOfTransportation?",No,MilitaryAircraft is not a subclass of MeanOfTransportation.,False
693,WaterRide is a subclass of AmusementParkAttraction.,AmusementParkAttraction is a subclas of SolarEclipse.,"Given the previous statements, is WaterRide a subclass of ArchitecturalStructure?",No,WaterRide is not a subclass of ArchitecturalStructure.,False
694,RollerCoaster is a subclass of AmusementParkAttraction.,AmusementParkAttraction is a subclas of Group.,"Given the previous statements, is RollerCoaster a subclass of ArchitecturalStructure?",No,RollerCoaster is not a subclass of ArchitecturalStructure.,False
695,Actor is a subclass of Artist.,Artist is a subclas of Judge.,"Given the previous statements, is Actor a subclass of Person?",No,Actor is not a subclass of Person.,False
696,Comedian is a subclass of Artist.,Artist is a subclas of VolleyballPlayer.,"Given the previous statements, is Comedian a subclass of Person?",No,Comedian is not a subclass of Person.,False
697,ComicsCreator is a subclass of Artist.,Artist is a subclas of Painter.,"Given the previous statements, is ComicsCreator a subclass of Person?",No,ComicsCreator is not a subclass of Person.,False
698,Dancer is a subclass of Artist.,Artist is a subclas of WrestlingEvent.,"Given the previous statements, is Dancer a subclass of Person?",No,Dancer is not a subclass of Person.,False
699,FashionDesigner is a subclass of Artist.,Artist is a subclas of ElectionDiagram.,"Given the previous statements, is FashionDesigner a subclass of Person?",No,FashionDesigner is not a subclass of Person.,False
700,Painter is a subclass of Artist.,Artist is a subclas of BusCompany.,"Given the previous statements, is Painter a subclass of Person?",No,Painter is not a subclass of Person.,False
701,Photographer is a subclass of Artist.,Artist is a subclas of IceHockeyLeague.,"Given the previous statements, is Photographer a subclass of Person?",No,Photographer is not a subclass of Person.,False
702,MusicalArtist is a subclass of Artist.,Artist is a subclas of BaseballPlayer.,"Given the previous statements, is MusicalArtist a subclass of Person?",No,MusicalArtist is not a subclass of Person.,False
703,Humorist is a subclass of Artist.,Artist is a subclas of Sculptor.,"Given the previous statements, is Humorist a subclass of Person?",No,Humorist is not a subclass of Person.,False
704,Sculptor is a subclass of Artist.,Artist is a subclas of BowlingLeague.,"Given the previous statements, is Sculptor a subclass of Person?",No,Sculptor is not a subclass of Person.,False
705,Painting is a subclass of Artwork.,Artwork is a subclas of Senator.,"Given the previous statements, is Painting a subclass of Work?",No,Painting is not a subclass of Work.,False
706,Sculpture is a subclass of Artwork.,Artwork is a subclas of RollerCoaster.,"Given the previous statements, is Sculpture a subclass of Work?",No,Sculpture is not a subclass of Work.,False
707,Beer is a subclass of Beverage.,Beverage is a subclas of CanadianFootballTeam.,"Given the previous statements, is Beer a subclass of Food?",No,Beer is not a subclass of Food.,False
708,Vodka is a subclass of Beverage.,Beverage is a subclas of Nebula.,"Given the previous statements, is Vodka a subclass of Food?",No,Vodka is not a subclass of Food.,False
709,Wine is a subclass of Beverage.,Beverage is a subclas of Treadmill.,"Given the previous statements, is Wine a subclass of Food?",No,Wine is not a subclass of Food.,False
710,Stream is a subclass of BodyOfWater.,BodyOfWater is a subclas of Treadmill.,"Given the previous statements, is Stream a subclass of NaturalPlace?",No,Stream is not a subclass of NaturalPlace.,False
711,Sea is a subclass of BodyOfWater.,BodyOfWater is a subclas of Restaurant.,"Given the previous statements, is Sea a subclass of NaturalPlace?",No,Sea is not a subclass of NaturalPlace.,False
712,Bay is a subclass of BodyOfWater.,BodyOfWater is a subclas of Competition.,"Given the previous statements, is Bay a subclass of NaturalPlace?",No,Bay is not a subclass of NaturalPlace.,False
713,Lake is a subclass of BodyOfWater.,BodyOfWater is a subclas of Dam.,"Given the previous statements, is Lake a subclass of NaturalPlace?",No,Lake is not a subclass of NaturalPlace.,False
714,Ocean is a subclass of BodyOfWater.,BodyOfWater is a subclas of Town.,"Given the previous statements, is Ocean a subclass of NaturalPlace?",No,Ocean is not a subclass of NaturalPlace.,False
715,Castle is a subclass of Building.,Building is a subclas of Ginkgo.,"Given the previous statements, is Castle a subclass of ArchitecturalStructure?",No,Castle is not a subclass of ArchitecturalStructure.,False
716,Prison is a subclass of Building.,Building is a subclas of Watermill.,"Given the previous statements, is Prison a subclass of ArchitecturalStructure?",No,Prison is not a subclass of ArchitecturalStructure.,False
717,Skyscraper is a subclass of Building.,Building is a subclas of RocketEngine.,"Given the previous statements, is Skyscraper a subclass of ArchitecturalStructure?",No,Skyscraper is not a subclass of ArchitecturalStructure.,False
718,HistoricBuilding is a subclass of Building.,Building is a subclas of Horse.,"Given the previous statements, is HistoricBuilding a subclass of ArchitecturalStructure?",No,HistoricBuilding is not a subclass of ArchitecturalStructure.,False
719,Hotel is a subclass of Building.,Building is a subclas of Dancer.,"Given the previous statements, is Hotel a subclass of ArchitecturalStructure?",No,Hotel is not a subclass of ArchitecturalStructure.,False
720,Museum is a subclass of Building.,Building is a subclas of SongWriter.,"Given the previous statements, is Museum a subclass of ArchitecturalStructure?",No,Museum is not a subclass of ArchitecturalStructure.,False
721,Restaurant is a subclass of Building.,Building is a subclas of LightNovel.,"Given the previous statements, is Restaurant a subclass of ArchitecturalStructure?",No,Restaurant is not a subclass of ArchitecturalStructure.,False
722,ShoppingMall is a subclass of Building.,Building is a subclas of Valley.,"Given the previous statements, is ShoppingMall a subclass of ArchitecturalStructure?",No,ShoppingMall is not a subclass of ArchitecturalStructure.,False
723,Venue is a subclass of Building.,Building is a subclas of GreenAlga.,"Given the previous statements, is Venue a subclass of ArchitecturalStructure?",No,Venue is not a subclass of ArchitecturalStructure.,False
724,ReligiousBuilding is a subclass of Building.,Building is a subclas of Law.,"Given the previous statements, is ReligiousBuilding a subclass of ArchitecturalStructure?",No,ReligiousBuilding is not a subclass of ArchitecturalStructure.,False
725,Capital is a subclass of City.,City is a subclas of DistrictWaterBoard.,"Given the previous statements, is Capital a subclass of Settlement?",No,Capital is not a subclass of Settlement.,False
726,CapitalOfRegion is a subclass of City.,City is a subclas of ProgrammingLanguage.,"Given the previous statements, is CapitalOfRegion a subclass of Settlement?",No,CapitalOfRegion is not a subclass of Settlement.,False
727,ComicStrip is a subclass of Comic.,Comic is a subclas of Artery.,"Given the previous statements, is ComicStrip a subclass of WrittenWork?",No,ComicStrip is not a subclass of WrittenWork.,False
728,Manga is a subclass of Comic.,Comic is a subclas of SportFacility.,"Given the previous statements, is Manga a subclass of WrittenWork?",No,Manga is not a subclass of WrittenWork.,False
729,Manhua is a subclass of Comic.,Comic is a subclas of GovernmentType.,"Given the previous statements, is Manhua a subclass of WrittenWork?",No,Manhua is not a subclass of WrittenWork.,False
730,Manhwa is a subclass of Comic.,Comic is a subclas of Ideology.,"Given the previous statements, is Manhwa a subclass of WrittenWork?",No,Manhwa is not a subclass of WrittenWork.,False
731,AnimangaCharacter is a subclass of ComicsCharacter.,ComicsCharacter is a subclas of Gene.,"Given the previous statements, is AnimangaCharacter a subclass of FictionalCharacter?",No,AnimangaCharacter is not a subclass of FictionalCharacter.,False
732,Murderer is a subclass of Criminal.,Criminal is a subclas of Archbishop.,"Given the previous statements, is Murderer a subclass of Person?",No,Murderer is not a subclass of Person.,False
733,CombinationDrug is a subclass of Drug.,Drug is a subclas of MeanOfTransportation.,"Given the previous statements, is CombinationDrug a subclass of ChemicalSubstance?",No,CombinationDrug is not a subclass of ChemicalSubstance.,False
734,MonoclonalAntibody is a subclass of Drug.,Drug is a subclas of Dancer.,"Given the previous statements, is MonoclonalAntibody a subclass of ChemicalSubstance?",No,MonoclonalAntibody is not a subclass of ChemicalSubstance.,False
735,Vaccine is a subclass of Drug.,Drug is a subclas of Protocol.,"Given the previous statements, is Vaccine a subclass of ChemicalSubstance?",No,Vaccine is not a subclass of ChemicalSubstance.,False
736,VaccinationStatistics is a subclass of Drug.,Drug is a subclas of MotorcycleRacingLeague.,"Given the previous statements, is VaccinationStatistics a subclass of ChemicalSubstance?",No,VaccinationStatistics is not a subclass of ChemicalSubstance.,False
737,AutomobileEngine is a subclass of Engine.,Engine is a subclas of Spreadsheet.,"Given the previous statements, is AutomobileEngine a subclass of Device?",No,AutomobileEngine is not a subclass of Device.,False
738,RocketEngine is a subclass of Engine.,Engine is a subclas of Priest.,"Given the previous statements, is RocketEngine a subclass of Device?",No,RocketEngine is not a subclass of Device.,False
739,NationalFootballLeagueSeason is a subclass of FootballLeagueSeason.,FootballLeagueSeason is a subclas of WineRegion.,"Given the previous statements, is NationalFootballLeagueSeason a subclass of SportsTeamSeason?",No,NationalFootballLeagueSeason is not a subclass of SportsTeamSeason.,False
740,BoardGame is a subclass of Game.,Game is a subclas of VideogamesLeague.,"Given the previous statements, is BoardGame a subclass of Activity?",No,BoardGame is not a subclass of Activity.,False
741,CardGame is a subclass of Game.,Game is a subclas of SocietalEvent.,"Given the previous statements, is CardGame a subclass of Activity?",No,CardGame is not a subclass of Activity.,False
742,GovernmentCabinet is a subclass of GovernmentAgency.,GovernmentAgency is a subclas of MixedMartialArtsEvent.,"Given the previous statements, is GovernmentCabinet a subclass of Organisation?",No,GovernmentCabinet is not a subclass of Organisation.,False
743,Fort is a subclass of MilitaryStructure.,MilitaryStructure is a subclas of PenaltyShootOut.,"Given the previous statements, is Fort a subclass of ArchitecturalStructure?",No,Fort is not a subclass of ArchitecturalStructure.,False
744,GraveMonument is a subclass of Monument.,Monument is a subclas of Entomologist.,"Given the previous statements, is GraveMonument a subclass of ArchitecturalStructure?",No,GraveMonument is not a subclass of ArchitecturalStructure.,False
745,Memorial is a subclass of Monument.,Monument is a subclas of Law.,"Given the previous statements, is Memorial a subclass of ArchitecturalStructure?",No,Memorial is not a subclass of ArchitecturalStructure.,False
746,ClassicalMusicArtist is a subclass of MusicalArtist.,MusicalArtist is a subclas of Year.,"Given the previous statements, is ClassicalMusicArtist a subclass of Artist?",No,ClassicalMusicArtist is not a subclass of Artist.,False
747,Instrumentalist is a subclass of MusicalArtist.,MusicalArtist is a subclas of Spacecraft.,"Given the previous statements, is Instrumentalist a subclass of Artist?",No,Instrumentalist is not a subclass of Artist.,False
748,BackScene is a subclass of MusicalArtist.,MusicalArtist is a subclas of BasketballPlayer.,"Given the previous statements, is BackScene a subclass of Artist?",No,BackScene is not a subclass of Artist.,False
749,MusicDirector is a subclass of MusicalArtist.,MusicalArtist is a subclas of Tower.,"Given the previous statements, is MusicDirector a subclass of Artist?",No,MusicDirector is not a subclass of Artist.,False
750,Singer is a subclass of MusicalArtist.,MusicalArtist is a subclas of Type.,"Given the previous statements, is Singer a subclass of Artist?",No,Singer is not a subclass of Artist.,False
751,OlympicEvent is a subclass of Olympics.,Olympics is a subclas of Moss.,"Given the previous statements, is OlympicEvent a subclass of SportsEvent?",No,OlympicEvent is not a subclass of SportsEvent.,False
752,Company is a subclass of Organisation.,Organisation is a subclas of TelevisionHost.,"Given the previous statements, is Company a subclass of Agent?",No,Company is not a subclass of Agent.,False
753,Non-ProfitOrganisation is a subclass of Organisation.,Organisation is a subclas of PeriodOfArtisticStyle.,"Given the previous statements, is Non-ProfitOrganisation a subclass of Agent?",No,Non-ProfitOrganisation is not a subclass of Agent.,False
754,Broadcaster is a subclass of Organisation.,Organisation is a subclas of Desert.,"Given the previous statements, is Broadcaster a subclass of Agent?",No,Broadcaster is not a subclass of Agent.,False
755,Group is a subclass of Organisation.,Organisation is a subclas of SportsSeason.,"Given the previous statements, is Group a subclass of Agent?",No,Group is not a subclass of Agent.,False
756,SportsClub is a subclass of Organisation.,Organisation is a subclas of MilitaryUnit.,"Given the previous statements, is SportsClub a subclass of Agent?",No,SportsClub is not a subclass of Agent.,False
757,SportsTeam is a subclass of Organisation.,Organisation is a subclas of Skier.,"Given the previous statements, is SportsTeam a subclass of Agent?",No,SportsTeam is not a subclass of Agent.,False
758,EducationalInstitution is a subclass of Organisation.,Organisation is a subclas of Work.,"Given the previous statements, is EducationalInstitution a subclass of Agent?",No,EducationalInstitution is not a subclass of Agent.,False
759,GovernmentAgency is a subclass of Organisation.,Organisation is a subclas of PoliticianSpouse.,"Given the previous statements, is GovernmentAgency a subclass of Agent?",No,GovernmentAgency is not a subclass of Agent.,False
760,Legislature is a subclass of Organisation.,Organisation is a subclas of TrackList.,"Given the previous statements, is Legislature a subclass of Agent?",No,Legislature is not a subclass of Agent.,False
761,MilitaryUnit is a subclass of Organisation.,Organisation is a subclas of Magazine.,"Given the previous statements, is MilitaryUnit a subclass of Agent?",No,MilitaryUnit is not a subclass of Agent.,False
762,FloweringPlant is a subclass of Plant.,Plant is a subclas of AthleticsPlayer.,"Given the previous statements, is FloweringPlant a subclass of Eukaryote?",No,FloweringPlant is not a subclass of Eukaryote.,False
763,Gnetophytes is a subclass of Plant.,Plant is a subclas of Coach.,"Given the previous statements, is Gnetophytes a subclass of Eukaryote?",No,Gnetophytes is not a subclass of Eukaryote.,False
764,Conifer is a subclass of Plant.,Plant is a subclas of Country.,"Given the previous statements, is Conifer a subclass of Eukaryote?",No,Conifer is not a subclass of Eukaryote.,False
765,GreenAlga is a subclass of Plant.,Plant is a subclas of Region.,"Given the previous statements, is GreenAlga a subclass of Eukaryote?",No,GreenAlga is not a subclass of Eukaryote.,False
766,ClubMoss is a subclass of Plant.,Plant is a subclas of Psychologist.,"Given the previous statements, is ClubMoss a subclass of Eukaryote?",No,ClubMoss is not a subclass of Eukaryote.,False
767,Moss is a subclass of Plant.,Plant is a subclas of Flag.,"Given the previous statements, is Moss a subclass of Eukaryote?",No,Moss is not a subclass of Eukaryote.,False
768,Cycad is a subclass of Plant.,Plant is a subclas of Drama.,"Given the previous statements, is Cycad a subclass of Eukaryote?",No,Cycad is not a subclass of Eukaryote.,False
769,Fern is a subclass of Plant.,Plant is a subclas of Prison.,"Given the previous statements, is Fern a subclass of Eukaryote?",No,Fern is not a subclass of Eukaryote.,False
770,CultivatedVariety is a subclass of Plant.,Plant is a subclas of CollectionOfValuables.,"Given the previous statements, is CultivatedVariety a subclass of Eukaryote?",No,CultivatedVariety is not a subclass of Eukaryote.,False
771,Ginkgo is a subclass of Plant.,Plant is a subclas of FootballMatch.,"Given the previous statements, is Ginkgo a subclass of Eukaryote?",No,Ginkgo is not a subclass of Eukaryote.,False
772,Ambassador is a subclass of Politician.,Politician is a subclas of Rebbe.,"Given the previous statements, is Ambassador a subclass of Person?",No,Ambassador is not a subclass of Person.,False
773,Congressman is a subclass of Politician.,Politician is a subclas of Musical.,"Given the previous statements, is Congressman a subclass of Person?",No,Congressman is not a subclass of Person.,False
774,Governor is a subclass of Politician.,Politician is a subclas of Software.,"Given the previous statements, is Governor a subclass of Person?",No,Governor is not a subclass of Person.,False
775,Mayor is a subclass of Politician.,Politician is a subclas of CardinalDirection.,"Given the previous statements, is Mayor a subclass of Person?",No,Mayor is not a subclass of Person.,False
776,MemberOfParliament is a subclass of Politician.,Politician is a subclas of ClubMoss.,"Given the previous statements, is MemberOfParliament a subclass of Person?",No,MemberOfParliament is not a subclass of Person.,False
777,President is a subclass of Politician.,Politician is a subclas of RugbyLeague.,"Given the previous statements, is President a subclass of Person?",No,President is not a subclass of Person.,False
778,PrimeMinister is a subclass of Politician.,Politician is a subclas of RouteStop.,"Given the previous statements, is PrimeMinister a subclass of Person?",No,PrimeMinister is not a subclass of Person.,False
779,Senator is a subclass of Politician.,Politician is a subclas of GolfLeague.,"Given the previous statements, is Senator a subclass of Person?",No,Senator is not a subclass of Person.,False
780,Chancellor is a subclass of Politician.,Politician is a subclas of Religious.,"Given the previous statements, is Chancellor a subclass of Person?",No,Chancellor is not a subclass of Person.,False
781,Chief is a subclass of Politician.,Politician is a subclas of Prefecture.,"Given the previous statements, is Chief a subclass of Person?",No,Chief is not a subclass of Person.,False
782,NuclearPowerStation is a subclass of PowerStation.,PowerStation is a subclas of MusicalWork.,"Given the previous statements, is NuclearPowerStation a subclass of Infrastructure?",No,NuclearPowerStation is not a subclass of Infrastructure.,False
783,NascarDriver is a subclass of RacingDriver.,RacingDriver is a subclas of Priest.,"Given the previous statements, is NascarDriver a subclass of MotorsportRacer?",No,NascarDriver is not a subclass of MotorsportRacer.,False
784,FormulaOneRacer is a subclass of RacingDriver.,RacingDriver is a subclas of Windmill.,"Given the previous statements, is FormulaOneRacer a subclass of MotorsportRacer?",No,FormulaOneRacer is not a subclass of MotorsportRacer.,False
785,DTMRacer is a subclass of RacingDriver.,RacingDriver is a subclas of Criminal.,"Given the previous statements, is DTMRacer a subclass of MotorsportRacer?",No,DTMRacer is not a subclass of MotorsportRacer.,False
786,RallyDriver is a subclass of RacingDriver.,RacingDriver is a subclas of Street.,"Given the previous statements, is RallyDriver a subclass of MotorsportRacer?",No,RallyDriver is not a subclass of MotorsportRacer.,False
787,JewishLeader is a subclass of Religious.,Religious is a subclas of Constellation.,"Given the previous statements, is JewishLeader a subclass of Person?",No,JewishLeader is not a subclass of Person.,False
788,LatterDaySaint is a subclass of Religious.,Religious is a subclas of WaterRide.,"Given the previous statements, is LatterDaySaint a subclass of Person?",No,LatterDaySaint is not a subclass of Person.,False
789,Rebbe is a subclass of Religious.,Religious is a subclas of Watermill.,"Given the previous statements, is Rebbe a subclass of Person?",No,Rebbe is not a subclass of Person.,False
790,Pretender is a subclass of Royalty.,Royalty is a subclas of Spreadsheet.,"Given the previous statements, is Pretender a subclass of Person?",No,Pretender is not a subclass of Person.,False
791,Pharaoh is a subclass of Royalty.,Royalty is a subclas of MotocycleRacer.,"Given the previous statements, is Pharaoh a subclass of Person?",No,Pharaoh is not a subclass of Person.,False
792,BritishRoyalty is a subclass of Royalty.,Royalty is a subclas of Racecourse.,"Given the previous statements, is BritishRoyalty a subclass of Person?",No,BritishRoyalty is not a subclass of Person.,False
793,City is a subclass of Settlement.,Settlement is a subclas of RouteStop.,"Given the previous statements, is City a subclass of PopulatedPlace?",No,City is not a subclass of PopulatedPlace.,False
794,CityDistrict is a subclass of Settlement.,Settlement is a subclas of WineRegion.,"Given the previous statements, is CityDistrict a subclass of PopulatedPlace?",No,CityDistrict is not a subclass of PopulatedPlace.,False
795,Town is a subclass of Settlement.,Settlement is a subclas of WindMotor.,"Given the previous statements, is Town a subclass of PopulatedPlace?",No,Town is not a subclass of PopulatedPlace.,False
796,Village is a subclass of Settlement.,Settlement is a subclas of TennisPlayer.,"Given the previous statements, is Village a subclass of PopulatedPlace?",No,Village is not a subclass of PopulatedPlace.,False
797,HistoricalSettlement is a subclass of Settlement.,Settlement is a subclas of Linguist.,"Given the previous statements, is HistoricalSettlement a subclass of PopulatedPlace?",No,HistoricalSettlement is not a subclass of PopulatedPlace.,False
798,NationalSoccerClub is a subclass of SoccerClub.,SoccerClub is a subclas of Constellation.,"Given the previous statements, is NationalSoccerClub a subclass of SportsClub?",No,NationalSoccerClub is not a subclass of SportsClub.,False
799,EurovisionSongContestEntry is a subclass of Song.,Song is a subclas of TennisTournament.,"Given the previous statements, is EurovisionSongContestEntry a subclass of MusicalWork?",No,EurovisionSongContestEntry is not a subclass of MusicalWork.,False
800,Race is a subclass of SportsEvent.,SportsEvent is a subclas of CricketLeague.,"Given the previous statements, is Race a subclass of SocietalEvent?",No,Race is not a subclass of SocietalEvent.,False
801,Tournament is a subclass of SportsEvent.,SportsEvent is a subclas of Painting.,"Given the previous statements, is Tournament a subclass of SocietalEvent?",No,Tournament is not a subclass of SocietalEvent.,False
802,NationalFootballLeagueEvent is a subclass of SportsEvent.,SportsEvent is a subclas of Film.,"Given the previous statements, is NationalFootballLeagueEvent a subclass of SocietalEvent?",No,NationalFootballLeagueEvent is not a subclass of SocietalEvent.,False
803,FootballMatch is a subclass of SportsEvent.,SportsEvent is a subclas of Food.,"Given the previous statements, is FootballMatch a subclass of SocietalEvent?",No,FootballMatch is not a subclass of SocietalEvent.,False
804,GrandPrix is a subclass of SportsEvent.,SportsEvent is a subclas of ProtohistoricalPeriod.,"Given the previous statements, is GrandPrix a subclass of SocietalEvent?",No,GrandPrix is not a subclass of SocietalEvent.,False
805,Olympics is a subclass of SportsEvent.,SportsEvent is a subclas of VaccinationStatistics.,"Given the previous statements, is Olympics a subclass of SocietalEvent?",No,Olympics is not a subclass of SocietalEvent.,False
806,WrestlingEvent is a subclass of SportsEvent.,SportsEvent is a subclas of LawFirm.,"Given the previous statements, is WrestlingEvent a subclass of SocietalEvent?",No,WrestlingEvent is not a subclass of SocietalEvent.,False
807,MixedMartialArtsEvent is a subclass of SportsEvent.,SportsEvent is a subclas of OlympicResult.,"Given the previous statements, is MixedMartialArtsEvent a subclass of SocietalEvent?",No,MixedMartialArtsEvent is not a subclass of SocietalEvent.,False
808,CyclingCompetition is a subclass of SportsEvent.,SportsEvent is a subclas of HotSpring.,"Given the previous statements, is CyclingCompetition a subclass of SocietalEvent?",No,CyclingCompetition is not a subclass of SocietalEvent.,False
809,InternationalFootballLeagueEvent is a subclass of SportsEvent.,SportsEvent is a subclas of MythologicalFigure.,"Given the previous statements, is InternationalFootballLeagueEvent a subclass of SocietalEvent?",No,InternationalFootballLeagueEvent is not a subclass of SocietalEvent.,False
810,InlineHockeyLeague is a subclass of SportsLeague.,SportsLeague is a subclas of SumoWrestler.,"Given the previous statements, is InlineHockeyLeague a subclass of Organisation?",No,InlineHockeyLeague is not a subclass of Organisation.,False
811,BowlingLeague is a subclass of SportsLeague.,SportsLeague is a subclas of Brain.,"Given the previous statements, is BowlingLeague a subclass of Organisation?",No,BowlingLeague is not a subclass of Organisation.,False
812,AustralianFootballLeague is a subclass of SportsLeague.,SportsLeague is a subclas of Tower.,"Given the previous statements, is AustralianFootballLeague a subclass of Organisation?",No,AustralianFootballLeague is not a subclass of Organisation.,False
813,AutoRacingLeague is a subclass of SportsLeague.,SportsLeague is a subclas of Document.,"Given the previous statements, is AutoRacingLeague a subclass of Organisation?",No,AutoRacingLeague is not a subclass of Organisation.,False
814,BaseballLeague is a subclass of SportsLeague.,SportsLeague is a subclas of Poet.,"Given the previous statements, is BaseballLeague a subclass of Organisation?",No,BaseballLeague is not a subclass of Organisation.,False
815,MixedMartialArtsLeague is a subclass of SportsLeague.,SportsLeague is a subclas of Grape.,"Given the previous statements, is MixedMartialArtsLeague a subclass of Organisation?",No,MixedMartialArtsLeague is not a subclass of Organisation.,False
816,MotorcycleRacingLeague is a subclass of SportsLeague.,SportsLeague is a subclas of MixedMartialArtsLeague.,"Given the previous statements, is MotorcycleRacingLeague a subclass of Organisation?",No,MotorcycleRacingLeague is not a subclass of Organisation.,False
817,PoloLeague is a subclass of SportsLeague.,SportsLeague is a subclas of Hotel.,"Given the previous statements, is PoloLeague a subclass of Organisation?",No,PoloLeague is not a subclass of Organisation.,False
818,VolleyballLeague is a subclass of SportsLeague.,SportsLeague is a subclas of City.,"Given the previous statements, is VolleyballLeague a subclass of Organisation?",No,VolleyballLeague is not a subclass of Organisation.,False
819,CanadianFootballLeague is a subclass of SportsLeague.,SportsLeague is a subclas of BusCompany.,"Given the previous statements, is CanadianFootballLeague a subclass of Organisation?",No,CanadianFootballLeague is not a subclass of Organisation.,False
820,BrownDwarf is a subclass of Star.,Star is a subclas of Noble.,"Given the previous statements, is BrownDwarf a subclass of CelestialBody?",No,BrownDwarf is not a subclass of CelestialBody.,False
821,RailwayStation is a subclass of Station.,Station is a subclas of Name.,"Given the previous statements, is RailwayStation a subclass of Infrastructure?",No,RailwayStation is not a subclass of Infrastructure.,False
