ID,triple1,question,answer,inferred triple,label,LLM output
1958,X is different from X.,"Given the previous statements, is B different from X?",No,B is not different from X.,False,Yes
939,X is different from R.,"Given the previous statements, is R diferent from X?",Yes,R is different from X.,True,Yes
1961,Y is different from Y.,"Given the previous statements, is C different from Y?",No,C is not different from Y.,False,Yes
1694,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,Yes
296,H is different from X.,"Given the previous statements, is X diferent from H?",Yes,X is different from H.,True,Yes
626,P is different from D.,"Given the previous statements, is D diferent from P?",Yes,D is different from P.,True,Yes
849,V is different from G.,"Given the previous statements, is G diferent from V?",Yes,G is different from V.,True,Yes
1703,R is different from R.,"Given the previous statements, is L different from R?",No,L is not different from R.,False,Yes
891,W is different from S.,"Given the previous statements, is S diferent from W?",Yes,S is different from W.,True,Yes
1006,A is different from A.,"Given the previous statements, is S different from A?",No,S is not different from A.,False,Yes
1295,H is different from H.,"Given the previous statements, is R different from H?",No,R is not different from H.,False,Yes
819,U is different from W.,"Given the previous statements, is W diferent from U?",Yes,W is different from U.,True,Yes
1441,L is different from L.,"Given the previous statements, is V different from L?",No,V is not different from L.,False,No
1691,R is different from R.,"Given the previous statements, is Y different from R?",No,Y is not different from R.,False,Yes
1586,O is different from O.,"Given the previous statements, is X different from O?",No,X is not different from O.,False,Yes
820,U is different from A.,"Given the previous statements, is A diferent from U?",Yes,A is different from U.,True,Yes
1922,X is different from X.,"Given the previous statements, is V different from X?",No,V is not different from X.,False,Yes
724,S is different from W.,"Given the previous statements, is W diferent from S?",Yes,W is different from S.,True,Yes
506,M is different from H.,"Given the previous statements, is H diferent from M?",Yes,H is different from M.,True,Yes
432,K is different from N.,"Given the previous statements, is N diferent from K?",Yes,N is different from K.,True,Yes
1580,O is different from O.,"Given the previous statements, is X different from O?",No,X is not different from O.,False,Yes
1613,P is different from P.,"Given the previous statements, is H different from P?",No,H is not different from P.,False,Yes
1098,C is different from C.,"Given the previous statements, is U different from C?",No,U is not different from C.,False,No
1086,C is different from C.,"Given the previous statements, is X different from C?",No,X is not different from C.,False,No
1792,T is different from T.,"Given the previous statements, is I different from T?",No,I is not different from T.,False,Yes
1762,T is different from T.,"Given the previous statements, is N different from T?",No,N is not different from T.,False,Yes
180,E is different from O.,"Given the previous statements, is O diferent from E?",Yes,O is different from E.,True,Yes
646,Q is different from K.,"Given the previous statements, is K diferent from Q?",Yes,K is different from Q.,True,Yes
380,J is different from F.,"Given the previous statements, is F diferent from J?",Yes,F is different from J.,True,Yes
1219,F is different from F.,"Given the previous statements, is I different from F?",No,I is not different from F.,False,Yes
1001,A is different from A.,"Given the previous statements, is O different from A?",No,O is not different from A.,False,Yes
1546,N is different from N.,"Given the previous statements, is U different from N?",No,U is not different from N.,False,Yes
1709,R is different from R.,"Given the previous statements, is X different from R?",No,X is not different from R.,False,Yes
1565,O is different from O.,"Given the previous statements, is Y different from O?",No,Y is not different from O.,False,Yes
911,W is different from S.,"Given the previous statements, is S diferent from W?",Yes,S is different from W.,True,Yes
343,I is different from E.,"Given the previous statements, is E diferent from I?",Yes,E is different from I.,True,Yes
1408,K is different from K.,"Given the previous statements, is N different from K?",No,N is not different from K.,False,Yes
1350,I is different from I.,"Given the previous statements, is W different from I?",No,W is not different from I.,False,Yes
1893,W is different from W.,"Given the previous statements, is K different from W?",No,K is not different from W.,False,Yes
1211,F is different from F.,"Given the previous statements, is K different from F?",No,K is not different from F.,False,Yes
1483,M is different from M.,"Given the previous statements, is E different from M?",No,E is not different from M.,False,Yes
1883,W is different from W.,"Given the previous statements, is G different from W?",No,G is not different from W.,False,Yes
245,G is different from L.,"Given the previous statements, is L diferent from G?",Yes,L is different from G.,True,Yes
1078,B is different from B.,"Given the previous statements, is U different from B?",No,U is not different from B.,False,Yes
1987,Y is different from Y.,"Given the previous statements, is P different from Y?",No,P is not different from Y.,False,Yes
1274,G is different from G.,"Given the previous statements, is I different from G?",No,I is not different from G.,False,Yes
1996,Y is different from Y.,"Given the previous statements, is Z different from Y?",No,Z is not different from Y.,False,Yes
1689,R is different from R.,"Given the previous statements, is H different from R?",No,H is not different from R.,False,Yes
2,A is different from P.,"Given the previous statements, is P diferent from A?",Yes,P is different from A.,True,Yes
1463,L is different from L.,"Given the previous statements, is E different from L?",No,E is not different from L.,False,Yes
1831,U is different from U.,"Given the previous statements, is Z different from U?",No,Z is not different from U.,False,Yes
1615,P is different from P.,"Given the previous statements, is B different from P?",No,B is not different from P.,False,Yes
324,I is different from N.,"Given the previous statements, is N diferent from I?",Yes,N is different from I.,True,Yes
278,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,Yes
102,C is different from O.,"Given the previous statements, is O diferent from C?",Yes,O is different from C.,True,Yes
1662,Q is different from Q.,"Given the previous statements, is H different from Q?",No,H is not different from Q.,False,Yes
1371,J is different from J.,"Given the previous statements, is P different from J?",No,P is not different from J.,False,Yes
1930,X is different from X.,"Given the previous statements, is B different from X?",No,B is not different from X.,False,Yes
1894,W is different from W.,"Given the previous statements, is R different from W?",No,R is not different from W.,False,Yes
1334,I is different from I.,"Given the previous statements, is X different from I?",No,X is not different from I.,False,Yes
1189,E is different from E.,"Given the previous statements, is M different from E?",No,M is not different from E.,False,Yes
1843,V is different from V.,"Given the previous statements, is Z different from V?",No,Z is not different from V.,False,Yes
447,L is different from P.,"Given the previous statements, is P diferent from L?",Yes,P is different from L.,True,Yes
109,C is different from X.,"Given the previous statements, is X diferent from C?",Yes,X is different from C.,True,Yes
135,D is different from J.,"Given the previous statements, is J diferent from D?",Yes,J is different from D.,True,Yes
680,Q is different from A.,"Given the previous statements, is A diferent from Q?",Yes,A is different from Q.,True,Yes
876,V is different from W.,"Given the previous statements, is W diferent from V?",Yes,W is different from V.,True,Yes
944,X is different from V.,"Given the previous statements, is V diferent from X?",Yes,V is different from X.,True,Yes
1222,F is different from F.,"Given the previous statements, is O different from F?",No,O is not different from F.,False,Yes
1443,L is different from L.,"Given the previous statements, is Q different from L?",No,Q is not different from L.,False,Yes
462,L is different from J.,"Given the previous statements, is J diferent from L?",Yes,J is different from L.,True,Yes
1248,G is different from G.,"Given the previous statements, is F different from G?",No,F is not different from G.,False,Yes
1858,V is different from V.,"Given the previous statements, is G different from V?",No,G is not different from V.,False,Yes
1160,D is different from D.,"Given the previous statements, is F different from D?",No,F is not different from D.,False,Yes
1500,M is different from M.,"Given the previous statements, is Q different from M?",No,Q is not different from M.,False,Yes
1055,B is different from B.,"Given the previous statements, is F different from B?",No,F is not different from B.,False,Yes
1331,I is different from I.,"Given the previous statements, is L different from I?",No,L is not different from I.,False,Yes
1776,T is different from T.,"Given the previous statements, is E different from T?",No,E is not different from T.,False,No
171,E is different from S.,"Given the previous statements, is S diferent from E?",Yes,S is different from E.,True,Yes
48,B is different from M.,"Given the previous statements, is M diferent from B?",Yes,M is different from B.,True,Yes
1106,C is different from C.,"Given the previous statements, is A different from C?",No,A is not different from C.,False,Yes
1153,D is different from D.,"Given the previous statements, is Z different from D?",No,Z is not different from D.,False,Yes
1568,O is different from O.,"Given the previous statements, is P different from O?",No,P is not different from O.,False,Yes
289,H is different from K.,"Given the previous statements, is K diferent from H?",Yes,K is different from H.,True,Yes
1800,T is different from T.,"Given the previous statements, is W different from T?",No,W is not different from T.,False,Yes
1687,R is different from R.,"Given the previous statements, is A different from R?",No,A is not different from R.,False,Yes
53,B is different from F.,"Given the previous statements, is F diferent from B?",Yes,F is different from B.,True,Yes
956,X is different from P.,"Given the previous statements, is P diferent from X?",Yes,P is different from X.,True,Yes
954,X is different from T.,"Given the previous statements, is T diferent from X?",Yes,T is different from X.,True,Yes
786,T is different from F.,"Given the previous statements, is F diferent from T?",Yes,F is different from T.,True,Yes
1575,O is different from O.,"Given the previous statements, is S different from O?",No,S is not different from O.,False,Yes
653,Q is different from B.,"Given the previous statements, is B diferent from Q?",Yes,B is different from Q.,True,Yes
1641,Q is different from Q.,"Given the previous statements, is F different from Q?",No,F is not different from Q.,False,Yes
967,Y is different from G.,"Given the previous statements, is G diferent from Y?",Yes,G is different from Y.,True,Yes
1202,F is different from F.,"Given the previous statements, is W different from F?",No,W is not different from F.,False,Yes
80,B is different from K.,"Given the previous statements, is K diferent from B?",Yes,K is different from B.,True,Yes
178,E is different from H.,"Given the previous statements, is H diferent from E?",Yes,H is different from E.,True,Yes
942,X is different from K.,"Given the previous statements, is K diferent from X?",Yes,K is different from X.,True,Yes
454,L is different from U.,"Given the previous statements, is U diferent from L?",Yes,U is different from L.,True,Yes
71,B is different from T.,"Given the previous statements, is T diferent from B?",Yes,T is different from B.,True,Yes
865,V is different from H.,"Given the previous statements, is H diferent from V?",Yes,H is different from V.,True,Yes
1484,M is different from M.,"Given the previous statements, is O different from M?",No,O is not different from M.,False,No
369,J is different from F.,"Given the previous statements, is F diferent from J?",Yes,F is different from J.,True,Yes
1564,O is different from O.,"Given the previous statements, is B different from O?",No,B is not different from O.,False,Yes
974,Y is different from Z.,"Given the previous statements, is Z diferent from Y?",Yes,Z is different from Y.,True,Yes
631,P is different from G.,"Given the previous statements, is G diferent from P?",Yes,G is different from P.,True,Yes
1598,O is different from O.,"Given the previous statements, is I different from O?",No,I is not different from O.,False,Yes
822,U is different from K.,"Given the previous statements, is K diferent from U?",Yes,K is different from U.,True,Yes
1978,Y is different from Y.,"Given the previous statements, is H different from Y?",No,H is not different from Y.,False,Yes
1102,C is different from C.,"Given the previous statements, is L different from C?",No,L is not different from C.,False,Yes
353,I is different from B.,"Given the previous statements, is B diferent from I?",Yes,B is different from I.,True,Yes
832,U is different from E.,"Given the previous statements, is E diferent from U?",Yes,E is different from U.,True,Yes
33,A is different from H.,"Given the previous statements, is H diferent from A?",Yes,H is different from A.,True,Yes
1109,C is different from C.,"Given the previous statements, is R different from C?",No,R is not different from C.,False,Yes
134,D is different from W.,"Given the previous statements, is W diferent from D?",Yes,W is different from D.,True,Yes
1960,X is different from X.,"Given the previous statements, is R different from X?",No,R is not different from X.,False,Yes
1768,T is different from T.,"Given the previous statements, is Z different from T?",No,Z is not different from T.,False,Yes
253,G is different from Y.,"Given the previous statements, is Y diferent from G?",Yes,Y is different from G.,True,Yes
368,J is different from E.,"Given the previous statements, is E diferent from J?",Yes,E is different from J.,True,Yes
1957,X is different from X.,"Given the previous statements, is S different from X?",No,S is not different from X.,False,Yes
371,J is different from E.,"Given the previous statements, is E diferent from J?",Yes,E is different from J.,True,Yes
784,T is different from N.,"Given the previous statements, is N diferent from T?",Yes,N is different from T.,True,Yes
1126,D is different from D.,"Given the previous statements, is Y different from D?",No,Y is not different from D.,False,Yes
576,O is different from X.,"Given the previous statements, is X diferent from O?",Yes,X is different from O.,True,Yes
1970,Y is different from Y.,"Given the previous statements, is V different from Y?",No,V is not different from Y.,False,Yes
1685,R is different from R.,"Given the previous statements, is J different from R?",No,J is not different from R.,False,Yes
1805,U is different from U.,"Given the previous statements, is S different from U?",No,S is not different from U.,False,Yes
62,B is different from Z.,"Given the previous statements, is Z diferent from B?",Yes,Z is different from B.,True,No
1934,X is different from X.,"Given the previous statements, is O different from X?",No,O is not different from X.,False,No
1193,E is different from E.,"Given the previous statements, is D different from E?",No,D is not different from E.,False,Yes
1739,S is different from S.,"Given the previous statements, is A different from S?",No,A is not different from S.,False,Yes
1242,G is different from G.,"Given the previous statements, is H different from G?",No,H is not different from G.,False,Yes
853,V is different from B.,"Given the previous statements, is B diferent from V?",Yes,B is different from V.,True,Yes
639,P is different from N.,"Given the previous statements, is N diferent from P?",Yes,N is different from P.,True,Yes
332,I is different from O.,"Given the previous statements, is O diferent from I?",Yes,O is different from I.,True,Yes
1182,E is different from E.,"Given the previous statements, is D different from E?",No,D is not different from E.,False,Yes
1273,G is different from G.,"Given the previous statements, is L different from G?",No,L is not different from G.,False,Yes
1788,T is different from T.,"Given the previous statements, is N different from T?",No,N is not different from T.,False,Yes
917,W is different from H.,"Given the previous statements, is H diferent from W?",Yes,H is different from W.,True,Yes
1603,P is different from P.,"Given the previous statements, is G different from P?",No,G is not different from P.,False,Yes
1303,H is different from H.,"Given the previous statements, is L different from H?",No,L is not different from H.,False,Yes
1133,D is different from D.,"Given the previous statements, is Q different from D?",No,Q is not different from D.,False,Yes
1430,K is different from K.,"Given the previous statements, is J different from K?",No,J is not different from K.,False,Yes
292,H is different from Z.,"Given the previous statements, is Z diferent from H?",Yes,Z is different from H.,True,Yes
1335,I is different from I.,"Given the previous statements, is Y different from I?",No,Y is not different from I.,False,Yes
701,R is different from X.,"Given the previous statements, is X diferent from R?",Yes,X is different from R.,True,Yes
1129,D is different from D.,"Given the previous statements, is L different from D?",No,L is not different from D.,False,Yes
1804,U is different from U.,"Given the previous statements, is V different from U?",No,V is not different from U.,False,Yes
20,A is different from Q.,"Given the previous statements, is Q diferent from A?",Yes,Q is different from A.,True,Yes
1813,U is different from U.,"Given the previous statements, is L different from U?",No,L is not different from U.,False,Yes
1625,P is different from P.,"Given the previous statements, is W different from P?",No,W is not different from P.,False,Yes
1361,J is different from J.,"Given the previous statements, is G different from J?",No,G is not different from J.,False,Yes
11,A is different from M.,"Given the previous statements, is M diferent from A?",Yes,M is different from A.,True,Yes
1165,E is different from E.,"Given the previous statements, is R different from E?",No,R is not different from E.,False,Yes
106,C is different from G.,"Given the previous statements, is G diferent from C?",Yes,G is different from C.,True,Yes
1797,T is different from T.,"Given the previous statements, is M different from T?",No,M is not different from T.,False,Yes
200,E is different from X.,"Given the previous statements, is X diferent from E?",Yes,X is different from E.,True,Yes
1368,J is different from J.,"Given the previous statements, is M different from J?",No,M is not different from J.,False,Yes
1243,G is different from G.,"Given the previous statements, is T different from G?",No,T is not different from G.,False,Yes
1519,M is different from M.,"Given the previous statements, is R different from M?",No,R is not different from M.,False,Yes
269,G is different from Q.,"Given the previous statements, is Q diferent from G?",Yes,Q is different from G.,True,Yes
1878,V is different from V.,"Given the previous statements, is K different from V?",No,K is not different from V.,False,Yes
657,Q is different from C.,"Given the previous statements, is C diferent from Q?",Yes,C is different from Q.,True,Yes
818,U is different from Y.,"Given the previous statements, is Y diferent from U?",Yes,Y is different from U.,True,Yes
1405,K is different from K.,"Given the previous statements, is X different from K?",No,X is not different from K.,False,Yes
1092,C is different from C.,"Given the previous statements, is V different from C?",No,V is not different from C.,False,Yes
704,R is different from Q.,"Given the previous statements, is Q diferent from R?",Yes,Q is different from R.,True,Yes
1640,P is different from P.,"Given the previous statements, is Q different from P?",No,Q is not different from P.,False,Yes
1562,O is different from O.,"Given the previous statements, is H different from O?",No,H is not different from O.,False,No
446,L is different from I.,"Given the previous statements, is I diferent from L?",Yes,I is different from L.,True,Yes
1844,V is different from V.,"Given the previous statements, is S different from V?",No,S is not different from V.,False,Yes
304,H is different from O.,"Given the previous statements, is O diferent from H?",Yes,O is different from H.,True,Yes
669,Q is different from B.,"Given the previous statements, is B diferent from Q?",Yes,B is different from Q.,True,Yes
886,W is different from Y.,"Given the previous statements, is Y diferent from W?",Yes,Y is different from W.,True,Yes
729,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,Yes
1284,H is different from H.,"Given the previous statements, is F different from H?",No,F is not different from H.,False,Yes
121,D is different from I.,"Given the previous statements, is I diferent from D?",Yes,I is different from D.,True,Yes
517,M is different from W.,"Given the previous statements, is W diferent from M?",Yes,W is different from M.,True,Yes
1755,S is different from S.,"Given the previous statements, is Y different from S?",No,Y is not different from S.,False,Yes
1875,V is different from V.,"Given the previous statements, is Q different from V?",No,Q is not different from V.,False,Yes
1342,I is different from I.,"Given the previous statements, is U different from I?",No,U is not different from I.,False,Yes
714,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,Yes
1007,A is different from A.,"Given the previous statements, is N different from A?",No,N is not different from A.,False,Yes
1696,R is different from R.,"Given the previous statements, is G different from R?",No,G is not different from R.,False,Yes
137,D is different from M.,"Given the previous statements, is M diferent from D?",Yes,M is different from D.,True,Yes
1608,P is different from P.,"Given the previous statements, is B different from P?",No,B is not different from P.,False,Yes
783,T is different from C.,"Given the previous statements, is C diferent from T?",Yes,C is different from T.,True,Yes
300,H is different from Z.,"Given the previous statements, is Z diferent from H?",Yes,Z is different from H.,True,No
1364,J is different from J.,"Given the previous statements, is X different from J?",No,X is not different from J.,False,Yes
394,J is different from T.,"Given the previous statements, is T diferent from J?",Yes,T is different from J.,True,Yes
130,D is different from X.,"Given the previous statements, is X diferent from D?",Yes,X is different from D.,True,Yes
1738,S is different from S.,"Given the previous statements, is K different from S?",No,K is not different from S.,False,Yes
1201,F is different from F.,"Given the previous statements, is Q different from F?",No,Q is not different from F.,False,Yes
1191,E is different from E.,"Given the previous statements, is Q different from E?",No,Q is not different from E.,False,Yes
1729,S is different from S.,"Given the previous statements, is C different from S?",No,C is not different from S.,False,Yes
464,L is different from Q.,"Given the previous statements, is Q diferent from L?",Yes,Q is different from L.,True,Yes
887,W is different from M.,"Given the previous statements, is M diferent from W?",Yes,M is different from W.,True,Yes
1009,A is different from A.,"Given the previous statements, is J different from A?",No,J is not different from A.,False,Yes
1420,K is different from K.,"Given the previous statements, is M different from K?",No,M is not different from K.,False,Yes
1531,N is different from N.,"Given the previous statements, is G different from N?",No,G is not different from N.,False,Yes
1525,N is different from N.,"Given the previous statements, is Z different from N?",No,Z is not different from N.,False,Yes
387,J is different from X.,"Given the previous statements, is X diferent from J?",Yes,X is different from J.,True,Yes
602,P is different from U.,"Given the previous statements, is U diferent from P?",Yes,U is different from P.,True,Yes
1982,Y is different from Y.,"Given the previous statements, is E different from Y?",No,E is not different from Y.,False,Yes
1435,K is different from K.,"Given the previous statements, is L different from K?",No,L is not different from K.,False,Yes
869,V is different from S.,"Given the previous statements, is S diferent from V?",Yes,S is different from V.,True,Yes
1108,C is different from C.,"Given the previous statements, is H different from C?",No,H is not different from C.,False,Yes
150,D is different from V.,"Given the previous statements, is V diferent from D?",Yes,V is different from D.,True,Yes
247,G is different from F.,"Given the previous statements, is F diferent from G?",Yes,F is different from G.,True,Yes
85,C is different from H.,"Given the previous statements, is H diferent from C?",Yes,H is different from C.,True,No
1223,F is different from F.,"Given the previous statements, is X different from F?",No,X is not different from F.,False,No
564,O is different from X.,"Given the previous statements, is X diferent from O?",Yes,X is different from O.,True,Yes
1418,K is different from K.,"Given the previous statements, is Y different from K?",No,Y is not different from K.,False,Yes
339,I is different from X.,"Given the previous statements, is X diferent from I?",Yes,X is different from I.,True,Yes
1452,L is different from L.,"Given the previous statements, is E different from L?",No,E is not different from L.,False,No
1176,E is different from E.,"Given the previous statements, is C different from E?",No,C is not different from E.,False,Yes
628,P is different from L.,"Given the previous statements, is L diferent from P?",Yes,L is different from P.,True,No
1375,J is different from J.,"Given the previous statements, is Q different from J?",No,Q is not different from J.,False,Yes
1577,O is different from O.,"Given the previous statements, is I different from O?",No,I is not different from O.,False,Yes
1665,Q is different from Q.,"Given the previous statements, is Z different from Q?",No,Z is not different from Q.,False,Yes
1637,P is different from P.,"Given the previous statements, is X different from P?",No,X is not different from P.,False,Yes
586,O is different from P.,"Given the previous statements, is P diferent from O?",Yes,P is different from O.,True,Yes
1712,R is different from R.,"Given the previous statements, is G different from R?",No,G is not different from R.,False,Yes
694,R is different from A.,"Given the previous statements, is A diferent from R?",Yes,A is different from R.,True,Yes
59,B is different from M.,"Given the previous statements, is M diferent from B?",Yes,M is different from B.,True,Yes
330,I is different from X.,"Given the previous statements, is X diferent from I?",Yes,X is different from I.,True,Yes
1517,M is different from M.,"Given the previous statements, is U different from M?",No,U is not different from M.,False,No
1251,G is different from G.,"Given the previous statements, is F different from G?",No,F is not different from G.,False,Yes
937,X is different from C.,"Given the previous statements, is C diferent from X?",Yes,C is different from X.,True,Yes
1924,X is different from X.,"Given the previous statements, is S different from X?",No,S is not different from X.,False,Yes
1346,I is different from I.,"Given the previous statements, is B different from I?",No,B is not different from I.,False,Yes
983,Y is different from T.,"Given the previous statements, is T diferent from Y?",Yes,T is different from Y.,True,Yes
1233,F is different from F.,"Given the previous statements, is X different from F?",No,X is not different from F.,False,Yes
1713,R is different from R.,"Given the previous statements, is C different from R?",No,C is not different from R.,False,Yes
957,X is different from B.,"Given the previous statements, is B diferent from X?",Yes,B is different from X.,True,Yes
110,C is different from V.,"Given the previous statements, is V diferent from C?",Yes,V is different from C.,True,Yes
1695,R is different from R.,"Given the previous statements, is P different from R?",No,P is not different from R.,False,Yes
1516,M is different from M.,"Given the previous statements, is A different from M?",No,A is not different from M.,False,Yes
83,C is different from T.,"Given the previous statements, is T diferent from C?",Yes,T is different from C.,True,Yes
1179,E is different from E.,"Given the previous statements, is R different from E?",No,R is not different from E.,False,Yes
862,V is different from C.,"Given the previous statements, is C diferent from V?",Yes,C is different from V.,True,Yes
1196,E is different from E.,"Given the previous statements, is S different from E?",No,S is not different from E.,False,Yes
1663,Q is different from Q.,"Given the previous statements, is U different from Q?",No,U is not different from Q.,False,Yes
1824,U is different from U.,"Given the previous statements, is G different from U?",No,G is not different from U.,False,Yes
1585,O is different from O.,"Given the previous statements, is K different from O?",No,K is not different from O.,False,Yes
236,F is different from S.,"Given the previous statements, is S diferent from F?",Yes,S is different from F.,True,Yes
256,G is different from S.,"Given the previous statements, is S diferent from G?",Yes,S is different from G.,True,Yes
1330,I is different from I.,"Given the previous statements, is K different from I?",No,K is not different from I.,False,Yes
1638,P is different from P.,"Given the previous statements, is J different from P?",No,J is not different from P.,False,Yes
1170,E is different from E.,"Given the previous statements, is M different from E?",No,M is not different from E.,False,Yes
1026,A is different from A.,"Given the previous statements, is D different from A?",No,D is not different from A.,False,Yes
932,X is different from R.,"Given the previous statements, is R diferent from X?",Yes,R is different from X.,True,Yes
1812,U is different from U.,"Given the previous statements, is H different from U?",No,H is not different from U.,False,Yes
1396,J is different from J.,"Given the previous statements, is V different from J?",No,V is not different from J.,False,No
658,Q is different from F.,"Given the previous statements, is F diferent from Q?",Yes,F is different from Q.,True,Yes
1810,U is different from U.,"Given the previous statements, is H different from U?",No,H is not different from U.,False,Yes
1272,G is different from G.,"Given the previous statements, is E different from G?",No,E is not different from G.,False,Yes
1181,E is different from E.,"Given the previous statements, is F different from E?",No,F is not different from E.,False,Yes
1486,M is different from M.,"Given the previous statements, is R different from M?",No,R is not different from M.,False,Yes
803,U is different from M.,"Given the previous statements, is M diferent from U?",Yes,M is different from U.,True,No
893,W is different from B.,"Given the previous statements, is B diferent from W?",Yes,B is different from W.,True,Yes
1711,R is different from R.,"Given the previous statements, is K different from R?",No,K is not different from R.,False,Yes
404,K is different from L.,"Given the previous statements, is L diferent from K?",Yes,L is different from K.,True,Yes
993,Y is different from N.,"Given the previous statements, is N diferent from Y?",Yes,N is different from Y.,True,Yes
14,A is different from V.,"Given the previous statements, is V diferent from A?",Yes,V is different from A.,True,Yes
197,E is different from G.,"Given the previous statements, is G diferent from E?",Yes,G is different from E.,True,Yes
1022,A is different from A.,"Given the previous statements, is Y different from A?",No,Y is not different from A.,False,Yes
1150,D is different from D.,"Given the previous statements, is X different from D?",No,X is not different from D.,False,Yes
1885,W is different from W.,"Given the previous statements, is Y different from W?",No,Y is not different from W.,False,Yes
1623,P is different from P.,"Given the previous statements, is A different from P?",No,A is not different from P.,False,Yes
1718,R is different from R.,"Given the previous statements, is G different from R?",No,G is not different from R.,False,Yes
1496,M is different from M.,"Given the previous statements, is I different from M?",No,I is not different from M.,False,Yes
507,M is different from I.,"Given the previous statements, is I diferent from M?",Yes,I is different from M.,True,Yes
750,S is different from T.,"Given the previous statements, is T diferent from S?",Yes,T is different from S.,True,Yes
1629,P is different from P.,"Given the previous statements, is L different from P?",No,L is not different from P.,False,Yes
370,J is different from M.,"Given the previous statements, is M diferent from J?",Yes,M is different from J.,True,Yes
1123,D is different from D.,"Given the previous statements, is W different from D?",No,W is not different from D.,False,Yes
1383,J is different from J.,"Given the previous statements, is K different from J?",No,K is not different from J.,False,Yes
36,A is different from F.,"Given the previous statements, is F diferent from A?",Yes,F is different from A.,True,Yes
1386,J is different from J.,"Given the previous statements, is V different from J?",No,V is not different from J.,False,Yes
741,S is different from A.,"Given the previous statements, is A diferent from S?",Yes,A is different from S.,True,Yes
223,F is different from G.,"Given the previous statements, is G diferent from F?",Yes,G is different from F.,True,Yes
1754,S is different from S.,"Given the previous statements, is V different from S?",No,V is not different from S.,False,Yes
1299,H is different from H.,"Given the previous statements, is Q different from H?",No,Q is not different from H.,False,Yes
556,N is different from V.,"Given the previous statements, is V diferent from N?",Yes,V is different from N.,True,Yes
673,Q is different from P.,"Given the previous statements, is P diferent from Q?",Yes,P is different from Q.,True,Yes
1412,K is different from K.,"Given the previous statements, is N different from K?",No,N is not different from K.,False,No
1793,T is different from T.,"Given the previous statements, is X different from T?",No,X is not different from T.,False,Yes
1983,Y is different from Y.,"Given the previous statements, is G different from Y?",No,G is not different from Y.,False,Yes
1681,R is different from R.,"Given the previous statements, is V different from R?",No,V is not different from R.,False,Yes
354,I is different from D.,"Given the previous statements, is D diferent from I?",Yes,D is different from I.,True,Yes
24,A is different from V.,"Given the previous statements, is V diferent from A?",Yes,V is different from A.,True,Yes
1125,D is different from D.,"Given the previous statements, is K different from D?",No,K is not different from D.,False,Yes
1867,V is different from V.,"Given the previous statements, is Y different from V?",No,Y is not different from V.,False,No
1656,Q is different from Q.,"Given the previous statements, is C different from Q?",No,C is not different from Q.,False,Yes
698,R is different from X.,"Given the previous statements, is X diferent from R?",Yes,X is different from R.,True,Yes
975,Y is different from M.,"Given the previous statements, is M diferent from Y?",Yes,M is different from Y.,True,Yes
1227,F is different from F.,"Given the previous statements, is V different from F?",No,V is not different from F.,False,Yes
599,O is different from U.,"Given the previous statements, is U diferent from O?",Yes,U is different from O.,True,Yes
350,I is different from H.,"Given the previous statements, is H diferent from I?",Yes,H is different from I.,True,Yes
571,O is different from R.,"Given the previous statements, is R diferent from O?",Yes,R is different from O.,True,Yes
1955,X is different from X.,"Given the previous statements, is D different from X?",No,D is not different from X.,False,Yes
1700,R is different from R.,"Given the previous statements, is H different from R?",No,H is not different from R.,False,Yes
585,O is different from T.,"Given the previous statements, is T diferent from O?",Yes,T is different from O.,True,Yes
1232,F is different from F.,"Given the previous statements, is C different from F?",No,C is not different from F.,False,Yes
721,S is different from M.,"Given the previous statements, is M diferent from S?",Yes,M is different from S.,True,Yes
312,H is different from B.,"Given the previous statements, is B diferent from H?",Yes,B is different from H.,True,Yes
790,T is different from H.,"Given the previous statements, is H diferent from T?",Yes,H is different from T.,True,Yes
829,U is different from X.,"Given the previous statements, is X diferent from U?",Yes,X is different from U.,True,Yes
1550,N is different from N.,"Given the previous statements, is V different from N?",No,V is not different from N.,False,Yes
1372,J is different from J.,"Given the previous statements, is M different from J?",No,M is not different from J.,False,Yes
909,W is different from F.,"Given the previous statements, is F diferent from W?",Yes,F is different from W.,True,Yes
1900,W is different from W.,"Given the previous statements, is V different from W?",No,V is not different from W.,False,Yes
1434,K is different from K.,"Given the previous statements, is U different from K?",No,U is not different from K.,False,Yes
490,M is different from H.,"Given the previous statements, is H diferent from M?",Yes,H is different from M.,True,Yes
1742,S is different from S.,"Given the previous statements, is L different from S?",No,L is not different from S.,False,Yes
675,Q is different from D.,"Given the previous statements, is D diferent from Q?",Yes,D is different from Q.,True,Yes
1030,A is different from A.,"Given the previous statements, is L different from A?",No,L is not different from A.,False,Yes
1306,H is different from H.,"Given the previous statements, is D different from H?",No,D is not different from H.,False,Yes
719,R is different from J.,"Given the previous statements, is J diferent from R?",Yes,J is different from R.,True,Yes
393,J is different from M.,"Given the previous statements, is M diferent from J?",Yes,M is different from J.,True,Yes
1975,Y is different from Y.,"Given the previous statements, is K different from Y?",No,K is not different from Y.,False,Yes
