ID,triple1,triple2,question,answer,inferred triple,label
881,F is a M.,M is an equivalent class of B.,"Given the previous statements, is F a Z?",No,F is not a Z.,False
882,F is a Q.,Q is an equivalent class of K.,"Given the previous statements, is F a R?",No,F is not a R.,False
883,F is a X.,X is an equivalent class of Z.,"Given the previous statements, is F a Q?",No,F is not a Q.,False
884,F is a Z.,Z is an equivalent class of V.,"Given the previous statements, is F a J?",No,F is not a J.,False
885,F is a Y.,Y is an equivalent class of M.,"Given the previous statements, is F a W?",No,F is not a W.,False
886,F is a O.,O is an equivalent class of C.,"Given the previous statements, is F a K?",No,F is not a K.,False
887,F is a H.,H is an equivalent class of Q.,"Given the previous statements, is F a O?",No,F is not a O.,False
888,F is a I.,I is an equivalent class of Z.,"Given the previous statements, is F a M?",No,F is not a M.,False
889,F is a B.,B is an equivalent class of K.,"Given the previous statements, is F a L?",No,F is not a L.,False
890,F is a A.,A is an equivalent class of M.,"Given the previous statements, is F a Y?",No,F is not a Y.,False
891,F is a Q.,Q is an equivalent class of Y.,"Given the previous statements, is F a I?",No,F is not a I.,False
892,G is a L.,L is an equivalent class of T.,"Given the previous statements, is G a Y?",No,G is not a Y.,False
893,G is a Q.,Q is an equivalent class of E.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
894,G is a B.,B is an equivalent class of M.,"Given the previous statements, is G a F?",No,G is not a F.,False
895,G is a A.,A is an equivalent class of D.,"Given the previous statements, is G a O?",No,G is not a O.,False
896,G is a L.,L is an equivalent class of M.,"Given the previous statements, is G a U?",No,G is not a U.,False
897,G is a Y.,Y is an equivalent class of Z.,"Given the previous statements, is G a W?",No,G is not a W.,False
898,G is a F.,F is an equivalent class of A.,"Given the previous statements, is G a P?",No,G is not a P.,False
899,G is a O.,O is an equivalent class of Y.,"Given the previous statements, is G a D?",No,G is not a D.,False
900,G is a A.,A is an equivalent class of E.,"Given the previous statements, is G a J?",No,G is not a J.,False
901,G is a K.,K is an equivalent class of P.,"Given the previous statements, is G a I?",No,G is not a I.,False
902,G is a N.,N is an equivalent class of H.,"Given the previous statements, is G a R?",No,G is not a R.,False
903,G is a V.,V is an equivalent class of K.,"Given the previous statements, is G a I?",No,G is not a I.,False
904,G is a M.,M is an equivalent class of C.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
905,G is a Q.,Q is an equivalent class of Z.,"Given the previous statements, is G a M?",No,G is not a M.,False
906,G is a Q.,Q is an equivalent class of D.,"Given the previous statements, is G a H?",No,G is not a H.,False
907,G is a M.,M is an equivalent class of A.,"Given the previous statements, is G a E?",No,G is not a E.,False
908,G is a C.,C is an equivalent class of H.,"Given the previous statements, is G a P?",No,G is not a P.,False
909,G is a X.,X is an equivalent class of M.,"Given the previous statements, is G a W?",No,G is not a W.,False
910,G is a A.,A is an equivalent class of Y.,"Given the previous statements, is G a F?",No,G is not a F.,False
911,G is a J.,J is an equivalent class of D.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
912,G is a P.,P is an equivalent class of B.,"Given the previous statements, is G a J?",No,G is not a J.,False
913,G is a Y.,Y is an equivalent class of F.,"Given the previous statements, is G a C?",No,G is not a C.,False
914,G is a F.,F is an equivalent class of W.,"Given the previous statements, is G a S?",No,G is not a S.,False
915,G is a C.,C is an equivalent class of O.,"Given the previous statements, is G a E?",No,G is not a E.,False
916,G is a U.,U is an equivalent class of Y.,"Given the previous statements, is G a B?",No,G is not a B.,False
917,G is a E.,E is an equivalent class of O.,"Given the previous statements, is G a D?",No,G is not a D.,False
918,G is a Z.,Z is an equivalent class of R.,"Given the previous statements, is G a M?",No,G is not a M.,False
919,G is a N.,N is an equivalent class of S.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
920,G is a N.,N is an equivalent class of W.,"Given the previous statements, is G a C?",No,G is not a C.,False
921,G is a U.,U is an equivalent class of N.,"Given the previous statements, is G a X?",No,G is not a X.,False
922,G is a D.,D is an equivalent class of B.,"Given the previous statements, is G a R?",No,G is not a R.,False
923,G is a S.,S is an equivalent class of H.,"Given the previous statements, is G a O?",No,G is not a O.,False
924,G is a M.,M is an equivalent class of W.,"Given the previous statements, is G a T?",No,G is not a T.,False
925,H is a G.,G is an equivalent class of I.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
926,H is a D.,D is an equivalent class of I.,"Given the previous statements, is H a O?",No,H is not a O.,False
927,H is a F.,F is an equivalent class of X.,"Given the previous statements, is H a I?",No,H is not a I.,False
928,H is a I.,I is an equivalent class of C.,"Given the previous statements, is H a K?",No,H is not a K.,False
929,H is a Q.,Q is an equivalent class of S.,"Given the previous statements, is H a R?",No,H is not a R.,False
930,H is a K.,K is an equivalent class of L.,"Given the previous statements, is H a Q?",No,H is not a Q.,False
931,H is a Q.,Q is an equivalent class of P.,"Given the previous statements, is H a J?",No,H is not a J.,False
932,H is a V.,V is an equivalent class of R.,"Given the previous statements, is H a F?",No,H is not a F.,False
933,H is a Y.,Y is an equivalent class of J.,"Given the previous statements, is H a W?",No,H is not a W.,False
934,H is a E.,E is an equivalent class of R.,"Given the previous statements, is H a D?",No,H is not a D.,False
935,H is a Y.,Y is an equivalent class of Z.,"Given the previous statements, is H a X?",No,H is not a X.,False
936,H is a B.,B is an equivalent class of I.,"Given the previous statements, is H a J?",No,H is not a J.,False
937,H is a Z.,Z is an equivalent class of G.,"Given the previous statements, is H a N?",No,H is not a N.,False
938,H is a Y.,Y is an equivalent class of W.,"Given the previous statements, is H a R?",No,H is not a R.,False
939,H is a I.,I is an equivalent class of B.,"Given the previous statements, is H a X?",No,H is not a X.,False
940,H is a A.,A is an equivalent class of M.,"Given the previous statements, is H a P?",No,H is not a P.,False
941,H is a L.,L is an equivalent class of V.,"Given the previous statements, is H a W?",No,H is not a W.,False
942,H is a F.,F is an equivalent class of N.,"Given the previous statements, is H a V?",No,H is not a V.,False
943,H is a P.,P is an equivalent class of Y.,"Given the previous statements, is H a K?",No,H is not a K.,False
944,H is a E.,E is an equivalent class of K.,"Given the previous statements, is H a O?",No,H is not a O.,False
945,H is a R.,R is an equivalent class of Y.,"Given the previous statements, is H a L?",No,H is not a L.,False
946,H is a E.,E is an equivalent class of Z.,"Given the previous statements, is H a D?",No,H is not a D.,False
947,H is a M.,M is an equivalent class of G.,"Given the previous statements, is H a V?",No,H is not a V.,False
948,H is a D.,D is an equivalent class of J.,"Given the previous statements, is H a P?",No,H is not a P.,False
949,H is a G.,G is an equivalent class of V.,"Given the previous statements, is H a B?",No,H is not a B.,False
950,H is a F.,F is an equivalent class of L.,"Given the previous statements, is H a G?",No,H is not a G.,False
951,H is a L.,L is an equivalent class of J.,"Given the previous statements, is H a O?",No,H is not a O.,False
952,H is a L.,L is an equivalent class of I.,"Given the previous statements, is H a U?",No,H is not a U.,False
953,H is a W.,W is an equivalent class of M.,"Given the previous statements, is H a R?",No,H is not a R.,False
954,H is a B.,B is an equivalent class of Z.,"Given the previous statements, is H a V?",No,H is not a V.,False
955,H is a J.,J is an equivalent class of T.,"Given the previous statements, is H a S?",No,H is not a S.,False
956,H is a J.,J is an equivalent class of U.,"Given the previous statements, is H a W?",No,H is not a W.,False
957,H is a S.,S is an equivalent class of J.,"Given the previous statements, is H a L?",No,H is not a L.,False
958,I is a E.,E is an equivalent class of Z.,"Given the previous statements, is I a K?",No,I is not a K.,False
959,I is a W.,W is an equivalent class of P.,"Given the previous statements, is I a G?",No,I is not a G.,False
960,I is a L.,L is an equivalent class of A.,"Given the previous statements, is I a D?",No,I is not a D.,False
961,I is a H.,H is an equivalent class of O.,"Given the previous statements, is I a P?",No,I is not a P.,False
962,I is a X.,X is an equivalent class of G.,"Given the previous statements, is I a B?",No,I is not a B.,False
963,I is a L.,L is an equivalent class of Y.,"Given the previous statements, is I a P?",No,I is not a P.,False
964,I is a O.,O is an equivalent class of V.,"Given the previous statements, is I a K?",No,I is not a K.,False
965,I is a O.,O is an equivalent class of L.,"Given the previous statements, is I a H?",No,I is not a H.,False
966,I is a N.,N is an equivalent class of W.,"Given the previous statements, is I a A?",No,I is not a A.,False
967,I is a O.,O is an equivalent class of G.,"Given the previous statements, is I a X?",No,I is not a X.,False
968,I is a M.,M is an equivalent class of V.,"Given the previous statements, is I a T?",No,I is not a T.,False
969,I is a O.,O is an equivalent class of K.,"Given the previous statements, is I a M?",No,I is not a M.,False
970,I is a G.,G is an equivalent class of C.,"Given the previous statements, is I a M?",No,I is not a M.,False
971,I is a G.,G is an equivalent class of S.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
972,I is a H.,H is an equivalent class of O.,"Given the previous statements, is I a T?",No,I is not a T.,False
973,I is a X.,X is an equivalent class of F.,"Given the previous statements, is I a M?",No,I is not a M.,False
974,I is a B.,B is an equivalent class of S.,"Given the previous statements, is I a W?",No,I is not a W.,False
975,I is a D.,D is an equivalent class of Y.,"Given the previous statements, is I a F?",No,I is not a F.,False
976,I is a Z.,Z is an equivalent class of W.,"Given the previous statements, is I a R?",No,I is not a R.,False
977,I is a D.,D is an equivalent class of J.,"Given the previous statements, is I a O?",No,I is not a O.,False
978,I is a Y.,Y is an equivalent class of R.,"Given the previous statements, is I a C?",No,I is not a C.,False
979,I is a O.,O is an equivalent class of Q.,"Given the previous statements, is I a R?",No,I is not a R.,False
980,I is a O.,O is an equivalent class of R.,"Given the previous statements, is I a F?",No,I is not a F.,False
981,I is a A.,A is an equivalent class of E.,"Given the previous statements, is I a H?",No,I is not a H.,False
982,I is a S.,S is an equivalent class of Y.,"Given the previous statements, is I a B?",No,I is not a B.,False
983,I is a S.,S is an equivalent class of C.,"Given the previous statements, is I a U?",No,I is not a U.,False
984,I is a J.,J is an equivalent class of E.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
985,I is a Z.,Z is an equivalent class of F.,"Given the previous statements, is I a R?",No,I is not a R.,False
986,I is a U.,U is an equivalent class of L.,"Given the previous statements, is I a E?",No,I is not a E.,False
987,I is a R.,R is an equivalent class of N.,"Given the previous statements, is I a A?",No,I is not a A.,False
988,I is a V.,V is an equivalent class of B.,"Given the previous statements, is I a J?",No,I is not a J.,False
989,I is a W.,W is an equivalent class of K.,"Given the previous statements, is I a P?",No,I is not a P.,False
990,I is a J.,J is an equivalent class of F.,"Given the previous statements, is I a M?",No,I is not a M.,False
991,J is a S.,S is an equivalent class of B.,"Given the previous statements, is J a W?",No,J is not a W.,False
992,J is a W.,W is an equivalent class of G.,"Given the previous statements, is J a V?",No,J is not a V.,False
993,J is a G.,G is an equivalent class of B.,"Given the previous statements, is J a O?",No,J is not a O.,False
994,J is a Q.,Q is an equivalent class of W.,"Given the previous statements, is J a I?",No,J is not a I.,False
995,J is a U.,U is an equivalent class of W.,"Given the previous statements, is J a X?",No,J is not a X.,False
996,J is a L.,L is an equivalent class of P.,"Given the previous statements, is J a H?",No,J is not a H.,False
997,J is a V.,V is an equivalent class of I.,"Given the previous statements, is J a C?",No,J is not a C.,False
998,J is a T.,T is an equivalent class of Z.,"Given the previous statements, is J a I?",No,J is not a I.,False
999,J is a O.,O is an equivalent class of G.,"Given the previous statements, is J a A?",No,J is not a A.,False
1000,J is a W.,W is an equivalent class of S.,"Given the previous statements, is J a D?",No,J is not a D.,False
1001,J is a Q.,Q is an equivalent class of F.,"Given the previous statements, is J a T?",No,J is not a T.,False
1002,J is a F.,F is an equivalent class of O.,"Given the previous statements, is J a T?",No,J is not a T.,False
1003,J is a W.,W is an equivalent class of X.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1004,J is a V.,V is an equivalent class of Q.,"Given the previous statements, is J a L?",No,J is not a L.,False
1005,J is a E.,E is an equivalent class of C.,"Given the previous statements, is J a O?",No,J is not a O.,False
1006,J is a L.,L is an equivalent class of N.,"Given the previous statements, is J a S?",No,J is not a S.,False
1007,J is a C.,C is an equivalent class of Z.,"Given the previous statements, is J a B?",No,J is not a B.,False
1008,J is a B.,B is an equivalent class of C.,"Given the previous statements, is J a M?",No,J is not a M.,False
1009,J is a E.,E is an equivalent class of X.,"Given the previous statements, is J a G?",No,J is not a G.,False
1010,J is a W.,W is an equivalent class of N.,"Given the previous statements, is J a O?",No,J is not a O.,False
1011,J is a K.,K is an equivalent class of W.,"Given the previous statements, is J a O?",No,J is not a O.,False
1012,J is a P.,P is an equivalent class of G.,"Given the previous statements, is J a U?",No,J is not a U.,False
1013,J is a K.,K is an equivalent class of A.,"Given the previous statements, is J a D?",No,J is not a D.,False
1014,J is a T.,T is an equivalent class of Z.,"Given the previous statements, is J a M?",No,J is not a M.,False
1015,J is a R.,R is an equivalent class of H.,"Given the previous statements, is J a F?",No,J is not a F.,False
1016,J is a O.,O is an equivalent class of B.,"Given the previous statements, is J a M?",No,J is not a M.,False
1017,J is a I.,I is an equivalent class of U.,"Given the previous statements, is J a T?",No,J is not a T.,False
1018,J is a O.,O is an equivalent class of W.,"Given the previous statements, is J a A?",No,J is not a A.,False
1019,J is a U.,U is an equivalent class of B.,"Given the previous statements, is J a W?",No,J is not a W.,False
1020,J is a R.,R is an equivalent class of B.,"Given the previous statements, is J a S?",No,J is not a S.,False
1021,J is a C.,C is an equivalent class of O.,"Given the previous statements, is J a Y?",No,J is not a Y.,False
1022,J is a G.,G is an equivalent class of P.,"Given the previous statements, is J a A?",No,J is not a A.,False
1023,J is a Y.,Y is an equivalent class of W.,"Given the previous statements, is J a F?",No,J is not a F.,False
1024,K is a B.,B is an equivalent class of R.,"Given the previous statements, is K a U?",No,K is not a U.,False
1025,K is a V.,V is an equivalent class of O.,"Given the previous statements, is K a G?",No,K is not a G.,False
1026,K is a W.,W is an equivalent class of E.,"Given the previous statements, is K a A?",No,K is not a A.,False
1027,K is a L.,L is an equivalent class of A.,"Given the previous statements, is K a G?",No,K is not a G.,False
1028,K is a I.,I is an equivalent class of Z.,"Given the previous statements, is K a F?",No,K is not a F.,False
1029,K is a P.,P is an equivalent class of W.,"Given the previous statements, is K a T?",No,K is not a T.,False
1030,K is a P.,P is an equivalent class of U.,"Given the previous statements, is K a N?",No,K is not a N.,False
1031,K is a P.,P is an equivalent class of R.,"Given the previous statements, is K a F?",No,K is not a F.,False
1032,K is a B.,B is an equivalent class of I.,"Given the previous statements, is K a A?",No,K is not a A.,False
1033,K is a I.,I is an equivalent class of G.,"Given the previous statements, is K a L?",No,K is not a L.,False
1034,K is a P.,P is an equivalent class of B.,"Given the previous statements, is K a S?",No,K is not a S.,False
1035,K is a N.,N is an equivalent class of T.,"Given the previous statements, is K a H?",No,K is not a H.,False
1036,K is a F.,F is an equivalent class of P.,"Given the previous statements, is K a I?",No,K is not a I.,False
1037,K is a V.,V is an equivalent class of W.,"Given the previous statements, is K a F?",No,K is not a F.,False
1038,K is a D.,D is an equivalent class of V.,"Given the previous statements, is K a Z?",No,K is not a Z.,False
1039,K is a G.,G is an equivalent class of D.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1040,K is a R.,R is an equivalent class of E.,"Given the previous statements, is K a B?",No,K is not a B.,False
1041,K is a X.,X is an equivalent class of Q.,"Given the previous statements, is K a J?",No,K is not a J.,False
1042,K is a F.,F is an equivalent class of M.,"Given the previous statements, is K a H?",No,K is not a H.,False
1043,K is a F.,F is an equivalent class of Z.,"Given the previous statements, is K a T?",No,K is not a T.,False
1044,K is a S.,S is an equivalent class of H.,"Given the previous statements, is K a T?",No,K is not a T.,False
1045,K is a Z.,Z is an equivalent class of S.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1046,K is a U.,U is an equivalent class of R.,"Given the previous statements, is K a F?",No,K is not a F.,False
1047,K is a B.,B is an equivalent class of P.,"Given the previous statements, is K a S?",No,K is not a S.,False
1048,K is a D.,D is an equivalent class of E.,"Given the previous statements, is K a U?",No,K is not a U.,False
1049,K is a M.,M is an equivalent class of U.,"Given the previous statements, is K a A?",No,K is not a A.,False
1050,K is a M.,M is an equivalent class of Q.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1051,K is a R.,R is an equivalent class of L.,"Given the previous statements, is K a B?",No,K is not a B.,False
1052,K is a P.,P is an equivalent class of W.,"Given the previous statements, is K a C?",No,K is not a C.,False
1053,K is a G.,G is an equivalent class of H.,"Given the previous statements, is K a C?",No,K is not a C.,False
1054,K is a U.,U is an equivalent class of B.,"Given the previous statements, is K a J?",No,K is not a J.,False
1055,K is a V.,V is an equivalent class of X.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1056,K is a I.,I is an equivalent class of C.,"Given the previous statements, is K a W?",No,K is not a W.,False
1057,L is a O.,O is an equivalent class of D.,"Given the previous statements, is L a C?",No,L is not a C.,False
1058,L is a U.,U is an equivalent class of R.,"Given the previous statements, is L a F?",No,L is not a F.,False
1059,L is a O.,O is an equivalent class of B.,"Given the previous statements, is L a K?",No,L is not a K.,False
1060,L is a V.,V is an equivalent class of J.,"Given the previous statements, is L a W?",No,L is not a W.,False
1061,L is a M.,M is an equivalent class of I.,"Given the previous statements, is L a Z?",No,L is not a Z.,False
1062,L is a N.,N is an equivalent class of O.,"Given the previous statements, is L a S?",No,L is not a S.,False
1063,L is a R.,R is an equivalent class of X.,"Given the previous statements, is L a I?",No,L is not a I.,False
1064,L is a S.,S is an equivalent class of P.,"Given the previous statements, is L a B?",No,L is not a B.,False
1065,L is a S.,S is an equivalent class of T.,"Given the previous statements, is L a X?",No,L is not a X.,False
1066,L is a M.,M is an equivalent class of F.,"Given the previous statements, is L a C?",No,L is not a C.,False
1067,L is a I.,I is an equivalent class of N.,"Given the previous statements, is L a V?",No,L is not a V.,False
1068,L is a T.,T is an equivalent class of E.,"Given the previous statements, is L a Z?",No,L is not a Z.,False
1069,L is a Z.,Z is an equivalent class of G.,"Given the previous statements, is L a Y?",No,L is not a Y.,False
1070,L is a O.,O is an equivalent class of C.,"Given the previous statements, is L a Z?",No,L is not a Z.,False
1071,L is a N.,N is an equivalent class of P.,"Given the previous statements, is L a V?",No,L is not a V.,False
1072,L is a U.,U is an equivalent class of A.,"Given the previous statements, is L a S?",No,L is not a S.,False
1073,L is a W.,W is an equivalent class of S.,"Given the previous statements, is L a K?",No,L is not a K.,False
1074,L is a E.,E is an equivalent class of V.,"Given the previous statements, is L a O?",No,L is not a O.,False
1075,L is a A.,A is an equivalent class of W.,"Given the previous statements, is L a Q?",No,L is not a Q.,False
1076,L is a T.,T is an equivalent class of K.,"Given the previous statements, is L a X?",No,L is not a X.,False
1077,L is a R.,R is an equivalent class of Y.,"Given the previous statements, is L a V?",No,L is not a V.,False
1078,L is a I.,I is an equivalent class of M.,"Given the previous statements, is L a G?",No,L is not a G.,False
1079,L is a I.,I is an equivalent class of K.,"Given the previous statements, is L a P?",No,L is not a P.,False
1080,L is a X.,X is an equivalent class of T.,"Given the previous statements, is L a E?",No,L is not a E.,False
1081,L is a C.,C is an equivalent class of K.,"Given the previous statements, is L a O?",No,L is not a O.,False
1082,L is a N.,N is an equivalent class of U.,"Given the previous statements, is L a V?",No,L is not a V.,False
1083,L is a G.,G is an equivalent class of M.,"Given the previous statements, is L a O?",No,L is not a O.,False
1084,L is a T.,T is an equivalent class of P.,"Given the previous statements, is L a R?",No,L is not a R.,False
1085,L is a C.,C is an equivalent class of G.,"Given the previous statements, is L a X?",No,L is not a X.,False
1086,L is a J.,J is an equivalent class of K.,"Given the previous statements, is L a V?",No,L is not a V.,False
1087,L is a S.,S is an equivalent class of T.,"Given the previous statements, is L a U?",No,L is not a U.,False
1088,L is a Y.,Y is an equivalent class of Z.,"Given the previous statements, is L a K?",No,L is not a K.,False
1089,L is a Q.,Q is an equivalent class of M.,"Given the previous statements, is L a B?",No,L is not a B.,False
1090,M is a P.,P is an equivalent class of X.,"Given the previous statements, is M a G?",No,M is not a G.,False
1091,M is a L.,L is an equivalent class of B.,"Given the previous statements, is M a V?",No,M is not a V.,False
1092,M is a J.,J is an equivalent class of P.,"Given the previous statements, is M a C?",No,M is not a C.,False
1093,M is a Z.,Z is an equivalent class of K.,"Given the previous statements, is M a H?",No,M is not a H.,False
1094,M is a N.,N is an equivalent class of X.,"Given the previous statements, is M a Q?",No,M is not a Q.,False
1095,M is a X.,X is an equivalent class of T.,"Given the previous statements, is M a O?",No,M is not a O.,False
1096,M is a I.,I is an equivalent class of R.,"Given the previous statements, is M a D?",No,M is not a D.,False
1097,M is a L.,L is an equivalent class of Q.,"Given the previous statements, is M a V?",No,M is not a V.,False
1098,M is a X.,X is an equivalent class of F.,"Given the previous statements, is M a D?",No,M is not a D.,False
1099,M is a J.,J is an equivalent class of W.,"Given the previous statements, is M a T?",No,M is not a T.,False
1100,M is a O.,O is an equivalent class of R.,"Given the previous statements, is M a B?",No,M is not a B.,False
1101,M is a G.,G is an equivalent class of C.,"Given the previous statements, is M a L?",No,M is not a L.,False
1102,M is a P.,P is an equivalent class of G.,"Given the previous statements, is M a U?",No,M is not a U.,False
1103,M is a J.,J is an equivalent class of R.,"Given the previous statements, is M a A?",No,M is not a A.,False
1104,M is a B.,B is an equivalent class of C.,"Given the previous statements, is M a Z?",No,M is not a Z.,False
1105,M is a Y.,Y is an equivalent class of T.,"Given the previous statements, is M a E?",No,M is not a E.,False
1106,M is a U.,U is an equivalent class of B.,"Given the previous statements, is M a T?",No,M is not a T.,False
1107,M is a Z.,Z is an equivalent class of U.,"Given the previous statements, is M a J?",No,M is not a J.,False
1108,M is a L.,L is an equivalent class of B.,"Given the previous statements, is M a C?",No,M is not a C.,False
1109,M is a Q.,Q is an equivalent class of E.,"Given the previous statements, is M a D?",No,M is not a D.,False
1110,M is a I.,I is an equivalent class of Y.,"Given the previous statements, is M a O?",No,M is not a O.,False
1111,M is a H.,H is an equivalent class of V.,"Given the previous statements, is M a N?",No,M is not a N.,False
1112,M is a O.,O is an equivalent class of V.,"Given the previous statements, is M a X?",No,M is not a X.,False
1113,M is a W.,W is an equivalent class of U.,"Given the previous statements, is M a X?",No,M is not a X.,False
1114,M is a Q.,Q is an equivalent class of E.,"Given the previous statements, is M a V?",No,M is not a V.,False
1115,M is a R.,R is an equivalent class of K.,"Given the previous statements, is M a O?",No,M is not a O.,False
1116,M is a H.,H is an equivalent class of D.,"Given the previous statements, is M a J?",No,M is not a J.,False
1117,M is a X.,X is an equivalent class of S.,"Given the previous statements, is M a U?",No,M is not a U.,False
1118,M is a I.,I is an equivalent class of P.,"Given the previous statements, is M a C?",No,M is not a C.,False
1119,M is a Y.,Y is an equivalent class of T.,"Given the previous statements, is M a F?",No,M is not a F.,False
1120,M is a Y.,Y is an equivalent class of J.,"Given the previous statements, is M a H?",No,M is not a H.,False
1121,M is a H.,H is an equivalent class of K.,"Given the previous statements, is M a X?",No,M is not a X.,False
1122,M is a D.,D is an equivalent class of R.,"Given the previous statements, is M a B?",No,M is not a B.,False
1123,N is a B.,B is an equivalent class of E.,"Given the previous statements, is N a R?",No,N is not a R.,False
1124,N is a O.,O is an equivalent class of A.,"Given the previous statements, is N a S?",No,N is not a S.,False
1125,N is a Q.,Q is an equivalent class of I.,"Given the previous statements, is N a P?",No,N is not a P.,False
1126,N is a G.,G is an equivalent class of M.,"Given the previous statements, is N a J?",No,N is not a J.,False
1127,N is a L.,L is an equivalent class of K.,"Given the previous statements, is N a V?",No,N is not a V.,False
1128,N is a W.,W is an equivalent class of L.,"Given the previous statements, is N a K?",No,N is not a K.,False
1129,N is a O.,O is an equivalent class of F.,"Given the previous statements, is N a G?",No,N is not a G.,False
1130,N is a P.,P is an equivalent class of A.,"Given the previous statements, is N a D?",No,N is not a D.,False
1131,N is a M.,M is an equivalent class of G.,"Given the previous statements, is N a E?",No,N is not a E.,False
1132,N is a Y.,Y is an equivalent class of B.,"Given the previous statements, is N a X?",No,N is not a X.,False
1133,N is a F.,F is an equivalent class of J.,"Given the previous statements, is N a Y?",No,N is not a Y.,False
1134,N is a X.,X is an equivalent class of W.,"Given the previous statements, is N a O?",No,N is not a O.,False
1135,N is a E.,E is an equivalent class of O.,"Given the previous statements, is N a W?",No,N is not a W.,False
1136,N is a E.,E is an equivalent class of A.,"Given the previous statements, is N a J?",No,N is not a J.,False
1137,N is a F.,F is an equivalent class of L.,"Given the previous statements, is N a U?",No,N is not a U.,False
1138,N is a E.,E is an equivalent class of Z.,"Given the previous statements, is N a V?",No,N is not a V.,False
1139,N is a T.,T is an equivalent class of Y.,"Given the previous statements, is N a O?",No,N is not a O.,False
1140,N is a D.,D is an equivalent class of C.,"Given the previous statements, is N a G?",No,N is not a G.,False
1141,N is a W.,W is an equivalent class of C.,"Given the previous statements, is N a O?",No,N is not a O.,False
1142,N is a T.,T is an equivalent class of Z.,"Given the previous statements, is N a Q?",No,N is not a Q.,False
1143,N is a C.,C is an equivalent class of O.,"Given the previous statements, is N a Q?",No,N is not a Q.,False
1144,N is a P.,P is an equivalent class of S.,"Given the previous statements, is N a K?",No,N is not a K.,False
1145,N is a G.,G is an equivalent class of U.,"Given the previous statements, is N a D?",No,N is not a D.,False
1146,N is a E.,E is an equivalent class of G.,"Given the previous statements, is N a P?",No,N is not a P.,False
1147,N is a E.,E is an equivalent class of U.,"Given the previous statements, is N a M?",No,N is not a M.,False
1148,N is a W.,W is an equivalent class of P.,"Given the previous statements, is N a F?",No,N is not a F.,False
1149,N is a D.,D is an equivalent class of R.,"Given the previous statements, is N a G?",No,N is not a G.,False
1150,N is a C.,C is an equivalent class of F.,"Given the previous statements, is N a Q?",No,N is not a Q.,False
1151,N is a Y.,Y is an equivalent class of M.,"Given the previous statements, is N a D?",No,N is not a D.,False
1152,N is a U.,U is an equivalent class of S.,"Given the previous statements, is N a V?",No,N is not a V.,False
1153,N is a E.,E is an equivalent class of Q.,"Given the previous statements, is N a F?",No,N is not a F.,False
1154,N is a I.,I is an equivalent class of E.,"Given the previous statements, is N a R?",No,N is not a R.,False
1155,N is a X.,X is an equivalent class of S.,"Given the previous statements, is N a B?",No,N is not a B.,False
1156,O is a M.,M is an equivalent class of W.,"Given the previous statements, is O a Z?",No,O is not a Z.,False
1157,O is a L.,L is an equivalent class of D.,"Given the previous statements, is O a W?",No,O is not a W.,False
1158,O is a N.,N is an equivalent class of U.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1159,O is a A.,A is an equivalent class of X.,"Given the previous statements, is O a U?",No,O is not a U.,False
1160,O is a W.,W is an equivalent class of M.,"Given the previous statements, is O a D?",No,O is not a D.,False
1161,O is a D.,D is an equivalent class of J.,"Given the previous statements, is O a G?",No,O is not a G.,False
1162,O is a I.,I is an equivalent class of J.,"Given the previous statements, is O a L?",No,O is not a L.,False
1163,O is a S.,S is an equivalent class of Q.,"Given the previous statements, is O a Y?",No,O is not a Y.,False
1164,O is a S.,S is an equivalent class of F.,"Given the previous statements, is O a I?",No,O is not a I.,False
1165,O is a A.,A is an equivalent class of I.,"Given the previous statements, is O a D?",No,O is not a D.,False
1166,O is a G.,G is an equivalent class of Z.,"Given the previous statements, is O a X?",No,O is not a X.,False
1167,O is a T.,T is an equivalent class of E.,"Given the previous statements, is O a B?",No,O is not a B.,False
1168,O is a A.,A is an equivalent class of S.,"Given the previous statements, is O a F?",No,O is not a F.,False
1169,O is a H.,H is an equivalent class of A.,"Given the previous statements, is O a K?",No,O is not a K.,False
1170,O is a U.,U is an equivalent class of V.,"Given the previous statements, is O a X?",No,O is not a X.,False
1171,O is a J.,J is an equivalent class of W.,"Given the previous statements, is O a Y?",No,O is not a Y.,False
1172,O is a A.,A is an equivalent class of Z.,"Given the previous statements, is O a E?",No,O is not a E.,False
1173,O is a N.,N is an equivalent class of K.,"Given the previous statements, is O a Q?",No,O is not a Q.,False
1174,O is a X.,X is an equivalent class of L.,"Given the previous statements, is O a V?",No,O is not a V.,False
1175,O is a Y.,Y is an equivalent class of W.,"Given the previous statements, is O a I?",No,O is not a I.,False
1176,O is a L.,L is an equivalent class of K.,"Given the previous statements, is O a M?",No,O is not a M.,False
