ID,triple1,triple2,question,answer,inferred triple,label
1439,Caitlin Fields formerPartner Ernie Utah Stevens.,formerPartner has domain Magazine.,"Given the previous statements, is Caitlin Fields a FigureSkater?",No,Caitlin Fields is not a FigureSkater.,False
1440,Caitlin Fields formerPartner Sébastian Arcieri.,formerPartner has domain Engine.,"Given the previous statements, is Caitlin Fields a FigureSkater?",No,Caitlin Fields is not a FigureSkater.,False
1441,"Cambridge University Law Society head Brenda Hale, Baroness Hale of Richmond.",head has domain Vein.,"Given the previous statements, is Cambridge University Law Society an EducationalInstitution?",No,Cambridge University Law Society is not an EducationalInstitution.,False
1442,"Campion Hall, Oxford head Society of Jesus.",head has domain BrownDwarf.,"Given the previous statements, is Campion Hall, Oxford an EducationalInstitution?",No,"Campion Hall, Oxford is not an EducationalInstitution.",False
1443,Case Western Reserve University School of Law head Jessica Wilen Berg.,head has domain TrainCarriage.,"Given the previous statements, is Case Western Reserve University School of Law an EducationalInstitution?",No,Case Western Reserve University School of Law is not an EducationalInstitution.,False
1444,Cadillac High Technology engine headAlloy Cast iron.,headAlloy has domain CultivatedVariety.,"Given the previous statements, is Cadillac High Technology engine an AutomobileEngine?",No,Cadillac High Technology engine is not an AutomobileEngine.,False
1445,Cadillac V8 engine headAlloy Aluminium.,headAlloy has domain EducationalInstitution.,"Given the previous statements, is Cadillac V8 engine an AutomobileEngine?",No,Cadillac V8 engine is not an AutomobileEngine.,False
1446,Cadillac V8 engine headAlloy Cast iron.,headAlloy has domain RomanEmperor.,"Given the previous statements, is Cadillac V8 engine an AutomobileEngine?",No,Cadillac V8 engine is not an AutomobileEngine.,False
1447,"Caldew homeport Portsmouth, England.",homeport has domain Monastery.,"Given the previous statements, is Caldew a Ship?",No,Caldew is not a Ship.,False
1448,"Californian homeport San Diego, California.",homeport has domain MotorRace.,"Given the previous statements, is Californian a Ship?",No,Californian is not a Ship.,False
1449,Cap San Diego homeport Hamburg.,homeport has domain Fungus.,"Given the previous statements, is Cap San Diego a Ship?",No,Cap San Diego is not a Ship.,False
1450,Cabot Strait inflow Atlantic ocean.,inflow has domain Swimmer.,"Given the previous statements, is Cabot Strait a BodyOfWater?",No,Cabot Strait is not a BodyOfWater.,False
1451,Caburgua Lake inflow Blanco River.,inflow has domain AcademicJournal.,"Given the previous statements, is Caburgua Lake a BodyOfWater?",No,Caburgua Lake is not a BodyOfWater.,False
1452,Cachisca Lake inflow Opataca Lake.,inflow has domain CricketLeague.,"Given the previous statements, is Cachisca Lake a BodyOfWater?",No,Cachisca Lake is not a BodyOfWater.,False
1453,Cambodia National Rescue Movement internationalAffiliation Liberal International.,internationalAffiliation has domain Mollusca.,"Given the previous statements, is Cambodia National Rescue Movement a PoliticalParty?",No,Cambodia National Rescue Movement is not a PoliticalParty.,False
1454,Cambodia National Rescue Party internationalAffiliation Liberal International.,internationalAffiliation has domain Place.,"Given the previous statements, is Cambodia National Rescue Party a PoliticalParty?",No,Cambodia National Rescue Party is not a PoliticalParty.,False
1455,Canadian Nazi Party internationalAffiliation World Union of National Socialists.,internationalAffiliation has domain Crater.,"Given the previous statements, is Canadian Nazi Party a PoliticalParty?",No,Canadian Nazi Party is not a PoliticalParty.,False
1456,Cajun launchSite Churchill Rocket Research Range.,launchSite has domain Guitar.,"Given the previous statements, is Cajun a SpaceMission?",No,Cajun is not a SpaceMission.,False
1457,Cajun launchSite Wallops Flight Facility.,launchSite has domain TradeUnion.,"Given the previous statements, is Cajun a SpaceMission?",No,Cajun is not a SpaceMission.,False
1458,Cajun launchSite Eglin AFB.,launchSite has domain Novel.,"Given the previous statements, is Cajun a SpaceMission?",No,Cajun is not a SpaceMission.,False
1459,Caltanissetta leaderName Roberto Gambino.,leaderName has domain Musical.,"Given the previous statements, is Caltanissetta a PopulatedPlace?",No,Caltanissetta is not a PopulatedPlace.,False
1460,Campobasso leaderName Roberto Gravina.,leaderName has domain Referee.,"Given the previous statements, is Campobasso a PopulatedPlace?",No,Campobasso is not a PopulatedPlace.,False
1461,Camposano leaderName Francesco Barbato.,leaderName has domain Single.,"Given the previous statements, is Camposano a PopulatedPlace?",No,Camposano is not a PopulatedPlace.,False
1462,Cadolzburg leaderParty Christlich-Soziale Union in Bayern.,leaderParty has domain Memorial.,"Given the previous statements, is Cadolzburg a PopulatedPlace?",No,Cadolzburg is not a PopulatedPlace.,False
1463,Cagliari leaderParty Brothers of Italy.,leaderParty has domain Protein.,"Given the previous statements, is Cagliari a PopulatedPlace?",No,Cagliari is not a PopulatedPlace.,False
1464,Camaiore leaderParty Democratic Party.,leaderParty has domain MusicDirector.,"Given the previous statements, is Camaiore a PopulatedPlace?",No,Camaiore is not a PopulatedPlace.,False
1465,Pully lowestPlace Lake Geneva.,lowestPlace has domain StormSurge.,"Given the previous statements, is Pully a Place?",No,Pully is not a Place.,False
1466,"Root, Switzerland lowestPlace Reuss.",lowestPlace has domain Agent.,"Given the previous statements, is Root, Switzerland a Place?",No,"Root, Switzerland is not a Place.",False
1467,Basel lowestPlace Rhine.,lowestPlace has domain TelevisionStation.,"Given the previous statements, is Basel a Place?",No,Basel is not a Place.,False
1468,Campylobacteriosis medicalCause Campylobacter jejuni.,medicalCause has domain Congressman.,"Given the previous statements, is Campylobacteriosis a Disease?",No,Campylobacteriosis is not a Disease.,False
1469,Candidiasis medicalCause Candida.,medicalCause has domain Tower.,"Given the previous statements, is Candidiasis a Disease?",No,Candidiasis is not a Disease.,False
1470,Cardiac tamponade medicalCause Cancer.,medicalCause has domain Bridge.,"Given the previous statements, is Cardiac tamponade a Disease?",No,Cardiac tamponade is not a Disease.,False
1471,Candidiasis medication Clotrimazole.,medication has domain Infrastructure.,"Given the previous statements, is Candidiasis a Disease?",No,Candidiasis is not a Disease.,False
1472,Candidiasis medication Fluconazole.,medication has domain Memorial.,"Given the previous statements, is Candidiasis a Disease?",No,Candidiasis is not a Disease.,False
1473,Candidiasis medication Nystatin.,medication has domain Genre.,"Given the previous statements, is Candidiasis a Disease?",No,Candidiasis is not a Disease.,False
1474,"Carlos Frederico Lecor, Viscount of Laguna militaryRank Marshal.",militaryRank has domain MotorRace.,"Given the previous statements, is Carlos Frederico Lecor, Viscount of Laguna a MilitaryPerson?",No,"Carlos Frederico Lecor, Viscount of Laguna is not a MilitaryPerson.",False
1475,Carlos Holguín Mallarino militaryRank Colonel.,militaryRank has domain Election.,"Given the previous statements, is Carlos Holguín Mallarino a MilitaryPerson?",No,Carlos Holguín Mallarino is not a MilitaryPerson.,False
1476,Carlos Soublette militaryRank Divisional General.,militaryRank has domain Award.,"Given the previous statements, is Carlos Soublette a MilitaryPerson?",No,Carlos Soublette is not a MilitaryPerson.,False
1477,Progressive rock musicSubgenre Neo-progressive rock.,musicSubgenre has domain Moss.,"Given the previous statements, is Progressive rock a MusicGenre?",No,Progressive rock is not a MusicGenre.,False
1478,Progressive rock musicSubgenre Canterbury scene.,musicSubgenre has domain NetballPlayer.,"Given the previous statements, is Progressive rock a MusicGenre?",No,Progressive rock is not a MusicGenre.,False
1479,Progressive rock musicSubgenre Rock in Opposition.,musicSubgenre has domain Beach.,"Given the previous statements, is Progressive rock a MusicGenre?",No,Progressive rock is not a MusicGenre.,False
1480,Cabbrini Foncette nationalTeam Trinidad and Tobago women's national volleyball team.,nationalTeam has domain VicePresident.,"Given the previous statements, is Cabbrini Foncette an Athlete?",No,Cabbrini Foncette is not an Athlete.,False
1481,Camil Domínguez nationalTeam Dominican Republic  women's national volleyball team.,nationalTeam has domain BrownDwarf.,"Given the previous statements, is Camil Domínguez an Athlete?",No,Camil Domínguez is not an Athlete.,False
1482,Camila Brait nationalTeam Brazil women's national volleyball team.,nationalTeam has domain NationalFootballLeagueSeason.,"Given the previous statements, is Camila Brait an Athlete?",No,Camila Brait is not an Athlete.,False
1483,Cabbio neighboringMunicipality Caneggio.,neighboringMunicipality has domain Engineer.,"Given the previous statements, is Cabbio a PopulatedPlace?",No,Cabbio is not a PopulatedPlace.,False
1484,"Cabbio neighboringMunicipality Castel San Pietro, Switzerland.",neighboringMunicipality has domain Tower.,"Given the previous statements, is Cabbio a PopulatedPlace?",No,Cabbio is not a PopulatedPlace.,False
1485,Cabbio neighboringMunicipality Schignano.,neighboringMunicipality has domain MovieDirector.,"Given the previous statements, is Cabbio a PopulatedPlace?",No,Cabbio is not a PopulatedPlace.,False
1486,Cadillac High Technology engine oilSystem Wet sump.,oilSystem has domain CricketTeam.,"Given the previous statements, is Cadillac High Technology engine an AutomobileEngine?",No,Cadillac High Technology engine is not an AutomobileEngine.,False
1487,Caparo T1 engine oilSystem Dry sump.,oilSystem has domain RadioProgram.,"Given the previous statements, is Caparo T1 engine an AutomobileEngine?",No,Caparo T1 engine is not an AutomobileEngine.,False
1488,Powertec RPA oilSystem Dry sump.,oilSystem has domain TelevisionShow.,"Given the previous statements, is Powertec RPA an AutomobileEngine?",No,Powertec RPA is not an AutomobileEngine.,False
1489,Cabonga Reservoir outflow Gens de Terre River.,outflow has domain HistoricalAreaOfAuthority.,"Given the previous statements, is Cabonga Reservoir a BodyOfWater?",No,Cabonga Reservoir is not a BodyOfWater.,False
1490,Cabonga Reservoir outflow Ottawa River.,outflow has domain Comedian.,"Given the previous statements, is Cabonga Reservoir a BodyOfWater?",No,Cabonga Reservoir is not a BodyOfWater.,False
1491,Caburgua Lake outflow Ojos del Caburgua.,outflow has domain CyclingTeam.,"Given the previous statements, is Caburgua Lake a BodyOfWater?",No,Caburgua Lake is not a BodyOfWater.,False
1492,Cale Fleury prospectLeague American Hockey League.,prospectLeague has domain ScreenWriter.,"Given the previous statements, is Cale Fleury an IceHockeyPlayer?",No,Cale Fleury is not an IceHockeyPlayer.,False
1493,Cale Morris prospectLeague ECHL.,prospectLeague has domain Cheese.,"Given the previous statements, is Cale Morris an IceHockeyPlayer?",No,Cale Morris is not an IceHockeyPlayer.,False
1494,Calen Addison prospectLeague American Hockey League.,prospectLeague has domain Province.,"Given the previous statements, is Calen Addison an IceHockeyPlayer?",No,Calen Addison is not an IceHockeyPlayer.,False
1495,Calle Clang prospectTeam Rögle BK.,prospectTeam has domain MotorcycleRider.,"Given the previous statements, is Calle Clang an IceHockeyPlayer?",No,Calle Clang is not an IceHockeyPlayer.,False
1496,Calle Själin prospectTeam Charlotte Checkers.,prospectTeam has domain Curler.,"Given the previous statements, is Calle Själin an IceHockeyPlayer?",No,Calle Själin is not an IceHockeyPlayer.,False
1497,Calvin Pickard prospectTeam Bakersfield Condors.,prospectTeam has domain BullFighter.,"Given the previous statements, is Calvin Pickard an IceHockeyPlayer?",No,Calvin Pickard is not an IceHockeyPlayer.,False
1498,Princeton University provost Deborah Prentice.,provost has domain LacrossePlayer.,"Given the previous statements, is Princeton University an University?",No,Princeton University is not an University.,False
1499,Sciences Po provost Sergei Guriev.,provost has domain SportsTeam.,"Given the previous statements, is Sciences Po an University?",No,Sciences Po is not an University.,False
1500,Baylor College of Medicine provost Alicia D. Monroe.,provost has domain FilmFestival.,"Given the previous statements, is Baylor College of Medicine an University?",No,Baylor College of Medicine is not an University.,False
1501,Captain Elechi Amadi Polytechnic rector Samuel B. Kalagbor.,rector has domain CelestialBody.,"Given the previous statements, is Captain Elechi Amadi Polytechnic an EducationalInstitution?",No,Captain Elechi Amadi Polytechnic is not an EducationalInstitution.,False
1502,Başkent University rector Kenan Araz.,rector has domain Sound.,"Given the previous statements, is Başkent University an EducationalInstitution?",No,Başkent University is not an EducationalInstitution.,False
1503,Pryazovskyi State Technical University rector Vyacheslav Voloshyn.,rector has domain Country.,"Given the previous statements, is Pryazovskyi State Technical University an EducationalInstitution?",No,Pryazovskyi State Technical University is not an EducationalInstitution.,False
1504,Cajun rocketFunction Sounding rocket.,rocketFunction has domain CyclingCompetition.,"Given the previous statements, is Cajun a Rocket?",No,Cajun is not a Rocket.,False
1505,Capricornio rocketFunction Launch vehicle.,rocketFunction has domain Aristocrat.,"Given the previous statements, is Capricornio a Rocket?",No,Capricornio is not a Rocket.,False
1506,Proton-K rocketFunction Heavy-lift launch vehicle.,rocketFunction has domain Sculptor.,"Given the previous statements, is Proton-K a Rocket?",No,Proton-K is not a Rocket.,False
1507,Cabot Education Centre schoolBoard Cape Breton - Victoria Regional School Board.,schoolBoard has domain Reference.,"Given the previous statements, is Cabot Education Centre a School?",No,Cabot Education Centre is not a School.,False
1508,Caddo Magnet High School schoolBoard Caddo Public Schools.,schoolBoard has domain Priest.,"Given the previous statements, is Caddo Magnet High School a School?",No,Caddo Magnet High School is not a School.,False
1509,Cairine Wilson Secondary School schoolBoard Ottawa Carleton District School Board.,schoolBoard has domain TennisLeague.,"Given the previous statements, is Cairine Wilson Secondary School a School?",No,Cairine Wilson Secondary School is not a School.,False
1510,Robin Boyd significantDesign Modern architecture.,significantDesign has domain Painting.,"Given the previous statements, is Robin Boyd an Architect?",No,Robin Boyd is not an Architect.,False
1511,Rogier van der Heide significantDesign Abu Dhabi.,significantDesign has domain Lieutenant.,"Given the previous statements, is Rogier van der Heide an Architect?",No,Rogier van der Heide is not an Architect.,False
1512,Rogier van der Heide significantDesign Seoul.,significantDesign has domain Monument.,"Given the previous statements, is Rogier van der Heide an Architect?",No,Rogier van der Heide is not an Architect.,False
1513,Calvert Vaux significantProject Prospect Park.,significantProject has domain ComedyGroup.,"Given the previous statements, is Calvert Vaux a Person?",No,Calvert Vaux is not a Person.,False
1514,"Calvert Vaux significantProject Rockwood Park, Saint John.",significantProject has domain Street.,"Given the previous statements, is Calvert Vaux a Person?",No,Calvert Vaux is not a Person.,False
1515,Calvert Vaux significantProject Samuel J. Tilden House.,significantProject has domain BloodVessel.,"Given the previous statements, is Calvert Vaux a Person?",No,Calvert Vaux is not a Person.,False
1516,Cao Xinlong sportCountry China.,sportCountry has domain Rebellion.,"Given the previous statements, is Cao Xinlong an Athlete?",No,Cao Xinlong is not an Athlete.,False
1517,Cao Yupeng sportCountry China.,sportCountry has domain RailwayTunnel.,"Given the previous statements, is Cao Yupeng an Athlete?",No,Cao Yupeng is not an Athlete.,False
1518,Robin Hull sportCountry Finland.,sportCountry has domain Crustacean.,"Given the previous statements, is Robin Hull an Athlete?",No,Robin Hull is not an Athlete.,False
1519,Campylobacteriosis symptom Fever.,symptom has domain PrimeMinister.,"Given the previous statements, is Campylobacteriosis a Disease?",No,Campylobacteriosis is not a Disease.,False
1520,Campylobacteriosis symptom Diarrhea.,symptom has domain Diocese.,"Given the previous statements, is Campylobacteriosis a Disease?",No,Campylobacteriosis is not a Disease.,False
1521,Campylobacteriosis symptom Abdominal pain.,symptom has domain RocketEngine.,"Given the previous statements, is Campylobacteriosis a Disease?",No,Campylobacteriosis is not a Disease.,False
1522,Cabeça do Cachorro topLevelDomain .br.,topLevelDomain has domain Prefecture.,"Given the previous statements, is Cabeça do Cachorro a Country?",No,Cabeça do Cachorro is not a Country.,False
1523,Cambodia topLevelDomain .kh.,topLevelDomain has domain TheologicalConcept.,"Given the previous statements, is Cambodia a Country?",No,Cambodia is not a Country.,False
1524,Cameroon topLevelDomain .cm.,topLevelDomain has domain Name.,"Given the previous statements, is Cameroon a Country?",No,Cameroon is not a Country.,False
1525,Cady Noland training Sarah Lawrence College.,training has domain InternationalFootballLeagueEvent.,"Given the previous statements, is Cady Noland an Artist?",No,Cady Noland is not an Artist.,False
1526,Cai Guo-Qiang training Shanghai Theatre Academy.,training has domain Reign.,"Given the previous statements, is Cai Guo-Qiang an Artist?",No,Cai Guo-Qiang is not an Artist.,False
1527,Cai Jin training Anhui Normal University.,training has domain ConveyorSystem.,"Given the previous statements, is Cai Jin an Artist?",No,Cai Jin is not an Artist.,False
1528,Campylobacteriosis treatment Supportive care.,treatment has domain Diploma.,"Given the previous statements, is Campylobacteriosis a Disease?",No,Campylobacteriosis is not a Disease.,False
1529,Cancer treatment Chemotherapy.,treatment has domain AdultActor.,"Given the previous statements, is Cancer a Disease?",No,Cancer is not a Disease.,False
1530,Cancer treatment Targeted therapy.,treatment has domain Prefecture.,"Given the previous statements, is Cancer a Disease?",No,Cancer is not a Disease.,False
1531,Cacabelos twinTown Torano Nuovo.,twinTown has domain PoliticalConcept.,"Given the previous statements, is Cacabelos a Settlement?",No,Cacabelos is not a Settlement.,False
1532,Carrouge twinTown Carrouges.,twinTown has domain MouseGeneLocation.,"Given the previous statements, is Carrouge a Settlement?",No,Carrouge is not a Settlement.,False
1533,Cartaya twinTown Loulé.,twinTown has domain CyclingLeague.,"Given the previous statements, is Cartaya a Settlement?",No,Cartaya is not a Settlement.,False
1534,Cambodian franc usingCountry French Cambodia.,usingCountry has domain Muscle.,"Given the previous statements, is Cambodian franc a Currency?",No,Cambodian franc is not a Currency.,False
1535,Cambodian riel usingCountry Cambodia.,usingCountry has domain NationalSoccerClub.,"Given the previous statements, is Cambodian riel a Currency?",No,Cambodian riel is not a Currency.,False
1536,Canadian dollar usingCountry Canada.,usingCountry has domain AustralianFootballTeam.,"Given the previous statements, is Canadian dollar a Currency?",No,Canadian dollar is not a Currency.,False
1537,California Republican Party youthWing California College Republicans.,youthWing has domain LineOfFashion.,"Given the previous statements, is California Republican Party a PoliticalParty?",No,California Republican Party is not a PoliticalParty.,False
1538,CasaPound youthWing Students' Block.,youthWing has domain Flag.,"Given the previous statements, is CasaPound a PoliticalParty?",No,CasaPound is not a PoliticalParty.,False
1539,Castilian Left youthWing Yesca.,youthWing has domain NuclearPowerStation.,"Given the previous statements, is Castilian Left a PoliticalParty?",No,Castilian Left is not a PoliticalParty.,False
1540,Premawathie Manamperi bodyDiscovered Kataragama.,bodyDiscovered has domain EthnicGroup.,"Given the previous statements, is Premawathie Manamperi a Person?",No,Premawathie Manamperi is not a Person.,False
1541,"Roy Radin bodyDiscovered Gorman, California.",bodyDiscovered has domain Agent.,"Given the previous statements, is Roy Radin a Person?",No,Roy Radin is not a Person.,False
1542,"Enrique Perea Quintanilla bodyDiscovered Juan Aldama, Chihuahua.",bodyDiscovered has domain Bird.,"Given the previous statements, is Enrique Perea Quintanilla a Person?",No,Enrique Perea Quintanilla is not a Person.,False
1543,Cambodia's Got Talent showJudge Preap Sovath.,showJudge has domain Skier.,"Given the previous statements, is Cambodia's Got Talent a TelevisionShow?",No,Cambodia's Got Talent is not a TelevisionShow.,False
1544,Cambodian Idol showJudge Preap Sovath.,showJudge has domain SportCompetitionResult.,"Given the previous statements, is Cambodian Idol a TelevisionShow?",No,Cambodian Idol is not a TelevisionShow.,False
1545,Cambodian Idol showJudge Aok Sokunkanha.,showJudge has domain SerialKiller.,"Given the previous statements, is Cambodian Idol a TelevisionShow?",No,Cambodian Idol is not a TelevisionShow.,False
1546,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 bronzeMedalist Andrea Herzog.,bronzeMedalist has domain Stream.,"Given the previous statements, is Canoeing at the 2020 Summer Olympics – Women's slalom C-1 a SportsEvent?",No,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is not a SportsEvent.,False
1547,Beach volleyball at the 1996 Summer Olympics – Women's tournament bronzeMedalist Kerri Pottharst.,bronzeMedalist has domain Vicar.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament a SportsEvent?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not a SportsEvent.,False
1548,Beach volleyball at the 1996 Summer Olympics – Women's tournament bronzeMedalist Natalie Cook.,bronzeMedalist has domain Automobile.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament a SportsEvent?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not a SportsEvent.,False
1549,Calgary City Council committeeInLegislature Boards-Commissions-and-Committees.aspx.,committeeInLegislature has domain Valley.,"Given the previous statements, is Calgary City Council a Legislature?",No,Calgary City Council is not a Legislature.,False
1550,Scottish Parliament committeeInLegislature Culture of Scotland.,committeeInLegislature has domain SoccerClub.,"Given the previous statements, is Scottish Parliament a Legislature?",No,Scottish Parliament is not a Legislature.,False
1551,Scottish Parliament committeeInLegislature Tourism in Scotland.,committeeInLegislature has domain Automobile.,"Given the previous statements, is Scottish Parliament a Legislature?",No,Scottish Parliament is not a Legislature.,False
1552,Casa del Fundador Gonzalo Suárez Rendón curator Tunja.,curator has domain MusicDirector.,"Given the previous statements, is Casa del Fundador Gonzalo Suárez Rendón a Museum?",No,Casa del Fundador Gonzalo Suárez Rendón is not a Museum.,False
1553,Cascadia Art Museum curator David F. Martin.,curator has domain LacrossePlayer.,"Given the previous statements, is Cascadia Art Museum a Museum?",No,Cascadia Art Museum is not a Museum.,False
1554,Pre-Columbian Gold Museum curator Central Bank of Costa Rica.,curator has domain Manga.,"Given the previous statements, is Pre-Columbian Gold Museum a Museum?",No,Pre-Columbian Gold Museum is not a Museum.,False
1555,Derrick Jasper formerHighschool Kentucky Wildcats men's basketball.,formerHighschool has domain ResearchProject.,"Given the previous statements, is Derrick Jasper a NationalCollegiateAthleticAssociationAthlete?",No,Derrick Jasper is not a NationalCollegiateAthleticAssociationAthlete.,False
1556,Yous Mbao formerHighschool Marquette Golden Eagles men's basketball.,formerHighschool has domain PhilosophicalConcept.,"Given the previous statements, is Yous Mbao a NationalCollegiateAthleticAssociationAthlete?",No,Yous Mbao is not a NationalCollegiateAthleticAssociationAthlete.,False
1557,Allen Webb formerHighschool Indiana University.,formerHighschool has domain RaceTrack.,"Given the previous statements, is Allen Webb a NationalCollegiateAthleticAssociationAthlete?",No,Allen Webb is not a NationalCollegiateAthleticAssociationAthlete.,False
1558,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 goldMedalist Jessica Fox.,goldMedalist has domain ShoppingMall.,"Given the previous statements, is Canoeing at the 2020 Summer Olympics – Women's slalom C-1 a SportsEvent?",No,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is not a SportsEvent.,False
1559,Beach volleyball at the 1996 Summer Olympics – Women's tournament goldMedalist Sandra Pires.,goldMedalist has domain Volcano.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament a SportsEvent?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not a SportsEvent.,False
1560,Beach volleyball at the 1996 Summer Olympics – Women's tournament goldMedalist Jackie Silva.,goldMedalist has domain MountainPass.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament a SportsEvent?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not a SportsEvent.,False
1561,More Joyous jockey Nash Rawiller.,jockey has domain Restaurant.,"Given the previous statements, is More Joyous a Horse?",No,More Joyous is not a Horse.,False
1562,Bobs Worth jockey Barry Geraghty.,jockey has domain TermOfOffice.,"Given the previous statements, is Bobs Worth a Horse?",No,Bobs Worth is not a Horse.,False
1563,All Too Hard jockey Dwayne Dunn.,jockey has domain TradeUnion.,"Given the previous statements, is All Too Hard a Horse?",No,All Too Hard is not a Horse.,False
1564,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 nextEvent Canoeing at the 2024 Summer Olympics – Women's slalom C-1.,nextEvent has domain MusicFestival.,"Given the previous statements, is Canoeing at the 2020 Summer Olympics – Women's slalom C-1 an Event?",No,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is not an Event.,False
1565,Beach handball at the 2018 Summer Youth Olympics nextEvent Beach handball at the 2026 Summer Youth Olympics.,nextEvent has domain SoccerClubSeason.,"Given the previous statements, is Beach handball at the 2018 Summer Youth Olympics an Event?",No,Beach handball at the 2018 Summer Youth Olympics is not an Event.,False
1566,Beach volleyball at the 1996 Summer Olympics – Women's tournament nextEvent Beach volleyball at the 2000 Summer Olympics – Women's tournament.,nextEvent has domain Song.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament an Event?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not an Event.,False
1567,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 silverMedalist Mallory Franklin.,silverMedalist has domain Scientist.,"Given the previous statements, is Canoeing at the 2020 Summer Olympics – Women's slalom C-1 a SportsEvent?",No,Canoeing at the 2020 Summer Olympics – Women's slalom C-1 is not a SportsEvent.,False
1568,Beach volleyball at the 1996 Summer Olympics – Women's tournament silverMedalist Mônica Rodrigues.,silverMedalist has domain Ocean.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament a SportsEvent?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not a SportsEvent.,False
1569,Beach volleyball at the 1996 Summer Olympics – Women's tournament silverMedalist Adriana Samuel.,silverMedalist has domain Deity.,"Given the previous statements, is Beach volleyball at the 1996 Summer Olympics – Women's tournament a SportsEvent?",No,Beach volleyball at the 1996 Summer Olympics – Women's tournament is not a SportsEvent.,False
1570,Corinne Dibnah winsAtLET List of golfers with most Ladies European Tour wins.,winsAtLET has domain SportsTeam.,"Given the previous statements, is Corinne Dibnah a GolfPlayer?",No,Corinne Dibnah is not a GolfPlayer.,False
1571,Annika Sörenstam winsAtLET List of golfers with most Ladies European Tour wins.,winsAtLET has domain Earthquake.,"Given the previous statements, is Annika Sörenstam a GolfPlayer?",No,Annika Sörenstam is not a GolfPlayer.,False
1572,Catherine Panton-Lewis winsAtLET List of golfers with most Ladies European Tour wins.,winsAtLET has domain SnookerChamp.,"Given the previous statements, is Catherine Panton-Lewis a GolfPlayer?",No,Catherine Panton-Lewis is not a GolfPlayer.,False
1573,Rawiri Waititi  Tenure  1 viceLeader Debbie Ngarewa-Packer.,viceLeader has domain SoccerClub.,"Given the previous statements, is Rawiri Waititi  Tenure  1 a PopulatedPlace?",No,Rawiri Waititi  Tenure  1 is not a PopulatedPlace.,False
1574,Russel Norman  Tenure  1 viceLeader Jeanette Fitzsimons.,viceLeader has domain Wrestler.,"Given the previous statements, is Russel Norman  Tenure  1 a PopulatedPlace?",No,Russel Norman  Tenure  1 is not a PopulatedPlace.,False
1575,Russel Norman  Tenure  1 viceLeader Metiria Turei.,viceLeader has domain File.,"Given the previous statements, is Russel Norman  Tenure  1 a PopulatedPlace?",No,Russel Norman  Tenure  1 is not a PopulatedPlace.,False
1576,Proton-M comparable Delta IV Heavy.,comparable has domain ArchitecturalStructure.,"Given the previous statements, is Proton-M a Rocket?",No,Proton-M is not a Rocket.,False
1577,Proton-M comparable Long March 5.,comparable has domain On-SiteTransportation.,"Given the previous statements, is Proton-M a Rocket?",No,Proton-M is not a Rocket.,False
1578,Proton-M comparable H-IIB.,comparable has domain NationalFootballLeagueSeason.,"Given the previous statements, is Proton-M a Rocket?",No,Proton-M is not a Rocket.,False
1579,Primitive ventricle organSystem Cardiovascular system.,organSystem has domain BobsleighAthlete.,"Given the previous statements, is Primitive ventricle an AnatomicalStructure?",No,Primitive ventricle is not an AnatomicalStructure.,False
1580,Basal plate organSystem Nervous system.,organSystem has domain CricketTeam.,"Given the previous statements, is Basal plate an AnatomicalStructure?",No,Basal plate is not an AnatomicalStructure.,False
1581,Anterior cardinal vein organSystem Cardiovascular system.,organSystem has domain VicePresident.,"Given the previous statements, is Anterior cardinal vein an AnatomicalStructure?",No,Anterior cardinal vein is not an AnatomicalStructure.,False
1582,Canal Age riverBranchOf New York State Canal System.,riverBranchOf has domain Pandemic.,"Given the previous statements, is Canal Age a River?",No,Canal Age is not a River.,False
1583,Canal Henri IV riverBranchOf Canal de Briare.,riverBranchOf has domain TeamSport.,"Given the previous statements, is Canal Henri IV a River?",No,Canal Henri IV is not a River.,False
1584,Canal de Huningue riverBranchOf Canal du Rhône au Rhin.,riverBranchOf has domain Writer.,"Given the previous statements, is Canal de Huningue a River?",No,Canal de Huningue is not a River.,False
1585,Prayad Marksaeng winsAtAsia List of golfers with most Asian Tour wins.,winsAtAsia has domain FictionalCharacter.,"Given the previous statements, is Prayad Marksaeng a GolfPlayer?",No,Prayad Marksaeng is not a GolfPlayer.,False
