ID,triple1,triple2,question,answer,inferred triple,label
1516,F N X.,N has range W.,"Given the previous statements, is X a Q?",No,X is not a Q.,False
1517,F Q T.,Q has range A.,"Given the previous statements, is T a G?",No,T is not a G.,False
1518,F E W.,E has range J.,"Given the previous statements, is W a G?",No,W is not a G.,False
1519,F N T.,N has range Z.,"Given the previous statements, is T a A?",No,T is not a A.,False
1520,F W L.,W has range B.,"Given the previous statements, is L a Q?",No,L is not a Q.,False
1521,F D N.,D has range I.,"Given the previous statements, is N a R?",No,N is not a R.,False
1522,F U L.,U has range S.,"Given the previous statements, is L a T?",No,L is not a T.,False
1523,F S I.,S has range J.,"Given the previous statements, is I a Q?",No,I is not a Q.,False
1524,F W S.,W has range N.,"Given the previous statements, is S a A?",No,S is not a A.,False
1525,F U H.,U has range O.,"Given the previous statements, is H a E?",No,H is not a E.,False
1526,F P I.,P has range A.,"Given the previous statements, is I a W?",No,I is not a W.,False
1527,F U A.,U has range V.,"Given the previous statements, is A a R?",No,A is not a R.,False
1528,F H S.,H has range O.,"Given the previous statements, is S a V?",No,S is not a V.,False
1529,F W C.,W has range N.,"Given the previous statements, is C a O?",No,C is not a O.,False
1530,F U X.,U has range P.,"Given the previous statements, is X a J?",No,X is not a J.,False
1531,F Q P.,Q has range L.,"Given the previous statements, is P a C?",No,P is not a C.,False
1532,F O Q.,O has range M.,"Given the previous statements, is Q a X?",No,Q is not a X.,False
1533,F M L.,M has range T.,"Given the previous statements, is L a E?",No,L is not a E.,False
1534,F V C.,V has range E.,"Given the previous statements, is C a O?",No,C is not a O.,False
1535,F D M.,D has range L.,"Given the previous statements, is M a Y?",No,M is not a Y.,False
1536,F X C.,X has range O.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1537,F X H.,X has range L.,"Given the previous statements, is H a Z?",No,H is not a Z.,False
1538,F Z S.,Z has range B.,"Given the previous statements, is S a P?",No,S is not a P.,False
1539,F X I.,X has range H.,"Given the previous statements, is I a V?",No,I is not a V.,False
1540,F U A.,U has range S.,"Given the previous statements, is A a X?",No,A is not a X.,False
1541,F Q Z.,Q has range Y.,"Given the previous statements, is Z a E?",No,Z is not a E.,False
1542,F S X.,S has range J.,"Given the previous statements, is X a B?",No,X is not a B.,False
1543,F V D.,V has range R.,"Given the previous statements, is D a J?",No,D is not a J.,False
1544,F Y S.,Y has range X.,"Given the previous statements, is S a O?",No,S is not a O.,False
1545,F K T.,K has range U.,"Given the previous statements, is T a W?",No,T is not a W.,False
1546,F E T.,E has range V.,"Given the previous statements, is T a J?",No,T is not a J.,False
1547,F W J.,W has range K.,"Given the previous statements, is J a X?",No,J is not a X.,False
1548,F B U.,B has range C.,"Given the previous statements, is U a S?",No,U is not a S.,False
1549,F D P.,D has range A.,"Given the previous statements, is P a K?",No,P is not a K.,False
1550,F N Y.,N has range B.,"Given the previous statements, is Y a G?",No,Y is not a G.,False
1551,F D V.,D has range S.,"Given the previous statements, is V a W?",No,V is not a W.,False
1552,F N C.,N has range A.,"Given the previous statements, is C a P?",No,C is not a P.,False
1553,F X Y.,X has range R.,"Given the previous statements, is Y a A?",No,Y is not a A.,False
1554,F G I.,G has range J.,"Given the previous statements, is I a E?",No,I is not a E.,False
1555,F O B.,O has range P.,"Given the previous statements, is B a M?",No,B is not a M.,False
1556,F V B.,V has range H.,"Given the previous statements, is B a E?",No,B is not a E.,False
1557,F W E.,W has range K.,"Given the previous statements, is E a N?",No,E is not a N.,False
1558,F V Z.,V has range P.,"Given the previous statements, is Z a S?",No,Z is not a S.,False
1559,F L D.,L has range I.,"Given the previous statements, is D a G?",No,D is not a G.,False
1560,F Y A.,Y has range D.,"Given the previous statements, is A a V?",No,A is not a V.,False
1561,F R T.,R has range K.,"Given the previous statements, is T a S?",No,T is not a S.,False
1562,F D A.,D has range G.,"Given the previous statements, is A a M?",No,A is not a M.,False
1563,F E I.,E has range O.,"Given the previous statements, is I a D?",No,I is not a D.,False
1564,F H Q.,H has range O.,"Given the previous statements, is Q a Y?",No,Q is not a Y.,False
1565,F A J.,A has range R.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1566,F Z L.,Z has range D.,"Given the previous statements, is L a J?",No,L is not a J.,False
1567,F V T.,V has range W.,"Given the previous statements, is T a L?",No,T is not a L.,False
1568,F S V.,S has range Q.,"Given the previous statements, is V a N?",No,V is not a N.,False
1569,F N Z.,N has range E.,"Given the previous statements, is Z a L?",No,Z is not a L.,False
1570,F X Q.,X has range S.,"Given the previous statements, is Q a I?",No,Q is not a I.,False
1571,F R C.,R has range P.,"Given the previous statements, is C a I?",No,C is not a I.,False
1572,F U L.,U has range H.,"Given the previous statements, is L a Y?",No,L is not a Y.,False
1573,F L K.,L has range A.,"Given the previous statements, is K a H?",No,K is not a H.,False
1574,F A X.,A has range G.,"Given the previous statements, is X a E?",No,X is not a E.,False
1575,F W U.,W has range Y.,"Given the previous statements, is U a A?",No,U is not a A.,False
1576,F X R.,X has range S.,"Given the previous statements, is R a Q?",No,R is not a Q.,False
1577,F U Y.,U has range T.,"Given the previous statements, is Y a E?",No,Y is not a E.,False
1578,F O N.,O has range M.,"Given the previous statements, is N a L?",No,N is not a L.,False
1579,F W T.,W has range I.,"Given the previous statements, is T a A?",No,T is not a A.,False
1580,F S A.,S has range P.,"Given the previous statements, is A a C?",No,A is not a C.,False
1581,F X U.,X has range B.,"Given the previous statements, is U a K?",No,U is not a K.,False
1582,F M C.,M has range D.,"Given the previous statements, is C a J?",No,C is not a J.,False
1583,F M N.,M has range T.,"Given the previous statements, is N a P?",No,N is not a P.,False
1584,F R I.,R has range C.,"Given the previous statements, is I a D?",No,I is not a D.,False
1585,F R E.,R has range G.,"Given the previous statements, is E a N?",No,E is not a N.,False
1586,F T M.,T has range K.,"Given the previous statements, is M a H?",No,M is not a H.,False
1587,F B J.,B has range R.,"Given the previous statements, is J a W?",No,J is not a W.,False
1588,F V C.,V has range Z.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1589,F J R.,J has range Z.,"Given the previous statements, is R a I?",No,R is not a I.,False
1590,F C B.,C has range Y.,"Given the previous statements, is B a S?",No,B is not a S.,False
1591,F Q U.,Q has range T.,"Given the previous statements, is U a B?",No,U is not a B.,False
1592,F O Z.,O has range N.,"Given the previous statements, is Z a T?",No,Z is not a T.,False
1593,F K Q.,K has range G.,"Given the previous statements, is Q a R?",No,Q is not a R.,False
1594,F K C.,K has range T.,"Given the previous statements, is C a Z?",No,C is not a Z.,False
1595,F E Z.,E has range Y.,"Given the previous statements, is Z a K?",No,Z is not a K.,False
1596,F L A.,L has range V.,"Given the previous statements, is A a C?",No,A is not a C.,False
1597,F R G.,R has range N.,"Given the previous statements, is G a Z?",No,G is not a Z.,False
1598,F X D.,X has range H.,"Given the previous statements, is D a A?",No,D is not a A.,False
1599,F Y J.,Y has range N.,"Given the previous statements, is J a Z?",No,J is not a Z.,False
1600,F D E.,D has range H.,"Given the previous statements, is E a Y?",No,E is not a Y.,False
1601,G B U.,B has range L.,"Given the previous statements, is U a Y?",No,U is not a Y.,False
1602,G O M.,O has range X.,"Given the previous statements, is M a C?",No,M is not a C.,False
1603,G L K.,L has range S.,"Given the previous statements, is K a R?",No,K is not a R.,False
1604,G H X.,H has range V.,"Given the previous statements, is X a F?",No,X is not a F.,False
1605,G H A.,H has range O.,"Given the previous statements, is A a B?",No,A is not a B.,False
1606,G H K.,H has range B.,"Given the previous statements, is K a X?",No,K is not a X.,False
1607,G B J.,B has range Z.,"Given the previous statements, is J a M?",No,J is not a M.,False
1608,G Q A.,Q has range R.,"Given the previous statements, is A a S?",No,A is not a S.,False
1609,G S C.,S has range Y.,"Given the previous statements, is C a Q?",No,C is not a Q.,False
1610,G Z I.,Z has range K.,"Given the previous statements, is I a L?",No,I is not a L.,False
1611,G T P.,T has range R.,"Given the previous statements, is P a N?",No,P is not a N.,False
1612,G P K.,P has range X.,"Given the previous statements, is K a Q?",No,K is not a Q.,False
1613,G V K.,V has range R.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1614,G I S.,I has range X.,"Given the previous statements, is S a D?",No,S is not a D.,False
1615,G B U.,B has range A.,"Given the previous statements, is U a Y?",No,U is not a Y.,False
1616,G P J.,P has range X.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1617,G E I.,E has range P.,"Given the previous statements, is I a W?",No,I is not a W.,False
1618,G Q B.,Q has range D.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
1619,G D J.,D has range O.,"Given the previous statements, is J a T?",No,J is not a T.,False
1620,G U R.,U has range X.,"Given the previous statements, is R a W?",No,R is not a W.,False
1621,G M H.,M has range E.,"Given the previous statements, is H a K?",No,H is not a K.,False
1622,G N I.,N has range K.,"Given the previous statements, is I a H?",No,I is not a H.,False
1623,G Y M.,Y has range Z.,"Given the previous statements, is M a K?",No,M is not a K.,False
1624,G C D.,C has range N.,"Given the previous statements, is D a T?",No,D is not a T.,False
1625,G A O.,A has range C.,"Given the previous statements, is O a R?",No,O is not a R.,False
1626,G U N.,U has range Q.,"Given the previous statements, is N a T?",No,N is not a T.,False
1627,G P T.,P has range Z.,"Given the previous statements, is T a E?",No,T is not a E.,False
1628,G L B.,L has range F.,"Given the previous statements, is B a Z?",No,B is not a Z.,False
1629,G L I.,L has range X.,"Given the previous statements, is I a R?",No,I is not a R.,False
1630,G Q C.,Q has range P.,"Given the previous statements, is C a D?",No,C is not a D.,False
1631,G M F.,M has range L.,"Given the previous statements, is F a V?",No,F is not a V.,False
1632,G O E.,O has range H.,"Given the previous statements, is E a W?",No,E is not a W.,False
1633,G A K.,A has range M.,"Given the previous statements, is K a O?",No,K is not a O.,False
1634,G Y E.,Y has range F.,"Given the previous statements, is E a O?",No,E is not a O.,False
1635,G E S.,E has range K.,"Given the previous statements, is S a Y?",No,S is not a Y.,False
1636,G I P.,I has range F.,"Given the previous statements, is P a O?",No,P is not a O.,False
1637,G S K.,S has range P.,"Given the previous statements, is K a Y?",No,K is not a Y.,False
1638,G Q I.,Q has range E.,"Given the previous statements, is I a M?",No,I is not a M.,False
1639,G B I.,B has range M.,"Given the previous statements, is I a H?",No,I is not a H.,False
1640,G M N.,M has range C.,"Given the previous statements, is N a Z?",No,N is not a Z.,False
1641,G J P.,J has range B.,"Given the previous statements, is P a H?",No,P is not a H.,False
1642,G J Y.,J has range E.,"Given the previous statements, is Y a T?",No,Y is not a T.,False
1643,G I U.,I has range M.,"Given the previous statements, is U a S?",No,U is not a S.,False
1644,G U A.,U has range B.,"Given the previous statements, is A a Z?",No,A is not a Z.,False
1645,G H R.,H has range U.,"Given the previous statements, is R a P?",No,R is not a P.,False
1646,G I F.,I has range C.,"Given the previous statements, is F a E?",No,F is not a E.,False
1647,G O X.,O has range U.,"Given the previous statements, is X a F?",No,X is not a F.,False
1648,G N K.,N has range V.,"Given the previous statements, is K a J?",No,K is not a J.,False
1649,G N S.,N has range E.,"Given the previous statements, is S a A?",No,S is not a A.,False
1650,G W N.,W has range J.,"Given the previous statements, is N a C?",No,N is not a C.,False
1651,G N Y.,N has range K.,"Given the previous statements, is Y a M?",No,Y is not a M.,False
1652,G P N.,P has range K.,"Given the previous statements, is N a C?",No,N is not a C.,False
1653,G I R.,I has range B.,"Given the previous statements, is R a D?",No,R is not a D.,False
1654,G B U.,B has range W.,"Given the previous statements, is U a P?",No,U is not a P.,False
1655,G J Q.,J has range M.,"Given the previous statements, is Q a X?",No,Q is not a X.,False
1656,G P Q.,P has range U.,"Given the previous statements, is Q a Z?",No,Q is not a Z.,False
1657,G X P.,X has range E.,"Given the previous statements, is P a W?",No,P is not a W.,False
1658,G R T.,R has range M.,"Given the previous statements, is T a V?",No,T is not a V.,False
1659,G M L.,M has range R.,"Given the previous statements, is L a A?",No,L is not a A.,False
1660,G H L.,H has range D.,"Given the previous statements, is L a M?",No,L is not a M.,False
1661,G L O.,L has range D.,"Given the previous statements, is O a Y?",No,O is not a Y.,False
1662,G O V.,O has range Y.,"Given the previous statements, is V a W?",No,V is not a W.,False
1663,G K U.,K has range A.,"Given the previous statements, is U a R?",No,U is not a R.,False
1664,G V A.,V has range O.,"Given the previous statements, is A a E?",No,A is not a E.,False
1665,G U N.,U has range P.,"Given the previous statements, is N a C?",No,N is not a C.,False
1666,G M X.,M has range V.,"Given the previous statements, is X a Q?",No,X is not a Q.,False
1667,G U K.,U has range R.,"Given the previous statements, is K a F?",No,K is not a F.,False
1668,G N I.,N has range L.,"Given the previous statements, is I a K?",No,I is not a K.,False
1669,G B O.,B has range N.,"Given the previous statements, is O a J?",No,O is not a J.,False
1670,G M O.,M has range R.,"Given the previous statements, is O a P?",No,O is not a P.,False
1671,G A C.,A has range J.,"Given the previous statements, is C a M?",No,C is not a M.,False
1672,G N S.,N has range W.,"Given the previous statements, is S a U?",No,S is not a U.,False
1673,G R M.,R has range A.,"Given the previous statements, is M a B?",No,M is not a B.,False
1674,G V J.,V has range C.,"Given the previous statements, is J a Q?",No,J is not a Q.,False
1675,G N R.,N has range A.,"Given the previous statements, is R a U?",No,R is not a U.,False
1676,G J S.,J has range O.,"Given the previous statements, is S a P?",No,S is not a P.,False
1677,G U E.,U has range D.,"Given the previous statements, is E a K?",No,E is not a K.,False
1678,G U Z.,U has range H.,"Given the previous statements, is Z a O?",No,Z is not a O.,False
1679,G F Y.,F has range H.,"Given the previous statements, is Y a W?",No,Y is not a W.,False
1680,G F S.,F has range I.,"Given the previous statements, is S a R?",No,S is not a R.,False
1681,G V N.,V has range C.,"Given the previous statements, is N a X?",No,N is not a X.,False
1682,G R F.,R has range U.,"Given the previous statements, is F a A?",No,F is not a A.,False
1683,G S K.,S has range Y.,"Given the previous statements, is K a F?",No,K is not a F.,False
1684,G A T.,A has range V.,"Given the previous statements, is T a H?",No,T is not a H.,False
1685,G A U.,A has range X.,"Given the previous statements, is U a C?",No,U is not a C.,False
1686,G M X.,M has range A.,"Given the previous statements, is X a H?",No,X is not a H.,False
1687,G V W.,V has range F.,"Given the previous statements, is W a C?",No,W is not a C.,False
1688,G Y O.,Y has range S.,"Given the previous statements, is O a M?",No,O is not a M.,False
1689,G S X.,S has range F.,"Given the previous statements, is X a R?",No,X is not a R.,False
1690,G E K.,E has range J.,"Given the previous statements, is K a W?",No,K is not a W.,False
1691,G H B.,H has range J.,"Given the previous statements, is B a L?",No,B is not a L.,False
1692,G P T.,P has range U.,"Given the previous statements, is T a Z?",No,T is not a Z.,False
1693,G A C.,A has range R.,"Given the previous statements, is C a U?",No,C is not a U.,False
1694,G R X.,R has range D.,"Given the previous statements, is X a M?",No,X is not a M.,False
1695,G E Z.,E has range V.,"Given the previous statements, is Z a A?",No,Z is not a A.,False
1696,G V H.,V has range N.,"Given the previous statements, is H a T?",No,H is not a T.,False
1697,G D N.,D has range B.,"Given the previous statements, is N a X?",No,N is not a X.,False
1698,G C W.,C has range Z.,"Given the previous statements, is W a K?",No,W is not a K.,False
1699,G Q N.,Q has range U.,"Given the previous statements, is N a I?",No,N is not a I.,False
1700,G B Z.,B has range X.,"Given the previous statements, is Z a Q?",No,Z is not a Q.,False
1701,H E F.,E has range D.,"Given the previous statements, is F a T?",No,F is not a T.,False
1702,H J Q.,J has range C.,"Given the previous statements, is Q a O?",No,Q is not a O.,False
1703,H I Q.,I has range P.,"Given the previous statements, is Q a S?",No,Q is not a S.,False
1704,H C S.,C has range Q.,"Given the previous statements, is S a T?",No,S is not a T.,False
1705,H A S.,A has range P.,"Given the previous statements, is S a O?",No,S is not a O.,False
1706,H O A.,O has range D.,"Given the previous statements, is A a W?",No,A is not a W.,False
1707,H W S.,W has range Y.,"Given the previous statements, is S a Q?",No,S is not a Q.,False
1708,H M X.,M has range G.,"Given the previous statements, is X a A?",No,X is not a A.,False
1709,H J Z.,J has range L.,"Given the previous statements, is Z a M?",No,Z is not a M.,False
1710,H M G.,M has range C.,"Given the previous statements, is G a A?",No,G is not a A.,False
1711,H Y M.,Y has range I.,"Given the previous statements, is M a D?",No,M is not a D.,False
1712,H A M.,A has range J.,"Given the previous statements, is M a U?",No,M is not a U.,False
1713,H J F.,J has range V.,"Given the previous statements, is F a S?",No,F is not a S.,False
1714,H R D.,R has range S.,"Given the previous statements, is D a I?",No,D is not a I.,False
1715,H W R.,W has range E.,"Given the previous statements, is R a X?",No,R is not a X.,False
1716,H E I.,E has range T.,"Given the previous statements, is I a D?",No,I is not a D.,False
1717,H F P.,F has range I.,"Given the previous statements, is P a D?",No,P is not a D.,False
1718,H Q G.,Q has range R.,"Given the previous statements, is G a K?",No,G is not a K.,False
1719,H M B.,M has range O.,"Given the previous statements, is B a J?",No,B is not a J.,False
1720,H O S.,O has range D.,"Given the previous statements, is S a R?",No,S is not a R.,False
1721,H D N.,D has range Y.,"Given the previous statements, is N a K?",No,N is not a K.,False
1722,H B Q.,B has range X.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1723,H F Q.,F has range G.,"Given the previous statements, is Q a J?",No,Q is not a J.,False
1724,H A N.,A has range J.,"Given the previous statements, is N a U?",No,N is not a U.,False
1725,H A R.,A has range L.,"Given the previous statements, is R a M?",No,R is not a M.,False
1726,H A C.,A has range Y.,"Given the previous statements, is C a O?",No,C is not a O.,False
1727,H U M.,U has range R.,"Given the previous statements, is M a D?",No,M is not a D.,False
1728,H D G.,D has range F.,"Given the previous statements, is G a K?",No,G is not a K.,False
1729,H I D.,I has range J.,"Given the previous statements, is D a G?",No,D is not a G.,False
1730,H Z F.,Z has range Y.,"Given the previous statements, is F a C?",No,F is not a C.,False
1731,H O Y.,O has range V.,"Given the previous statements, is Y a J?",No,Y is not a J.,False
1732,H T W.,T has range N.,"Given the previous statements, is W a B?",No,W is not a B.,False
1733,H M X.,M has range B.,"Given the previous statements, is X a P?",No,X is not a P.,False
1734,H L U.,L has range S.,"Given the previous statements, is U a M?",No,U is not a M.,False
1735,H Z Q.,Z has range T.,"Given the previous statements, is Q a O?",No,Q is not a O.,False
1736,H N Q.,N has range I.,"Given the previous statements, is Q a F?",No,Q is not a F.,False
1737,H X C.,X has range N.,"Given the previous statements, is C a G?",No,C is not a G.,False
1738,H T U.,T has range S.,"Given the previous statements, is U a K?",No,U is not a K.,False
1739,H A V.,A has range Z.,"Given the previous statements, is V a R?",No,V is not a R.,False
1740,H Y L.,Y has range R.,"Given the previous statements, is L a U?",No,L is not a U.,False
1741,H J U.,J has range C.,"Given the previous statements, is U a I?",No,U is not a I.,False
1742,H C K.,C has range X.,"Given the previous statements, is K a R?",No,K is not a R.,False
1743,H U V.,U has range J.,"Given the previous statements, is V a P?",No,V is not a P.,False
1744,H D P.,D has range Q.,"Given the previous statements, is P a J?",No,P is not a J.,False
1745,H Q U.,Q has range G.,"Given the previous statements, is U a B?",No,U is not a B.,False
1746,H G X.,G has range N.,"Given the previous statements, is X a C?",No,X is not a C.,False
1747,H D O.,D has range U.,"Given the previous statements, is O a V?",No,O is not a V.,False
1748,H Y C.,Y has range S.,"Given the previous statements, is C a O?",No,C is not a O.,False
1749,H A E.,A has range D.,"Given the previous statements, is E a C?",No,E is not a C.,False
1750,H B T.,B has range G.,"Given the previous statements, is T a M?",No,T is not a M.,False
1751,H O D.,O has range P.,"Given the previous statements, is D a Q?",No,D is not a Q.,False
1752,H R S.,R has range E.,"Given the previous statements, is S a I?",No,S is not a I.,False
1753,H I X.,I has range T.,"Given the previous statements, is X a U?",No,X is not a U.,False
1754,H A S.,A has range O.,"Given the previous statements, is S a X?",No,S is not a X.,False
1755,H A W.,A has range O.,"Given the previous statements, is W a B?",No,W is not a B.,False
1756,H M R.,M has range W.,"Given the previous statements, is R a V?",No,R is not a V.,False
1757,H F M.,F has range B.,"Given the previous statements, is M a Q?",No,M is not a Q.,False
1758,H W I.,W has range Q.,"Given the previous statements, is I a F?",No,I is not a F.,False
1759,H U I.,U has range T.,"Given the previous statements, is I a A?",No,I is not a A.,False
1760,H Q Y.,Q has range J.,"Given the previous statements, is Y a A?",No,Y is not a A.,False
1761,H O K.,O has range U.,"Given the previous statements, is K a L?",No,K is not a L.,False
1762,H Y Z.,Y has range X.,"Given the previous statements, is Z a K?",No,Z is not a K.,False
1763,H Q S.,Q has range R.,"Given the previous statements, is S a W?",No,S is not a W.,False
1764,H S Q.,S has range A.,"Given the previous statements, is Q a I?",No,Q is not a I.,False
1765,H C E.,C has range K.,"Given the previous statements, is E a Z?",No,E is not a Z.,False
1766,H I V.,I has range B.,"Given the previous statements, is V a J?",No,V is not a J.,False
1767,H T W.,T has range F.,"Given the previous statements, is W a B?",No,W is not a B.,False
1768,H Z E.,Z has range J.,"Given the previous statements, is E a N?",No,E is not a N.,False
1769,H N D.,N has range G.,"Given the previous statements, is D a M?",No,D is not a M.,False
1770,H G K.,G has range S.,"Given the previous statements, is K a M?",No,K is not a M.,False
1771,H T U.,T has range I.,"Given the previous statements, is U a P?",No,U is not a P.,False
1772,H K R.,K has range Y.,"Given the previous statements, is R a F?",No,R is not a F.,False
1773,H C S.,C has range R.,"Given the previous statements, is S a D?",No,S is not a D.,False
1774,H Y S.,Y has range T.,"Given the previous statements, is S a V?",No,S is not a V.,False
1775,H U I.,U has range D.,"Given the previous statements, is I a Z?",No,I is not a Z.,False
1776,H N U.,N has range B.,"Given the previous statements, is U a D?",No,U is not a D.,False
1777,H J X.,J has range D.,"Given the previous statements, is X a R?",No,X is not a R.,False
1778,H C T.,C has range U.,"Given the previous statements, is T a K?",No,T is not a K.,False
1779,H B V.,B has range Z.,"Given the previous statements, is V a F?",No,V is not a F.,False
1780,H C A.,C has range K.,"Given the previous statements, is A a O?",No,A is not a O.,False
1781,H T D.,T has range S.,"Given the previous statements, is D a I?",No,D is not a I.,False
1782,H A O.,A has range B.,"Given the previous statements, is O a P?",No,O is not a P.,False
1783,H R N.,R has range V.,"Given the previous statements, is N a T?",No,N is not a T.,False
1784,H A Q.,A has range M.,"Given the previous statements, is Q a W?",No,Q is not a W.,False
1785,H L Q.,L has range V.,"Given the previous statements, is Q a K?",No,Q is not a K.,False
1786,H D W.,D has range G.,"Given the previous statements, is W a F?",No,W is not a F.,False
1787,H L Y.,L has range G.,"Given the previous statements, is Y a U?",No,Y is not a U.,False
1788,H A W.,A has range D.,"Given the previous statements, is W a Z?",No,W is not a Z.,False
1789,H R J.,R has range N.,"Given the previous statements, is J a A?",No,J is not a A.,False
1790,H X N.,X has range V.,"Given the previous statements, is N a Q?",No,N is not a Q.,False
1791,H Q K.,Q has range F.,"Given the previous statements, is K a T?",No,K is not a T.,False
1792,H N B.,N has range I.,"Given the previous statements, is B a M?",No,B is not a M.,False
1793,H T S.,T has range D.,"Given the previous statements, is S a J?",No,S is not a J.,False
1794,H G Z.,G has range W.,"Given the previous statements, is Z a Q?",No,Z is not a Q.,False
1795,H A R.,A has range W.,"Given the previous statements, is R a Y?",No,R is not a Y.,False
1796,H G L.,G has range B.,"Given the previous statements, is L a Q?",No,L is not a Q.,False
1797,H P N.,P has range I.,"Given the previous statements, is N a J?",No,N is not a J.,False
1798,H Q O.,Q has range C.,"Given the previous statements, is O a U?",No,O is not a U.,False
1799,H J N.,J has range T.,"Given the previous statements, is N a Y?",No,N is not a Y.,False
1800,H V D.,V has range Q.,"Given the previous statements, is D a K?",No,D is not a K.,False
1801,I Z P.,Z has range W.,"Given the previous statements, is P a H?",No,P is not a H.,False
1802,I C T.,C has range L.,"Given the previous statements, is T a R?",No,T is not a R.,False
1803,I F O.,F has range K.,"Given the previous statements, is O a P?",No,O is not a P.,False
1804,I K L.,K has range Y.,"Given the previous statements, is L a H?",No,L is not a H.,False
1805,I E Y.,E has range M.,"Given the previous statements, is Y a W?",No,Y is not a W.,False
1806,I K M.,K has range B.,"Given the previous statements, is M a Q?",No,M is not a Q.,False
1807,I Z X.,Z has range T.,"Given the previous statements, is X a F?",No,X is not a F.,False
1808,I X W.,X has range U.,"Given the previous statements, is W a D?",No,W is not a D.,False
1809,I P S.,P has range A.,"Given the previous statements, is S a M?",No,S is not a M.,False
1810,I T M.,T has range O.,"Given the previous statements, is M a J?",No,M is not a J.,False
1811,I E M.,E has range T.,"Given the previous statements, is M a R?",No,M is not a R.,False
1812,I Y U.,Y has range D.,"Given the previous statements, is U a K?",No,U is not a K.,False
1813,I C D.,C has range U.,"Given the previous statements, is D a P?",No,D is not a P.,False
1814,I R A.,R has range E.,"Given the previous statements, is A a B?",No,A is not a B.,False
1815,I N A.,N has range E.,"Given the previous statements, is A a Y?",No,A is not a Y.,False
1816,I N B.,N has range K.,"Given the previous statements, is B a X?",No,B is not a X.,False
1817,I X S.,X has range C.,"Given the previous statements, is S a R?",No,S is not a R.,False
1818,I Q O.,Q has range E.,"Given the previous statements, is O a A?",No,O is not a A.,False
1819,I V W.,V has range K.,"Given the previous statements, is W a D?",No,W is not a D.,False
1820,I M K.,M has range B.,"Given the previous statements, is K a A?",No,K is not a A.,False
1821,I Q G.,Q has range X.,"Given the previous statements, is G a H?",No,G is not a H.,False
1822,I F U.,F has range W.,"Given the previous statements, is U a G?",No,U is not a G.,False
1823,I U H.,U has range N.,"Given the previous statements, is H a M?",No,H is not a M.,False
1824,I Y Q.,Y has range W.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1825,I O B.,O has range F.,"Given the previous statements, is B a N?",No,B is not a N.,False
1826,I T X.,T has range O.,"Given the previous statements, is X a Q?",No,X is not a Q.,False
1827,I U H.,U has range A.,"Given the previous statements, is H a D?",No,H is not a D.,False
1828,I D N.,D has range B.,"Given the previous statements, is N a T?",No,N is not a T.,False
1829,I B U.,B has range X.,"Given the previous statements, is U a R?",No,U is not a R.,False
1830,I O Z.,O has range M.,"Given the previous statements, is Z a A?",No,Z is not a A.,False
1831,I R M.,R has range C.,"Given the previous statements, is M a Q?",No,M is not a Q.,False
1832,I Q H.,Q has range W.,"Given the previous statements, is H a K?",No,H is not a K.,False
1833,I N B.,N has range V.,"Given the previous statements, is B a D?",No,B is not a D.,False
1834,I K B.,K has range C.,"Given the previous statements, is B a Y?",No,B is not a Y.,False
1835,I M H.,M has range Q.,"Given the previous statements, is H a O?",No,H is not a O.,False
1836,I R W.,R has range J.,"Given the previous statements, is W a B?",No,W is not a B.,False
1837,I N R.,N has range U.,"Given the previous statements, is R a A?",No,R is not a A.,False
1838,I Z W.,Z has range L.,"Given the previous statements, is W a O?",No,W is not a O.,False
1839,I B A.,B has range W.,"Given the previous statements, is A a S?",No,A is not a S.,False
1840,I D S.,D has range R.,"Given the previous statements, is S a V?",No,S is not a V.,False
1841,I V M.,V has range Z.,"Given the previous statements, is M a U?",No,M is not a U.,False
1842,I V P.,V has range K.,"Given the previous statements, is P a N?",No,P is not a N.,False
1843,I Y L.,Y has range U.,"Given the previous statements, is L a E?",No,L is not a E.,False
1844,I W P.,W has range F.,"Given the previous statements, is P a B?",No,P is not a B.,False
1845,I F P.,F has range Z.,"Given the previous statements, is P a C?",No,P is not a C.,False
1846,I E O.,E has range N.,"Given the previous statements, is O a W?",No,O is not a W.,False
1847,I L A.,L has range T.,"Given the previous statements, is A a M?",No,A is not a M.,False
1848,I G K.,G has range F.,"Given the previous statements, is K a N?",No,K is not a N.,False
1849,I B Q.,B has range Y.,"Given the previous statements, is Q a P?",No,Q is not a P.,False
1850,I A Z.,A has range M.,"Given the previous statements, is Z a U?",No,Z is not a U.,False
1851,I O T.,O has range Y.,"Given the previous statements, is T a D?",No,T is not a D.,False
1852,I T J.,T has range H.,"Given the previous statements, is J a F?",No,J is not a F.,False
1853,I V B.,V has range Q.,"Given the previous statements, is B a L?",No,B is not a L.,False
1854,I K E.,K has range Z.,"Given the previous statements, is E a D?",No,E is not a D.,False
1855,I B G.,B has range R.,"Given the previous statements, is G a P?",No,G is not a P.,False
1856,I N W.,N has range R.,"Given the previous statements, is W a C?",No,W is not a C.,False
