ID,triple1,triple2,question,answer,inferred triple,label
1535,F V Y.,V is a subproperty of X.,"Given the previous statements, does F have a relation with Y through Z?",No,F does not have relation with Y through Z.,False
1536,F D E.,D is a subproperty of M.,"Given the previous statements, does F have a relation with E through W?",No,F does not have relation with E through W.,False
1537,F Q M.,Q is a subproperty of J.,"Given the previous statements, does F have a relation with M through N?",No,F does not have relation with M through N.,False
1538,F H X.,H is a subproperty of K.,"Given the previous statements, does F have a relation with X through T?",No,F does not have relation with X through T.,False
1539,F A Z.,A is a subproperty of E.,"Given the previous statements, does F have a relation with Z through M?",No,F does not have relation with Z through M.,False
1540,F E N.,E is a subproperty of Y.,"Given the previous statements, does F have a relation with N through Z?",No,F does not have relation with N through Z.,False
1541,F T W.,T is a subproperty of Y.,"Given the previous statements, does F have a relation with W through C?",No,F does not have relation with W through C.,False
1542,F K L.,K is a subproperty of G.,"Given the previous statements, does F have a relation with L through Z?",No,F does not have relation with L through Z.,False
1543,F K P.,K is a subproperty of R.,"Given the previous statements, does F have a relation with P through W?",No,F does not have relation with P through W.,False
1544,F H K.,H is a subproperty of Z.,"Given the previous statements, does F have a relation with K through R?",No,F does not have relation with K through R.,False
1545,F G C.,G is a subproperty of R.,"Given the previous statements, does F have a relation with C through W?",No,F does not have relation with C through W.,False
1546,F E C.,E is a subproperty of R.,"Given the previous statements, does F have a relation with C through T?",No,F does not have relation with C through T.,False
1547,F N X.,N is a subproperty of J.,"Given the previous statements, does F have a relation with X through W?",No,F does not have relation with X through W.,False
1548,F U I.,U is a subproperty of W.,"Given the previous statements, does F have a relation with I through S?",No,F does not have relation with I through S.,False
1549,F N Y.,N is a subproperty of M.,"Given the previous statements, does F have a relation with Y through Z?",No,F does not have relation with Y through Z.,False
1550,F P M.,P is a subproperty of I.,"Given the previous statements, does F have a relation with M through R?",No,F does not have relation with M through R.,False
1551,F O G.,O is a subproperty of Q.,"Given the previous statements, does F have a relation with G through X?",No,F does not have relation with G through X.,False
1552,F V I.,V is a subproperty of B.,"Given the previous statements, does F have a relation with I through T?",No,F does not have relation with I through T.,False
1553,F H N.,H is a subproperty of Q.,"Given the previous statements, does F have a relation with N through E?",No,F does not have relation with N through E.,False
1554,F D E.,D is a subproperty of B.,"Given the previous statements, does F have a relation with E through Q?",No,F does not have relation with E through Q.,False
1555,F K I.,K is a subproperty of G.,"Given the previous statements, does F have a relation with I through L?",No,F does not have relation with I through L.,False
1556,F Q R.,Q is a subproperty of P.,"Given the previous statements, does F have a relation with R through H?",No,F does not have relation with R through H.,False
1557,F A S.,A is a subproperty of N.,"Given the previous statements, does F have a relation with S through M?",No,F does not have relation with S through M.,False
1558,F Q U.,Q is a subproperty of H.,"Given the previous statements, does F have a relation with U through E?",No,F does not have relation with U through E.,False
1559,F Q S.,Q is a subproperty of J.,"Given the previous statements, does F have a relation with S through T?",No,F does not have relation with S through T.,False
1560,F Y X.,Y is a subproperty of Z.,"Given the previous statements, does F have a relation with X through S?",No,F does not have relation with X through S.,False
1561,F K C.,K is a subproperty of N.,"Given the previous statements, does F have a relation with C through L?",No,F does not have relation with C through L.,False
1562,F E H.,E is a subproperty of W.,"Given the previous statements, does F have a relation with H through D?",No,F does not have relation with H through D.,False
1563,F W Z.,W is a subproperty of S.,"Given the previous statements, does F have a relation with Z through D?",No,F does not have relation with Z through D.,False
1564,F B V.,B is a subproperty of Y.,"Given the previous statements, does F have a relation with V through L?",No,F does not have relation with V through L.,False
1565,F L B.,L is a subproperty of M.,"Given the previous statements, does F have a relation with B through T?",No,F does not have relation with B through T.,False
1566,F O B.,O is a subproperty of E.,"Given the previous statements, does F have a relation with B through P?",No,F does not have relation with B through P.,False
1567,F S P.,S is a subproperty of R.,"Given the previous statements, does F have a relation with P through A?",No,F does not have relation with P through A.,False
1568,F G J.,G is a subproperty of H.,"Given the previous statements, does F have a relation with J through T?",No,F does not have relation with J through T.,False
1569,F G Y.,G is a subproperty of A.,"Given the previous statements, does F have a relation with Y through I?",No,F does not have relation with Y through I.,False
1570,F N C.,N is a subproperty of T.,"Given the previous statements, does F have a relation with C through Y?",No,F does not have relation with C through Y.,False
1571,F Z S.,Z is a subproperty of J.,"Given the previous statements, does F have a relation with S through R?",No,F does not have relation with S through R.,False
1572,F M K.,M is a subproperty of N.,"Given the previous statements, does F have a relation with K through L?",No,F does not have relation with K through L.,False
1573,F T H.,T is a subproperty of Y.,"Given the previous statements, does F have a relation with H through U?",No,F does not have relation with H through U.,False
1574,F C E.,C is a subproperty of W.,"Given the previous statements, does F have a relation with E through S?",No,F does not have relation with E through S.,False
1575,F S O.,S is a subproperty of D.,"Given the previous statements, does F have a relation with O through A?",No,F does not have relation with O through A.,False
1576,F N L.,N is a subproperty of O.,"Given the previous statements, does F have a relation with L through K?",No,F does not have relation with L through K.,False
1577,F B T.,B is a subproperty of K.,"Given the previous statements, does F have a relation with T through A?",No,F does not have relation with T through A.,False
1578,F T M.,T is a subproperty of A.,"Given the previous statements, does F have a relation with M through K?",No,F does not have relation with M through K.,False
1579,F C D.,C is a subproperty of R.,"Given the previous statements, does F have a relation with D through J?",No,F does not have relation with D through J.,False
1580,F Z O.,Z is a subproperty of Y.,"Given the previous statements, does F have a relation with O through H?",No,F does not have relation with O through H.,False
1581,F J T.,J is a subproperty of X.,"Given the previous statements, does F have a relation with T through G?",No,F does not have relation with T through G.,False
1582,F E D.,E is a subproperty of C.,"Given the previous statements, does F have a relation with D through K?",No,F does not have relation with D through K.,False
1583,F S J.,S is a subproperty of I.,"Given the previous statements, does F have a relation with J through Q?",No,F does not have relation with J through Q.,False
1584,F B W.,B is a subproperty of L.,"Given the previous statements, does F have a relation with W through V?",No,F does not have relation with W through V.,False
1585,F E X.,E is a subproperty of N.,"Given the previous statements, does F have a relation with X through L?",No,F does not have relation with X through L.,False
1586,F V Q.,V is a subproperty of J.,"Given the previous statements, does F have a relation with Q through K?",No,F does not have relation with Q through K.,False
1587,F U E.,U is a subproperty of X.,"Given the previous statements, does F have a relation with E through S?",No,F does not have relation with E through S.,False
1588,F Q I.,Q is a subproperty of M.,"Given the previous statements, does F have a relation with I through K?",No,F does not have relation with I through K.,False
1589,F K T.,K is a subproperty of H.,"Given the previous statements, does F have a relation with T through D?",No,F does not have relation with T through D.,False
1590,F G S.,G is a subproperty of I.,"Given the previous statements, does F have a relation with S through D?",No,F does not have relation with S through D.,False
1591,F Q M.,Q is a subproperty of S.,"Given the previous statements, does F have a relation with M through O?",No,F does not have relation with M through O.,False
1592,F I X.,I is a subproperty of W.,"Given the previous statements, does F have a relation with X through T?",No,F does not have relation with X through T.,False
1593,F R I.,R is a subproperty of M.,"Given the previous statements, does F have a relation with I through Y?",No,F does not have relation with I through Y.,False
1594,F S Z.,S is a subproperty of Y.,"Given the previous statements, does F have a relation with Z through Q?",No,F does not have relation with Z through Q.,False
1595,F X H.,X is a subproperty of Y.,"Given the previous statements, does F have a relation with H through T?",No,F does not have relation with H through T.,False
1596,F O W.,O is a subproperty of I.,"Given the previous statements, does F have a relation with W through V?",No,F does not have relation with W through V.,False
1597,F W Z.,W is a subproperty of Q.,"Given the previous statements, does F have a relation with Z through M?",No,F does not have relation with Z through M.,False
1598,F M T.,M is a subproperty of O.,"Given the previous statements, does F have a relation with T through K?",No,F does not have relation with T through K.,False
1599,F K Q.,K is a subproperty of D.,"Given the previous statements, does F have a relation with Q through Y?",No,F does not have relation with Q through Y.,False
1600,F Z H.,Z is a subproperty of P.,"Given the previous statements, does F have a relation with H through N?",No,F does not have relation with H through N.,False
1601,G R L.,R is a subproperty of S.,"Given the previous statements, does G have a relation with L through E?",No,G does not have relation with L through E.,False
1602,G C E.,C is a subproperty of Y.,"Given the previous statements, does G have a relation with E through H?",No,G does not have relation with E through H.,False
1603,G A U.,A is a subproperty of L.,"Given the previous statements, does G have a relation with U through W?",No,G does not have relation with U through W.,False
1604,G U M.,U is a subproperty of I.,"Given the previous statements, does G have a relation with M through O?",No,G does not have relation with M through O.,False
1605,G D L.,D is a subproperty of W.,"Given the previous statements, does G have a relation with L through H?",No,G does not have relation with L through H.,False
1606,G A X.,A is a subproperty of Y.,"Given the previous statements, does G have a relation with X through Z?",No,G does not have relation with X through Z.,False
1607,G D T.,D is a subproperty of E.,"Given the previous statements, does G have a relation with T through N?",No,G does not have relation with T through N.,False
1608,G I P.,I is a subproperty of F.,"Given the previous statements, does G have a relation with P through H?",No,G does not have relation with P through H.,False
1609,G X W.,X is a subproperty of V.,"Given the previous statements, does G have a relation with W through T?",No,G does not have relation with W through T.,False
1610,G C E.,C is a subproperty of M.,"Given the previous statements, does G have a relation with E through F?",No,G does not have relation with E through F.,False
1611,G X R.,X is a subproperty of D.,"Given the previous statements, does G have a relation with R through U?",No,G does not have relation with R through U.,False
1612,G S Y.,S is a subproperty of B.,"Given the previous statements, does G have a relation with Y through H?",No,G does not have relation with Y through H.,False
1613,G H X.,H is a subproperty of J.,"Given the previous statements, does G have a relation with X through B?",No,G does not have relation with X through B.,False
1614,G L H.,L is a subproperty of C.,"Given the previous statements, does G have a relation with H through T?",No,G does not have relation with H through T.,False
1615,G B P.,B is a subproperty of U.,"Given the previous statements, does G have a relation with P through Y?",No,G does not have relation with P through Y.,False
1616,G A Z.,A is a subproperty of T.,"Given the previous statements, does G have a relation with Z through B?",No,G does not have relation with Z through B.,False
1617,G O C.,O is a subproperty of Y.,"Given the previous statements, does G have a relation with C through D?",No,G does not have relation with C through D.,False
1618,G I L.,I is a subproperty of B.,"Given the previous statements, does G have a relation with L through S?",No,G does not have relation with L through S.,False
1619,G N V.,N is a subproperty of M.,"Given the previous statements, does G have a relation with V through F?",No,G does not have relation with V through F.,False
1620,G U O.,U is a subproperty of D.,"Given the previous statements, does G have a relation with O through X?",No,G does not have relation with O through X.,False
1621,G A I.,A is a subproperty of S.,"Given the previous statements, does G have a relation with I through Y?",No,G does not have relation with I through Y.,False
1622,G H K.,H is a subproperty of J.,"Given the previous statements, does G have a relation with K through F?",No,G does not have relation with K through F.,False
1623,G L A.,L is a subproperty of D.,"Given the previous statements, does G have a relation with A through B?",No,G does not have relation with A through B.,False
1624,G H S.,H is a subproperty of Y.,"Given the previous statements, does G have a relation with S through B?",No,G does not have relation with S through B.,False
1625,G O Q.,O is a subproperty of Z.,"Given the previous statements, does G have a relation with Q through Y?",No,G does not have relation with Q through Y.,False
1626,G C D.,C is a subproperty of B.,"Given the previous statements, does G have a relation with D through J?",No,G does not have relation with D through J.,False
1627,G C D.,C is a subproperty of U.,"Given the previous statements, does G have a relation with D through M?",No,G does not have relation with D through M.,False
1628,G J F.,J is a subproperty of K.,"Given the previous statements, does G have a relation with F through L?",No,G does not have relation with F through L.,False
1629,G B J.,B is a subproperty of C.,"Given the previous statements, does G have a relation with J through D?",No,G does not have relation with J through D.,False
1630,G M L.,M is a subproperty of K.,"Given the previous statements, does G have a relation with L through C?",No,G does not have relation with L through C.,False
1631,G N A.,N is a subproperty of R.,"Given the previous statements, does G have a relation with A through Q?",No,G does not have relation with A through Q.,False
1632,G U T.,U is a subproperty of I.,"Given the previous statements, does G have a relation with T through K?",No,G does not have relation with T through K.,False
1633,G B H.,B is a subproperty of K.,"Given the previous statements, does G have a relation with H through Q?",No,G does not have relation with H through Q.,False
1634,G E M.,E is a subproperty of A.,"Given the previous statements, does G have a relation with M through T?",No,G does not have relation with M through T.,False
1635,G Z V.,Z is a subproperty of O.,"Given the previous statements, does G have a relation with V through I?",No,G does not have relation with V through I.,False
1636,G S J.,S is a subproperty of T.,"Given the previous statements, does G have a relation with J through K?",No,G does not have relation with J through K.,False
1637,G M Q.,M is a subproperty of E.,"Given the previous statements, does G have a relation with Q through K?",No,G does not have relation with Q through K.,False
1638,G V F.,V is a subproperty of I.,"Given the previous statements, does G have a relation with F through X?",No,G does not have relation with F through X.,False
1639,G A L.,A is a subproperty of O.,"Given the previous statements, does G have a relation with L through Y?",No,G does not have relation with L through Y.,False
1640,G M U.,M is a subproperty of V.,"Given the previous statements, does G have a relation with U through A?",No,G does not have relation with U through A.,False
1641,G X R.,X is a subproperty of Q.,"Given the previous statements, does G have a relation with R through D?",No,G does not have relation with R through D.,False
1642,G E U.,E is a subproperty of L.,"Given the previous statements, does G have a relation with U through S?",No,G does not have relation with U through S.,False
1643,G L S.,L is a subproperty of I.,"Given the previous statements, does G have a relation with S through E?",No,G does not have relation with S through E.,False
1644,G I R.,I is a subproperty of L.,"Given the previous statements, does G have a relation with R through H?",No,G does not have relation with R through H.,False
1645,G R H.,R is a subproperty of F.,"Given the previous statements, does G have a relation with H through T?",No,G does not have relation with H through T.,False
1646,G D V.,D is a subproperty of K.,"Given the previous statements, does G have a relation with V through L?",No,G does not have relation with V through L.,False
1647,G F D.,F is a subproperty of R.,"Given the previous statements, does G have a relation with D through J?",No,G does not have relation with D through J.,False
1648,G L E.,L is a subproperty of D.,"Given the previous statements, does G have a relation with E through U?",No,G does not have relation with E through U.,False
1649,G F K.,F is a subproperty of N.,"Given the previous statements, does G have a relation with K through B?",No,G does not have relation with K through B.,False
1650,G A P.,A is a subproperty of W.,"Given the previous statements, does G have a relation with P through T?",No,G does not have relation with P through T.,False
1651,G Q V.,Q is a subproperty of J.,"Given the previous statements, does G have a relation with V through T?",No,G does not have relation with V through T.,False
1652,G Y T.,Y is a subproperty of B.,"Given the previous statements, does G have a relation with T through U?",No,G does not have relation with T through U.,False
1653,G T P.,T is a subproperty of L.,"Given the previous statements, does G have a relation with P through A?",No,G does not have relation with P through A.,False
1654,G B I.,B is a subproperty of F.,"Given the previous statements, does G have a relation with I through T?",No,G does not have relation with I through T.,False
1655,G S Q.,S is a subproperty of N.,"Given the previous statements, does G have a relation with Q through V?",No,G does not have relation with Q through V.,False
1656,G Q H.,Q is a subproperty of P.,"Given the previous statements, does G have a relation with H through C?",No,G does not have relation with H through C.,False
1657,G P L.,P is a subproperty of W.,"Given the previous statements, does G have a relation with L through C?",No,G does not have relation with L through C.,False
1658,G N R.,N is a subproperty of T.,"Given the previous statements, does G have a relation with R through O?",No,G does not have relation with R through O.,False
1659,G C I.,C is a subproperty of W.,"Given the previous statements, does G have a relation with I through X?",No,G does not have relation with I through X.,False
1660,G Y U.,Y is a subproperty of V.,"Given the previous statements, does G have a relation with U through Z?",No,G does not have relation with U through Z.,False
1661,G N S.,N is a subproperty of I.,"Given the previous statements, does G have a relation with S through B?",No,G does not have relation with S through B.,False
1662,G U L.,U is a subproperty of O.,"Given the previous statements, does G have a relation with L through P?",No,G does not have relation with L through P.,False
1663,G C L.,C is a subproperty of N.,"Given the previous statements, does G have a relation with L through J?",No,G does not have relation with L through J.,False
1664,G U T.,U is a subproperty of F.,"Given the previous statements, does G have a relation with T through K?",No,G does not have relation with T through K.,False
1665,G E W.,E is a subproperty of U.,"Given the previous statements, does G have a relation with W through Z?",No,G does not have relation with W through Z.,False
1666,G Y T.,Y is a subproperty of I.,"Given the previous statements, does G have a relation with T through S?",No,G does not have relation with T through S.,False
1667,G Y E.,Y is a subproperty of F.,"Given the previous statements, does G have a relation with E through Z?",No,G does not have relation with E through Z.,False
1668,G T O.,T is a subproperty of H.,"Given the previous statements, does G have a relation with O through E?",No,G does not have relation with O through E.,False
1669,G H T.,H is a subproperty of Q.,"Given the previous statements, does G have a relation with T through Z?",No,G does not have relation with T through Z.,False
1670,G R F.,R is a subproperty of Z.,"Given the previous statements, does G have a relation with F through I?",No,G does not have relation with F through I.,False
1671,G I J.,I is a subproperty of H.,"Given the previous statements, does G have a relation with J through M?",No,G does not have relation with J through M.,False
1672,G O L.,O is a subproperty of A.,"Given the previous statements, does G have a relation with L through C?",No,G does not have relation with L through C.,False
1673,G Z V.,Z is a subproperty of K.,"Given the previous statements, does G have a relation with V through H?",No,G does not have relation with V through H.,False
1674,G H E.,H is a subproperty of Y.,"Given the previous statements, does G have a relation with E through U?",No,G does not have relation with E through U.,False
1675,G J V.,J is a subproperty of D.,"Given the previous statements, does G have a relation with V through T?",No,G does not have relation with V through T.,False
1676,G P R.,P is a subproperty of S.,"Given the previous statements, does G have a relation with R through E?",No,G does not have relation with R through E.,False
1677,G Q A.,Q is a subproperty of V.,"Given the previous statements, does G have a relation with A through D?",No,G does not have relation with A through D.,False
1678,G U R.,U is a subproperty of H.,"Given the previous statements, does G have a relation with R through T?",No,G does not have relation with R through T.,False
1679,G N J.,N is a subproperty of K.,"Given the previous statements, does G have a relation with J through P?",No,G does not have relation with J through P.,False
1680,G T E.,T is a subproperty of B.,"Given the previous statements, does G have a relation with E through J?",No,G does not have relation with E through J.,False
1681,G A I.,A is a subproperty of S.,"Given the previous statements, does G have a relation with I through P?",No,G does not have relation with I through P.,False
1682,G J W.,J is a subproperty of Q.,"Given the previous statements, does G have a relation with W through K?",No,G does not have relation with W through K.,False
1683,G M W.,M is a subproperty of O.,"Given the previous statements, does G have a relation with W through R?",No,G does not have relation with W through R.,False
1684,G B X.,B is a subproperty of K.,"Given the previous statements, does G have a relation with X through Z?",No,G does not have relation with X through Z.,False
1685,G S C.,S is a subproperty of K.,"Given the previous statements, does G have a relation with C through L?",No,G does not have relation with C through L.,False
1686,G S N.,S is a subproperty of E.,"Given the previous statements, does G have a relation with N through P?",No,G does not have relation with N through P.,False
1687,G B Z.,B is a subproperty of V.,"Given the previous statements, does G have a relation with Z through P?",No,G does not have relation with Z through P.,False
1688,G K H.,K is a subproperty of N.,"Given the previous statements, does G have a relation with H through O?",No,G does not have relation with H through O.,False
1689,G O D.,O is a subproperty of R.,"Given the previous statements, does G have a relation with D through W?",No,G does not have relation with D through W.,False
1690,G K Q.,K is a subproperty of X.,"Given the previous statements, does G have a relation with Q through U?",No,G does not have relation with Q through U.,False
1691,G W P.,W is a subproperty of E.,"Given the previous statements, does G have a relation with P through Z?",No,G does not have relation with P through Z.,False
1692,G W L.,W is a subproperty of M.,"Given the previous statements, does G have a relation with L through R?",No,G does not have relation with L through R.,False
1693,G W Y.,W is a subproperty of S.,"Given the previous statements, does G have a relation with Y through Z?",No,G does not have relation with Y through Z.,False
1694,G I D.,I is a subproperty of S.,"Given the previous statements, does G have a relation with D through X?",No,G does not have relation with D through X.,False
1695,G P V.,P is a subproperty of A.,"Given the previous statements, does G have a relation with V through J?",No,G does not have relation with V through J.,False
1696,G F K.,F is a subproperty of Z.,"Given the previous statements, does G have a relation with K through O?",No,G does not have relation with K through O.,False
1697,G C S.,C is a subproperty of N.,"Given the previous statements, does G have a relation with S through V?",No,G does not have relation with S through V.,False
1698,G H D.,H is a subproperty of Q.,"Given the previous statements, does G have a relation with D through T?",No,G does not have relation with D through T.,False
1699,G B D.,B is a subproperty of A.,"Given the previous statements, does G have a relation with D through L?",No,G does not have relation with D through L.,False
1700,G H R.,H is a subproperty of Y.,"Given the previous statements, does G have a relation with R through L?",No,G does not have relation with R through L.,False
1701,H Z B.,Z is a subproperty of M.,"Given the previous statements, does H have a relation with B through F?",No,H does not have relation with B through F.,False
1702,H O W.,O is a subproperty of S.,"Given the previous statements, does H have a relation with W through Z?",No,H does not have relation with W through Z.,False
1703,H E B.,E is a subproperty of X.,"Given the previous statements, does H have a relation with B through O?",No,H does not have relation with B through O.,False
1704,H U V.,U is a subproperty of E.,"Given the previous statements, does H have a relation with V through I?",No,H does not have relation with V through I.,False
1705,H Q A.,Q is a subproperty of K.,"Given the previous statements, does H have a relation with A through N?",No,H does not have relation with A through N.,False
1706,H T V.,T is a subproperty of G.,"Given the previous statements, does H have a relation with V through Y?",No,H does not have relation with V through Y.,False
1707,H T L.,T is a subproperty of E.,"Given the previous statements, does H have a relation with L through F?",No,H does not have relation with L through F.,False
1708,H D Z.,D is a subproperty of W.,"Given the previous statements, does H have a relation with Z through B?",No,H does not have relation with Z through B.,False
1709,H Y N.,Y is a subproperty of U.,"Given the previous statements, does H have a relation with N through A?",No,H does not have relation with N through A.,False
1710,H N Q.,N is a subproperty of W.,"Given the previous statements, does H have a relation with Q through L?",No,H does not have relation with Q through L.,False
1711,H S C.,S is a subproperty of P.,"Given the previous statements, does H have a relation with C through B?",No,H does not have relation with C through B.,False
1712,H Q E.,Q is a subproperty of F.,"Given the previous statements, does H have a relation with E through B?",No,H does not have relation with E through B.,False
1713,H L Y.,L is a subproperty of S.,"Given the previous statements, does H have a relation with Y through Q?",No,H does not have relation with Y through Q.,False
1714,H G M.,G is a subproperty of Y.,"Given the previous statements, does H have a relation with M through S?",No,H does not have relation with M through S.,False
1715,H M T.,M is a subproperty of J.,"Given the previous statements, does H have a relation with T through E?",No,H does not have relation with T through E.,False
1716,H V L.,V is a subproperty of F.,"Given the previous statements, does H have a relation with L through K?",No,H does not have relation with L through K.,False
1717,H E M.,E is a subproperty of I.,"Given the previous statements, does H have a relation with M through Q?",No,H does not have relation with M through Q.,False
1718,H J D.,J is a subproperty of Q.,"Given the previous statements, does H have a relation with D through T?",No,H does not have relation with D through T.,False
1719,H Z I.,Z is a subproperty of O.,"Given the previous statements, does H have a relation with I through C?",No,H does not have relation with I through C.,False
1720,H M O.,M is a subproperty of J.,"Given the previous statements, does H have a relation with O through K?",No,H does not have relation with O through K.,False
1721,H K L.,K is a subproperty of B.,"Given the previous statements, does H have a relation with L through C?",No,H does not have relation with L through C.,False
1722,H J X.,J is a subproperty of O.,"Given the previous statements, does H have a relation with X through V?",No,H does not have relation with X through V.,False
1723,H R V.,R is a subproperty of W.,"Given the previous statements, does H have a relation with V through X?",No,H does not have relation with V through X.,False
1724,H F K.,F is a subproperty of Z.,"Given the previous statements, does H have a relation with K through N?",No,H does not have relation with K through N.,False
1725,H K C.,K is a subproperty of O.,"Given the previous statements, does H have a relation with C through E?",No,H does not have relation with C through E.,False
1726,H M D.,M is a subproperty of B.,"Given the previous statements, does H have a relation with D through R?",No,H does not have relation with D through R.,False
1727,H T W.,T is a subproperty of I.,"Given the previous statements, does H have a relation with W through M?",No,H does not have relation with W through M.,False
1728,H P E.,P is a subproperty of D.,"Given the previous statements, does H have a relation with E through X?",No,H does not have relation with E through X.,False
1729,H N Q.,N is a subproperty of B.,"Given the previous statements, does H have a relation with Q through W?",No,H does not have relation with Q through W.,False
1730,H X T.,X is a subproperty of R.,"Given the previous statements, does H have a relation with T through Z?",No,H does not have relation with T through Z.,False
1731,H N R.,N is a subproperty of T.,"Given the previous statements, does H have a relation with R through P?",No,H does not have relation with R through P.,False
1732,H Q T.,Q is a subproperty of N.,"Given the previous statements, does H have a relation with T through V?",No,H does not have relation with T through V.,False
1733,H D T.,D is a subproperty of J.,"Given the previous statements, does H have a relation with T through X?",No,H does not have relation with T through X.,False
1734,H U W.,U is a subproperty of V.,"Given the previous statements, does H have a relation with W through I?",No,H does not have relation with W through I.,False
1735,H D Q.,D is a subproperty of I.,"Given the previous statements, does H have a relation with Q through B?",No,H does not have relation with Q through B.,False
1736,H I Q.,I is a subproperty of O.,"Given the previous statements, does H have a relation with Q through C?",No,H does not have relation with Q through C.,False
1737,H Y U.,Y is a subproperty of D.,"Given the previous statements, does H have a relation with U through C?",No,H does not have relation with U through C.,False
1738,H P C.,P is a subproperty of R.,"Given the previous statements, does H have a relation with C through U?",No,H does not have relation with C through U.,False
1739,H U G.,U is a subproperty of M.,"Given the previous statements, does H have a relation with G through E?",No,H does not have relation with G through E.,False
1740,H Y U.,Y is a subproperty of S.,"Given the previous statements, does H have a relation with U through A?",No,H does not have relation with U through A.,False
1741,H A S.,A is a subproperty of N.,"Given the previous statements, does H have a relation with S through X?",No,H does not have relation with S through X.,False
1742,H U D.,U is a subproperty of M.,"Given the previous statements, does H have a relation with D through F?",No,H does not have relation with D through F.,False
1743,H A R.,A is a subproperty of I.,"Given the previous statements, does H have a relation with R through D?",No,H does not have relation with R through D.,False
1744,H F V.,F is a subproperty of Z.,"Given the previous statements, does H have a relation with V through I?",No,H does not have relation with V through I.,False
1745,H S W.,S is a subproperty of V.,"Given the previous statements, does H have a relation with W through U?",No,H does not have relation with W through U.,False
1746,H T U.,T is a subproperty of N.,"Given the previous statements, does H have a relation with U through X?",No,H does not have relation with U through X.,False
1747,H X S.,X is a subproperty of N.,"Given the previous statements, does H have a relation with S through C?",No,H does not have relation with S through C.,False
1748,H I G.,I is a subproperty of T.,"Given the previous statements, does H have a relation with G through B?",No,H does not have relation with G through B.,False
1749,H K M.,K is a subproperty of D.,"Given the previous statements, does H have a relation with M through T?",No,H does not have relation with M through T.,False
1750,H B E.,B is a subproperty of L.,"Given the previous statements, does H have a relation with E through T?",No,H does not have relation with E through T.,False
1751,H U O.,U is a subproperty of J.,"Given the previous statements, does H have a relation with O through V?",No,H does not have relation with O through V.,False
1752,H L M.,L is a subproperty of Z.,"Given the previous statements, does H have a relation with M through E?",No,H does not have relation with M through E.,False
1753,H N Y.,N is a subproperty of X.,"Given the previous statements, does H have a relation with Y through S?",No,H does not have relation with Y through S.,False
1754,H W E.,W is a subproperty of F.,"Given the previous statements, does H have a relation with E through L?",No,H does not have relation with E through L.,False
1755,H A E.,A is a subproperty of C.,"Given the previous statements, does H have a relation with E through W?",No,H does not have relation with E through W.,False
1756,H S U.,S is a subproperty of L.,"Given the previous statements, does H have a relation with U through Y?",No,H does not have relation with U through Y.,False
1757,H G Y.,G is a subproperty of D.,"Given the previous statements, does H have a relation with Y through K?",No,H does not have relation with Y through K.,False
1758,H Q N.,Q is a subproperty of V.,"Given the previous statements, does H have a relation with N through L?",No,H does not have relation with N through L.,False
1759,H X P.,X is a subproperty of U.,"Given the previous statements, does H have a relation with P through T?",No,H does not have relation with P through T.,False
1760,H N B.,N is a subproperty of S.,"Given the previous statements, does H have a relation with B through V?",No,H does not have relation with B through V.,False
1761,H F C.,F is a subproperty of R.,"Given the previous statements, does H have a relation with C through M?",No,H does not have relation with C through M.,False
1762,H Y L.,Y is a subproperty of V.,"Given the previous statements, does H have a relation with L through O?",No,H does not have relation with L through O.,False
1763,H L O.,L is a subproperty of J.,"Given the previous statements, does H have a relation with O through G?",No,H does not have relation with O through G.,False
1764,H R V.,R is a subproperty of L.,"Given the previous statements, does H have a relation with V through J?",No,H does not have relation with V through J.,False
1765,H D Q.,D is a subproperty of U.,"Given the previous statements, does H have a relation with Q through C?",No,H does not have relation with Q through C.,False
1766,H A U.,A is a subproperty of I.,"Given the previous statements, does H have a relation with U through V?",No,H does not have relation with U through V.,False
1767,H S W.,S is a subproperty of L.,"Given the previous statements, does H have a relation with W through P?",No,H does not have relation with W through P.,False
1768,H V E.,V is a subproperty of B.,"Given the previous statements, does H have a relation with E through J?",No,H does not have relation with E through J.,False
1769,H J M.,J is a subproperty of C.,"Given the previous statements, does H have a relation with M through X?",No,H does not have relation with M through X.,False
1770,H T A.,T is a subproperty of K.,"Given the previous statements, does H have a relation with A through R?",No,H does not have relation with A through R.,False
1771,H Y Z.,Y is a subproperty of O.,"Given the previous statements, does H have a relation with Z through W?",No,H does not have relation with Z through W.,False
1772,H A W.,A is a subproperty of C.,"Given the previous statements, does H have a relation with W through B?",No,H does not have relation with W through B.,False
1773,H Y R.,Y is a subproperty of F.,"Given the previous statements, does H have a relation with R through J?",No,H does not have relation with R through J.,False
1774,H C A.,C is a subproperty of N.,"Given the previous statements, does H have a relation with A through D?",No,H does not have relation with A through D.,False
1775,H A N.,A is a subproperty of K.,"Given the previous statements, does H have a relation with N through Y?",No,H does not have relation with N through Y.,False
1776,H O W.,O is a subproperty of Y.,"Given the previous statements, does H have a relation with W through U?",No,H does not have relation with W through U.,False
1777,H E R.,E is a subproperty of N.,"Given the previous statements, does H have a relation with R through T?",No,H does not have relation with R through T.,False
1778,H Z U.,Z is a subproperty of G.,"Given the previous statements, does H have a relation with U through T?",No,H does not have relation with U through T.,False
1779,H K P.,K is a subproperty of S.,"Given the previous statements, does H have a relation with P through C?",No,H does not have relation with P through C.,False
